timestep,avg_action_dist,obs,human_obs,original_rewards,actions,rewards,logstd_action_dist
0,[-1.578408    0.00820759],"[ 1.18732368  1.78593022  0.22894134 -0.95069432  0.91321761 -0.82645126
  1.11169325 -0.35509636  0.51351995  0.89535492  0.        ]","[[ 0.08478329 -0.06211075  0.10832962 -0.09428176]
 [-0.00030557  0.00332504  0.          0.        ]]",-0.146063219722,[-1.61363952  0.67845522],-0.181604,[-0.0101212  -0.27070275]
1,[-1.64791965 -0.04876906],"[ 1.19085785  1.78758969  0.16973403 -0.87724339  0.91321508 -0.82644916
  0.9828862   0.02740292  0.51547094  0.85375892  0.        ]","[[ 0.04507625 -0.03507591  0.10832962 -0.09428176]
 [-3.95721966  2.6911964   0.          0.        ]]",-0.142453929496,[-2.85618132  0.16677015],-0.106869,[-0.0101212  -0.27070275]
2,[-1.6516943   0.03701365],"[ 1.18859296  1.78796803 -0.0065568  -0.71425249  0.91321255 -0.82644706
  0.85665373  0.11400507  0.51347734  0.7124513   0.        ]","[[-0.07297569  0.02485401  0.10832962 -0.09428176]
 [-7.83506216  3.29976104  0.          0.        ]]",-0.130124305441,[-0.05739932  0.0786854 ],-0.81878,[-0.0101212  -0.27070275]
3,[-1.63071203  0.19832647],"[ 1.15594839  1.7828136  -0.23886374 -0.52837803  0.91321002 -0.82644496
  0.85430133  0.14904706  0.49062773  0.51596903  0.        ]","[[-0.2304013   0.09331992  0.10832962 -0.09428176]
 [-7.90726026  3.54600647  0.          0.        ]]",-0.113073631147,[-1.59908057  0.24448554],-0.450682,[-0.0101212  -0.27070275]
4,[-1.59756112  0.44564354],"[ 1.06910012  1.76928862 -0.51602727 -0.31290994  0.9132075  -0.82644286
  0.73060726  0.27701795  0.42932709  0.27441556  0.        ]","[[ -0.42667169   0.17326288   0.10832962  -0.09428176]
 [-11.70713588   4.44527336   0.           0.        ]]",-0.0927181439721,[-1.13475296 -0.51533742],-0.559335,[-0.0101212  -0.27070275]
5,[-1.40259051  0.94478607],"[ 0.87085205  1.75161029 -0.85819745 -0.13309209  0.91320497 -0.82644077
  0.6093961  -0.02570708  0.27456518 -0.0665978   0.        ]","[[ -0.69817441   0.24082501   0.10832962  -0.09428176]
 [-15.43074641   2.31799826   0.           0.        ]]",-0.0694959881618,[-1.32411521 -0.14548171],-0.62249,[-0.0101212  -0.27070275]
6,[-1.15556204  1.48146844],"[ 0.5099568   1.73843026 -1.18890576 -0.02763252  0.91320244 -0.82643867
  0.49056315 -0.11406342 -0.04175238 -0.45146586  0.        ]","[[ -1.04341642   0.28095579   0.10832962  -0.09428176]
 [-19.08130423   1.69711032   0.           0.        ]]",-0.0714329373392,[-1.1687311   1.91038788],-1.09024,[-0.0101212  -0.27070275]
7,[-0.99329251  1.78880239],"[-0.03075291  1.70928355 -1.38293491  0.1618431   0.91319991 -0.82643657
  0.37402037  0.44474027 -0.52692418 -0.72628727  0.        ]","[[ -1.46096337   0.35429705   0.10832962  -0.09428176]
 [-22.66151185   5.62386585   0.           0.        ]]",-0.11412272014,[-1.02070527  1.66732549],-1.47276,[-0.0101212  -0.27070275]
8,[-0.91221583  1.88867998],"[-0.68901554  1.62924021 -1.28610272  0.53508788  0.91319738 -0.82643447
  0.25977068  0.99240153 -1.10670034 -0.75949993  0.        ]","[[ -1.94940724   0.50538854   0.10832962  -0.09428176]
 [-26.17127739   9.47233334   0.           0.        ]]",-0.169918983376,[-0.43507007  2.34665475],-1.97233,[-0.0101212  -0.27070275]
9,[-0.98561645  1.64362788],"[-1.26920642  1.46180302 -0.80984636  1.03751648  0.91319486 -0.82643237
  0.22051147  1.52898917 -1.63595361 -0.50470847  0.        ]","[[ -2.48493221   0.73266905   0.10832962  -0.09428176]
 [-27.37731747  13.24301911   0.           0.        ]]",-0.220517408665,[ 0.20120204  0.53971549],-2.56131,[-0.0101212  -0.27070275]
