timestep,avg_action_dist,obs,human_obs,original_rewards,actions,rewards,logstd_action_dist
10,[-4.0354929  -2.55650043],"[-1.44621168 -1.12946448  0.89586347  0.3182316   1.72546095 -1.49989484
  0.32964633  2.07831291 -1.56162002  1.19611828  0.        ]","[[ -3.65941901   2.99272654   0.1989394   -0.17256544]
 [-36.24934471  14.33084351   0.           0.        ]]",-0.251957235925,[-5.06423754 -3.23100785],-7.93047,[-0.1655793  -0.65873998]
11,[-4.49279118 -1.63756633],"[-0.64567988 -1.14462012  1.59273259  0.14001807  1.72545956 -1.49989385
  0.24645661 -0.04244034 -1.553247    1.25249394  0.        ]","[[ -4.41694044e+00   3.11428856e+00   1.98939402e-01  -1.72565436e-01]
 [ -3.94918189e+01   2.57705773e-02   0.00000000e+00   0.00000000e+00]]",-0.256201013218,[-4.07022976 -1.36987061],-8.05618,[-0.1655793  -0.65873998]
12,[-4.8585763  -1.45258617],"[ 0.45381057 -1.14169799  1.45388689  0.20247596  1.72545816 -1.49989286
  0.16493001 -0.653405   -1.63886548  1.29064936  0.        ]","[[ -5.23865948   3.07182321   0.1989394   -0.17256544]
 [-42.66947014  -4.09535714   0.           0.        ]]",-0.269288924842,[-4.26784024 -1.46092218],-8.31753,[-0.1655793  -0.65873998]
13,[-5.03862095 -1.5500133 ],"[ 1.12576011 -1.11946597  0.38901841  0.37880444  1.72545677 -1.49989187
  0.08502541 -1.2285777  -1.63681376  1.4522607   0.        ]","[[ -6.12329794   2.95099167   0.1989394   -0.17256544]
 [-45.78390049  -7.97506061   0.           0.        ]]",-0.284569354937,[-4.32490625 -1.08251797],-7.60652,[-0.1655793  -0.65873998]
14,[-4.97473764 -1.02504301],"[ 0.73659047 -1.0395883  -0.91969923  0.65733904  1.72545537 -1.49989088
  0.00672924 -1.79260607 -1.36188067  1.52949176  0.        ]","[[ -7.0695977    2.75332191   0.1989394   -0.17256544]
 [-48.83563982 -11.77959903   0.           0.        ]]",-0.265462588309,[-5.03253245 -1.81524761],-6.56153,[-0.1655793  -0.65873998]
15,[-4.61151075  0.90809244],"[-0.54775362 -0.84619515 -1.32356655  1.00422756  1.72545398 -1.49988989
 -0.06995772 -2.34586111 -1.11923784  1.1335616   0.        ]","[[ -8.07630547   2.48029204   0.1989394   -0.17256544]
 [-51.82465696 -15.51148055   0.           0.        ]]",-0.198627854375,[-4.59647004  0.5866074 ],-6.37354,[-0.1655793  -0.65873998]
16,[-4.58194876  1.23339713],"[-1.57290973 -0.55741155 -0.27220543  1.2935811   1.72545258 -1.4998889
 -0.14507126 -1.95729319 -1.62346929  0.67435834  0.        ]","[[ -9.14217434   2.19636516   0.1989394   -0.17256544]
 [-54.75234688 -12.89049137   0.           0.        ]]",-0.222032549548,[-5.46492587  2.07262798],-6.08133,[-0.1655793  -0.65873998]
17,[-4.76391125  1.51052129],"[-1.16581523 -0.29220573  1.27393678  1.45044169  1.72545119 -1.49988791
 -0.218706   -1.33418387 -2.3441583   1.14966542  0.        ]","[[-10.26601538   1.98073018   0.1989394   -0.17256544]
 [-57.6223984   -8.68744284   0.           0.        ]]",-0.344595889952,[-6.08349016  0.57544991],-6.60106,[-0.1655793  -0.65873998]
18,[-5.01311255  1.58148885],"[ 0.36189305 -0.09245456  1.50712616  1.52271699  1.7254498  -1.49988692
 -0.29090724 -0.97296227 -2.00778488  2.07216071  0.        ]","[[-11.44669745   1.83143134   0.1989394   -0.17256544]
 [-60.43657644  -6.25090028   0.           0.        ]]",-0.386864447312,[-4.84474041  0.40380956],-7.6618,[-0.1655793  -0.65873998]
19,[-5.01658726  1.41753995],"[ 1.13400278  0.05721934 -0.02710465  1.55530639  1.7254484  -1.49988593
 -0.36169764 -0.71992514 -0.89342941  1.98721811  0.        ]","[[-12.68311162   1.72354125   0.1989394   -0.17256544]
 [-63.1957647   -4.54409246   0.           0.        ]]",-0.28997802778,[-6.1125449   1.62686097],-6.27098,[-0.1655793  -0.65873998]
20,[-4.64588881  2.3097353 ],"[-0.01737152  0.12814021 -1.34071215  1.56474889  1.72544701 -1.49988494
 -0.43113323 -0.1221726  -0.70497588  0.84859028  0.        ]","[[-13.97417714   1.67311661   0.1989394   -0.17256544]
 [-65.90214711  -0.51207766   0.           0.        ]]",-0.128123174056,[-4.94463611  2.28690613],-6.10673,[-0.1655793  -0.65873998]
21,[-4.25052834  1.87552512],"[-1.52429386  0.08673482 -0.42391222  1.55969325  1.72544561 -1.49988395
 -0.49925251  0.46351672 -1.82208758  0.4183717   0.        ]","[[-15.31885549   1.70251569   0.1989394   -0.17256544]
 [-68.55722449   3.43856734   0.           0.        ]]",-0.239954367728,[-5.00180643  1.95555099],-5.4595,[-0.1655793  -0.65873998]
22,[-4.26826859  1.23480141],"[-0.98134367 -0.06318405  1.42546314  1.53047345  1.72544422 -1.49988296
 -0.5660813   1.03740623 -2.46399966  1.35898681  0.        ]","[[-16.71613083   1.81012861   0.1989394   -0.17256544]
 [-71.16200318   7.3096208    0.           0.        ]]",-0.373902255089,[-4.7102685   2.26529709],-5.95829,[-0.1655793  -0.65873998]
23,[-5.0309124   0.22052434],"[ 0.83125193 -0.30991165  1.10315318  1.4422962   1.72544282 -1.49988197
 -0.63164055  1.59981537 -1.70474542  2.08235921  0.        ]","[[-18.16500584   1.9943841    0.1989394   -0.17256544]
 [-73.71729979  11.10324072   0.           0.        ]]",-0.359893876688,[-5.87512592  0.19591671],-6.63168,[-0.1655793  -0.65873998]
24,[-5.52582598 -0.49158594],"[ 0.7082246  -0.58639849 -0.94967023  1.27124226  1.72544143 -1.49988098
 -0.69591732  1.67915916 -0.95492788  1.56374547  0.        ]","[[-19.66448865   2.22181658   0.1989394   -0.17256544]
 [-76.22261056  11.6384465    0.           0.        ]]",-0.236711232608,[-3.80781287 -0.28237792],-6.19904,[-0.1655793  -0.65873998]
25,[-4.94606304 -0.92141867],"[-1.22966099 -0.81099473 -0.91023406  1.04932859  1.72544004 -1.49987999
 -0.75890157  1.47646967 -1.29059392  0.90360131  0.        ]","[[-21.21357404   2.44086354   0.1989394   -0.17256544]
 [-78.67754398  10.27125281   0.           0.        ]]",-0.195082952505,[-4.83560568 -1.30005067],-5.9458,[-0.1655793  -0.65873998]
26,[-4.15891266 -0.91999257],"[-1.18743395 -0.94536926  1.25242652  0.85344952  1.72543864 -1.499879
 -0.82059686  0.85695643 -1.8717448   1.08868981  0.        ]","[[-22.81125524   2.60435684   0.1989394   -0.17256544]
 [-81.0822391    6.09245515   0.           0.        ]]",-0.280280666216,[-3.84758621  0.23821665],-6.555,[-0.1655793  -0.65873998]
27,[-4.8510313  -1.28521752],"[ 0.8385293  -1.02915015  1.09335774  0.6831277   1.72543725 -1.49987801
 -0.88104407  0.97692496 -1.75415898  1.54747502  0.        ]","[[-24.45653931   2.73432079   0.1989394   -0.17256544]
 [-83.43828929   6.9016809    0.           0.        ]]",-0.306477578418,[-3.95425701 -0.95368798],-8.07457,[-0.1655793  -0.65873998]
28,[-5.06151772 -1.81558156],"[ 0.48801906 -1.0781496  -1.13410143  0.54709604  1.72543585 -1.49987702
 -0.94027906  0.39524866 -1.3781426   1.46845299  0.        ]","[[-26.14847204   2.83298406   0.1989394   -0.17256544]
 [-85.74709297   2.97810344   0.           0.        ]]",-0.260174882526,[-5.23048699 -2.16940243],-6.13438,[-0.1655793  -0.65873998]
29,[-4.25372267 -1.40393758],"[-1.52475808 -1.08614831 -0.42267531  0.52015083  1.72543446 -1.49987603
 -0.99831632 -0.20191624 -1.44060274  1.13864081  0.        ]","[[-27.88611196   2.85213118   0.1989394   -0.17256544]
 [-88.00921438  -1.04994942   0.           0.        ]]",-0.23307451559,[-5.51932238 -1.48474259],-6.27807,[-0.1655793  -0.65873998]
30,[-4.75178337 -0.6064719 ],"[-0.48564792 -1.05912745  1.63465584  0.60488556  1.72543306 -1.49987504
 -1.0551796  -0.78743433 -1.81346097  1.25446839  0.        ]","[[-29.66853574   2.79150986   0.1989394   -0.17256544]
 [-90.2255797   -4.99944176   0.           0.        ]]",-0.286209225612,[-4.9507335  -0.23828158],-7.14243,[-0.1655793  -0.65873998]
31,[-5.1103425  -0.89235598],"[ 1.13912374 -0.99856267  0.02972431  0.75184009  1.72543167 -1.49987405
 -1.1108881  -0.91474681 -1.52221346  1.64966096  0.        ]","[[-31.49483464   2.68291196   0.1989394   -0.17256544]
 [-92.39693762  -5.85820391   0.           0.        ]]",-0.293902554178,[-4.7975949  -0.76378808],-6.85873,[-0.1655793  -0.65873998]
32,[-4.86546373  0.28940579],"[-0.75283248 -0.89326125 -1.25449591  0.93763778  1.72543028 -1.49987306
 -1.16545729 -1.34873612 -1.17725543  1.10531358  0.        ]","[[-33.36411759   2.53638588   0.1989394   -0.17256544]
 [-94.52389089  -8.78559351   0.           0.        ]]",-0.201481575384,[-5.163227    0.30410953],-6.01316,[-0.1655793  -0.65873998]
33,[-4.6594553  0.361509 ],"[-1.28580464 -0.74773081  1.14170402  1.12213953  1.72542888 -1.49987207
 -1.21890977 -1.14815934 -2.01828877  1.02481119  0.        ]","[[-35.27549958   2.37425866   0.1989394   -0.17256544]
 [-96.60732087  -7.43264812   0.           0.        ]]",-0.294498038725,[-5.34188152 -0.21929537],-6.4941,[-0.1655793  -0.65873998]
34,[-5.21475697  0.61808634],"[ 0.99257013 -0.58216259  0.83362487  1.27457464  1.72542749 -1.49987108
 -1.27128275 -1.25964033 -1.62696863  1.9546364   0.        ]","[[-37.22813002   2.21807016   0.1989394   -0.17256544]
 [-98.64867814  -8.1846245    0.           0.        ]]",-0.338164939665,[-5.59118863  0.77580091],-6.86834,[-0.1655793  -0.65873998]
35,[-5.19073772  1.37615561],"[-0.1747249  -0.42632019 -1.35892573  1.38094197  1.72542609 -1.49987009
 -1.32262749 -0.78554358 -0.87631001  1.04357645  0.        ]","[[ -39.22117985    2.08647101    0.1989394    -0.17256544]
 [-100.64996021   -4.98670438    0.            0.        ]]",-0.165907440189,[-6.58406742  1.52297973],-5.46164,[-0.1655793  -0.65873998]
36,[-4.27115297  1.209952  ],"[-1.51126927 -0.35183608  0.75477278  1.42179731  1.7254247  -1.4998691
 -1.37302261 -0.18976012 -2.164232    0.84916037  0.        ]","[[ -41.253882      2.02706282    0.1989394    -0.17256544]
 [-102.61423247   -0.96797042    0.            0.        ]]",-0.303720584768,[-3.38697743  1.11857482],-6.32223,[-0.1655793  -0.65873998]
37,[-4.99019432  0.6950779 ],"[ 0.85516261 -0.37735482  1.07032243  1.40845741  1.7254233  -1.49986811
 -1.4225009   0.3939407  -1.70105713  2.05080589  0.        ]","[[ -43.32551103    2.04720888    0.1989394    -0.17256544]
 [-104.54277217    2.9692627     0.            0.        ]]",-0.355894050905,[-5.36204221  0.23293963],-6.87685,[-0.1655793  -0.65873998]
38,[-5.66812515  0.44455957],"[-0.07944144 -0.46103011 -1.35026631  1.35982752  1.72542191 -1.49986712
 -1.4710419   0.51574175 -0.87132465  1.10678158  0.        ]","[[ -45.43534857    2.11483727    0.1989394    -0.17256544]
 [-106.43478272    3.79084712    0.            0.        ]]",-0.172983408891,[-5.97827289  0.24113776],-5.51424,[-0.1655793  -0.65873998]
39,[-4.13631821  0.44591889],"[-1.4845947  -0.5605062   0.81714384  1.29123633  1.72542052 -1.49986613
 -1.51863711  0.64000915 -2.0544201   0.88713078  0.        ]","[[ -47.58265662    2.19906292    0.1989394    -0.17256544]
 [-108.28993276    4.62906797    0.            0.        ]]",-0.290997444201,[-4.12738319  0.76129722],-5.78382,[-0.1655793  -0.65873998]
40,[-5.04419184 -0.10910333],"[ 0.97462243 -0.69342241  0.87073613  1.17754723  1.72541912 -1.49986513
 -1.56532179  1.06739386 -1.67372479  1.88148429  0.        ]","[[ -49.76670978    2.32056433    0.1989394    -0.17256544]
 [-110.10959687    7.51190453    0.            0.        ]]",-0.334021064146,[-5.4449067  -0.44637907],-6.75205,[-0.1655793  -0.65873998]
41,[-5.70010948 -0.48780373],"[-0.44999967 -0.82038835 -1.34365091  1.03763047  1.72541773 -1.49986414
 -1.61107741  0.77791484 -1.09133178  1.14868796  0.        ]","[[ -51.98679841    2.45120464    0.1989394    -0.17256544]
 [-111.89305264    5.55928653    0.            0.        ]]",-0.19757213737,[-5.43304376 -0.69933743],-5.67645,[-0.1655793  -0.65873998]
42,[-4.33618212 -0.3048498 ],"[-1.17212517 -0.89065654  1.26774785  0.94152608  1.72541633 -1.49986315
 -1.65588311  0.34617055 -1.92917475  1.08466903  0.        ]","[[ -54.24218504    2.53316661    0.1989394    -0.17256544]
 [-113.63948722    2.64704718    0.            0.        ]]",-0.287191711492,[-3.96244223  0.15853886],-6.46758,[-0.1655793  -0.65873998]
43,[-5.00304985 -0.72068274],"[ 1.14324731 -0.93598171  0.17364874  0.86956448  1.72541494 -1.49986216
 -1.69978157  0.42684931 -1.52172259  1.71161588  0.        ]","[[ -56.53214225    2.59156463    0.1989394    -0.17256544]
 [-115.3505646     3.19124927    0.            0.        ]]",-0.300798823181,[-5.61235512 -0.65703485],-6.47462,[-0.1655793  -0.65873998]
44,[-5.06308317 -0.45005557],"[-1.17297483 -0.96242968 -0.96949722  0.82286437  1.72541355 -1.49986117
 -1.74279629  0.0274274  -1.2989828   1.05490174  0.        ]","[[ -58.85597807    2.62835599    0.1989394    -0.17256544]
 [-117.02720017    0.49703413    0.            0.        ]]",-0.209519169635,[-6.05470901 -0.76260984],-5.70492,[-0.1655793  -0.65873998]
45,[-4.78136539 -0.13303533],"[-0.30878269 -0.94771513  1.65638643  0.84932835  1.72541215 -1.49986018
 -1.78492211 -0.42612177 -1.95029736  1.33926472  0.        ]","[[ -61.21299944    2.60760474    0.1989394    -0.17256544]
 [-118.66919365   -2.562285      0.            0.        ]]",-0.309471856001,[-4.2297855  -0.84780014],-7.40415,[-0.1655793  -0.65873998]
46,[-5.45613146 -0.37930238],"[ 0.75191855 -0.88223923 -0.9027756   0.95393404  1.72541076 -1.49985919
 -1.82616421 -0.92123125 -1.19652596  1.5825265   0.        ]","[[ -63.60251637    2.52286008    0.1989394    -0.17256544]
 [-120.27674639   -5.90194128    0.            0.        ]]",-0.257262660778,[-6.36419524 -0.19052775],-5.80721,[-0.1655793  -0.65873998]
47,[-4.59286165  0.47770455],"[-1.62611201 -0.77084578  0.22474666  1.09664278  1.72540936 -1.4998582
 -1.86654176 -1.02167076 -1.71722682  0.82436165  0.        ]","[[ -66.02384443    2.39803579    0.1989394    -0.17256544]
 [-121.85060626   -6.57943718    0.            0.        ]]",-0.242863473672,[-3.60236992  0.58568222],-6.41119,[-0.1655793  -0.65873998]
48,[-5.12325144  0.55467415],"[ 0.87028067 -0.6618522   1.04855807  1.20716289  1.72540797 -1.49985721
 -1.90612136 -0.66548775 -1.74849988  1.88231482  0.        ]","[[ -68.47633321    2.29056281    0.1989394    -0.17256544]
 [-123.39336858   -4.17688298    0.            0.        ]]",-0.341128587663,[-5.06348704  1.42006532],-6.89672,[-0.1655793  -0.65873998]
49,[-5.52089834  0.74748379],"[-0.61656298 -0.61460479 -1.3045913   1.24832162  1.72540657 -1.49985622
 -1.94497923 -0.07383383 -1.04108338  0.96141068  0.        ]","[[ -70.9593919     2.2470721     0.1989394    -0.17256544]
 [-124.90800469   -0.18601       0.            0.        ]]",-0.1726803464,[-5.87569906  1.01076519],-5.40783,[-0.1655793  -0.65873998]
