timestep,avg_action_dist,obs,human_obs,original_rewards,actions,rewards,logstd_action_dist
0,[-1.40658939 -1.76245213],"[  1.15365443e+00   1.68767173e+00   1.46618863e-01  -3.26825882e-04
   6.44832898e-01   1.35127956e-01   1.27354787e+00  -4.99497601e-02
   7.73505659e-01  -6.42404985e-03   0.00000000e+00]","[[  6.79290939e-05  -6.10749386e-02   7.49692091e-02   1.53126555e-02]
 [  4.19013736e-03  -3.17521775e-03   0.00000000e+00   0.00000000e+00]]",-0.136611274122,[-1.12629378 -1.00074617],-6.69672,[-0.08590516 -0.59819722]
1,[-0.90687084 -1.36646843],"[ 1.15257227  1.68315223  0.0870314  -0.05954854  0.6448327   0.13512793
  1.17115657 -0.6320143   0.76686513 -0.09262084  0.        ]","[[-0.03952424 -0.10085022  0.07496921  0.01531266]
 [-3.95025012 -3.96116646  0.          0.        ]]",-0.138282656033,[ 0.08121868 -1.50514502],-6.6707,[-0.08590516 -0.59819722]
2,[-0.28490707 -0.62823385],"[ 1.14458392  1.65673388 -0.02548843 -0.2337221   0.64483249  0.13512789
  1.18153536 -1.20280162  0.72822543 -0.28428474  0.        ]","[[-0.11450703 -0.21901602  0.07496921  0.01531266]
 [-3.54938584 -7.84247608  0.          0.        ]]",-0.142835678614,[-0.40412023  0.12682318],-5.69005,[-0.08590516 -0.59819722]
3,[ 0.05603331 -0.45237842],"[ 1.12581706  1.59560616 -0.15379547 -0.44833446  0.64483229  0.13512786
  1.14194822 -1.10603001  0.63997626 -0.50174571  0.        ]","[[-0.20083425 -0.36926326  0.07496921  0.01531266]
 [-5.07826234 -7.18444099  0.          0.        ]]",-0.149411048783,[ 1.59775541 -0.52990804],-5.74289,[-0.08590516 -0.59819722]
4,[ 0.45114607  0.15382275],"[ 1.1065007   1.49573728 -0.24296291 -0.66769779  0.64483209  0.13512783
  1.24699368 -1.39389258  0.52236831 -0.67246193  0.        ]","[[-0.2616945  -0.53259188  0.07496921  0.01531266]
 [-1.02126319 -9.14188849  0.          0.        ]]",-0.155118844652,[ 0.93188833 -0.69214699],-4.215,[-0.08590516 -0.59819722]
5,[ 0.60747796  0.80651146],"[ 1.11232174  1.32186746 -0.21851693 -0.91770134  0.64483189  0.1351278
  1.34299228 -1.7704988   0.41146885 -0.7517841   0.        ]","[[ -0.24492046  -0.74112426   0.07496921   0.01531266]
 [  2.68634171 -11.70279066   0.           0.        ]]",-0.155196539109,[ 0.79903964  1.69980511],-4.3631,[-0.08590516 -0.59819722]
6,[ 0.07584947  0.45831898],"[ 1.13595718  1.12185812 -0.09335812 -1.10947844  0.64483168  0.13512777
  1.42343599 -1.15426126  0.35270835 -0.73577457  0.        ]","[[-0.16002267 -0.93313715  0.07496921  0.01531266]
 [ 5.79320439 -7.51242839  0.          0.        ]]",-0.148821742665,[-0.51973626  0.14002506],-3.31155,[-0.08590516 -0.59819722]
7,[-0.25697327  0.42796144],"[ 1.15064048  0.9522525   0.04731775 -1.22410087  0.64483148  0.13512774
  1.36721771 -1.05074824  0.32633855 -0.68813389  0.        ]","[[-0.06594237 -1.07632326  0.07496921  0.01531266]
 [ 3.62202477 -6.80855139  0.          0.        ]]",-0.140877145652,[-0.12868768 -0.57564768],-3.0896,[-0.08590516 -0.59819722]
8,[-0.448825    0.53069711],"[ 1.1536495   0.74983092  0.14753426 -1.31911558  0.64483128  0.13512771
  1.35219014 -1.3660948   0.26326103 -0.66825534  0.        ]","[[  6.75692364e-04  -1.23400908e+00   7.49692091e-02   1.53126555e-02]
 [  3.04167574e+00  -8.95288902e+00   0.00000000e+00   0.00000000e+00]]",-0.133966231773,[-0.30017915  0.97696981],-3.46622,[-0.08590516 -0.59819722]
9,[-0.86139405  0.19279492],"[ 1.15198854  0.56241248  0.22021904 -1.37375704  0.64483108  0.13512768
  1.31984912 -0.77109445  0.19639098 -0.6548171   0.        ]","[[ 0.04897721 -1.37247236  0.07496921  0.01531266]
 [ 1.79265978 -4.90693463  0.          0.        ]]",-0.12803285477,[-0.84896581  0.16231951],-3.50912,[-0.08590516 -0.59819722]
10,[-0.96954501  0.06217488],"[ 1.15186458  0.4365329   0.22290588 -1.3943971   0.64483087  0.13512765
  1.2319343  -0.66218681  0.12974246 -0.66702626  0.        ]","[[ 0.05076423 -1.46318061  0.07496921  0.01531266]
 [-1.60268489 -4.16637258  0.          0.        ]]",-0.126146568981,[-0.36425188  0.06169194],-3.96647,[-0.08590516 -0.59819722]
11,[-0.92288923  0.01482277],"[ 1.15363361  0.32438533  0.15338694 -1.40247065  0.64483067  0.13512762
  1.19542479 -0.61409108  0.03455662 -0.70753542  0.        ]","[[ 0.00456355 -1.5432267   0.07496921  0.01531266]
 [-3.01269971 -3.83932667  0.          0.        ]]",-0.128026118693,[-1.02821547  0.21881104],-3.98155,[-0.08590516 -0.59819722]
12,[-0.73088992 -0.02937826],"[ 1.14742862  0.2298412   0.00401098 -1.40185714  0.64483047  0.13512759
  1.0944863  -0.47538553 -0.09574604 -0.7688167   0.        ]","[[-0.09480347 -1.61055011  0.07496921  0.01531266]
 [-6.91104006 -2.89614088  0.          0.        ]]",-0.13414346252,[-1.5310652  -0.14512931],-3.92296,[-0.08590516 -0.59819722]
13,[-0.34927011 -0.00851128],"[ 1.10296896  0.1414438  -0.25700425 -1.39514095  0.64483027  0.13512756
  0.99554639 -0.55132395 -0.29506971 -0.84194139  0.        ]","[[ -0.27136268  -1.67365428   0.07496921   0.01531266]
 [-10.73219714  -3.41251707   0.           0.        ]]",-0.145726031207,[-1.43902351 -0.07582177],-4.03263,[-0.08590516 -0.59819722]
14,[ 0.02014965 -0.09908821],"[ 0.9681128   0.04328029 -0.60618389 -1.38062492  0.64483007  0.13512753
  0.89855647 -0.58536013 -0.57420809 -0.87708033  0.        ]","[[ -0.52358945  -1.74422734   0.07496921   0.01531266]
 [-14.4780459   -3.64396147   0.           0.        ]]",-0.16085685037,[ 0.41846606 -0.11624139],-4.85689,[-0.08590516 -0.59819722]
15,[ 0.218593   -0.19566375],"[ 0.73989491 -0.06211341 -0.92674062 -1.35651961  0.64482986  0.1351275
  0.94884801 -0.64235999 -0.85896202 -0.82433721  0.        ]","[[ -0.79366246  -1.82099511   0.07496921   0.01531266]
 [-12.53571317  -4.0315572    0.           0.        ]]",-0.173571534811,[-0.87450513 -0.60639605],-4.36503,[-0.08590516 -0.59819722]
16,[ 0.1777128  -0.32672268],"[ 0.42561807 -0.20139235 -1.17879889 -1.31034654  0.64482966  0.13512747
  0.86563516 -0.98355262 -1.11302545 -0.66598471  0.        ]","[[ -1.07662028e+00  -1.92490487e+00   7.49692091e-02   1.53126555e-02]
 [ -1.57494766e+01  -6.35164136e+00   0.00000000e+00   0.00000000e+00]]",-0.180866704104,[ 0.16359731 -0.11997398],-5.3053,[-0.08590516 -0.59819722]
17,[-0.0962936  -0.35999823],"[ 0.02867456 -0.36872896 -1.33215592 -1.23100198  0.64482946  0.13512744
  0.89044874 -1.03479615 -1.28661852 -0.41195747  0.        ]","[[ -1.3819946   -2.05543362   0.07496921   0.01531266]
 [-14.7911339   -6.7000963    0.           0.        ]]",-0.180814953657,[-0.86691517 -0.54071872],-5.40566,[-0.08590516 -0.59819722]
