timestep,avg_action_dist,obs,human_obs,original_rewards,actions,rewards,logstd_action_dist
0,[-1.41776609 -2.21243238],"[ 1.1847654   1.72669086  0.02307864  0.1528226   0.22636156  0.34766096
  1.32654205 -0.08147353  1.12563468 -0.19179623  0.        ]","[[-0.06479202  0.09880829  0.02688308  0.04023517]
 [-0.00267493 -0.00205095  0.          0.        ]]",-0.18782450455,[ 1.13817051 -2.78111572],-6.70397,[ 0.00468817 -0.5131427 ]
1,[-1.20845354 -1.97283208],"[ 1.18722569  1.73095256  0.08215488  0.08877906  0.22636149  0.34766084
  1.43262853 -0.63951795  1.12688333 -0.16364969  0.        ]","[[-0.02513902  0.05902441  0.02688308  0.04023517]
 [ 3.95479226 -3.96313108  0.          0.        ]]",-0.187136196845,[-2.05101239 -2.45497774],-4.26671,[ 0.00468817 -0.5131427 ]
2,[-0.89866298 -1.37944186],"[ 1.18753534  1.73093926  0.13977283 -0.10197304  0.22636141  0.34766072
  1.32452542 -1.18607755  1.12668073 -0.19845301  0.        ]","[[ 0.01349659 -0.05916308  0.02688308  0.04023517]
 [-0.07781032 -7.84269388  0.          0.        ]]",-0.188185828474,[-1.27417941 -0.58497898],-4.1323,[ 0.00468817 -0.5131427 ]
3,[-0.49662405 -0.81068558],"[ 1.18712944  1.69509229  0.07829642 -0.38672103  0.22636134  0.3476606
  1.2185401  -1.49030759  1.10034739 -0.39790427  0.        ]","[[ -0.02772694  -0.23768365   0.02688308   0.04023517]
 [ -4.03141972 -10.00217226   0.           0.        ]]",-0.193095639924,[-0.93766714 -1.35918587],-2.78847,[ 0.00468817 -0.5131427 ]
4,[ 0.21891665  0.19695882],"[ 1.17321554  1.58251487 -0.09550552 -0.74570122  0.22636127  0.34766047
  1.12126505 -2.02004163  0.97698265 -0.73133186  0.        ]","[[ -0.14476167  -0.47545394   0.02688308   0.04023517]
 [ -7.66011005 -13.76232331   0.           0.        ]]",-0.200433431667,[ 1.64296783 -0.72290972],-2.34657,[ 0.00468817 -0.5131427 ]
5,[ 0.78480685  0.98301405],"[ 1.14239294  1.34342302 -0.25908968 -1.13842868  0.22636119  0.34766035
  1.23137742 -2.38510416  0.72913185 -1.02770159  0.        ]","[[ -0.25675043  -0.77669998   0.02688308   0.04023517]
 [ -3.5524739  -16.35362755   0.           0.        ]]",-0.203845783867,[ 0.66479351  1.75707962],-1.15142,[ 0.00468817 -0.5131427 ]
6,[ 0.7044332   0.93092811],"[ 1.12568436  1.03743194 -0.32214276 -1.41590102  0.22636112  0.34766023
  1.30371172 -1.7817679   0.48672459 -1.15134512  0.        ]","[[ -0.30072801  -1.06080438   0.02688308   0.04023517]
 [ -0.85409432 -12.07106635   0.           0.        ]]",-0.199648762604,[-1.4020424   1.42173626],-0.484316,[ 0.00468817 -0.5131427 ]
7,[ 0.55269814  0.74938643],"[ 1.1004174   0.78938946 -0.4020612  -1.5440743   0.22636104  0.34766011
  1.1980455  -1.19011882  0.27829058 -1.20582007  0.        ]","[[-0.35735817 -1.26008944  0.02688308  0.04023517]
 [-4.79580391 -7.87144954  0.          0.        ]]",-0.195097356681,[ 0.05879989 -0.16114521],-0.519148,[ 0.00468817 -0.5131427 ]
8,[ 0.64949071  0.9266001 ],"[ 1.05018807  0.57479568 -0.52906922 -1.60363934  0.22636097  0.34765998
  1.20681273 -1.2580525   0.06026642 -1.2320293   0.        ]","[[-0.44999242 -1.42235662  0.02688308  0.04023517]
 [-4.46871876 -8.35366139  0.          0.        ]]",-0.19121439708,[-0.70799893  1.32561836],-1.0155,[ 0.00468817 -0.5131427 ]
9,[ 0.46282071  0.49954176],"[ 0.97185985  0.40466018 -0.680915   -1.62097841  0.22636089  0.34765986
  1.13403875 -0.67682709 -0.14895147 -1.22684248  0.        ]","[[-0.56660477 -1.54803611  0.02688308  0.04023517]
 [-7.18342991 -4.22802806  0.          0.        ]]",-0.188041627847,[-0.55451686  0.79466987],-1.59777,[ 0.00468817 -0.5131427 ]
10,[ 0.34396732  0.05273189],"[ 0.83496104  0.33377388 -0.87592041 -1.62069772  0.22636082  0.34765974
  1.07899867 -0.22165136 -0.35033139 -1.21726599  0.        ]","[[-0.73087393 -1.60018007  0.02688308  0.04023517]
 [-9.23660346 -0.99711541  0.          0.        ]]",-0.188820220121,[ 0.18679804  0.49452252],-2.49827,[ 0.00468817 -0.5131427 ]
11,[ 0.32837868 -0.22360714],"[ 0.6582406   0.33364331 -1.05450887 -1.62069132  0.22636074  0.34765962
  1.10370667  0.05701619 -0.52904922 -1.1994843   0.        ]","[[-0.90635826 -1.60027606  0.02688308  0.04023517]
 [-8.31487392  0.98091287  0.          0.        ]]",-0.191897527493,[ 0.62380691 -0.90837024],-2.37193,[ 0.00468817 -0.5131427 ]
12,[ 0.66195619  0.30742565],"[ 0.49836227  0.31100048 -1.1712537  -1.61967202  0.22636067  0.3476595
  1.17431226 -0.45246904 -0.67356464 -1.15114791  0.        ]","[[-1.04622876 -1.61694219  0.02688308  0.04023517]
 [-5.68098838 -2.63549722  0.          0.        ]]",-0.192418234598,[ 0.98941825 -0.88977251],-2.04713,[ 0.00468817 -0.5131427 ]
13,[ 0.80213165  0.81111431],"[ 0.409098    0.19249925 -1.22242502 -1.60697988  0.22636059  0.34765937
  1.28230544 -0.9415399  -0.76664816 -1.05945933  0.        ]","[[-1.1194284  -1.70448283  0.02688308  0.04023517]
 [-1.65239817 -6.10700465  0.          0.        ]]",-0.186517679475,[ 1.64507756  0.82457324],-2.80207,[ 0.00468817 -0.5131427 ]
