timestep,avg_action_dist,obs,human_obs,original_rewards,actions,rewards,logstd_action_dist
0,[-4.53558016 -1.38799262],"[ 1.22286073  1.7786858   0.13938276 -0.6922073  -1.51850049 -0.9095771
  1.32331277 -0.27237778  2.53847459  0.84177175  0.        ]","[[ 0.02212491 -0.08939926 -0.17454731 -0.10531635]
 [ 0.00053168 -0.00424715  0.          0.        ]]",-0.397106216169,[-5.10506752 -2.30041835],1.67798,[ 0.01327284 -0.40113404]
1,[-4.40079451 -1.1083411 ],"[ 1.2229838   1.77305479  0.080583   -0.77836188 -1.51849698 -0.90957594
  1.20958483 -0.8111524   2.53197931  0.74649024  0.        ]","[[-0.01753977 -0.12919579 -0.17454731 -0.10531635]
 [-3.9538446  -3.9622187   0.          0.        ]]",-0.393206168691,[-3.7520276  -1.02242862],1.22235,[ 0.01327284 -0.40113404]
2,[-4.2055254  -0.58431327],"[ 1.21056979  1.74440029 -0.09369499 -1.03104348 -1.51849346 -0.90957477
  1.09810264 -1.3392605   2.47804746  0.46954126  0.        ]","[[-0.13550834 -0.24736571 -0.17454731 -0.10531635]
 [-7.83014841 -7.84184294  0.          0.        ]]",-0.379075654774,[-2.48985089  0.02096485],1.15779,[ 0.01327284 -0.40113404]
3,[-4.0744257  -0.32075164],"[ 1.14877661  1.68062838 -0.37416954 -1.34951717 -1.51848994 -0.90957361
  0.98877289 -1.30661112  2.30466194  0.0827529   0.        ]","[[ -0.33025215  -0.40179642  -0.17454731  -0.10531635]
 [-11.63162139  -7.60201107   0.           0.        ]]",-0.350964288947,[-5.70659822 -0.81191036],3.5915,[ 0.01327284 -0.40113404]
4,[-3.67566514  0.49690133],"[ 0.98246392  1.56863477 -0.73083124 -1.69966347 -1.51848643 -0.90957244
  0.88162601 -1.72349951  1.93631773 -0.3122663   0.        ]","[[ -0.60026298  -0.58456508  -0.17454731  -0.10531635]
 [-15.3572028  -10.66460862   0.           0.        ]]",-0.303162074506,[-4.88868143  0.31265493],3.97965,[ 0.01327284 -0.40113404]
5,[-3.44265294  0.99840122],"[ 0.65377413  1.40615543 -1.09418468 -2.03460152 -1.51848291 -0.90957128
  0.7765329  -1.52595576  1.35778834 -0.547712    0.        ]","[[ -0.94406977  -0.7832978   -0.17454731  -0.10531635]
 [-19.01137991  -9.21342883   0.           0.        ]]",-0.231922685249,[-3.75247013  1.17887458],3.58187,[ 0.01327284 -0.40113404]
6,[-3.38534546  1.1820575 ],"[ 0.13393971  1.26677265 -1.34319303 -2.23843911 -1.51847939 -0.90957011
  0.67349241 -0.96178352  0.70684335 -0.48120958  0.        ]","[[ -1.36024546  -0.92598374  -0.17454731  -0.10531635]
 [-22.59419007  -5.06888396   0.           0.        ]]",-0.144576572188,[-1.87301163  2.4543132 ],1.42407,[ 0.01327284 -0.40113404]
7,[-3.45247912  1.21196008],"[-0.52986992  1.20259457 -1.31959343 -2.31453125 -1.51847588 -0.90956895
  0.5725064  -0.40869976  0.13916937 -0.09470873  0.        ]","[[ -1.84736113  -0.98659615  -0.17454731  -0.10531635]
 [-26.10556794  -1.00579095   0.           0.        ]]",-0.048822968304,[-2.60498819  0.00778531],1.62268,[ 0.01327284 -0.40113404]
8,[-3.47008777  1.36234903],"[-1.17299495  1.18130013 -0.89042522 -2.33767923 -1.51847236 -0.90956779
  0.47356109 -0.40127299 -0.19717381  0.59408075  0.        ]","[[ -2.40399123  -1.00616576  -0.17454731  -0.10531635]
 [-29.545991    -0.95123448   0.           0.        ]]",-0.0674764674787,[-3.39376592  1.03516425],0.317305,[ 0.01327284 -0.40113404]
9,[-3.71873713  0.62728399],"[-1.52215276  1.20406753 -0.0603358  -2.31286688 -1.51846884 -0.90956662
  0.37655324  0.14090266 -0.12719368  1.43056064  0.        ]","[[ -3.02875552  -0.98522933  -0.17454731  -0.10531635]
 [-32.91904829   3.03172323   0.           0.        ]]",-0.178356544189,[-2.43635933  0.57372236],-1.08926,[ 0.01327284 -0.40113404]
