timestep,avg_action_dist,obs,human_obs,original_rewards,actions,rewards,logstd_action_dist
0,[-2.72077703 -3.17596698],"[ 1.11452432  1.67563941  0.06903862  0.14072    -0.16139149  0.48867894
  1.22265703 -0.04368872  1.40458402 -0.27740363  0.        ]","[[-0.06222989  0.01246191 -0.0184636   0.05680598]
 [ 0.00132316 -0.0009384   0.          0.        ]]",-0.238195106182,[-2.82673623 -2.77258057],-9.25033,[-0.21066022 -0.78840917]
1,[-1.7324878  -2.84712768],"[ 1.11001037  1.67521092  0.00890961  0.08429008 -0.16139146  0.48867884
  1.12359764 -0.64453205  1.39689189 -0.36095331  0.        ]","[[-0.10187875 -0.02726907 -0.0184636   0.05680598]
 [-3.95304824 -3.95897326  0.          0.        ]]",-0.241092923773,[-1.61477485 -2.96347431],-9.47921,[-0.21066022 -0.78840917]
2,[-0.60396385 -1.90288877],"[ 1.08378493  1.66042001 -0.16816514 -0.08274931 -0.16139144  0.48867874
  1.02649558 -1.23348252  1.33959542 -0.60389202  0.        ]","[[-0.21983089 -0.14537476 -0.0184636   0.05680598]
 [-7.82928689 -7.8386664   0.          0.        ]]",-0.248543868269,[-1.95701991 -1.78799246],-8.24169,[-0.21066022 -0.78840917]
3,[ 0.72918797 -0.46782047],"[ 0.99956498  1.59240564 -0.44924235 -0.35108305 -0.16139141  0.48867865
  0.93130524 -1.81076649  1.1397781  -0.96448173  0.        ]","[[ -0.41454139  -0.34030344  -0.0184636    0.05680598]
 [-11.62921328 -11.64151209   0.           0.        ]]",-0.25667761543,[ 0.43484693 -1.06812641],-8.32495,[-0.21066022 -0.78840917]
4,[ 1.76364374  1.08451259],"[ 0.85256137  1.4131756  -0.72984644 -0.69134539 -0.16139138  0.48867855
  0.98017193 -2.37693008  0.75817577 -1.27541756  0.        ]","[[ -0.62755203  -0.61055416  -0.0184636    0.05680598]
 [ -9.67847407 -15.37111262   0.           0.        ]]",-0.257860475708,[ 2.01652947  0.35891699],-7.06838,[-0.21066022 -0.78840917]
5,[ 1.89448214  1.50237548],"[ 0.71613401  1.12505163 -0.90603006 -0.99024035 -0.16139136  0.48867845
  1.08403033 -2.11517517  0.35582958 -1.38746412  0.        ]","[[ -0.77952474  -0.90067616  -0.0184636    0.05680598]
 [ -5.53249767 -13.64682195   0.           0.        ]]",-0.248843732581,[ 2.22723289  2.05844688],-6.42704,[-0.21066022 -0.78840917]
6,[ 1.68999839  1.2182914 ],"[ 0.64555344  0.84093566 -0.97898696 -1.16235408 -0.16139133  0.48867835
  1.18583915 -1.47324994  0.09881367 -1.36329305  0.        ]","[[-0.84939983 -1.13118522 -0.0184636   0.05680598]
 [-1.46833615 -9.41816033  0.          0.        ]]",-0.236313685044,[ 1.21575675  1.85594461],-6.15526,[-0.21066022 -0.78840917]
7,[ 1.33178711  0.77411872],"[ 0.6565703   0.64194743 -0.96825648 -1.23694291 -0.1613913   0.48867826
  1.2856602  -0.84401504  0.01176911 -1.31313635  0.        ]","[[-0.83878709 -1.27795986 -0.0184636   0.05680598]
 [ 2.51647885 -5.27309175  0.          0.        ]]",-0.226954538089,[ 0.50069056  0.34744207],-5.52069,[-0.21066022 -0.78840917]
8,[ 0.96306968  0.64197171],"[ 0.72627653  0.51431082 -0.8946674  -1.26846738 -0.16139128  0.48867816
  1.33403818 -0.61938502  0.03313939 -1.27314816  0.        ]","[[-0.76908109 -1.36857511 -0.0184636   0.05680598]
 [ 4.44772161 -3.79334775  0.          0.        ]]",-0.221364922659,[ 1.35109019  0.73773592],-6.20959,[-0.21066022 -0.78840917]
9,[ 0.37342742  0.18489072],"[ 0.84123353  0.44880457 -0.74670774 -1.28007185 -0.16139125  0.48867806
  1.4309517  -0.16464287  0.14507478 -1.2387872   0.        ]","[[-0.64131039 -1.41438665 -0.0184636   0.05680598]
 [ 8.31647671 -0.79774521  0.          0.        ]]",-0.219119759918,[ 0.08504483 -0.47364593],-5.341,[-0.21066022 -0.78840917]
10,[ 0.01737684  0.60599959],"[ 0.96454745  0.39899198 -0.52991163 -1.28688759 -0.16139122  0.48867796
  1.43527176 -0.4469028   0.30031844 -1.1839989   0.        ]","[[-0.47325045 -1.44899736 -0.0184636   0.05680598]
 [ 8.488959   -2.65712586  0.          0.        ]]",-0.217120058359,[ 0.20776689  0.73725835],-5.60347,[-0.21066022 -0.78840917]
11,[-0.75153172  0.08220015],"[ 1.05643386  0.36530191 -0.28154012 -1.2905283  -0.1613912   0.48867786
  1.45164776  0.00426452  0.45911259 -1.10629244  0.        ]","[[-0.29691173 -1.47232039 -0.0184636   0.05680598]
 [ 9.14270818  0.31492699  0.          0.        ]]",-0.214794849136,[-1.17905784  0.15898695],-5.16541,[-0.21066022 -0.78840917]
12,[-1.22785568 -0.08031228],"[ 1.10043318  0.38345969 -0.07212303 -1.28866181 -0.16139117  0.48867777
  1.34797624  0.09903683  0.5981362  -1.02886987  0.        ]","[[-0.15558023 -1.45975751 -0.0184636   0.05680598]
 [ 5.00422803  0.9392371   0.          0.        ]]",-0.214051659494,[-0.36869636  0.34201924],-5.96029,[-0.21066022 -0.78840917]
13,[-1.70094657 -0.44843882],"[ 1.11369694  0.42986259  0.05552452 -1.28286417 -0.16139114  0.48867767
  1.30893645  0.30185305  0.69408799 -0.97226581  0.        ]","[[-0.07113175 -1.42756769 -0.0184636   0.05680598]
 [ 3.44580582  2.27528351  0.          0.        ]]",-0.214607070059,[-0.7938391  -0.81926654],-5.52241,[-0.21066022 -0.78840917]
14,[-1.41398966  0.19074331],"[ 1.11638666  0.44784498  0.11132099 -1.28021662 -0.16139112  0.48867757
  1.22854869 -0.19732617  0.73299953 -0.94456785  0.        ]","[[-0.03441281 -1.4150548  -0.0184636   0.05680598]
 [ 0.2367941  -1.01304512  0.          0.        ]]",-0.214613648896,[-1.37089371 -0.11162406],-4.87956,[-0.21066022 -0.78840917]
15,[-1.16205001  0.32866323],"[ 1.11386227  0.41262512  0.05811012 -1.28518982 -0.16139109  0.48867747
  1.12929903 -0.26125181  0.68633339 -0.97163438  0.        ]","[[-0.06942844 -1.43954086 -0.0184636   0.05680598]
 [-3.72517712 -1.43415362  0.          0.        ]]",-0.213877237955,[ 0.40603919  0.82792508],-6.19532,[-0.21066022 -0.78840917]
16,[-1.33943462 -0.36707813],"[ 1.1060081   0.41909324 -0.02918224 -1.28434027 -0.16139106  0.48867738
  1.17138082  0.24066137  0.64166213 -1.01092701  0.        ]","[[-0.12707718 -1.43505031 -0.0184636   0.05680598]
 [-2.04527881  1.87218392  0.          0.        ]]",-0.215127014217,[-1.36937907 -0.26930857],-5.2922,[-0.21066022 -0.78840917]
17,[-0.84205544 -0.1925611 ],"[ 1.08747548  0.4570084  -0.14949691 -1.27877942 -0.16139104  0.48867728
  1.07326765  0.07329147  0.59117616 -1.06245587  0.        ]","[[-0.20727937 -1.40866905 -0.0184636   0.05680598]
 [-5.96188441  0.76964025  0.          0.        ]]",-0.217880861719,[-0.06622998 -0.13382834],-5.78554,[-0.21066022 -0.78840917]
18,[-0.34759668 -0.08585791],"[ 1.04317491  0.47123179 -0.32650162 -1.27643423 -0.16139101  0.48867718
  1.06966026 -0.00943485  0.48455029 -1.131268    0.        ]","[[-0.32796171 -1.39874398 -0.0184636   0.05680598]
 [-6.10587437  0.22468338  0.          0.        ]]",-0.219783719172,[-0.95864701 -0.06695234],-5.18453,[-0.21066022 -0.78840917]
19,[ 0.2445828  -0.03494256],"[ 0.95576889  0.47380755 -0.54837454 -1.27599388 -0.16139098  0.48867708
  0.97765524 -0.05019573  0.32372171 -1.20110725  0.        ]","[[-0.48692925 -1.39694477 -0.0184636   0.05680598]
 [-9.77864879 -0.04382761  0.          0.        ]]",-0.220662000257,[ 1.26693477  0.08813822],-6.38682,[-0.21066022 -0.78840917]
20,[ 0.57147682 -0.10744949],"[ 0.84160642  0.4775684  -0.74615499 -1.2753428  -0.16139095  0.48867699
  1.08163216  0.00282168  0.15925507 -1.24536632  0.        ]","[[-0.64085687 -1.39431675 -0.0184636   0.05680598]
 [-5.62793582  0.3054227   0.          0.        ]]",-0.220539063993,[ 0.43998519 -0.89593964],-5.56499,[-0.21066022 -0.78840917]
21,[ 0.9662075   0.61568761],"[ 0.75877521  0.43518585 -0.85659261 -1.28209955 -0.16139093  0.48867689
  1.12805478 -0.53667069  0.03594927 -1.24826785  0.        ]","[[-0.73482176 -1.42386551 -0.0184636   0.05680598]
 [-3.77475512 -3.24846418  0.          0.        ]]",-0.217698115212,[ 0.86051791  0.18242624],-5.77202,[-0.21066022 -0.78840917]
22,[ 0.88555825  0.56134361],"[ 0.72014535  0.35281658 -0.90155862 -1.29167462 -0.1613909   0.48867679
  1.2152263  -0.41735552 -0.04358705 -1.22558823  0.        ]","[[-0.77540276 -1.48094876 -0.0184636   0.05680598]
 [-0.29489956 -2.46248054  0.          0.        ]]",-0.212917186719,[ 2.00274821  0.50729563],-6.67464,[-0.21066022 -0.78840917]
23,[ 0.59008169  0.24080326],"[ 0.75249546  0.31135062 -0.86415406 -1.29474133 -0.16139087  0.48867669
  1.3144988  -0.10513946 -0.02424896 -1.21174779  0.        ]","[[-0.7415397  -1.50956287 -0.0184636   0.05680598]
 [ 3.66802412 -0.40576932  0.          0.        ]]",-0.211117364663,[ 0.39777295 -0.34914872],-5.77156,[-0.21066022 -0.78840917]
24,[ 0.43036112  0.54503   ],"[ 0.8313463   0.27955217 -0.76103237 -1.2963047  -0.16139085  0.48867659
  1.35212132 -0.31381469  0.05597423 -1.19611467  0.        ]","[[-0.65311034 -1.53147059 -0.0184636   0.05680598]
 [ 5.16991843 -1.7804095   0.          0.        ]]",-0.210347532515,[ 0.00868896  0.37424462],-5.62288,[-0.21066022 -0.78840917]
