timestep,avg_action_dist,obs,human_obs,original_rewards,actions,rewards,logstd_action_dist
0,[-1.37727499  0.06614155],"[ 1.11457913  1.55981305  0.07366034 -0.64668045 -1.12710656 -1.65646079
  0.71725786 -0.30988122  2.00807057  1.44105763  0.        ]","[[-0.0059285  -0.01183538 -0.12670416 -0.18649678]
 [-0.00098276 -0.00059967  0.          0.        ]]",-0.383659255474,[-0.31512569 -0.38605592],-1.37228,[-0.03150694 -0.17032491]
1,[-1.36456788  0.07177117],"[ 1.11435955  1.5594262   0.05461041 -0.68245726 -1.12709651 -1.65643644
  0.64955662 -0.52875397  2.00728145  1.40854905  0.        ]","[[-0.01844949 -0.02717956 -0.12670416 -0.18649678]
 [-1.2469703  -1.52872669  0.          0.        ]]",-0.381510660245,[-1.02099812  0.06394797],-0.954676,[-0.03150694 -0.17032491]
2,[-1.3618567   0.07301989],"[ 1.10987085  1.55801553 -0.04320977 -0.74703725 -1.12708646 -1.65641209
  0.43595527 -0.48793067  1.99888402  1.2841621   0.        ]","[[-0.08283307 -0.05489455 -0.12670416 -0.18649678]
 [-5.17829782 -1.24372712  0.          0.        ]]",-0.372892701655,[ 0.39815992  0.40905644],-1.70714,[-0.03150694 -0.17032491]
3,[-1.36494946  0.07221165],"[ 1.09485872  1.55738952 -0.1741005  -0.76655052 -1.12707642 -1.65638775
  0.52706109 -0.252503    1.97870069  1.14187865  0.        ]","[[-0.16957463 -0.0632776  -0.12670416 -0.18649678]
 [-3.50143818  0.39994618  0.          0.        ]]",-0.362253495759,[-0.70404039  0.24772002],-1.30483,[-0.03150694 -0.17032491]
4,[-1.36488819  0.0732407 ],"[ 1.06591301  1.55854941 -0.31855161 -0.72515853 -1.12706637 -1.6563634
  0.37947923 -0.11299275  1.94891767  1.00696504  0.        ]","[[-0.26685603 -0.0455061  -0.12670416 -0.18649678]
 [-6.21765675  1.37395541  0.          0.        ]]",-0.35133821657,[-1.89610666  0.53635783],-0.862432,[-0.03150694 -0.17032491]
5,[-1.36575699  0.0750635 ],"[ 0.98961398  1.5597881  -0.55115735 -0.61200339 -1.12705633 -1.65633906
  0.17118124  0.18751619  1.88157958  0.80356131  0.        ]","[[ -4.29673908e-01   3.02346360e-03  -1.26704157e-01  -1.86496778e-01]
 [ -1.00513637e+01   3.47200226e+00   0.00000000e+00   0.00000000e+00]]",-0.332915332793,[ 0.38499884 -0.20541552],-2.04344,[-0.03150694 -0.17032491]
6,[-1.33425879  0.09338373],"[ 0.86394886  1.55730113 -0.79322637 -0.47079972 -1.12704628 -1.65631471
  0.26475051  0.06107233  1.77817342  0.59363365  0.        ]","[[-0.61342228  0.0636063  -0.12670416 -0.18649678]
 [-8.32920955  2.58922333  0.          0.        ]]",-0.310590324998,[-0.17626767  0.51762122],-1.73485,[-0.03150694 -0.17032491]
7,[-1.32696986  0.09967431],"[ 0.7119926   1.54855848 -0.99316703 -0.3041151  -1.12703623 -1.65629037
  0.23577123  0.34732151  1.66294157  0.42622733  0.        ]","[[-0.78535762  0.13544223 -0.12670416 -0.18649678]
 [-8.86255055  4.58770373  0.          0.        ]]",-0.289212310023,[-1.25674944 -0.75839197],-1.178,[-0.03150694 -0.17032491]
8,[-1.26178551  0.14220369],"[ 0.48205844  1.5362898  -1.19807894 -0.16443882 -1.12702619 -1.65626603
  0.03041912 -0.09561425  1.47607524  0.22930471  0.        ]","[[ -1.00052897   0.19616965  -0.12670416  -0.18649678]
 [-12.64200714   1.49532313   0.           0.        ]]",-0.258020970151,[-2.94501905 -0.53666866],-0.155928,[-0.03150694 -0.17032491]
9,[-1.17843628  0.19762015],"[ 0.12019654  1.5342507  -1.37947821 -0.14546347 -1.12701614 -1.65624169
 -0.17088985 -0.4040489   1.13338888  0.00326061  0.        ]","[[ -1.29054296   0.20447101  -0.12670416  -0.18649678]
 [-16.34705105  -0.65803322   0.           0.        ]]",-0.205740731534,[-0.82043772 -0.22200439],-0.752356,[-0.03150694 -0.17032491]
