timestep,avg_action_dist,obs,human_obs,original_rewards,actions,rewards,logstd_action_dist
0,[-6.79595709 -1.8878305 ],"[ 1.17215472  1.70569215  0.07691068  0.16206961 -1.60541305 -0.27620076
  1.30350743 -0.06196794  2.59631359  0.34860705  0.        ]","[[-0.03817103  0.07011493 -0.185518   -0.031907  ]
 [ 0.00071328 -0.00135089  0.          0.        ]]",-0.396650106666,[-4.42430444 -1.85863591],-1.50214,[-0.0330616  -0.57149512]
1,[-6.17391443 -1.45837665],"[ 1.16897535  1.70844248  0.01762235  0.10051299 -1.60541152 -0.27620068
  1.19910005 -0.6319544   2.59423803  0.26007857  0.        ]","[[-0.077832    0.03037576 -0.185518   -0.031907  ]
 [-3.95364626 -3.95938029  0.          0.        ]]",-0.395544414978,[-6.38432755 -1.27713344],0.468575,[-0.0330616  -0.57149512]
2,[-5.41169834 -0.89239156],"[  1.14674253e+00   1.70377251e+00  -1.57275589e-01  -8.25086511e-02
  -1.60540999e+00  -2.76200603e-01   1.09675667e+00  -1.19065918e+00
   2.55332509e+00   2.30532188e-04   0.00000000e+00]","[[-0.19579573 -0.08773805 -0.185518   -0.031907  ]
 [-7.82983868 -7.83907192  0.          0.        ]]",-0.389647330431,[-5.33071704 -0.79390058],0.0610695,[-0.0330616  -0.57149512]
3,[-4.38386059 -0.15578845],"[ 1.06906279  1.65745149 -0.43599172 -0.36701875 -1.60540846 -0.27620052
  0.99642224 -1.62077742  2.38158325 -0.3886128   0.        ]","[[ -0.39051934  -0.27448699  -0.185518    -0.031907  ]
 [-11.62994721 -10.8258553    0.           0.        ]]",-0.371993428627,[-5.24524551  0.89101955],0.63383,[-0.0330616  -0.57149512]
4,[-4.4915576   0.02060419],"[ 0.88235238  1.56972039 -0.78469742 -0.62605801 -1.60540693 -0.27620044
  0.89799584 -1.08160022  2.0226865  -0.7663843   0.        ]","[[ -0.66052071  -0.45343884  -0.185518    -0.031907  ]
 [-15.35779342  -7.08177216   0.           0.        ]]",-0.338231308855,[-5.93576546  0.58616165],1.18668,[-0.0330616  -0.57149512]
5,[-4.45637941  0.44155464],"[ 0.53251125  1.49078496 -1.12953607 -0.78407668 -1.60540539 -0.27620037
  0.80152722 -0.72689249  1.50566927 -1.00580936  0.        ]","[[ -1.00433524  -0.57036159  -0.185518    -0.031907  ]
 [-19.01149228  -4.61865671   0.           0.        ]]",-0.288793016317,[-4.85234047  0.98211033],0.057117,[-0.0330616  -0.57149512]
6,[-5.02453661  0.53779542],"[-0.00246187  1.45018011 -1.34655483 -0.8513264  -1.60540386 -0.27620029
  0.70695737 -0.15338002  0.89067291 -1.02285096  0.        ]","[[ -1.42050287  -0.62277753  -0.185518    -0.031907  ]
 [-22.59327808  -0.63614317   0.           0.        ]]",-0.223217688215,[-6.62359456 -0.27792884],0.343955,[-0.0330616  -0.57149512]
7,[-4.81915379  1.2344718 ],"[-0.66637504  1.43087651 -1.27931136 -0.88081845 -1.60540233 -0.27620021
  0.6143075  -0.30965002  0.2674646  -0.73355489  0.        ]","[[ -1.90757564  -0.64638883  -0.185518    -0.031907  ]
 [-26.10234726  -1.72129418   0.           0.        ]]",-0.137675703027,[-3.08813974  2.94704788],-2.99575,[-0.0330616  -0.57149512]
8,[-5.96646738  0.91897511],"[-1.28680645  1.43557143 -0.80457245 -0.87377597 -1.6054008  -0.27620013
  0.52344905  0.26593184 -0.172954   -0.1149048   0.        ]","[[ -2.46415041  -0.64071347  -0.185518    -0.031907  ]
 [-29.54356858   2.27558822   0.           0.        ]]",-0.03489090852,[-4.94353163  1.13991163],-2.49333,[-0.0330616  -0.57149512]
9,[-6.40916204  0.31048751],"[-1.5902002   1.50143301  0.05513137 -0.76509518 -1.60539926 -0.27620005
  0.43440384  0.83017032 -0.23133869  0.684097    0.        ]","[[ -3.08886051e+00  -5.55890371e-01  -1.85517998e-01  -3.19069974e-02]
 [ -3.29161149e+01   6.19370237e+00   0.00000000e+00   0.00000000e+00]]",-0.0803930011683,[-6.22807715 -0.72868763],-1.93369,[-0.0330616  -0.57149512]
