timestep,avg_action_dist,obs,human_obs,original_rewards,actions,rewards,logstd_action_dist
10,[-5.23176861  0.11687806],"[-1.18285262  0.30556371 -0.98010019 -1.30289007 -1.73447568  1.33516389
  0.72367264  0.25431493  0.15080323 -0.89879152  0.        ]","[[ -2.29010085  -1.51350909  -0.19993268   0.15417958]
 [-20.0638555    1.96760632   0.           0.        ]]",-0.168557103497,[-3.69842355  0.65968035],-6.7256,[-0.19842665 -0.74786574]
11,[-5.89108706 -0.36518142],"[-1.53896692  0.3994799  -0.44862052 -1.29454082 -1.73447453  1.33516327
  0.63424351  0.64435925  0.18447384 -0.48995914  0.        ]","[[ -2.72710105  -1.4483138   -0.19993268   0.15417958]
 [-23.62420705   4.54345531   0.           0.        ]]",-0.112715150324,[-6.52913567 -0.34882022],-5.95413,[-0.19842665 -0.74786574]
12,[-5.64428568 -0.52483082],"[-1.6505492   0.50818687  0.30492699 -1.27717622 -1.73447337  1.33516265
  0.54661138  0.42212097  0.43897045 -0.06411965  0.        ]","[[ -3.23458943  -1.37217148  -0.19993268   0.15417958]
 [-27.11301657   3.07579707   0.           0.        ]]",-0.0956034891185,[-5.07760736 -0.52708902],-6.47748,[-0.19842665 -0.74786574]
13,[-5.49480247 -0.57575029],"[-1.35673937  0.56467975  1.10743113 -1.2647958  -1.73447222  1.33516204
  0.46071212  0.09751649  0.98574536  0.222319    0.        ]","[[ -3.81116127  -1.33216519  -0.19993268   0.15417958]
 [-30.53283796   0.9321136    0.           0.        ]]",-0.167652886552,[-5.94095159 -0.78574327],-5.30081,[-0.19842665 -0.74786574]
14,[-5.6001811  -0.67801124],"[-0.62083016  0.54678838  1.63432707 -1.26896946 -1.73447106  1.33516142
  0.37650235 -0.3756147   1.71152585  0.12836932  0.        ]","[[ -4.45545373  -1.34487408  -0.19993268   0.15417958]
 [-33.88539774  -2.19243834   0.           0.        ]]",-0.272017059258,[-5.50355789 -0.8074609 ],-4.33126,[-0.19842665 -0.74786574]
15,[-5.59770918 -0.67753768],"[ 0.34070655  0.43961722  1.5303761  -1.28910147 -1.73446991  1.3351608
  0.29393081 -0.85225575  2.24509694 -0.47152084  0.        ]","[[ -5.16614231  -1.42030677  -0.19993268   0.15417958]
 [-37.17273645  -5.34017005   0.           0.        ]]",-0.362024369776,[-4.63450132 -1.10089657],-2.65952,[-0.19842665 -0.74786574]
16,[-3.84094477  0.38669616],"[ 1.04054623  0.23009611  0.67258326 -1.30520889 -1.73446875  1.33516018
  0.21295394 -1.43474502  2.12534009 -1.31117292  0.        ]","[[ -5.9419394   -1.56570767  -0.19993268   0.15417958]
 [-40.39658815  -9.1869248    0.           0.        ]]",-0.400193285999,[-4.03778071  0.68059849],-1.86496,[-0.19842665 -0.74786574]
17,[-2.30831456  1.01861775],"[ 0.95168331  0.00697219 -0.56312569 -1.28926738 -1.7344676   1.33515957
  0.13353485 -0.99790679  1.36013698 -1.74407926  0.        ]","[[ -6.78159644  -1.7205029   -0.19993268   0.15417958]
 [-43.55842175  -6.3020537    0.           0.        ]]",-0.364572873566,[-3.36957033  0.01388239],-1.57807,[-0.19842665 -0.74786574]
18,[-2.91153979  1.87480474],"[-0.03286811 -0.16850038 -1.33483497 -1.25205548 -1.73446644  1.33515895
  0.05570664 -0.96932629  0.56881615 -1.42464477  0.        ]","[[ -7.68385278  -1.8446517   -0.19993268   0.15417958]
 [-46.65691894  -6.11331056   0.           0.        ]]",-0.26418823224,[-2.55304038  2.15605297],-4.87454,[-0.19842665 -0.74786574]
19,[-5.50445461  1.83414626],"[-1.25774839 -0.28021251 -0.90271178 -1.21621636 -1.73446529  1.33515833
 -0.02057323 -0.34993148  0.40292077 -0.64887103  0.        ]","[[ -8.6474637   -1.92587835  -0.19993268   0.15417958]
 [-49.69377411  -2.0228368    0.           0.        ]]",-0.149517419494,[-5.55653435  1.35814401],-6.17505,[-0.19842665 -0.74786574]
20,[-5.94823122  1.23940516],"[-1.61460402 -0.28051052  0.53462253 -1.21610681 -1.73446413  1.33515771
 -0.09530162  0.2573593   0.97010774 -0.08791246  0.        ]","[[ -9.67119199  -1.9260981   -0.19993268   0.15417958]
 [-52.66886116   1.98770221   0.           0.        ]]",-0.169785152446,[-5.64611221  1.32326384],-6.22781,[-0.19842665 -0.74786574]
21,[-6.78257942 -0.25974274],"[-0.60040983 -0.17161651  1.64002003 -1.25118679 -1.73446297  1.3351571
 -0.16850765  0.85284546  1.808664   -0.23171432  0.        ]","[[-10.75381413  -1.84688996  -0.19993268   0.15417958]
 [-55.58334046   5.92028446   0.           0.        ]]",-0.292331703801,[-6.62076446 -0.54521143],-4.50746,[-0.19842665 -0.74786574]
22,[-6.51993513 -1.40060484],"[ 0.81849854 -0.03680401  1.11061123 -1.28207301 -1.73446182  1.33515648
 -0.2402325   0.51033462  2.11572663 -1.07774596  0.        ]","[[-11.89413003  -1.75118191  -0.19993268   0.15417958]
 [-58.43885086   3.65834946   0.           0.        ]]",-0.380332133062,[-6.11873307 -1.17699676],-2.39329,[-0.19842665 -0.74786574]
23,[-3.91628671  0.00761729],"[ 0.9338652   0.01010365 -0.5978839  -1.28972652 -1.73446066  1.33515586
 -0.31056385 -0.09782863  1.33673095 -1.74848795  0.        ]","[[-13.09099745  -1.71831434  -0.19993268   0.15417958]
 [-61.23888358  -0.35794991   0.           0.        ]]",-0.363070771973,[-4.80471785  0.42847557],-2.19717,[-0.19842665 -0.74786574]
24,[-5.31767273  0.47884646],"[-0.55221458  0.02457311 -1.32458829 -1.29177302 -1.73445951  1.33515524
 -0.37953643  0.16275241  0.34953521 -1.25055279  0.        ]","[[-14.34332756  -1.70820978  -0.19993268   0.15417958]
 [-63.9848211    1.3629225    0.           0.        ]]",-0.228009570764,[-4.55558522  1.12493215],-5.44031,[-0.19842665 -0.74786574]
25,[-6.53379297 -0.10736539],"[-1.65421773  0.12081422  0.07567335 -1.30167675 -1.73445835  1.33515463
 -0.44711232  0.76108633  0.52732309 -0.1597738   0.        ]","[[-15.65002069  -1.6413086   -0.19993268   0.15417958]
 [-66.67515376   5.31430905   0.           0.        ]]",-0.113123767762,[-6.18388495 -0.9287408 ],-5.97101,[-0.19842665 -0.74786574]
26,[-6.0985198  -0.40637967],"[-0.63673099  0.21987667  1.62963999 -1.30521903 -1.7344572   1.33515401
 -0.5133157   0.19140226  1.76389435 -0.01954599  0.        ]","[[-17.00996527  -1.57277236  -0.19993268   0.15417958]
 [-69.31084457   1.55212739   0.           0.        ]]",-0.280957945143,[-6.45351351 -0.47568871],-4.28049,[-0.19842665 -0.74786574]
27,[-5.75401974 -1.27923656],"[ 0.99568651  0.23731523  0.7940371  -1.30514876 -1.73445604  1.33515339
 -0.57825525 -0.09512298  2.16725267 -1.23306329  0.        ]","[[-18.42212015  -1.5607176   -0.19993268   0.15417958]
 [-71.89622063  -0.34007928   0.           0.        ]]",-0.398789771519,[-5.31755458 -1.32960175],-1.5745,[-0.19842665 -0.74786574]
28,[-3.22182512  0.82081425],"[ 0.439834    0.17045258 -1.14442413 -1.30428849 -1.73445489  1.33515277
 -0.64194846 -0.69010128  0.8942868  -1.76491281  0.        ]","[[-19.88548202  -1.60694501  -0.19993268   0.15417958]
 [-74.43197768  -4.26930362   0.           0.        ]]",-0.330996998964,[-3.03894343  0.67125218],-3.09487,[-0.19842665 -0.74786574]
29,[-5.64360476  1.05906498],"[-1.420194    0.08728347 -0.68484089 -1.29895174 -1.73445373  1.33515216
 -0.70442089 -0.27102777  0.26957101 -0.57872085  0.        ]","[[-21.39907903  -1.66456584  -0.19993268   0.15417958]
 [-76.91913386  -1.50175218   0.           0.        ]]",-0.130371071572,[-5.36402651  1.38911323],-6.49421,[-0.19842665 -0.74786574]
30,[-6.07866144 -0.0265977 ],"[-1.05206258  0.10206225  1.41862594 -1.30024664 -1.73445258  1.33515154
 -0.76560516  0.33709498  1.48345425  0.05607155  0.        ]","[[-22.96190615  -1.65430956  -0.19993268   0.15417958]
 [-79.35500709   2.51427612   0.           0.        ]]",-0.239740883334,[-6.84270456  0.3659063 ],-4.76722,[-0.19842665 -0.74786574]
31,[-6.73732805 -2.0088582 ],"[ 0.90866412  0.19538383  0.97114293 -1.30496384 -1.73445142  1.33515092
 -0.82552142  0.5532551   2.19340323 -1.1207745   0.        ]","[[-24.57294149  -1.5897043   -0.19993268   0.15417958]
 [-81.74039911   3.94179292   0.           0.        ]]",-0.393271056965,[-5.85433633 -2.53006478],-1.49651,[-0.19842665 -0.74786574]
32,[-4.30242157 -0.02872898],"[ 0.36379107  0.25125687 -1.19030405 -1.30494096 -1.73445027  1.3351503
 -0.88424884 -0.05356631  0.85381629 -1.78058908  0.        ]","[[ -2.62312034e+01  -1.55107917e+00  -1.99932684e-01   1.54179582e-01]
 [ -8.40784622e+01  -6.56399847e-02   0.00000000e+00   0.00000000e+00]]",-0.330439066331,[-4.35107046  0.09570943],-2.97287,[-0.19842665 -0.74786574]
33,[-5.90232134  0.4252266 ],"[-1.57772932  0.25533479 -0.3412611  -1.30485538 -1.73444911  1.33514969
 -0.94186436  0.00884245  0.28599713 -0.38783976  0.        ]","[[-27.93578756  -1.54825961  -0.19993268   0.15417958]
 [-86.37225942   0.3465058    0.           0.        ]]",-0.107670661944,[-6.66451872  0.32679807],-6.07881,[-0.19842665 -0.74786574]
34,[-6.15698004 -0.7770161 ],"[-0.48828984  0.28450923  1.66497597 -1.30391565 -1.73444796  1.33514907
 -0.99832706  0.20882641  1.84965304 -0.04998711  0.        ]","[[-29.68578838  -1.52808143  -0.19993268   0.15417958]
 [-88.62016216   1.66719448   0.           0.        ]]",-0.293728738728,[-6.95559752 -0.54992769],-3.89968,[-0.19842665 -0.74786574]
35,[-5.12349939 -0.9463582 ],"[ 1.11773984  0.30114906  0.06592269 -1.3031189  -1.7344468   1.33514845
 -1.05366424 -0.12055888  1.89679344 -1.61802328  0.        ]","[[-31.48029317  -1.51656538  -0.19993268   0.15417958]
 [-90.82325741  -0.50805649   0.           0.        ]]",-0.402984871977,[-5.35251002  0.08932249],-1.78091,[-0.19842665 -0.74786574]
36,[-5.32709265  0.2467843 ],"[-0.72017774  0.29227286 -1.27389664 -1.30356658 -1.73444564  1.33514783
 -1.10793533 -0.05988457  0.25136465 -1.26996904  0.        ]","[[-33.31843735  -1.52270914  -0.19993268   0.15417958]
 [-92.98391121  -0.10736527   0.           0.        ]]",-0.226528898101,[-5.6863746  0.2066953],-4.90394,[-0.19842665 -0.74786574]
37,[-5.75918722 -0.04756571],"[-1.38021064  0.30162117  1.07401465 -1.30309237 -1.73444449  1.33514722
 -1.16112181  0.07022209  1.07822143  0.15244983  0.        ]","[[-35.19936205  -1.51623848  -0.19993268   0.15417958]
 [-95.10138643   0.7518551    0.           0.        ]]",-0.18080437338,[-7.07985649 -0.3613428 ],-4.89655,[-0.19842665 -0.74786574]
38,[-6.00494576 -1.44612694],"[ 0.89588341  0.30297103  0.99305702 -1.30301845 -1.73444333  1.3351466
 -1.21325103 -0.14257146  2.24522249 -1.07442783  0.        ]","[[-37.1222108   -1.51530392  -0.19993268   0.15417958]
 [-97.176772    -0.65342677   0.           0.        ]]",-0.396382894472,[-4.9741187 -1.892226 ],-1.65736,[-0.19842665 -0.74786574]
39,[-3.7964344   0.93337643],"[-0.01426355  0.2274297  -1.33119295 -1.30520669 -1.73444218  1.33514598
 -1.2643959  -0.73381149  0.58732634 -1.6335021   0.        ]","[[-39.08617005  -1.56755088  -0.19993268   0.15417958]
 [-99.2129707   -4.55795733   0.           0.        ]]",-0.294324846276,[-1.16261557  1.7910231 ],-5.30046,[-0.19842665 -0.74786574]
40,[-5.86153793  0.56561321],"[-1.6134578   0.15499383  0.53956769 -1.30364844 -1.73444102  1.33514537
 -1.31456275 -0.11393339  0.76145946  0.0101933   0.        ]","[[ -41.09047472   -1.61763983   -0.19993268    0.15417958]
 [-101.21023434   -0.46430359    0.            0.        ]]",-0.137348135127,[-5.57173167 -0.08063193],-6.05383,[-0.19842665 -0.74786574]
41,[-5.9992609  -1.00636864],"[ 0.6505603   0.13774013  1.30404603 -1.30274824 -1.73443987  1.33514475
 -1.36367749 -0.153996    2.21320433 -0.8649295   0.        ]","[[ -43.13429791   -1.62958329   -0.19993268    0.15417958]
 [-103.16561409   -0.7288758     0.            0.        ]]",-0.378140272929,[-3.35907657 -1.20894764],-3.35806,[-0.19842665 -0.74786574]
42,[-3.85055065  1.05850554],"[ 0.19018946  0.06036359 -1.27163867 -1.29619641 -1.73443871  1.33514413
 -1.41185527 -0.7442519   0.69534511 -1.63379255  0.        ]","[[ -45.2168486    -1.68327352   -0.19993268    0.15417958]
 [-105.08369399   -4.62690571    0.            0.        ]]",-0.300528736039,[-4.35334579  1.16950415],-3.46284,[-0.19842665 -0.74786574]
43,[-6.01425838  0.86766315],"[-1.62501474 -0.01328716  0.4859152  -1.28609364 -1.73443756  1.33514351
 -1.45910791 -0.12346542  0.8139221  -0.03254518  0.        ]","[[ -47.33740407   -1.73468073   -0.19993268    0.15417958]
 [-106.96494493   -0.52725467    0.            0.        ]]",-0.146010401154,[-6.39397827  0.95745369],-5.86671,[-0.19842665 -0.74786574]
44,[-6.58183479 -1.56562519],"[ 0.72861358  0.0269015   1.22254411 -1.29207721 -1.7344364   1.3351429
 -1.50533267  0.45976589  2.16282827 -0.97376251  0.        ]","[[ -49.49517357   -1.70658432   -0.19993268    0.15417958]
 [-108.80527653    3.32438349    0.            0.        ]]",-0.378790267513,[-5.46747881 -0.96914714],-3.02598,[-0.19842665 -0.74786574]
45,[-5.02906227  0.39768603],"[-0.06469123  0.06688243 -1.34040643 -1.29690618 -1.73443525  1.33514228
 -1.55061453 -0.12339408  0.54935088 -1.53067679  0.        ]","[[ -51.68936117   -1.67873982   -0.19993268    0.15417958]
 [-110.60807207   -0.52678259    0.            0.        ]]",-0.277854101156,[-6.73409245  0.46103228],-3.19045,[-0.19842665 -0.74786574]
46,[-6.2118907   0.17761934],"[-1.47834864  0.07900035  0.90891915 -1.29814989 -1.73443409  1.33514166
 -1.59504334  0.16276005  1.04453753  0.07066043  0.        ]","[[ -53.91927297   -1.67031792   -0.19993268    0.15417958]
 [-112.37690914    1.36296812    0.            0.        ]]",-0.176584037071,[-7.551598    0.54502984],-5.02767,[-0.19842665 -0.74786574]
47,[-6.68790245 -1.73067403],"[ 1.02940119  0.14996354  0.70572663 -1.30340315 -1.73443294  1.33514104
 -1.63854412  0.4938907   2.09645571 -1.30435261  0.        ]","[[ -56.18419141   -1.62112117   -0.19993268    0.15417958]
 [-114.10880257    3.54974208    0.            0.        ]]",-0.396177425014,[-6.65756501 -1.6774182 ],-1.39026,[-0.19842665 -0.74786574]
48,[-5.69949245  0.34236151],"[-0.76222717  0.19497723 -1.25720242 -1.30494631 -1.73443178  1.33514043
 -1.6811798  -0.10761838  0.25518288 -1.19439382  0.        ]","[[ -58.48339209   -1.58998507   -0.19993268    0.15417958]
 [-115.80625722   -0.42259892    0.            0.        ]]",-0.215709418733,[-5.81303919  0.73997838],-5.28174,[-0.19842665 -0.74786574]
49,[-6.19510508 -0.66371435],"[-0.86547039  0.2262535   1.53626954 -1.30520418 -1.73443063  1.33513981
 -1.72301133  0.34629212  1.60132133  0.06260148  0.        ]","[[ -60.81623224   -1.56836395   -0.19993268    0.15417958]
 [-117.47170069    2.57500703    0.            0.        ]]",-0.256602938817,[-4.20485615  0.42153227],-5.71709,[-0.19842665 -0.74786574]
