timestep,avg_action_dist,obs,human_obs,original_rewards,actions,rewards,logstd_action_dist
16,[-0.84710431  0.13752612],"[ 1.1130591   0.88087529  0.381416   -1.17031144  0.34320933  1.17846046
  0.93875383 -0.45922376  0.67148889 -1.24231548  0.        ]","[[  0.14681089  -1.10581481   0.04047507   0.13602952]
 [-11.80439849  -2.76766295   0.           0.        ]]",-0.243932118136,[-0.62480675  0.12191867],-5.20943,[-0.18881506 -0.73122829]
17,[ 0.05612952  0.21278104],"[ 1.11933144  0.81599838 -0.009644   -1.20098749  0.34320926  1.17845996
  0.88210919 -0.37821842  0.4638115  -1.51341998  0.        ]","[[ -0.11174313  -1.15576257   0.04047507   0.13602952]
 [-14.04354957  -2.22887386   0.           0.        ]]",-0.268333910484,[ 0.66249946  0.07102282],-5.55041,[-0.18881506 -0.73122829]
18,[ 0.81195223  0.27592379],"[ 1.03730322  0.76123779 -0.37987348 -1.22387661  0.34320919  1.17845945
  0.95544572 -0.32931849  0.20209873 -1.70934834  0.        ]","[[ -0.36352775  -1.19707633   0.04047507   0.13602952]
 [-11.14454433  -1.90362695   0.           0.        ]]",-0.286733995879,[ 0.8441797   0.16777458],-5.79923,[-0.18881506 -0.73122829]
19,[ 1.23167646  0.21326101],"[ 0.9228443   0.71950937 -0.63427283 -1.2395653   0.34320912  1.17845895
  1.04551883 -0.2238522  -0.02096725 -1.80526819  0.        ]","[[-0.55069427 -1.22811025  0.04047507  0.13602952]
 [-7.58393971 -1.20214103  0.          0.        ]]",-0.296805261569,[ 1.09138093 -0.07539237],-5.99454,[-0.18881506 -0.73122829]
20,[ 1.44036114  0.30008134],"[ 0.83558582  0.68308817 -0.77194771 -1.25206494  0.34320906  1.17845845
  1.14941631 -0.2652853  -0.16559229 -1.83825841  0.        ]","[[-0.66116554 -1.25491785  0.04047507  0.13602952]
 [-3.47685457 -1.47772465  0.          0.        ]]",-0.300944085562,[ 2.37042375  0.23671717],-6.87551,[-0.18881506 -0.73122829]
21,[ 1.38260341  0.16545679],"[ 0.81028963  0.65588957 -0.80644422 -1.26069282  0.34320899  1.17845795
  1.25125289 -0.12010694 -0.21321278 -1.84042354  0.        ]","[[-0.69031249 -1.27478393  0.04047507  0.13602952]
 [ 0.54876716 -0.5121027   0.          0.        ]]",-0.301319606484,[ 2.06653507  0.27207122],-6.89888,[-0.18881506 -0.73122829]
22,[ 1.15161002 -0.01409822],"[ 0.85358301  0.65679483 -0.74609007 -1.26041457  0.34320892  1.17845745
  1.35107457  0.04325058 -0.15498541 -1.82745052  0.        ]","[[-0.63974591 -1.27412457  0.04047507  0.13602952]
 [ 4.4947449   0.57443394  0.          0.        ]]",-0.299331565321,[-0.477556   -0.86041149],-5.13097,[-0.18881506 -0.73122829]
23,[ 1.21830332  0.65362257],"[ 0.9088339   0.62537907 -0.6586896  -1.26966741  0.34320885  1.17845695
  1.30103977 -0.47059539 -0.09296247 -1.79994704  0.        ]","[[-0.5696954  -1.296927    0.04047507  0.13602952]
 [ 2.51689367 -2.84329945  0.          0.        ]]",-0.295419321663,[ 0.34472163  0.65082842],-6.01152,[-0.18881506 -0.73122829]
24,[ 0.85791421  0.22984996],"[ 0.95398529  0.5831181  -0.57595684 -1.28089661  0.34320878  1.17845644
  1.3342734  -0.07472408 -0.04606582 -1.77030602  0.        ]","[[-0.50617629 -1.32737482  0.04047507  0.13602952]
 [ 3.83064561 -0.21024954  0.          0.        ]]",-0.291320188069,[ 0.28593168 -0.04108334],-5.70264,[-0.18881506 -0.73122829]
25,[ 0.60953832  0.26818058],"[ 1.00796714  0.57503431 -0.45761079 -1.28288734  0.34320871  1.17845594
  1.36097993 -0.09857894  0.04169852 -1.73148525  0.        ]","[[-0.41897087 -1.33317183  0.04047507  0.13602952]
 [ 4.88638235 -0.36891494  0.          0.        ]]",-0.28659356788,[ 1.27402042  0.44892717],-6.30763,[-0.18881506 -0.73122829]
26,[ 0.02349842 -0.09980697],"[ 1.07297521  0.58969927 -0.26336611 -1.2792372   0.34320865  1.17845544
  1.45862814  0.16967214  0.18589511 -1.65780288  0.        ]","[[-0.28251374 -1.32264893  0.04047507  0.13602952]
 [ 8.74645013  1.41529707  0.          0.        ]]",-0.278695201569,[-0.5804239  -0.12861531],-5.31029,[-0.18881506 -0.73122829]
27,[-0.38031524 -0.06160905],"[ 1.11584428  0.62150875 -0.04069183 -1.27075102  0.34320858  1.17845494
  1.39614741  0.08901315  0.33941011 -1.55343417  0.        ]","[[-0.13236551 -1.29972546  0.04047507  0.13602952]
 [ 6.27661404  0.87881214  0.          0.        ]]",-0.268527454585,[-0.12096171 -0.33166681],-5.19706,[-0.18881506 -0.73122829]
28,[-0.67404979  0.17007539],"[ 1.12786681  0.62735428  0.13997741 -1.26910538  0.34320851  1.17845444
  1.38090377 -0.1110049   0.43808015 -1.45608804  0.        ]","[[-0.01287894 -1.29549725  0.04047507  0.13602952]
 [ 5.67406086 -0.45156268  0.          0.        ]]",-0.258979804789,[-0.80209253  1.06883615],-5.76437,[-0.18881506 -0.73122829]
29,[-1.21036053 -0.65596169],"[ 1.12481019  0.6697122   0.26201244 -1.2563772   0.34320844  1.17845393
  1.29774585  0.4857772   0.51733819 -1.37703123  0.        ]","[[ 0.06762086 -1.26470243  0.04047507  0.13602952]
 [ 2.38684946  3.51779806  0.          0.        ]]",-0.252123535109,[-0.44350684 -0.56779943],-5.34326,[-0.18881506 -0.73122829]
30,[-1.10816979 -0.34477049],"[ 1.12142037  0.73369631  0.30685024 -1.23439025  0.34320837  1.17845343
  1.25216756  0.13735501  0.56942909 -1.33483018  0.        ]","[[ 0.09728069 -1.21759818  0.04047507  0.13602952]
 [ 0.58516016  1.20034782  0.          0.        ]]",-0.249432404428,[-0.75641495 -0.46778048],-5.02276,[-0.18881506 -0.73122829]
31,[-0.86729419  0.00876655],"[ 1.12367013  0.74068398  0.27898758 -1.23178161  0.3432083   1.17845293
  1.17616808 -0.14458099  0.56140977 -1.35122301  0.        ]","[[ 0.07884141 -1.21240607  0.04047507  0.13602952]
 [-2.41908288 -0.67488475  0.          0.        ]]",-0.251170683907,[-1.76168125 -0.35363905],-4.54442,[-0.18881506 -0.73122829]
32,[-0.40792024  0.34717664],"[ 1.12792685  0.70365473  0.14622675 -1.24513325  0.34320824  1.17845243
  1.0772842  -0.35294154  0.4819105  -1.4407061   0.        ]","[[-0.00875884 -1.23980874  0.04047507  0.13602952]
 [-6.32795156 -2.06074724  0.          0.        ]]",-0.259038547871,[-0.41718965  0.90926552],-5.7066,[-0.18881506 -0.73122829]
33,[-0.17107886 -0.32226816],"[ 1.11226658  0.69729901 -0.06812779 -1.24730948  0.34320817  1.17845193
  1.03866695  0.19457642  0.36552399 -1.56123871  0.        ]","[[-0.15063437 -1.24448556  0.04047507  0.13602952]
 [-7.85447814  1.5809415   0.          0.        ]]",-0.270708188613,[-1.72638182  0.63477446],-5.51552,[-0.18881506 -0.73122829]
34,[ 0.27233589 -0.83038735],"[ 1.0458063   0.77341251 -0.35475638 -1.21900677  0.3432081   1.17845142
  0.94248626  0.56795958  0.22685777 -1.69782511  0.        ]","[[ -0.34587121  -1.18794979   0.04047507   0.13602952]
 [-11.65649331   4.0644133    0.           0.        ]]",-0.285734846671,[ 1.56728545 -0.54722438],-6.41089,[-0.18881506 -0.73122829]
35,[ 0.99782276 -0.49602911],"[ 0.93268611  0.85066736 -0.61646803 -1.18507795  0.34320803  1.17845092
  1.04843793  0.22998393  0.06905291 -1.80989702  0.        ]","[[-0.53697817 -1.1292155   0.04047507  0.13602952]
 [-7.46820271  1.81644771  0.          0.        ]]",-0.298738942315,[ 2.54446287 -2.13218724],-5.61484,[-0.18881506 -0.73122829]
36,[ 1.5088042  0.2395345],"[ 0.84908587  0.84577015 -0.75265229 -1.18739106  0.34320796  1.17845042
  1.15229916 -0.37088168 -0.05740529 -1.85731858  0.        ]","[[-0.64514859 -1.13298465  0.04047507  0.13602952]
 [-3.36254416 -2.18006889  0.          0.        ]]",-0.304269786435,[ 2.39171328 -0.5544475 ],-6.2455,[-0.18881506 -0.73122829]
37,[ 1.58989179  0.71746087],"[ 0.82626135  0.75974511 -0.78489614 -1.22445149  0.34320789  1.17844992
  1.25409246 -0.69461628 -0.13699104 -1.85456725  0.        ]","[[-0.67202643 -1.1981903   0.04047507  0.13602952]
 [ 0.66137326 -4.3333143   0.          0.        ]]",-0.303440598005,[ 0.98506234  0.28812057],-5.99932,[-0.18881506 -0.73122829]
38,[ 1.33728004  0.65725982],"[ 0.86985772  0.65894127 -0.72166839 -1.25974369  0.34320783  1.17844942
  1.35236027 -0.51033204 -0.13129796 -1.8218469   0.        ]","[[-0.61982445 -1.27255878  0.04047507  0.13602952]
 [ 4.54593262 -3.10759209  0.          0.        ]]",-0.298543573387,[ 2.56637135  0.65590638],-6.90528,[-0.18881506 -0.73122829]
39,[ 0.77470481  0.25156951],"[ 0.96463082  0.60998676 -0.55454809 -1.27390788  0.34320776  1.17844892
  1.45017467 -0.11071864 -0.01448357 -1.76718679  0.        ]","[[-0.49011067 -1.30804314  0.04047507  0.13602952]
 [ 8.41257401 -0.44965882  0.          0.        ]]",-0.291178057154,[ 1.3624715 -0.2729017],-5.86926,[-0.18881506 -0.73122829]
40,[ 0.18889564  0.49082041],"[ 1.07246236  0.58253164 -0.26527224 -1.28103285  0.34320769  1.17844841
  1.54607631 -0.27190306  0.18071784 -1.65844745  0.        ]","[[ -0.2838228   -1.32779346   0.04047507   0.13602952]
 [ 12.20360979  -1.52173875   0.           0.        ]]",-0.278655165552,[-0.70808164  0.90700673],-5.62779,[-0.18881506 -0.73122829]
41,[-0.71531898 -0.26041064],"[ 1.12455013  0.59076586  0.05296963 -1.27895607  0.34320762  1.17844791
  1.46906326  0.27275464  0.37390129 -1.50768672  0.        ]","[[-0.07029448 -1.32188042  0.04047507  0.13602952]
 [ 9.15931037  2.1009214   0.          0.        ]]",-0.263373281918,[-1.20129121  0.21649654],-5.31762,[-0.18881506 -0.73122829]
42,[-1.20688546 -0.54313374],"[ 1.12444439  0.66016536  0.26768236 -1.25936261  0.34320755  1.17844741
  1.3643648   0.39555961  0.51487655 -1.37538041  0.        ]","[[ 0.07136658 -1.27166631  0.04047507  0.13602952]
 [ 5.02059797  2.91772962  0.          0.        ]]",-0.25175791757,[-0.50232657 -0.71998277],-5.11769,[-0.18881506 -0.73122829]
43,[-1.23237705 -0.07071006],"[ 1.11221928  0.70001175  0.38747107 -1.24637815  0.34320748  1.17844691
  1.31158321 -0.04165611  0.58442345 -1.29001188  0.        ]","[[ 0.15084438 -1.24248887  0.04047507  0.13602952]
 [ 2.93416188  0.00969512  0.          0.        ]]",-0.244326185938,[-1.17986698  0.28245152],-5.22614,[-0.18881506 -0.73122829]
44,[-1.32363331 -0.32653227],"[ 1.10815106  0.71550614  0.41501956 -1.24097719  0.34320741  1.17844641
  1.21000544  0.12660975  0.60245353 -1.26755873  0.        ]","[[ 0.16924025 -1.23106581  0.04047507  0.13602952]
 [-1.0811968   1.12887466  0.          0.        ]]",-0.242497574706,[-2.36157653  0.1146897 ],-4.88208,[-0.18881506 -0.73122829]
45,[-1.09800434 -0.4596149 ],"[ 1.11987141  0.75176998  0.32322003 -1.2275497   0.34320735  1.1784459
  1.11044322  0.19167802  0.58528164 -1.31968239  0.        ]","[[ 0.10812821 -1.2041462   0.04047507  0.13602952]
 [-5.01688407  1.56166058  0.          0.        ]]",-0.248375429813,[-2.23156347 -0.09854039],-4.83678,[-0.18881506 -0.73122829]
46,[-0.53456372 -0.40975195],"[ 1.12731179  0.78779339  0.11262806 -1.21309144  0.34320728  1.1784454
  1.01285841  0.12854309  0.51079196 -1.44547352  0.        ]","[[-0.03091329 -1.17712661  0.04047507  0.13602952]
 [-8.87440763  1.14173426  0.          0.        ]]",-0.261245432958,[ 0.69290187 -0.25712668],-5.75453,[-0.18881506 -0.73122829]
47,[ 0.0038473  -0.19295576],"[ 1.10577202  0.80417627 -0.11076237 -1.2061367   0.34320721  1.1784449
  1.08666598 -0.02800553  0.40066953 -1.57244704  0.        ]","[[-0.17912775 -1.16473879  0.04047507  0.13602952]
 [-5.95676991  0.10048979  0.          0.        ]]",-0.273806981746,[ 0.9962997  -0.63930154],-5.46738,[-0.18881506 -0.73122829]
48,[ 0.38738912  0.37094095],"[ 1.08221711  0.77313436 -0.22682734 -1.21911038  0.34320714  1.1784444
  1.18939086 -0.40903595  0.31224799 -1.63645046  0.        ]","[[-0.25752036 -1.18815661  0.04047507  0.13602952]
 [-1.89602418 -2.43384008  0.          0.        ]]",-0.279534154102,[ 0.61209234  0.36565724],-5.65034,[-0.18881506 -0.73122829]
49,[ 0.28569174  0.15074293],"[ 1.07741756  0.72798816 -0.24622551 -1.23647805  0.34320707  1.1784439
  1.25159999 -0.18420148  0.27414497 -1.64844803  0.        ]","[[-0.27076756 -1.22182929  0.04047507  0.13602952]
 [ 0.56313249 -0.93840984  0.          0.        ]]",-0.279966329168,[ 1.34206677  0.4876104 ],-6.13925,[-0.18881506 -0.73122829]
