timestep,avg_action_dist,obs,human_obs,original_rewards,actions,rewards,logstd_action_dist
0,[-2.41759062  0.58363473],"[ 1.13600896  1.67951226  0.18629976  0.24687522  1.04096604 -0.71381955
  1.24943898 -0.04434691  0.4463403   0.81091583  0.        ]","[[ 0.0221694   0.09435659  0.11998195 -0.08179997]
 [-0.00364812 -0.00349832  0.          0.        ]]",-0.131667923754,[-2.0702773  1.1853969],-8.74532,[-0.18722887 -0.68087685]
1,[-2.72359228  0.92047703],"[ 1.13613422  1.67305577  0.12613601  0.30428122  1.04096563 -0.71381935
  1.14859851  0.54699074  0.4464129   0.78410319  0.        ]","[[-0.01760884  0.13403055  0.11998195 -0.08179997]
 [-3.96099651  3.9576854   0.          0.        ]]",-0.128771962433,[-3.13976282  2.09544005],-8.42505,[-0.18722887 -0.68087685]
2,[-3.38357234  1.25374544],"[ 1.1235929   1.64070838 -0.05193153  0.47301683  1.04096522 -0.71381914
  1.04975248  1.12661058  0.44011399  0.70491769  0.        ]","[[-0.13574868  0.25214075  0.11998195 -0.08179997]
 [-7.84007892  7.84037708  0.          0.        ]]",-0.119893033601,[-2.48446552  0.96501048],-8.81861,[-0.18722887 -0.68087685]
3,[-4.11120558  1.00546193],"[ 1.06121847  1.54632883 -0.33837486  0.73759462  1.04096481 -0.71381894
  0.95285995  1.67404553  0.40888754  0.57658105  0.        ]","[[ -0.33070073   0.44574196   0.11998195  -0.08179997]
 [-11.64250165  11.50747755   0.           0.        ]]",-0.104275669218,[-3.83945745  0.47534281],-8.65093,[-0.18722887 -0.68087685]
4,[-4.66178226  0.87822533],"[ 0.89342974  1.35691477 -0.702475    1.03958432  1.04096439 -0.71381873
  0.85789279  1.92114018  0.32641847  0.39743996  0.        ]","[[ -0.60094261   0.69249978   0.11998195  -0.08179997]
 [-15.36936752  13.16269794   0.           0.        ]]",-0.08022997846,[-4.81168049  0.67703725],-8.1085,[-0.18722887 -0.68087685]
5,[-5.43917799  0.53208971],"[ 0.5619722   1.05322324 -1.07316568  1.31931901  1.04096398 -0.71381853
  0.76477993  2.28246087  0.16257723  0.19092747  0.        ]","[[ -0.94499123   0.98003974   0.11998195  -0.08179997]
 [-19.02346573  15.58309023   0.           0.        ]]",-0.0487448720027,[-6.03306416  0.95767136],-6.93342,[-0.18722887 -0.68087685]
6,[-6.3332386  -0.05866717],"[ 0.03801214  0.60302212 -1.32677469  1.522975    1.04096357 -0.71381832
  0.67347641  2.80236115 -0.10074541  0.02654493  0.        ]","[[ -1.36140902   1.32664632   0.11998195  -0.08179997]
 [-22.60655985  19.06577397   0.           0.        ]]",-0.0225588643669,[-5.99829684  0.88542006],-5.97433,[-0.18722887 -0.68087685]
7,[-6.79156351 -0.91469502],"[-0.63069769  0.0182803  -1.30174092  1.54553289  1.04096315 -0.71381812
  0.58395265  3.2690876  -0.44095    -0.0174228   0.        ]","[[ -1.8487879    1.73933295   0.11998195  -0.08179997]
 [-26.1198103   22.19228371   0.           0.        ]]",-0.0463242976185,[-6.45301309 -0.02819108],-5.22424,[-0.18722887 -0.68087685]
8,[-5.74724054 -1.6184032 ],"[-1.27798219 -0.55654028 -0.86250377  1.30612328  1.04096274 -0.71381791
  0.49618899  3.18641496 -0.78153334  0.0913802   0.        ]","[[ -2.40573946   2.17762348   0.11998195  -0.08179997]
 [-29.56398821  21.63852873   0.           0.        ]]",-0.0875518960653,[-6.19295855 -1.11489484],-5.33653,[-0.18722887 -0.68087685]
9,[-4.22595549 -2.0267067 ],"[-1.62825066 -0.94038348 -0.01432966  0.90206246  1.04096233 -0.71381771
  0.41016175  2.53094056 -1.01894715  0.3043356   0.        ]","[[ -3.03089253   2.56633892   0.11998195  -0.08179997]
 [-32.94002322  17.24770969   0.           0.        ]]",-0.122915644276,[-4.5580691  -2.53528638],-6.5841,[-0.18722887 -0.68087685]
10,[-3.7760818  -2.27906704],"[-1.40899791 -1.11715082  0.98334459  0.50302193  1.04096192 -0.7138175
  0.32585242  1.88854664 -1.09090806  0.52122497  0.        ]","[[ -3.72289077   2.86811598   0.11998195  -0.08179997]
 [-36.24864131  12.94449589   0.           0.        ]]",-0.141915029887,[-3.57567367 -2.75055414],-7.66179,[-0.18722887 -0.68087685]
11,[-3.87481737 -1.6929574 ],"[-0.5689826  -1.16579972  1.62483148  0.22414843  1.0409615  -0.7138173
  0.24322657  0.52148495 -1.07169501  0.63109671  0.        ]","[[ -4.48039719   3.06289564   0.11998195  -0.08179997]
 [-39.49119311   3.78691224   0.           0.        ]]",-0.146443860698,[-2.71537865 -1.53576279],-8.33501,[-0.18722887 -0.68087685]
