timestep,avg_action_dist,obs,human_obs,original_rewards,actions,rewards,logstd_action_dist
0,[-1.05102444 -0.05366641],"[ 1.208327    1.75373039  0.21032434 -0.01728365  1.3835537  -0.60910418
  1.33852779 -0.15232437  0.18064523  0.79348719  0.        ]","[[ 0.06795967  0.09245186  0.16057679 -0.07040605]
 [ 0.00069812 -0.00311665  0.          0.        ]]",-0.106130245856,[-0.9896388   1.37285718],-3.05449,[ 0.02205411 -0.43464151]
1,[-1.26389897  0.0534581 ],"[ 1.21094241  1.74784566  0.15210561  0.05362711  1.38355186 -0.6091038
  1.2302194   0.3905229   0.18192272  0.76497481  0.        ]","[[ 0.02867874  0.13213322  0.16057679 -0.07040605]
 [-3.91574821  3.95804398  0.          0.        ]]",-0.102767286853,[-0.08813989 -0.03226751],-3.15968,[ 0.02205411 -0.43464151]
2,[-1.28912365  0.19640031],"[ 1.20961816  1.73052539  0.03189526  0.19022766  1.38355002 -0.60910342
  1.2227194   0.36228714  0.18173159  0.70226124  0.        ]","[[-0.05235678  0.2092269   0.16057679 -0.07040605]
 [-4.18690245  3.75200896  0.          0.        ]]",-0.0952925500639,[-1.08218372  0.33847346],-3.0219,[ 0.02205411 -0.43464151]
3,[-1.42465329  0.44506472],"[ 1.19044966  1.70146312 -0.14875332  0.34297539  1.38354818 -0.60910304
  1.11559516  0.53596996  0.17573853  0.58487379  0.        ]","[[-0.17496006  0.29698316  0.16057679 -0.07040605]
 [-8.06054061  5.01937462  0.          0.        ]]",-0.0813892137925,[ 0.23703331  0.5069338 ],-3.34477,[ 0.02205411 -0.43464151]
4,[-1.62506914  0.54239321],"[ 1.13922447  1.64627822 -0.36452085  0.54428058  1.38354634 -0.60910266
  1.14591267  0.79736196  0.15227207  0.45326768  0.        ]","[[-0.32517099  0.41650801  0.16057679 -0.07040605]
 [-6.9641966   6.92675556  0.          0.        ]]",-0.0652925677232,[-0.35051979  1.22449256],-3.29044,[ 0.02205411 -0.43464151]
5,[-2.06845856  0.73587108],"[ 1.05754036  1.53322729 -0.57174678  0.82234277  1.38354451 -0.60910228
  1.11133173  1.3212448   0.1088479   0.37076624  0.        ]","[[ -0.47700082   0.59339854   0.16057679  -0.07040605]
 [ -8.21462448  10.74953839   0.           0.        ]]",-0.0528815301041,[-3.05869021 -0.23669544],-2.80154,[ 0.02205411 -0.43464151]
6,[-2.18191028  0.96401417],"[ 0.90526631  1.36114357 -0.82279164  1.10287136  1.38354267 -0.6091019
  1.00641887  1.16377485  0.03152173  0.24731093  0.        ]","[[ -0.67935555   0.79686122   0.16057679  -0.07040605]
 [-12.00830699   9.60048964   0.           0.        ]]",-0.0334600583114,[-5.06769699  1.11803332],-2.15526,[ 0.02205411 -0.43464151]
7,[-2.56225324  1.09095383],"[ 0.62680776  1.12131053 -1.10338951  1.35542339  1.38354083 -0.60910151
  0.90352248  1.68042076 -0.10627111  0.06990326  0.        ]","[[ -0.95685233   1.02669759   0.16057679  -0.07040605]
 [-15.72907883  13.37047581   0.           0.        ]]",-0.00768978241364,[-1.66277078  1.50679558],-2.62666,[ 0.02205411 -0.43464151]
8,[-3.00482416  0.94851321],"[ 0.19046874  0.75051264 -1.32344667  1.56374334  1.38353899 -0.60910113
  0.8026417   2.18672838 -0.32589951 -0.07684759  0.        ]","[[ -1.30803286   1.33117748   0.16057679  -0.07040605]
 [-19.37697016  17.06504727   0.           0.        ]]",-0.0341221179107,[-3.4664404   0.47160077],-1.84833,[ 0.02205411 -0.43464151]
9,[-3.15538549  0.59392667],"[-0.38844962  0.28213611 -1.35527063  1.60282614  1.38353715 -0.60910075
  0.70374281  2.39615154 -0.62003813 -0.14660806  0.        ]","[[ -1.73145189   1.68781319   0.16057679  -0.07040605]
 [-22.9531991   18.59326556   0.           0.        ]]",-0.0744423037396,[-2.26899878 -0.30688497],-1.86026,[ 0.02205411 -0.43464151]
10,[-2.8897438   0.13868721],"[-1.00791221 -0.16600942 -1.06736968  1.4176827   1.38353531 -0.60910037
  0.60678679  2.17888187 -0.94617834 -0.11499676  0.        ]","[[ -2.22569108   2.04377302   0.16057679  -0.07040605]
 [-26.4591752   17.00788318   0.           0.        ]]",-0.116902228798,[-3.38973021 -0.41650068],-1.46685,[ 0.02205411 -0.43464151]
11,[-2.43829823 -0.36469579],"[-1.4624332  -0.50603531 -0.40239105  1.07842974  1.38353347 -0.60909999
  0.51173709  1.90637163 -1.23257851  0.027033    0.        ]","[[ -2.78935925   2.36397986   0.16057679  -0.07040605]
 [-29.89621978  15.01939278   0.           0.        ]]",-0.154530091713,[-2.71367215 -0.95728819],-1.81369,[ 0.02205411 -0.43464151]
12,[-2.01757956 -0.69255894],"[-1.49359108 -0.71250833  0.5189315   0.70757829  1.38353164 -0.60909961
  0.41857315  1.34581636 -1.41194963  0.23834592  0.        ]","[[ -3.4210851    2.62332711   0.16057679  -0.07040605]
 [-33.26507537  10.92900279   0.           0.        ]]",-0.180907619536,[-3.01657009 -0.7342499 ],-2.13407,[ 0.02205411 -0.43464151]
