timestep,avg_action_dist,obs,human_obs,original_rewards,actions,rewards,logstd_action_dist
0,[ 0.02117448  0.07901105],"[ 1.07252526  1.14786904  0.01069607 -0.07766069  1.25702378  0.57232208
 -0.15012158 -0.02994982  0.1017213  -0.45186771  0.        ]","[[  2.25546822e-02  -1.22136495e-04   1.42108238e-01   7.33744079e-02]
 [  3.52524443e-03   2.83401882e-03   0.00000000e+00   0.00000000e+00]]",-0.0965150066463,[-0.69077814  1.44450033],-0.306813,[ 0.03284435 -0.04588412]
1,[ 0.02111153  0.07903125],"[ 1.07277219  1.14676127 -0.03105077 -0.01249263  1.25689662  0.57229228
 -0.40767951  0.48360874  0.1016278  -0.46107326  0.        ]","[[-0.00480829  0.03967249  0.14210824  0.07337441]
 [-2.7307134   3.96342536  0.          0.        ]]",-0.0974829118044,[ 0.74763673  0.64509947],-0.539244,[ 0.03284435 -0.04588412]
2,[ 0.02104858  0.07853153],"[ 1.07210483  1.13450315 -0.06828523  0.15722926  1.25676951  0.5722625
 -0.12405166  0.80446762  0.09743864 -0.41861433  0.        ]","[[-0.02921614  0.14377037  0.14210824  0.07337441]
 [ 0.27991514  6.43811997  0.          0.        ]]",-0.0925592538031,[ 1.95846462  0.57216022],-0.629278,[ 0.03284435 -0.04588412]
3,[ 0.02060985  0.07834005],"[  1.07242939e+00   1.09285029e+00   7.19493230e-04   3.97164383e-01
   1.25664243e+00   5.72232714e-01   2.48038492e-01   1.08143927e+00
   7.04046995e-02  -2.46650653e-01   0.00000000e+00]","[[ 0.01600984  0.2939693   0.14210824  0.07337441]
 [ 4.22957156  8.57465859  0.          0.        ]]",-0.0733788788975,[-1.74227917 -1.1624595 ],-0.502788,[ 0.03284435 -0.04588412]
4,[ 0.01946437  0.07898358],"[ 1.07000956  1.03451336  0.06792491  0.59649976  1.25651539  0.57220294
 -0.13239389  0.54612077  0.02484519 -0.09791331  0.        ]","[[ 0.06008729  0.42404649  0.14210824  0.07337441]
 [ 0.19156872  4.44680956  0.          0.        ]]",-0.0573918333926,[ 0.50512214 -0.16713956],-0.579695,[ 0.03284435 -0.04588412]
5,[ 0.01939995  0.07893602],"[ 1.06753584  0.9879113   0.10421606  0.71564146  1.25638839  0.57217316
  0.05555262  0.44876433 -0.01179259 -0.01485766  0.        ]","[[ 0.08393331  0.50545191  0.14210824  0.07337441]
 [ 2.18639787  3.69623716  0.          0.        ]]",-0.049132173357,[ 0.71408473  0.41739163],-0.486147,[ 0.03284435 -0.04588412]
6,[ 0.01937428  0.07862263],"[ 1.05555868  0.92798673  0.21272239  0.84088616  1.25626143  0.57214339
  0.31759967  0.65343625 -0.08323005  0.1268083   0.        ]","[[ 0.15556674  0.59521425  0.14210824  0.07337441]
 [ 4.96772074  5.27473644  0.          0.        ]]",-0.0408880779237,[ 0.60968861  2.35261457],-0.330533,[ 0.03284435 -0.04588412]
7,[ 0.01901377  0.0786318 ],"[ 1.01885668  0.81423047  0.39525652  1.02616694  1.2561345   0.57211363
  0.53550323  1.15318447 -0.23526229  0.33251969  0.        ]","[[ 0.27812588  0.73938014  0.14210824  0.07337441]
 [ 7.28059624  9.12900138  0.          0.        ]]",-0.049118800813,[-0.23729897  1.30931178],-0.322609,[ 0.03284435 -0.04588412]
8,[ 0.01802259  0.07918019],"[ 0.95541926  0.60339474  0.5885749   1.26406731  1.25600762  0.57208387
  0.43341587  1.64303852 -0.48038094  0.51412609  0.        ]","[[  0.41286872   0.95987663   0.14210824   0.07337441]
 [  6.19739765  12.9080484    0.           0.        ]]",-0.079989578813,[-1.45935766 -0.02962408],-0.334179,[ 0.03284435 -0.04588412]
9,[ 0.01693194  0.0797495 ],"[ 0.90472611  0.31684197  0.70236891  1.4572147   1.25588077  0.57205411
  0.04911459  1.594601   -0.724609    0.57170789  0.        ]","[[  0.4958992    1.21430724   0.14210824   0.07337441]
 [  2.11911041  12.53623448   0.           0.        ]]",-0.108327369456,[ 0.74522381 -0.01381162],-0.474473,[ 0.03284435 -0.04588412]
