timestep,avg_action_dist,obs,human_obs,original_rewards,actions,rewards,logstd_action_dist
0,[-3.38616872  2.6142168 ],"[ 1.11329175  1.66480894  0.07108851  0.04044859  1.67555293 -1.50173981
  1.22108209 -0.04305578 -0.08108921  1.1862112   0.        ]","[[-0.06247475 -0.05971456  0.19475422 -0.1731474 ]
 [ 0.00159743  0.00162975  0.          0.        ]]",-0.154154828436,[-3.11789689  3.2412845 ],-9.92055,[-0.20921807 -0.78859937]
1,[-3.77241993  2.43198633],"[ 1.10876034  1.66710706  0.01087926  0.0968917   1.67555191 -1.50173902
  1.12201429  0.55896093 -0.08334504  1.16024986  0.        ]","[[-0.10214907 -0.019939    0.19475422 -0.1731474 ]
 [-3.95584713  3.96271953  0.          0.        ]]",-0.150200648901,[-3.72904769  2.66898292],-9.82286,[-0.20921807 -0.78859937]
2,[-4.20016003  2.13540912],"[ 1.08246297  1.66038998 -0.16644091  0.26455454  1.67555088 -1.50173824
  1.02490661  1.14905289 -0.09648163  1.08367032  0.        ]","[[-0.22018663  0.09827119  0.19475422 -0.1731474 ]
 [-7.83499334  7.84534965  0.          0.        ]]",-0.138452651403,[-3.8225137  1.7843066],-9.79733,[-0.20921807 -0.78859937]
3,[-4.68700981  1.76497233],"[ 0.99806554  1.6053676  -0.44788151  0.53590792  1.67554986 -1.50173745
  0.92971817  1.72744309 -0.13867346  0.96209944  0.        ]","[[ -0.41503768   0.29336176   0.19475422  -0.1731474 ]
 [-11.63747412  11.65099032   0.           0.        ]]",-0.11962278492,[-4.48623764  1.66662107],-9.44407,[-0.20921807 -0.78859937]
4,[-5.36309719  1.35749495],"[ 0.80247677  1.44268982 -0.79751496  0.88420577  1.67554883 -1.50173667
  0.83640557  2.29432969 -0.23647851  0.81107055  0.        ]","[[ -0.68518603   0.5638063    0.19475422  -0.1731474 ]
 [-15.3650227   15.3809499    0.           0.        ]]",-0.0968897626979,[-6.06972241  1.16083714],-8.77664,[-0.20921807 -0.78859937]
5,[-6.20084953  0.74450302],"[ 0.44303342  1.10879192 -1.13869953  1.24485319  1.67554781 -1.50173588
  0.74492282  2.84988575 -0.41624193  0.66372047  0.        ]","[[ -1.02915128   0.90810286   0.19475422  -0.1731474 ]
 [-19.01947606  19.03637269   0.           0.        ]]",-0.0816012391759,[-6.09517828  0.31839274],-8.3426,[-0.20921807 -0.78859937]
6,[-6.44262218  0.24340084],"[-0.0995034   0.60715547 -1.34473464  1.4928307   1.67554678 -1.5017351
  0.65524274  2.9840975  -0.69035954  0.55539882  0.        ]","[[ -1.44548229   1.29769281   0.19475422  -0.1731474 ]
 [-22.60191888  19.91947878   0.           0.        ]]",-0.0934275301513,[-5.17327456  1.04199625],-7.67103,[-0.20921807 -0.78859937]
7,[-6.66612434 -0.99478424],"[-0.76504334 -0.01722507 -1.25799481  1.5270903   1.67554576 -1.50173431
  0.56729025  3.52565029 -1.03031547  0.55498611  0.        ]","[[ -1.93277016   1.73183622   0.19475422  -0.1731474 ]
 [-26.11535077  23.48279538   0.           0.        ]]",-0.135286809546,[-6.87864666 -0.95509638],-7.07457,[-0.20921807 -0.78859937]
8,[-5.21880913 -1.89941573],"[-1.37733231 -0.58982995 -0.75781449  1.30688855  1.67554473 -1.50173352
  0.48107866  2.87980345 -1.36263754  0.68065289  0.        ]","[[ -2.4896294    2.15885668   0.19475422  -0.1731474 ]
 [-29.55923981  19.23332354   0.           0.        ]]",-0.186708576075,[-4.7975573  -1.61430434],-7.96416,[-0.20921807 -0.78859937]
9,[-4.35835743 -2.3278625 ],"[-1.66174637 -0.94750494  0.12519944  0.97525456  1.67554371 -1.50173274
  0.39656697  2.21969722 -1.6034021   0.88002945  0.        ]","[[ -3.11468688   2.49994499   0.19475422  -0.1731474 ]
 [-32.93522293  14.89000928   0.           0.        ]]",-0.231123046759,[-2.98658726 -2.60365231],-9.8674,[-0.20921807 -0.78859937]
