timestep,avg_action_dist,obs,human_obs,original_rewards,actions,rewards,logstd_action_dist
0,[-3.31223345 -0.65851742],"[ 1.19967133  1.80172592  0.11929199 -0.92393708 -1.70511899 -0.92500937
  1.1539034  -0.35694271  2.64100592  0.88009366  0.        ]","[[ 0.01112107 -0.04600259 -0.19501777 -0.10525014]
 [-0.00409781 -0.00360505  0.          0.        ]]",-0.417722126956,[-4.19693064 -0.00487381],1.31113,[-0.01488261 -0.27202669]
1,[-3.32760167 -0.63620216],"[ 1.19918845  1.80170087  0.05997429 -0.92461853 -1.70510998 -0.92500704
  1.02871726 -0.3594464   2.63904942  0.81512168  0.        ]","[[-0.02865052 -0.04625216 -0.19501777 -0.10525014]
 [-3.95988968 -0.02129756  0.          0.        ]]",-0.41547826876,[-2.86033651 -0.64740714],0.729375,[-0.01488261 -0.27202669]
2,[-3.28520036 -0.5117721 ],"[ 1.18498153  1.79971237 -0.11539521 -0.99614601 -1.70510096 -0.92500472
  0.9060388  -0.72201085  2.61560186  0.60212587  0.        ]","[[-0.14674302 -0.07237877 -0.19501777 -0.10525014]
 [-7.83645939 -2.58282971  0.          0.        ]]",-0.406822415148,[-3.59272653 -0.85047599],1.55331,[-0.01488261 -0.27202669]
3,[-3.17050815 -0.23309743],"[ 1.12035769  1.78727815 -0.39697232 -1.22743979 -1.70509195 -0.9250024
  0.78579464 -1.19120441  2.50751946  0.23261287  0.        ]","[[ -0.34159508  -0.15729473  -0.19501777  -0.10525014]
 [-11.63612029  -5.89771261   0.           0.        ]]",-0.386308331906,[-3.46575948 -0.43169211],2.03182,[-0.01488261 -0.27202669]
4,[-2.97187972  0.18090124],"[ 0.95060424  1.74925989 -0.7538633  -1.58526575 -1.70508293 -0.92500008
  0.66790159 -1.41638669  2.22254344 -0.21505329  0.        ]","[[ -0.61169478  -0.29121181  -0.19501777  -0.10525014]
 [-15.36149717  -7.48866837   0.           0.        ]]",-0.347160086946,[-4.7740817  -0.49273139],3.15927,[-0.01488261 -0.27202669]
5,[-2.60203743  0.79089582],"[ 0.61874315  1.67079604 -1.11540556 -2.01308316 -1.70507392 -0.92499775
  0.55232919 -1.67128422  1.69779611 -0.57634249  0.        ]","[[ -0.9555658   -0.45905491  -0.19501777  -0.10525014]
 [-19.01354931  -9.28958504   0.           0.        ]]",-0.282938643102,[-2.29485908 -0.23601658],2.92818,[-0.01488261 -0.27202669]
6,[-2.16860175  1.39144635],"[ 0.09741346  1.54074467 -1.35945587 -2.46275206 -1.7050649  -0.92499543
  0.43900838 -1.77719629  0.97718328 -0.62751871  0.        ]","[[ -1.37176376  -0.6523559   -0.19501777  -0.10525014]
 [-22.59445653 -10.03792836   0.           0.        ]]",-0.190168850752,[-2.58988545  1.35462437],2.91632,[-0.01488261 -0.27202669]
7,[-1.90683842  1.62669325],"[-0.56464237  1.40516358 -1.32742391 -2.78681534 -1.70505589 -0.92499311
  0.32786679 -1.18820619  0.29294514 -0.23089011  0.        ]","[[ -1.85889091  -0.81136475  -0.19501777  -0.10525014]
 [-26.10650364  -5.87670685   0.           0.        ]]",-0.0797029944734,[-1.12114482  1.71465651],1.46368,[-0.01488261 -0.27202669]
8,[-1.78557205  1.56614161],"[-1.20174339  1.3316913  -0.88757891 -2.92545786 -1.70504688 -0.92499079
  0.21894085 -0.61077833 -0.10442951  0.52349684  0.        ]","[[ -2.41555712  -0.8879686   -0.19501777  -0.10525014]
 [-29.54853774  -1.79715161   0.           0.        ]]",-0.0577852242493,[-0.70592752 -0.67437283],0.885444,[-0.01488261 -0.27202669]
9,[-1.72862768  1.3034277 ],"[-1.53949308  1.26839085 -0.06533856 -3.02909608 -1.70503786 -0.92498846
  0.14905464 -0.98313765 -0.03222957  1.44818618  0.        ]","[[ -3.02868394  -0.95030786  -0.19501777  -0.10525014]
 [-31.75692238  -4.42790931   0.           0.        ]]",-0.177074751232,[-2.62802581  1.63976043],0.377017,[-0.01488261 -0.27202669]
10,[-2.15865421  0.34221441],"[-1.34153422  1.21777605  0.88953251 -3.10284935 -1.70502885 -0.92498614
  0.04366917 -0.40957423  0.56936414  2.1646037   0.        ]","[[ -3.69723647  -0.99820996  -0.19501777  -0.10525014]
 [-35.08707775  -0.37565672   0.           0.        ]]",-0.289000317442,[-0.80148693  0.7719006 ],-0.686336,[-0.01488261 -0.27202669]
11,[-2.58177328 -0.31301391],"[-0.56522891  1.24257549  1.5326622  -3.06758914 -1.70501984 -0.92498382
 -0.03473823  0.02486749  1.46342146  2.30606118  0.        ]","[[ -4.42383847  -0.97492825  -0.19501777  -0.10525014]
 [-37.56473177   2.69369473   0.           0.        ]]",-0.371130797904,[-3.81325452  0.6177663 ],-0.318769,[-0.01488261 -0.27202669]
12,[-3.02574325 -0.68326086],"[ 0.4784305   1.32270717  1.41529477 -2.94081011 -1.70501082 -0.9249815
 -0.13642078  0.36444042  2.26264955  1.73628897  0.        ]","[[ -5.2073727   -0.89698441  -0.19501777  -0.10525014]
 [-40.77787479   5.09279417   0.           0.        ]]",-0.410275207571,[-2.93050082 -1.53082621],-0.472232,[-0.01488261 -0.27202669]
13,[-3.18916702 -0.70446604],"[ 1.16398325  1.38224044  0.44083851 -2.83212911 -1.70500181 -0.92497917
 -0.23603275 -0.20930663  2.48596907  0.5900283   0.        ]","[[ -6.05451056  -0.83580002  -0.19501777  -0.10525014]
 [-43.92558848   1.03925242   0.           0.        ]]",-0.38826607909,[-4.73265245  0.27214114],1.11097,[-0.01488261 -0.27202669]
14,[-2.99040627  0.06572074],"[ 0.89343131  1.41161867 -0.83615066 -2.77323311 -1.7049928  -0.92497685
 -0.33373522 -0.05862907  1.78353857 -0.43827838  0.        ]","[[ -6.96399947  -0.80433526  -0.19501777  -0.10525014]
 [-47.01296363   2.10379182   0.           0.        ]]",-0.2900482482,[-4.34154929 -1.82631845],2.63896,[-0.01488261 -0.27202669]
15,[-2.1841073   1.41938567],"[-0.28490785  1.41346204 -1.38405386 -2.76937015 -1.70498378 -0.92497453
 -0.42946619 -0.62380203  0.5259247  -0.4147982   0.        ]","[[ -7.93460821  -0.8023236   -0.19501777  -0.10525014]
 [-50.03804273  -1.88916942   0.           0.        ]]",-0.120538965348,[-2.42487503  1.8886532 ],1.39639,[-0.01488261 -0.27202669]
16,[-1.8770752   1.48337245],"[-1.40564206  1.41566789 -0.55898892 -2.76473613 -1.70497477 -0.92497221
 -0.52338423 -0.05674501 -0.17406719  0.84182851  0.        ]","[[ -8.96514805  -0.79991241  -0.19501777  -0.10525014]
 [-53.00583735   2.1170906    0.           0.        ]]",-0.0976155118564,[-2.27083519  1.30113992],-0.167302,[-0.01488261 -0.27202669]
17,[-2.28125978  0.39833519],"[-1.28473781  1.48749951  0.98108584 -2.60210758 -1.70496576 -0.92496989
 -0.61540386  0.49916752  0.44140073  2.19120217  0.        ]","[[-10.05444175  -0.71816479  -0.19501777  -0.10525014]
 [-55.91364818   6.04461593   0.           0.        ]]",-0.285905825127,[-0.91033218  1.19913278],-1.025,[-0.01488261 -0.27202669]
18,[-2.96914268 -0.4889403 ],"[ 0.10165335  1.6087738   1.56394229 -2.25116659 -1.70495675 -0.92496756
 -0.69434615  1.04400104  1.84501961  2.28022537  0.        ]","[[-11.19774468  -0.55864981  -0.19501777  -0.10525014]
 [-58.40822713   9.8938791    0.           0.        ]]",-0.40579665708,[-2.77987577 -0.20946789],-0.760557,[-0.01488261 -0.27202669]
19,[-3.52310944 -0.73450428],"[ 1.17938896  1.71605473  0.35856992 -1.79176402 -1.70494774 -0.92496524
 -0.78290164  0.89999699  2.61587193  0.86590246  0.        ]","[[-12.39398476  -0.37097661  -0.19501777  -0.10525014]
 [-61.20658626   8.87650765   0.           0.        ]]",-0.413814331467,[-3.26834804  0.1887633 ],-0.796897,[-0.01488261 -0.27202669]
20,[-3.24251938  0.40705591],"[ 0.47423383  1.78050857 -1.21232118 -1.30916737 -1.70493872 -0.92496292
 -0.86974454  0.98172011  1.73459727 -0.59808367  0.        ]","[[-13.64564934  -0.18764898  -0.19501777  -0.10525014]
 [-63.95083835   9.45389884   0.           0.        ]]",-0.288821156368,[-3.48709102 -0.68858838],0.172347,[-0.01488261 -0.27202669]
21,[-2.22638321  1.66115713],"[-1.17364555  1.80242668 -0.92089947 -0.87372631 -1.70492971 -0.9249606
 -0.95485132  0.56971781  0.0946928  -0.2001476   0.        ]","[[ -1.49516484e+01  -2.77711570e-02  -1.95017768e-01  -1.05250145e-01]
 [ -6.66402417e+01   6.54311527e+00   0.00000000e+00   0.00000000e+00]]",-0.0543797685464,[-2.09250638  0.32556106],-0.207439,[-0.01488261 -0.27202669]
22,[-2.1849153   0.78922772],"[-1.30594356  1.79451186  0.94858138 -0.48362909 -1.7049207  -0.92495827
 -1.03834362  0.73386615 -0.07776075  1.74199196  0.        ]","[[-16.31092404   0.1147319   -0.19501777  -0.10525014]
 [-69.27864229   7.70283085   0.           0.        ]]",-0.214115906825,[-2.49710993  1.30112323],1.02376,[-0.01488261 -0.27202669]
23,[-3.03330183 -0.37628382],"[ 0.4156006   1.74319817  1.44988365  0.03106269 -1.70491169 -0.92495595
 -1.12024728  1.27224558  1.57970493  2.44833196  0.        ]","[[-17.72246276   0.30695943  -0.19501777  -0.10525014]
 [-71.86685891  11.50650037   0.           0.        ]]",-0.395884002545,[-3.81247911  0.12644514],1.39499,[-0.01488261 -0.27202669]
24,[-3.85884261 -0.38175601],"[ 1.12305923  1.62131904 -0.38867311  0.611788   -1.70490268 -0.92495363
 -1.20054156  1.30964634  2.5863731   0.81848672  0.        ]","[[-19.18525537   0.53975044  -0.19501777  -0.10525014]
 [-74.40423846  11.7707701    0.           0.        ]]",-0.408264847354,[-4.38086865 -1.5214226 ],-0.405872,[-0.01488261 -0.27202669]
25,[-3.05027795  1.37758827],"[-0.55122615  1.47488757 -1.33165749  1.03728144 -1.70489367 -0.92495131
 -1.27922469  0.71422252  1.32130957 -0.61243083  0.        ]","[[-20.69828805   0.73296735  -0.19501777  -0.10525014]
 [-76.89072648   7.56411788   0.           0.        ]]",-0.233825608427,[-3.08383767  0.47654011],0.0281927,[-0.01488261 -0.27202669]
