timestep,avg_action_dist,obs,human_obs,original_rewards,actions,rewards,logstd_action_dist
0,[-1.21355188  0.54645413],"[ 1.13695597  1.68640697  0.21093807  0.15588468  1.46531128  0.21444334
  1.25185301 -0.04409115  0.10901671  0.06953098  0.        ]","[[ 0.03911215  0.03328325  0.16894539  0.02504686]
 [-0.00488879  0.00167147  0.          0.        ]]",-0.0427713799101,[-0.45669718 -0.22707271],-8.52011,[-0.16034681 -0.67595798]
1,[-1.11355007  0.53988671],"[ 1.13771317  1.68677436  0.18340571  0.14277756  1.46531039  0.2144433
  1.20575834 -0.17801635  0.11062224  0.0371691   0.        ]","[[ 0.0208923   0.02430229  0.16894539  0.02504686]
 [-1.81108255 -0.89677564  0.          0.        ]]",-0.0446987385863,[-0.6308691   0.53659058],-8.5393,[-0.16034681 -0.67595798]
2,[-1.12630725  0.88187814],"[ 1.1369053   1.68664034  0.09133908  0.14798782  1.4653095   0.21444326
  1.14296201  0.1414831   0.11094337 -0.04630387  0.        ]","[[-0.0400178   0.02787209  0.16894539  0.02504686]
 [-4.27173246  1.24660918  0.          0.        ]]",-0.0510033547881,[ 0.02540634  1.15099007],-8.51602,[-0.16034681 -0.67595798]
3,[-1.40893483  1.66039395],"[ 1.12743663  1.68112583 -0.03458038  0.24184551  1.46530861  0.21444321
  1.14764365  0.72802104  0.10586365 -0.11661475  0.        ]","[[-0.12361169  0.09228374  0.16894539  0.02504686]
 [-4.08826263  5.18144111  0.          0.        ]]",-0.0573207083922,[-1.21568832  2.1252754 ],-8.19286,[-0.16034681 -0.67595798]
4,[-1.88616955  2.7601912 ],"[ 1.09685892  1.64812602 -0.21381004  0.44672782  1.46530772  0.21444317
  1.04871367  1.30317582  0.09083717 -0.18036357  0.        ]","[[-0.24427142  0.23462603  0.16894539  0.02504686]
 [-7.96481055  9.0399111   0.          0.        ]]",-0.0630823907367,[-2.55037435  2.65918253],-7.89394,[-0.16034681 -0.67595798]
5,[-2.76391435  3.30822563],"[ 1.00496486  1.54314857 -0.49443673  0.74679243  1.46530683  0.21444313
  0.95173733  1.86691498  0.0446307  -0.28956399  0.        ]","[[ -0.44169376   0.45336971   0.16894539   0.02504686]
 [-11.76480853  12.82180538   0.           0.        ]]",-0.0735696326751,[-1.73741524  3.69310999],-7.735,[-0.16034681 -0.67595798]
6,[-3.56215239  3.09510279],"[ 0.79906517  1.30754008 -0.8386275   1.09930517  1.46530594  0.21444308
  0.85666956  2.4194264  -0.0592215  -0.42735204  0.        ]","[[ -0.71436518   0.74699621   0.16894539   0.02504686]
 [-15.49002168  16.52839003   0.           0.        ]]",-0.0885310339552,[-2.76878519  3.19442786],-7.10135,[-0.16034681 -0.67595798]
7,[-4.34387398  2.43549585],"[ 0.42843614  0.89024724 -1.16761785  1.41764753  1.46530504  0.21444304
  0.76346351  2.96087844 -0.24619863 -0.55866533  0.        ]","[[ -1.06080831   1.11401082   0.16894539   0.02504686]
 [-19.14228525  20.16080138   0.           0.        ]]",-0.10696709654,[-4.04269287  1.95049298],-6.34344,[-0.16034681 -0.67595798]
8,[-5.08087397  1.27983606],"[-0.12205225  0.28682191 -1.35371083  1.56710457  1.46530415  0.214443
  0.67207455  3.49144355 -0.52388664 -0.62665575  0.        ]","[[ -1.479582     1.55294147   0.16894539   0.02504686]
 [-22.72334766  23.72020444   0.           0.        ]]",-0.126891250621,[-5.16479844  1.42929246],-5.42411,[-0.16034681 -0.67595798]
9,[-5.58518505 -0.14594349],"[-0.78625857 -0.41160841 -1.24154656  1.39447393  1.46530326  0.21444295
  0.58246835  4.01134564 -0.85901716 -0.56215646  0.        ]","[[ -1.96927669e+00   2.06234219e+00   1.68945392e-01   2.50468612e-02]
 [ -2.62345541e+01   2.72081104e+01   0.00000000e+00   0.00000000e+00]]",-0.145239250375,[-4.41924995 -0.06367796],-5.40678,[-0.16034681 -0.67595798]
10,[-4.83176708 -1.1493448 ],"[-1.38218508 -0.9593373  -0.71807429  0.86176671  1.46530237  0.21444291
  0.4946321   3.89310921 -1.1571363  -0.34598526  0.        ]","[[ -2.52850104e+00   2.59854613e+00   1.68945392e-01   2.50468612e-02]
 [ -2.96764058e+01   2.64149883e+01   0.00000000e+00   0.00000000e+00]]",-0.159654616111,[-4.12813657 -2.03675726],-5.88631,[-0.16034681 -0.67595798]
11,[-3.82525802 -1.25483871],"[-1.63453343 -1.16191492  0.17341529  0.19446278  1.46530148  0.21444287
  0.40854805  2.68141194 -1.2842056  -0.05551958  0.        ]","[[ -3.15587414e+00   3.08185526e+00   1.68945392e-01   2.50468612e-02]
 [ -3.30495986e+01   1.82861739e+01   0.00000000e+00   0.00000000e+00]]",-0.162370821348,[-4.90036546 -0.5247785 ],-6.09439,[-0.16034681 -0.67595798]
12,[-3.75994253  0.01032428],"[-1.30108363 -1.16252861  1.13549678  0.03137202  1.46530059  0.21444282
  0.32418034 -0.26949139 -1.26963892 -0.01901964  0.        ]","[[ -3.85003839e+00   3.19361712e+00   1.68945392e-01   2.50468612e-02]
 [ -3.63555367e+01  -1.51040315e+00   0.00000000e+00   0.00000000e+00]]",-0.159336582196,[-3.58101354 -0.38391005],-7.36963,[-0.16034681 -0.67595798]
