timestep,avg_action_dist,obs,human_obs,original_rewards,actions,rewards,logstd_action_dist
0,[-6.55671406 -2.10409379],"[ 1.12701075  1.6720861   0.1501952   0.14705854 -0.66399059 -0.52429783
  1.23622428 -0.04297776  1.8134558   0.57283339  0.        ]","[[-0.00643363  0.01954466 -0.07598356 -0.06034528]
 [-0.00212586  0.00149424  0.          0.        ]]",-0.29243563845,[-7.52577157 -2.09892198],-4.89869,[-0.19301084 -0.73608106]
1,[-5.75566292 -2.01381516],"[ 1.12556147  1.67206806  0.08995293  0.08991659 -0.66399042 -0.52429771
  1.13628472 -0.63856969  1.81111731  0.48838737  0.        ]","[[-0.04615078 -0.02013815 -0.07598356 -0.06034528]
 [-3.95642859 -3.95658899  0.          0.        ]]",-0.289715861335,[-6.28984062 -3.16979266],-5.48145,[-0.19301084 -0.73608106]
2,[-4.52870464 -1.30475414],"[ 1.10838029  1.65865676 -0.08803725 -0.07946398 -0.66399025 -0.52429759
  1.03832001 -1.22237277  1.76950952  0.24090849  0.        ]","[[-0.16416982 -0.13819664 -0.07598356 -0.06034528]
 [-7.83259563 -7.83633001  0.          0.        ]]",-0.279876352807,[-3.76852131 -1.39741566],-6.38215,[-0.19301084 -0.73608106]
3,[-2.77139282 -0.33525923],"[ 1.03859785  1.59337261 -0.37308802 -0.35191962 -0.66399009 -0.52429747
  0.94228421 -1.79461137  1.59335725 -0.13311601  0.        ]","[[ -0.35894573  -0.33307906  -0.07598356  -0.06034528]
 [-11.63244371 -11.63922346   0.           0.        ]]",-0.258253698067,[-3.90924376 -0.28998422],-4.94104,[-0.19301084 -0.73608106]
4,[-1.42341471  0.60287356],"[ 0.86147191  1.44121121 -0.73276623 -0.66430731 -0.66398992 -0.52429735
  0.84810139 -1.93245488  1.1901017  -0.50699535  0.        ]","[[ -0.6289825   -0.57505516  -0.07598356  -0.06034528]
 [-15.3589768  -12.55529117   0.           0.        ]]",-0.220831693715,[-1.6932561   0.32387684],-4.65302,[-0.19301084 -0.73608106]
5,[-0.84434175  1.31546926],"[ 0.52057087  1.22531132 -1.09414918 -0.92487728 -0.66398975 -0.52429724
  0.75573971 -1.70176831  0.58366351 -0.69760493  0.        ]","[[ -0.9728275   -0.81078012  -0.07598356  -0.06034528]
 [-19.01345459 -11.0222406    0.           0.        ]]",-0.169543964477,[ 0.5708797   1.56978148],-5.47553,[-0.19301084 -0.73608106]
6,[-1.36514282  1.33921611],"[ 0.07474357  1.02459751 -1.31246169 -1.08446388 -0.66398958 -0.52429712
  0.82226506 -1.07307432  0.00330575 -0.61585935  0.        ]","[[ -1.32668842  -0.98930489  -0.07598356  -0.06034528]
 [-16.38122847  -6.84417219   0.           0.        ]]",-0.120279602255,[-0.50509842  1.2990732 ],-5.7234,[-0.19301084 -0.73608106]
7,[-2.56487036  0.94617814],"[-0.39964913  0.90612887 -1.34981531 -1.15459292 -0.66398941 -0.524297
  0.77989874 -0.45662902 -0.42433167 -0.36949035  0.        ]","[[ -1.67113288  -1.0850855   -0.07598356  -0.06034528]
 [-18.05753271  -2.74750198   0.           0.        ]]",-0.0881693484468,[-2.74933434  1.12124587],-6.17822,[-0.19301084 -0.73608106]
8,[-4.22681618  0.64705092],"[-0.9230331   0.88743539 -1.17342034 -1.16430573 -0.66398924 -0.52429688
  0.68889491  0.14774987 -0.74229874  0.0023569   0.        ]","[[ -2.06841203  -1.09973776  -0.07598356  -0.06034528]
 [-21.65828491   1.26897959   0.           0.        ]]",-0.0853342182334,[-3.77900093  1.08659873],-7.47122,[-0.19301084 -0.73608106]
9,[-5.20372725  0.73971891],"[-1.40232961  0.96909704 -0.7025938  -1.11922953 -0.66398907 -0.52429676
  0.59970887  0.74024789 -0.91296997  0.49457436  0.        ]","[[ -2.53698477  -1.03485265  -0.07598356  -0.06034528]
 [-25.18711305   5.20650566   0.           0.        ]]",-0.117176225564,[-4.87101247 -0.05506937],-7.96596,[-0.19301084 -0.73608106]
