timestep,avg_action_dist,obs,human_obs,original_rewards,actions,rewards,logstd_action_dist
15,[-1.42956209  0.83540606],"[-0.41544962  0.27723121 -1.35025954 -2.0631556  -1.11104667  0.81514452
 -0.08634765 -0.78640837 -0.11604574 -1.07478159  0.        ]","[[ -8.03642674  -1.70242294  -0.12797325   0.09412577]
 [-51.1332826   -4.51954885   0.           0.        ]]",-0.158569028861,[ 0.93012178  0.55833859],0.349137,[ 0.02853976 -0.43123886]
16,[-2.33720732  0.67393434],"[-1.42835801  0.18986493 -0.48638698 -2.04270586 -1.11104545  0.81514385
  0.04414618 -0.47117446 -0.06133247 -0.10067623  0.        ]","[[ -9.01202399  -1.76963555  -0.12797325   0.09412577]
 [-46.4418434   -2.20974518   0.           0.        ]]",-0.0297457431823,[-4.42670702  1.37349316],-0.44953,[ 0.02853976 -0.43123886]
17,[-3.06750369  0.03020955],"[-1.34326056  0.18479109  0.87989228 -2.04125141 -1.11104423  0.81514319
 -0.04039725  0.07657108  0.67036655  0.38089371  0.        ]","[[ -9.97135943  -1.77356393  -0.12797325   0.09412577]
 [-49.48129877   1.80373612   0.           0.        ]]",-0.123582279516,[-3.97520441 -0.32604024],-0.272395,[ 0.02853976 -0.43123886]
18,[-3.10954142 -0.47168976],"[ -1.71763222e-01   2.14392006e-01   1.59235717e+00  -2.04929242e+00
  -1.11104301e+00   8.15142523e-01  -1.23232448e-01  -1.02928533e-01
   1.49943722e+00  -1.24408209e-03   0.00000000e+00]","[[-10.99086421  -1.75068773  -0.12797325   0.09412577]
 [-52.45934112   0.48849378   0.           0.        ]]",-0.236192360242,[-0.52893003 -0.42594921],-1.20012,[ 0.02853976 -0.43123886]
19,[-2.70017934 -0.79330015],"[ 1.03426792  0.20515393  0.84042933 -2.04688187 -1.1110418   0.81514186
 -0.15258453 -0.33277469  1.6021361  -1.00405546  0.        ]","[[-12.05063738  -1.75781621  -0.12797325   0.09412577]
 [-53.51459119  -1.19565143   0.           0.        ]]",-0.291403379018,[-2.99041104 -0.82477834],2.47339,[ 0.02853976 -0.43123886]
20,[-1.48143697  0.07974994],"[ 0.98535094  0.13265328 -0.70884563 -2.02464024 -1.11104058  0.81514119
 -0.233245   -0.77344851  0.76145501 -1.55711626  0.        ]","[[-13.15002143  -1.81412816  -0.12797325   0.09412577]
 [-56.41444846  -4.42458863   0.           0.        ]]",-0.258982199216,[-1.23407416  0.74264825],2.48871,[ 0.02853976 -0.43123886]
21,[-1.89161944  0.54779828],"[-0.39811121  0.05907463 -1.35357848 -1.99580136 -1.11103936  0.81514053
 -0.31233425 -0.35822635 -0.06104062 -0.95864309  0.        ]","[[-14.3068413   -1.872096    -0.12797325   0.09412577]
 [-59.25781846  -1.38214889   0.           0.        ]]",-0.14337340131,[-1.91856904 -0.17259404],1.00906,[ 0.02853976 -0.43123886]
22,[-2.61240506  0.57979161],"[-1.51985687  0.01642403 -0.16855359 -1.97607271 -1.11103815  0.81513986
 -0.38983256 -0.44565306  0.16888158  0.06742921  0.        ]","[[-15.51995155  -1.90616834  -0.12797325   0.09412577]
 [-62.04399247  -2.02274891   0.           0.        ]]",-0.0460599773557,[-3.43632881 -0.11058338],-0.428639,[ 0.02853976 -0.43123886]
23,[-2.96845102 -0.05878483],"[-0.814845   -0.03824666  1.41743334 -1.94740814 -1.11103693  0.8151392
 -0.4658074  -0.4976817   1.17977861  0.14332247  0.        ]","[[-16.78823596  -1.95045018  -0.12797325   0.09412577]
 [-64.77539675  -2.40397824   0.           0.        ]]",-0.190290741961,[-2.6100602  -0.57995729],-0.210522,[ 0.02853976 -0.43123886]
24,[-2.65235209 -0.55858594],"[ 0.85397669 -0.12322882  1.10798008 -1.8948769  -1.11103571  0.81513853
 -0.54029663 -0.80218954  1.48125657 -0.88056289  0.        ]","[[-18.11061079  -2.0209176   -0.12797325   0.09412577]
 [-67.45339277  -4.63518878   0.           0.        ]]",-0.268094257701,[-2.9452945  -0.54452757],2.08046,[ 0.02853976 -0.43123886]
25,[-1.52874541  0.18691298],"[ 0.94362925 -0.253652   -0.77306793 -1.79327948 -1.11103449  0.81513787
 -0.6133482  -1.08145065  0.58914542 -1.33325488  0.        ]","[[-19.4860272   -2.13415213  -0.12797325   0.09412577]
 [-70.07970509  -6.68141349   0.           0.        ]]",-0.220519907418,[-1.30300417 -0.90651845],2.89448,[ 0.02853976 -0.43123886]
26,[-1.92734241  1.35520124],"[-0.81798947 -0.43020932 -1.19813186 -1.60593074 -1.11103328  0.8151372
 -0.68499396 -1.55084719  0.1508349  -0.48513992  0.        ]","[[-20.91346192  -2.30228734  -0.12797325   0.09412577]
 [-72.65547846 -10.12081908   0.           0.        ]]",-0.0898648586202,[-2.37860837  0.96223998],-0.204036,[ 0.02853976 -0.43123886]
27,[-2.76364374  0.74825037],"[-1.43490031 -0.57689827  0.68753005 -1.38860879 -1.11103206  0.81513654
 -0.75521321 -1.00130768  0.84021883 -0.0883919   0.        ]","[[-22.39190466  -2.46430048  -0.12797325   0.09412577]
 [-75.17996949  -6.09420915   0.           0.        ]]",-0.143919826833,[-2.17641194  0.15844878],-1.08662,[ 0.02853976 -0.43123886]
28,[-2.4989326  -0.02829295],"[ 0.31837893 -0.66435282  1.49811456 -1.2167651  -1.11103084  0.81513587
 -0.82400227 -0.89721732  1.14628307 -0.70284014  0.        ]","[[-23.92031815  -2.57852992  -0.12797325   0.09412577]
 [-77.65304628  -5.33151821   0.           0.        ]]",-0.214660532767,[-1.48516438 -1.50278245],0.20689,[ 0.02853976 -0.43123886]
29,[-1.70324063  0.06238988],"[ 1.12280185 -0.75440221 -0.42078356 -0.98012334 -1.11102963  0.81513521
 -0.89143828 -1.42145848  0.62882538 -0.90586212  0.        ]","[[-25.49770273  -2.72369641  -0.12797325   0.09412577]
 [-80.07748288  -9.17278289   0.           0.        ]]",-0.175611750008,[-0.29822986  0.15635793],1.06744,[ 0.02853976 -0.43123886]
30,[-2.38304591  1.32132685],"[-0.69164656 -0.8292388  -1.26252773 -0.67375368 -1.11102841  0.81513454
 -0.88024405 -1.31095945  0.59099004 -0.47799073  0.        ]","[[-27.09521696  -2.89902081  -0.12797325   0.09412577]
 [-79.67506398  -8.36314053   0.           0.        ]]",-0.131584747647,[-3.09419476  0.22422335],-0.942901,[ 0.02853976 -0.43123886]
31,[-2.68968892  1.01333439],"[-1.41381801 -0.86060314  0.73838811 -0.4228463  -1.11102719  0.81513388
 -0.94651712 -0.57322632  0.84237482 -0.53681174  0.        ]","[[-28.71262709  -3.03685433  -0.12797325   0.09412577]
 [-82.05769404  -2.95757911   0.           0.        ]]",-0.165893131349,[-2.50163448  1.97530163],-1.3735,[ 0.02853976 -0.43123886]
32,[-2.46683693  0.08039719],"[ 0.5342741  -0.86142699  1.38726817 -0.41150235 -1.11102597  0.81513321
 -1.01145563  0.07505148  0.77563419 -0.699824    0.        ]","[[-30.37720563  -3.04301915  -0.12797325   0.09412577]
 [-84.39234977   1.7925211    0.           0.        ]]",-0.17079557502,[-4.33549922  0.21320196],-0.687363,[ 0.02853976 -0.43123886]
33,[-2.62819242 -0.12235628],"[ 0.91374503 -0.85445144 -0.81499363 -0.49228572 -1.11102476  0.81513255
 -1.0751072   0.18592274  0.62706174 -0.64843897  0.        ]","[[-32.08801307  -2.9990205   -0.12797325   0.09412577]
 [-86.68074309   2.60490393   0.           0.        ]]",-0.150170543296,[-1.35066127 -0.07852897],-0.796175,[ 0.02853976 -0.43123886]
34,[-3.25618982  0.99875212],"[-1.20791338 -0.84383379 -0.8621394  -0.5807612  -1.11102354  0.81513188
 -1.13749674  0.13719604  0.69052239 -0.44339454  0.        ]","[[-33.84413305  -2.95050783  -0.12797325   0.09412577]
 [-88.92377009   2.24787159   0.           0.        ]]",-0.140807395782,[-3.43256096  1.09590307],-1.74193,[ 0.02853976 -0.43123886]
35,[-3.09687138  0.44897908],"[-0.80647064 -0.81815569  1.42220233 -0.73243829 -1.11102232  0.81513122
 -1.19863365  0.67258134  0.94850827 -0.5343856   0.        ]","[[-35.64466328  -2.86619613  -0.12797325   0.09412577]
 [-91.1217691    6.17077673   0.           0.        ]]",-0.178878389498,[-3.22422817  0.61432976],-1.57173,[ 0.02853976 -0.43123886]
36,[-2.89376855 -0.52907455],"[ 1.18321067 -0.75213414  0.4186078  -0.98723278 -1.11102111  0.81513055
 -1.25852858  0.98957883  0.80750274 -0.92530101  0.        ]","[[-37.48870637  -2.7194855   -0.12797325   0.09412577]
 [-93.27512389   8.49350274   0.           0.        ]]",-0.19467982994,[-1.55743292 -1.17678424],-0.512472,[ 0.02853976 -0.43123886]
37,[-3.05899692  0.36596668],"[-0.31043398 -0.67293405 -1.36663949 -1.19740689 -1.11101989  0.81512988
 -1.3172281   0.42872525  0.33827552 -0.60016502  0.        ]","[[ -3.93753818e+01  -2.59085629e+00  -1.27973250e-01   9.41257744e-02]
 [ -9.53855093e+01   4.38399172e+00   0.00000000e+00   0.00000000e+00]]",-0.117478822821,[-3.23917811  0.28564871],-0.810999,[ 0.02853976 -0.43123886]
38,[-3.40942907  0.36748534],"[-1.39889085 -0.5997557   0.77157288 -1.34753173 -1.11101867  0.81512922
 -1.3747645   0.57433722  0.87449468 -0.11816562  0.        ]","[[ -4.13038482e+01  -2.49247872e+00  -1.27973250e-01   9.41257744e-02]
 [ -9.74540861e+01   5.45092895e+00   0.00000000e+00   0.00000000e+00]]",-0.149472946939,[-3.51372214  0.19647998],-1.70078,[ 0.02853976 -0.43123886]
39,[-3.06730127 -0.60439467],"[ 0.8812998  -0.50047801  1.07473006 -1.51056177 -1.11101745  0.81512855
 -1.43113659  0.66950762  1.20127891 -0.92702817  0.        ]","[[ -4.32732662e+01  -2.37647168e+00  -1.27973250e-01   9.41257744e-02]
 [ -9.94808119e+01   6.14826899e+00   0.00000000e+00   0.00000000e+00]]",-0.237763788837,[-3.64423521 -1.10547353],0.0958214,[ 0.02853976 -0.43123886]
40,[-2.54665756  0.06814958],"[ 0.20289525 -0.42218268 -1.32102396 -1.61593371 -1.11101624  0.81512789
 -1.48640483  0.11684598  0.23812135 -0.95546449  0.        ]","[[ -4.52828156e+01  -2.29414243e+00  -1.27973250e-01   9.41257744e-02]
 [ -1.01467862e+02   2.09878490e+00   0.00000000e+00   0.00000000e+00]]",-0.152883297588,[-0.79276106  0.39860231],-0.0613415,[ 0.02853976 -0.43123886]
41,[-3.36778092  0.0979389 ],"[-1.51677555 -0.36371509  0.40291651 -1.68426685 -1.11101502  0.81512722
 -1.51777846  0.33130251  0.64389873  0.07515862  0.        ]","[[ -4.73234925e+01  -2.23640473e+00  -1.27973250e-01   9.41257744e-02]
 [ -1.02595873e+02   3.67015993e+00   0.00000000e+00   0.00000000e+00]]",-0.113732901067,[-1.56366727  0.06385352],-2.08684,[ 0.02853976 -0.43123886]
42,[-3.15830946 -0.71997392],"[ 0.72308115 -0.28310813  1.24344351 -1.76635957 -1.1110138   0.81512656
 -1.57132688  0.36103542  1.40875124 -0.81489582  0.        ]","[[ -4.93947271e+01  -2.16082152e+00  -1.27973250e-01   9.41257744e-02]
 [ -1.04521108e+02   3.88802137e+00   0.00000000e+00   0.00000000e+00]]",-0.254725755814,[-3.11987339 -0.11576393],-0.315774,[ 0.02853976 -0.43123886]
43,[-2.54884458 -0.18373324],"[ 0.2844181  -0.20150924 -1.29377174 -1.8371332  -1.11101259  0.81512589
 -1.62381028  0.29358535  0.21495055 -1.14826031  0.        ]","[[ -5.15040815e+01  -2.08802539e+00  -1.27973250e-01   9.41257744e-02]
 [ -1.06408062e+02   3.39380032e+00   0.00000000e+00   0.00000000e+00]]",-0.176403985634,[-3.51256084  0.45298859],0.917538,[ 0.02853976 -0.43123886]
44,[-3.44315553 -0.23623846],"[-1.50340142 -0.10112932  0.46676614 -1.90946525 -1.11101137  0.81512523
 -1.67523808  0.53527666  0.54581829  0.21437194  0.        ]","[[ -5.36507972e+01  -2.00238698e+00  -1.27973250e-01   9.41257744e-02]
 [ -1.08257076e+02   5.16472984e+00   0.00000000e+00   0.00000000e+00]]",-0.1009477536,[-4.74274769  0.16152832],-0.98451,[ 0.02853976 -0.43123886]
45,[-3.33655095 -1.11840701],"[ 0.87632392  0.03258209  1.08093664 -1.98375462 -1.11101015  0.81512456
 -1.72561015  0.6151812   1.56759175 -0.86598944  0.        ]","[[ -5.58341112e+01  -1.89322429e+00  -1.27973250e-01   9.41257744e-02]
 [ -1.10068146e+02   5.75021143e+00   0.00000000e+00   0.00000000e+00]]",-0.277954448749,[-0.76302898 -0.99400944],-0.979223,[ 0.02853976 -0.43123886]
46,[-2.35378051 -0.13089538],"[-0.06113814  0.12727545 -1.37064824 -2.02267898 -1.11100894  0.8151239
 -1.74891644  0.06944059  0.0375961  -1.1970454   0.        ]","[[ -5.80438766e+01  -1.81834412e+00  -1.27973250e-01   9.41257744e-02]
 [ -1.10906166e+02   1.75144900e+00   0.00000000e+00   0.00000000e+00]]",-0.177112695684,[-2.67206343 -0.10935231],1.02405,[ 0.02853976 -0.43123886]
47,[-3.21006227 -0.53566116],"[-1.31148759  0.16686377  0.93345181 -2.03580542 -1.11100772  0.81512323
 -1.79791389  0.01283779  0.71763548  0.37523885  0.        ]","[[ -6.02796747e+01  -1.78747983e+00  -1.27973250e-01   9.41257744e-02]
 [ -1.12667832e+02   1.33670798e+00   0.00000000e+00   0.00000000e+00]]",-0.129791241658,[-2.99426295 -1.31928061],-0.407599,[ 0.02853976 -0.43123886]
48,[-2.65447426 -0.92739928],"[ 1.1593542   0.15052339  0.52086903 -2.03059948 -1.1110065   0.81512257
 -1.84598638 -0.52369366  1.45703337 -1.20575226  0.        ]","[[ -6.25503667e+01  -1.80019204e+00  -1.27973250e-01   9.41257744e-02]
 [ -1.14396256e+02  -2.59457562e+00   0.00000000e+00   0.00000000e+00]]",-0.289548924707,[-0.27624166 -0.72792292],1.56938,[ 0.02853976 -0.43123886]
49,[-2.06347775  0.41865557],"[-0.73246329  0.04922383 -1.24355396 -1.99136476 -1.11100528  0.8151219
 -1.81352205 -0.90267534 -0.11689322 -0.72859693  0.        ]","[[ -6.48265784e+01  -1.87994114e+00  -1.27973250e-01   9.41257744e-02]
 [ -1.13229249e+02  -5.37146073e+00   0.00000000e+00   0.00000000e+00]]",-0.11178287643,[-1.49965091  0.60592913],0.00338387,[ 0.02853976 -0.43123886]
