timestep,avg_action_dist,obs,human_obs,original_rewards,actions,rewards,logstd_action_dist
0,[-2.23494482  0.32958299],"[ 1.15401398  1.70295456  0.28053725 -0.05679832  1.06413937 -1.05043358
  1.28283287 -0.05426469  0.44195685  1.04459561  0.        ]","[[ 0.09457485 -0.08573227  0.12311618 -0.12073372]
 [-0.00254619  0.00064494  0.          0.        ]]",-0.157069616514,[-3.00527474 -0.76342001],-5.0052,[-0.06860729 -0.59944671]
1,[-1.93780828  0.27890795],"[ 1.15811722  1.69869271  0.22103372 -0.10252116  1.06413883 -1.05043305
  1.1796535  -0.49451622  0.44262088  0.96417023  0.        ]","[[ 0.0548456  -0.11603311  0.12311618 -0.12073372]
 [-3.957219   -3.02066382  0.          0.        ]]",-0.147532536955,[-1.43036467  0.82038793],-5.86297,[-0.06860729 -0.59944671]
2,[-2.00004458  0.40874779],"[ 1.15743302  1.6937812   0.04380652 -0.14343754  1.06413829 -1.05043252
  1.078451   -0.01223862  0.42739615  0.77355788  0.        ]","[[-0.06321708 -0.14323889  0.12311618 -0.12073372]
 [-7.83612618  0.28905503  0.          0.        ]]",-0.124717765539,[-1.37777144 -0.16864855],-5.58315,[-0.06860729 -0.59944671]
3,[-1.49288416  0.83792007],"[ 1.11436394  1.69358746 -0.24464379 -0.14488018  1.06413774 -1.05043199
  0.97929055 -0.11015604  0.36064576  0.49949285  0.        ]","[[ -0.25807255  -0.14419998   0.12311618  -0.12073372]
 [-11.636769    -0.3829213    0.           0.        ]]",-0.091178193685,[-2.38412894  0.68654888],-5.53294,[-0.06860729 -0.59944671]
4,[-1.54876328  1.55622005],"[ 0.97157874  1.69727122 -0.61828736 -0.11525784  1.0641372  -1.05043146
  0.88205778  0.28729474  0.19197448  0.16403166  0.        ]","[[ -0.52819974  -0.12449175   0.12311618  -0.12073372]
 [-15.36352997   2.34465711   0.           0.        ]]",-0.0507691670282,[-1.1144985   2.31204891],-6.28154,[-0.06860729 -0.59944671]
5,[-2.24725342  2.16030407],"[ 0.66638335  1.70704927 -1.01139308  0.01496705  1.06413666 -1.05043093
  0.78673724  0.85772618 -0.10118955 -0.15504015  0.        ]","[[ -0.87212675  -0.03832109   0.12311618  -0.12073372]
 [-19.01700104   6.25934766   0.           0.        ]]",-0.0435835510584,[-1.02979002  2.14157845],-6.44144,[-0.06860729 -0.59944671]
6,[-3.17757368  2.63253784],"[ 0.16185843  1.6971163  -1.30382151  0.26272213  1.06413612 -1.05043041
  0.69330036  1.41683242 -0.52244849 -0.38670845  0.        ]","[[ -1.28839844   0.1253641    0.12311618  -0.12073372]
 [-22.59827602  10.09632128   0.           0.        ]]",-0.0921140392422,[-2.73975806  2.09555686],-6.20203,[-0.06860729 -0.59944671]
7,[-4.2812109   2.43785501],"[-0.50526272  1.61609026 -1.3319283   0.61450338  1.06413557 -1.05042988
  0.6017011   1.96478155 -1.04127728 -0.45213276  0.        ]","[[ -1.77558821   0.36502143   0.12311618  -0.12073372]
 [-26.10911949  13.85673686   0.           0.        ]]",-0.152339345037,[-4.87462999  3.49111268],-4.80777,[-0.06860729 -0.59944671]
8,[-5.18013239  1.67452347],"[-1.17879019  1.39830161 -0.94845097  1.02576065  1.06413503 -1.05042935
  0.5118893   2.5017121  -1.56704622 -0.28312281  0.        ]","[[ -2.33230648   0.67912959   0.12311618  -0.12073372]
 [-29.55145385  17.54155209   0.           0.        ]]",-0.210293173806,[-3.92145034  1.98594811],-5.643,[-0.06860729 -0.59944671]
9,[-5.08066893  0.89187431],"[-1.58434768  0.9869342  -0.13669068  1.40076751  1.06413449 -1.05042882
  0.42381415  3.02775478 -1.95038687  0.12579221  0.        ]","[[ -2.95720268   1.06618548   0.12311618  -0.12073372]
 [-32.92722582  21.15167251   0.           0.        ]]",-0.256054219598,[-4.27860175  0.98089634],-4.4961,[-0.06860729 -0.59944671]
