timestep,avg_action_dist,obs,human_obs,original_rewards,actions,rewards,logstd_action_dist
13,[-1.11946368  0.3139717 ],"[ 1.1189152   0.70551216  0.31913548 -1.24026799  0.61306638  0.33619626
  1.22795257 -0.37978382  0.3428756  -0.68462491  0.        ]","[[ 0.10488437 -1.23683468  0.07174476  0.03889767]
 [-0.29822698 -2.2358201   0.          0.        ]]",-0.148077314422,[-3.11574115  0.28993429],-5.04074,[-0.19626294 -0.73006803]
14,[-0.96929991  0.18880662],"[ 1.12410387  0.66078937  0.25015421 -1.25498216  0.61306623  0.3361962
  1.12812951 -0.20013978  0.29028866 -0.73715456  0.        ]","[[ 0.05927349 -1.26957883  0.07174476  0.03889767]
 [-4.24970911 -1.04256614  0.          0.        ]]",-0.151467127513,[-1.65420535 -0.5528039 ],-5.38293,[-0.19626294 -0.73006803]
15,[-0.41933411  0.48227963],"[ 1.12364805  0.60193425  0.06231808 -1.27191619  0.61306608  0.33619613
  1.03029765 -0.52640674  0.16781804 -0.85274738  0.        ]","[[-0.06457577 -1.31217434  0.07174476  0.03889767]
 [-8.12237249 -3.20973786  0.          0.        ]]",-0.161005206631,[-0.28533239  0.33869808],-6.13792,[-0.19626294 -0.73006803]
16,[ 0.06858626  0.39676577],"[ 1.08783039  0.53186974 -0.19569156 -1.28860055  0.61306594  0.33619607
  1.00582023 -0.31485753 -0.01914297 -0.97924895  0.        ]","[[-0.23674493 -1.36227059  0.07174476  0.03889767]
 [-9.09129795 -1.80456002  0.          0.        ]]",-0.173752457616,[ 0.98398927  0.69172007],-7.27615,[-0.19626294 -0.73006803]
17,[ 0.26500639 -0.00802261],"[ 1.02872087  0.52024301 -0.39942953 -1.29101228  0.61306579  0.336196
  1.10871588  0.10276694 -0.16214953 -1.05733718  0.        ]","[[-0.37770414 -1.37052901  0.07174476  0.03889767]
 [-5.01815227  0.96943652  0.          0.        ]]",-0.18405904327,[ 1.3950497   0.24816063],-7.93126,[-0.19626294 -0.73006803]
18,[ 0.3345342  -0.19211349],"[ 0.99590743  0.56104486 -0.48254955 -1.28210222  0.61306564  0.33619593
  1.21118674  0.24768368 -0.20155286 -1.08946813  0.        ]","[[-0.43736859 -1.34148217  0.07174476  0.03889767]
 [-0.96181802  1.93202036  0.          0.        ]]",-0.188922156823,[ 1.63745822 -0.42701766],-7.85338,[-0.19626294 -0.73006803]
19,[ 0.36791149  0.13113108],"[ 1.00778302  0.59076817 -0.45400872 -1.27482244  0.61306549  0.33619587
  1.31164286 -0.01275869 -0.1640883  -1.0826701   0.        ]","[[-0.41670658 -1.3201989   0.07174476  0.03889767]
 [ 3.01476727  0.20207874  0.          0.        ]]",-0.187866098395,[ 0.84106966  0.42918917],-7.41094,[-0.19626294 -0.73006803]
20,[-0.05917415 -0.19406554],"[ 1.05449977  0.62000065 -0.32235481 -1.26700302  0.61306534  0.3361958
  1.39420255  0.24238793 -0.05400311 -1.0340619   0.        ]","[[-0.32362057 -1.2991534   0.07174476  0.03889767]
 [ 6.28292511  1.89684428  0.          0.        ]]",-0.181381805307,[ 0.36524938 -0.5229069 ],-6.90423,[-0.19626294 -0.73006803]
21,[-0.37689668  0.13668439],"[ 1.10293322  0.64319328 -0.11846757 -1.26032618  0.61306519  0.33619574
  1.42758455 -0.07499435  0.08915791 -0.94177562  0.        ]","[[-0.18470366 -1.28236844  0.07174476  0.03889767]
 [ 7.60438406 -0.2113098   0.          0.        ]]",-0.170936990262,[ 0.52781562 -0.01713878],-6.73772,[-0.19626294 -0.73006803]
22,[-0.98338592  0.11524636],"[ 1.12641746  0.63647995  0.14026693 -1.26230148  0.61306505  0.33619567
  1.4765466  -0.08460272  0.22597106 -0.80576232  0.        ]","[[-0.01316946 -1.28723524  0.07174476  0.03889767]
 [ 9.54258238 -0.27513179  0.          0.        ]]",-0.157165281056,[ 0.48086031 -0.23922056],-6.64424,[-0.19626294 -0.73006803]
23,[-1.65561509  0.21228725],"[ 1.10026753  0.61579717  0.45414259 -1.26816616  0.6130649   0.3361956
  1.51985237 -0.22637714  0.35047252 -0.61763267  0.        ]","[[  0.1948821   -1.30218664   0.07174476   0.03889767]
 [ 11.25687966  -1.21684248   0.           0.        ]]",-0.140047744749,[-2.22704588  0.50180062],-5.7607,[-0.19626294 -0.73006803]
24,[-2.23455048 -0.15473986],"[ 1.02852686  0.61004648  0.72046139 -1.26973712  0.61306475  0.33619554
  1.4142485   0.07657782  0.4308774  -0.43221642  0.        ]","[[ 0.37807764 -1.30633262  0.07174476  0.03889767]
 [ 7.07657106  0.79547973  0.          0.        ]]",-0.125283865084,[-3.26135393  0.30243481],-5.81377,[-0.19626294 -0.73006803]
25,[-2.43253565 -0.34916079],"[ 0.97067254  0.64844597  0.85903828 -1.25875284  0.6130646   0.33619547
  1.31073735  0.25465168  0.47639547 -0.31064957  0.        ]","[[ 0.4784978  -1.2785551   0.07174476  0.03889767]
 [ 2.9790977   1.97830239  0.          0.        ]]",-0.117990680138,[-2.69837209  0.26765423],-6.53874,[-0.19626294 -0.73006803]
26,[-2.50041699 -0.59287006],"[ 0.95812083  0.7164916   0.88488694 -1.23639699  0.61306445  0.33619541
  1.20927722  0.40845358  0.50670875 -0.2628846   0.        ]","[[ 0.49778289 -1.22873898  0.07174476  0.03889767]
 [-1.03719039  2.99990324  0.          0.        ]]",-0.117381473027,[-3.06749246 -0.11778145],-6.36284,[-0.19626294 -0.73006803]
27,[-2.35108423 -0.66331005],"[ 0.99580039  0.78986754  0.80329628 -1.20795883  0.6130643   0.33619534
  1.10983823  0.32945489  0.52276576 -0.30162258  0.        ]","[[ 0.43754484 -1.17400594  0.07174476  0.03889767]
 [-4.97347506  2.47516972  0.          0.        ]]",-0.122568323255,[-2.83663472 -1.47509153],-5.37949,[-0.19626294 -0.73006803]
28,[-1.71869516 -0.09362196],"[ 1.06480988  0.80216965  0.60783126 -1.20273126  0.61306416  0.33619528
  1.01239024 -0.27385977  0.4866431  -0.45283745  0.        ]","[[ 0.29937245 -1.16471047  0.07174476  0.03889767]
 [-8.83094931 -1.53223375  0.          0.        ]]",-0.133140140867,[-0.66614696  0.05785532],-6.40412,[-0.19626294 -0.73006803]
29,[-0.9911319   0.05823363],"[ 1.11986854  0.7649252   0.3088282  -1.21814463  0.61306401  0.33619521
  0.95021071 -0.23464874  0.36890006 -0.67710999  0.        ]","[[  0.09805783  -1.19274225   0.07174476   0.03889767]
 [-11.2923198   -1.27178223   0.           0.        ]]",-0.149031921732,[-0.72325773 -0.42558777],-5.91059,[-0.19626294 -0.73006803]
30,[-0.01056921  0.39903042],"[ 1.11005577  0.70824477 -0.07292972 -1.23930534  0.61306386  0.33619514
  0.88356081 -0.4843618   0.15174719 -0.91369518  0.        ]","[[ -0.15425922  -1.2348203    0.07174476   0.03889767]
 [-13.93065146  -2.930454     0.           0.        ]]",-0.169098102512,[-1.37968535  0.57340553],-5.889,[-0.19626294 -0.73006803]
31,[ 0.81420386  0.02122376],"[ 0.97617038  0.6601414  -0.52681536 -1.25517295  0.61306371  0.33619508
  0.79053996 -0.13352359 -0.18213136 -1.11419079  0.        ]","[[ -0.46981763  -1.27004872   0.07174476   0.03889767]
 [-17.61288199  -0.60007898   0.           0.        ]]",-0.192603426989,[ 1.56877993 -0.43797389],-7.17356,[-0.19626294 -0.73006803]
32,[ 1.3622371   0.17950253],"[ 0.72644644  0.61975373 -0.90584997 -1.26706449  0.61306356  0.33619501
  0.8993127  -0.39281925 -0.55008762 -1.19855449  0.        ]","[[ -0.77887369  -1.29933007   0.07174476   0.03889767]
 [-13.30709141  -2.32240063   0.           0.        ]]",-0.212277330371,[ 1.7646421   0.29135174],-7.74744,[-0.19626294 -0.73006803]
33,[ 1.45571899 -0.09280961],"[ 0.48545115  0.57186458 -1.11897812 -1.27952097  0.61306341  0.33619495
  1.00591832 -0.21228077 -0.82911432 -1.17997235  0.        ]","[[-1.00267533 -1.33374563  0.07174476  0.03889767]
 [-9.08708379 -1.12320923  0.          0.        ]]",-0.22331952682,[ 0.60983336 -0.61855264],-7.26884,[-0.19626294 -0.73006803]
34,[ 1.47454369  0.23163703],"[ 0.29499311  0.50608699 -1.23014105 -1.29380418  0.61306327  0.33619488
  1.0714324  -0.57770849 -1.02453622 -1.11594048  0.        ]","[[-1.15839642 -1.38056332  0.07174476  0.03889767]
 [-6.49368692 -3.55049211  0.          0.        ]]",-0.228365381431,[ 1.99973862  0.1562222 ],-8.59078,[-0.19626294 -0.73006803]
35,[ 1.34072542  0.14121416],"[ 0.17993791  0.41508302 -1.2786465  -1.30833328  0.61306312  0.33619482
  1.17464001 -0.47411177 -1.14085465 -1.04050323  0.        ]","[[-1.24727952 -1.44466889  0.07174476  0.03889767]
 [-2.40818428 -2.862372    0.          0.        ]]",-0.228641211163,[ 1.70659354  0.48699698],-8.97772,[-0.19626294 -0.73006803]
36,[ 1.22866845 -0.07177665],"[ 0.1694186   0.36170974 -1.282452   -1.31409553  0.61306297  0.33619475
  1.27580505 -0.17538899 -1.16047257 -1.01199255  0.        ]","[[-1.25526362 -1.48200819  0.07174476  0.03889767]
 [ 1.59646706 -0.87816523  0.          0.        ]]",-0.227005461527,[-0.26284981 -0.3276968 ],-7.76599,[-0.19626294 -0.73006803]
37,[ 1.21438241  0.13824351],"[ 0.19725931  0.3181131  -1.27215472 -1.31731174  0.61306282  0.33619468
  1.24873457 -0.36808599 -1.14924934 -1.00128188  0.        ]","[[-1.23408555 -1.51241364  0.07174476  0.03889767]
 [ 0.52490156 -2.15811721  0.          0.        ]]",-0.224739203075,[ 1.57475773 -0.30652139],-8.45388,[-0.19626294 -0.73006803]
38,[ 1.12769628  0.39100942],"[ 0.26228378  0.2392002  -1.24524541 -1.31975442  0.61306267  0.33619462
  1.3484529  -0.54447701 -1.11811059 -0.98622753  0.        ]","[[-1.18398245 -1.5673317   0.07174476  0.03889767]
 [ 4.4722885  -3.3297601   0.          0.        ]]",-0.220184662259,[ 0.7239456   0.72386957],-8.40805,[-0.19626294 -0.73006803]
39,[ 1.01218438  0.17205615],"[ 0.40909943  0.18575323 -1.16858511 -1.31894458  0.61306252  0.33619455
  1.41858429 -0.10308828 -1.01903231 -1.00587789  0.        ]","[[-1.06668235 -1.60451113  0.07174476  0.03889767]
 [ 7.24847718 -0.39792417  0.          0.        ]]",-0.214120488843,[ 1.42443563 -0.54139553],-8.05055,[-0.19626294 -0.73006803]
40,[ 0.89219141  0.63794124],"[ 0.61929832  0.14354626 -1.01275893 -1.31689721  0.61306238  0.33619449
  1.51495016 -0.42467444 -0.8525982  -1.03361879  0.        ]","[[ -0.88343921  -1.63390209   0.07174476   0.03889767]
 [ 11.06316628  -2.53399594   0.           0.        ]]",-0.205160516933,[ 1.63634428  0.72867868],-8.2709,[-0.19626294 -0.73006803]
41,[ 0.40602717  0.45565784],"[ 0.86446453  0.11310982 -0.72729457 -1.31464668  0.61306223  0.33619442
  1.60938993  0.01727916 -0.60724132 -1.03618939  0.        ]","[[ -0.62466649  -1.65512905   0.07174476   0.03889767]
 [ 14.801617     0.40159121   0.           0.        ]]",-0.191283776152,[-0.2891463   0.52759268],-7.48916,[-0.19626294 -0.73006803]
42,[-0.335464    0.14494807],"[ 1.04566841  0.15459246 -0.35022896 -1.31755189  0.61306208  0.33619435
  1.57306801  0.33075189 -0.31533537 -0.98993935  0.        ]","[[ -0.34305932  -1.62620576   0.07174476   0.03889767]
 [ 13.36384674   2.48377029   0.           0.        ]]",-0.175091397778,[-1.03801704  0.04934658],-7.23979,[-0.19626294 -0.73006803]
43,[-0.89403409  0.07124957],"[ 1.11685904  0.22810268 -0.01863134 -1.31974686  0.61306193  0.33619429
  1.46640118  0.35295307 -0.07636028 -0.89647061  0.        ]","[[-0.11814723 -1.57505013  0.07174476  0.03889767]
 [ 9.14145641  2.63123758  0.          0.        ]]",-0.160483645931,[-2.58067184  1.12414889],-7.34276,[-0.19626294 -0.73006803]
44,[-1.60588646 -0.90229678],"[ 1.12616131  0.35998803  0.1953845  -1.31424282  0.61306178  0.33619422
  1.36182889  0.94137243  0.10612473 -0.80368535  0.        ]","[[ 0.02314939 -1.48321024  0.07174476  0.03889767]
 [ 5.00197289  6.53969392  0.          0.        ]]",-0.151393188418,[-0.41169726 -0.66900643],-8.30378,[-0.19626294 -0.73006803]
45,[-1.57307673 -0.47109666],"[ 1.11876532  0.50647371  0.32059839 -1.29372265  0.61306163  0.33619416
  1.31817701  0.52313755  0.2412236  -0.72141469  0.        ]","[[ 0.10585116 -1.38028927  0.07174476  0.03889767]
 [ 3.27403138  3.76165582  0.          0.        ]]",-0.146322999574,[-2.11690706 -1.59257663],-5.68627,[-0.19626294 -0.73006803]
46,[-1.31444812  0.18099928],"[ 1.11464408  0.55538246  0.35847507 -1.28339579  0.61306149  0.33619409
  1.21659351 -0.08405849  0.28254404 -0.6907637   0.        ]","[[ 0.13098567 -1.34552226  0.07174476  0.03889767]
 [-0.74714744 -0.27151824  0.          0.        ]]",-0.144731763294,[-1.47307841 -0.13595281],-5.97291,[-0.19626294 -0.73006803]
47,[-1.05614805  0.23901626],"[ 1.12247425  0.54027219  0.27622281 -1.28677547  0.61306134  0.33619403
  1.11700195 -0.1641577   0.23915511 -0.7419884   0.        ]","[[ 0.07648819 -1.35629089  0.07174476  0.03889767]
 [-4.68947915 -0.80356076  0.          0.        ]]",-0.14903279422,[-1.45711531  0.10071308],-6.0268,[-0.19626294 -0.73006803]
48,[-0.59813476  0.18654743],"[ 1.12435001  0.52353251  0.07519738 -1.29032077  0.61306119  0.33619396
  1.01937477 -0.10157122  0.13236813 -0.85298805  0.        ]","[[-0.05607583 -1.3681914   0.07174476  0.03889767]
 [-8.55405324 -0.38784332  0.          0.        ]]",-0.159554610415,[-0.7893054   0.55293269],-6.73481,[-0.19626294 -0.73006803]
49,[-0.06539878 -0.21833593],"[ 1.08102192  0.54363816 -0.22520575 -1.28603601  0.61306104  0.33619389
  0.94473463  0.22935849 -0.0314661  -0.99187725  0.        ]","[[ -0.25680197  -1.35389411   0.07174476   0.03889767]
 [-11.50868392   1.81028792   0.           0.        ]]",-0.175420241578,[-0.66185433 -0.21030026],-6.78376,[-0.19626294 -0.73006803]
