timestep,avg_action_dist,obs,human_obs,original_rewards,actions,rewards,logstd_action_dist
30,[-3.72987485  0.74930549],"[-1.40949473 -1.12617366  0.9581971   0.29819229  1.7027209   0.29380273
 -1.01200836 -0.20567083 -1.54264901 -0.19698631  0.        ]","[[ -2.88412464e+01   3.00559750e+00   1.96331950e-01   3.39881582e-02]
 [ -8.84590208e+01  -1.07493586e+00   0.00000000e+00   0.00000000e+00]]",-0.203362839818,[-4.6554408   0.99935966],-6.27697,[-0.13962686 -0.64686394]
31,[-4.14369822  0.25213546],"[ 0.74099045 -1.12573431  1.21261783  0.30150737  1.70271953  0.29380266
 -1.06875071  0.06585777 -1.65632283 -0.0517824   0.        ]","[[ -3.06325803e+01   3.00333082e+00   1.96331950e-01   3.39881582e-02]
 [ -9.06670451e+01   7.59456443e-01   0.00000000e+00   0.00000000e+00]]",-0.215152825317,[-5.18225855  0.64838906],-8.1767,[-0.13962686 -0.64686394]
32,[-3.60296988  0.57602912],"[ 0.4466088  -1.12676157 -1.16213505  0.29365272  1.70271816  0.2938026
 -1.12437364 -0.04840072 -1.48284202  0.02317426  0.        ]","[[ -3.24676383e+01   3.00870014e+00   1.96331950e-01   3.39881582e-02]
 [ -9.28315116e+01  -1.24507001e-02   0.00000000e+00   0.00000000e+00]]",-0.189140391125,[-4.34125827  0.68426936],-6.06813,[-0.13962686 -0.64686394]
33,[-3.59374523  0.57705075],"[-1.59523179 -1.12644494 -0.16950174  0.29610215  1.70271679  0.29380253
 -1.17889364 -0.06274937 -1.45655765 -0.16388588  0.        ]","[[ -3.43455548e+01   3.00702610e+00   1.96331950e-01   3.39881582e-02]
 [ -9.49530626e+01  -1.09387272e-01   0.00000000e+00   0.00000000e+00]]",-0.190198687746,[-3.80395648  0.81334943],-5.81215,[-0.13962686 -0.64686394]
34,[-4.07052565  0.30918315],"[-0.05127565 -1.12609941  1.64255678  0.29874082  1.70271542  0.29380246
 -1.23233408 -0.0568316  -1.65157207 -0.12540081  0.        ]","[[ -3.62654807e+01   3.00522232e+00   1.96331950e-01   3.39881582e-02]
 [ -9.70326072e+01  -6.94081421e-02   0.00000000e+00   0.00000000e+00]]",-0.216263818886,[-4.480749    0.32932669],-8.03129,[-0.13962686 -0.64686394]
35,[-4.0070262   0.52616811],"[ 0.95647384 -1.12579959 -0.61153793  0.30100162  1.70271405  0.2938024
 -1.28471659 -0.05718132 -1.54053758  0.04023595  0.        ]","[[ -3.82265846e+01   3.00367648e+00   1.96331950e-01   3.39881582e-02]
 [ -9.90709870e+01  -7.17708503e-02   0.00000000e+00   0.00000000e+00]]",-0.197144490598,[-3.0860806   1.47051998],-7.22758,[-0.13962686 -0.64686394]
36,[-3.4122045   0.74166459],"[-1.37424975 -1.12571286 -0.7197025   0.30164797  1.70271268  0.29380233
 -1.33606208 -0.04571511 -1.4276766  -0.12824345  0.        ]","[[ -4.02280512e+01   3.00323444e+00   1.96331950e-01   3.39881582e-02]
 [ -1.01069017e+02   5.69236280e-03   0.00000000e+00   0.00000000e+00]]",-0.184945511764,[-2.63157844  0.50793647],-5.99514,[-0.13962686 -0.64686394]
37,[-4.00756502  0.44849366],"[-0.43738213 -1.12565778  1.64145191  0.30205586  1.7027113   0.29380227
 -1.38639117 -0.04983679 -1.63576202 -0.1536266   0.        ]","[[ -4.22690817e+01   3.00295546e+00   1.96331950e-01   3.39881582e-02]
 [ -1.03027498e+02  -2.21528926e-02   0.00000000e+00   0.00000000e+00]]",-0.214872520261,[-3.26738212 -0.17287549],-8.12516,[-0.13962686 -0.64686394]
38,[-4.08969212  0.5640533 ],"[ 1.05272748 -1.12417623 -0.39289396  0.3128308   1.70270993  0.2938022
 -1.43572338 -0.15208322 -1.55713167  0.0438452   0.        ]","[[ -4.43488927e+01   2.99558281e+00   1.96331950e-01   3.39881582e-02]
 [ -1.04947191e+02  -7.12908281e-01   0.00000000e+00   0.00000000e+00]]",-0.199471949214,[-3.35013938  0.59118312],-7.53493,[-0.13962686 -0.64686394]
39,[-3.4001658   0.74031264],"[-1.33766671 -1.12603098 -0.77378136  0.29923975  1.70270856  0.29380213
 -1.48407882  0.12486593 -1.42616416 -0.12226857  0.        ]","[[ -4.64667154e+01   3.00488097e+00   1.96331950e-01   3.39881582e-02]
 [ -1.06828879e+02   1.15810118e+00   0.00000000e+00   0.00000000e+00]]",-0.18453990124,[-4.23409321  0.61964631],-5.44851,[-0.13962686 -0.64686394]
40,[-4.03956699  0.42815483],"[-0.34161923 -1.12750218  1.65272155  0.28775319  1.70270719  0.29380207
 -1.53148    -0.0528312  -1.63298664 -0.14741953  0.        ]","[[ -4.86218004e+01   3.01273007e+00   1.96331950e-01   3.39881582e-02]
 [ -1.08673437e+02  -4.23824743e-02   0.00000000e+00   0.00000000e+00]]",-0.214293904221,[-2.45636552  0.35867175],-8.38838,[-0.13962686 -0.64686394]
41,[-4.05030394  0.67759645],"[ 0.94196076 -1.12689197 -0.63804327  0.2925953   1.70270582  0.293802
 -1.57793978 -0.07722255 -1.54085971  0.03683954  0.        ]","[[ -5.08134087e+01   3.00942226e+00   1.96331950e-01   3.39881582e-02]
 [ -1.10481366e+02  -2.07165305e-01   0.00000000e+00   0.00000000e+00]]",-0.19723373797,[-3.08691338  1.19228397],-7.23843,[-0.13962686 -0.64686394]
42,[-3.51401472  0.89198107],"[-1.53434323 -1.12633316 -0.39241953  0.29692405  1.70270445  0.29380194
 -1.62347943 -0.06133282 -1.44399026 -0.15093916  0.        ]","[[ -5.30408163e+01   3.00646390e+00   1.96331950e-01   3.39881582e-02]
 [ -1.12253493e+02  -9.98177978e-02   0.00000000e+00   0.00000000e+00]]",-0.187992008576,[-2.553321    0.45218185],-6.14058,[-0.13962686 -0.64686394]
43,[-4.16450882  0.3870337 ],"[ 0.20226514 -1.12595441  1.57752859  0.29980292  1.70270308  0.29380187
 -1.66811768 -0.05922797 -1.65901804 -0.10398114  0.        ]","[[ -5.53033147e+01   3.00449575e+00   1.96331950e-01   3.39881582e-02]
 [ -1.13990549e+02  -8.55979734e-02   0.00000000e+00   0.00000000e+00]]",-0.216741945128,[-4.35131434  0.59386477],-8.18043,[-0.13962686 -0.64686394]
44,[-3.68938875  1.0346837 ],"[ 0.44681507 -1.1257222  -1.16200763  0.30154587  1.70270171  0.2938018
 -1.71187222 -0.05235067 -1.47876297  0.02478724  0.        ]","[[ -5.76002091e+01   3.00330390e+00   1.96331950e-01   3.39881582e-02]
 [ -1.15693221e+02  -3.91365334e-02   0.00000000e+00   0.00000000e+00]]",-0.188536814417,[-4.31508199  0.88942332],-6.01777,[-0.13962686 -0.64686394]
45,[-3.67544127  1.06762969],"[-1.58634324 -1.12567832  0.50738676  0.30187027  1.70270034  0.29380174
 -1.7547606  -0.04590237 -1.5042595  -0.19344984  0.        ]","[[ -5.99308188e+01   3.00308201e+00   1.96331950e-01   3.39881582e-02]
 [ -1.17362192e+02   4.42670258e-03   0.00000000e+00   0.00000000e+00]]",-0.197911934533,[-2.84431705  0.6300457 ],-6.48702,[-0.13962686 -0.64686394]
46,[-4.29530764  0.45581037],"[ 0.94950939 -1.12565454  0.92025482  0.30204408  1.70269897  0.29380167
 -1.7967999  -0.04810482 -1.6475359  -0.0214445   0.        ]","[[ -6.22944765e+01   3.00296310e+00   1.96331950e-01   3.39881582e-02]
 [ -1.18998127e+02  -1.04526185e-02   0.00000000e+00   0.00000000e+00]]",-0.213327187417,[-5.21110373  1.7761358 ],-7.83802,[-0.13962686 -0.64686394]
47,[-3.52199459  1.2231493 ],"[-0.63409759 -1.12569231 -1.29879495  0.30175761  1.7026976   0.29380161
 -1.83800683 -0.04377338 -1.42034057 -0.04999134  0.        ]","[[ -6.46905280e+01   3.00315896e+00   1.96331950e-01   3.39881582e-02]
 [ -1.20601676e+02   1.88095495e-02   0.00000000e+00   0.00000000e+00]]",-0.181682422676,[-3.887277   1.4597374],-5.3169,[-0.13962686 -0.64686394]
48,[-3.95553517  0.75089645],"[-0.81314891 -1.12576172  1.52193444  0.30123354  1.70269623  0.29380154
 -1.87839793 -0.04429853 -1.61002486 -0.17666362  0.        ]","[[ -6.71183319e+01   3.00351729e+00   1.96331950e-01   3.39881582e-02]
 [ -1.22173483e+02   1.52616934e-02   0.00000000e+00   0.00000000e+00]]",-0.212018290987,[-4.29648541  0.57765123],-7.2266,[-0.13962686 -0.64686394]
49,[-4.16042137  0.90449667],"[ 0.99940153 -1.1257201  -0.52491234  0.30154153  1.70269486  0.29380148
 -1.91798921 -0.04985306 -1.54835517  0.04015404  0.        ]","[[ -6.95772599e+01   3.00330663e+00   1.96331950e-01   3.39881582e-02]
 [ -1.23714172e+02  -2.22635634e-02   0.00000000e+00   0.00000000e+00]]",-0.19826417914,[-4.07100268  1.13372008],-7.01585,[-0.13962686 -0.64686394]
