timestep,avg_action_dist,obs,human_obs,original_rewards,actions,rewards,logstd_action_dist
33,[-6.054986    0.73681325],"[-0.66493647  0.25932071 -1.29464708 -1.29737854 -1.55511753  0.54349903
 -1.12796568 -0.29349959  0.1297461  -0.68822498  0.        ]","[[ -3.32736224e+01  -1.54172793e+00  -1.79155512e-01   6.29098640e-02]
 [ -9.38322443e+01  -1.64628859e+00   0.00000000e+00   0.00000000e+00]]",-0.13813885305,[-5.61725423  0.89267761],-5.29364,[-0.21919748 -0.78312087]
34,[-6.56524563  0.2727136 ],"[-1.40728244  0.26404322  1.04228563 -1.29723582 -1.55511667  0.54349892
 -1.18060736  0.25414819  0.91718141  0.74466319  0.        ]","[[ -3.51713554e+01  -1.53847036e+00  -1.79155512e-01   6.29098640e-02]
 [ -9.59335617e+01   1.96031542e+00   0.00000000e+00   0.00000000e+00]]",-0.1800342403,[-6.52831969  0.09093539],-5.80759,[-0.21919748 -0.78312087]
35,[-7.0978117  -1.94697976],"[ 0.88345137  0.32608203  1.01040422 -1.29396337 -1.55511581  0.54349881
 -1.23215137  0.30916441  2.11397351 -0.44619066  0.        ]","[[ -3.71106709e+01  -1.49563158e+00  -1.79155512e-01   6.29098640e-02]
 [ -9.79910651e+01   2.32263205e+00   0.00000000e+00   0.00000000e+00]]",-0.343231174689,[-6.14125206 -1.48330689],-2.53113,[-0.21919748 -0.78312087]
36,[-5.60819817  0.3743735 ],"[-0.02434714  0.33575384 -1.33249806 -1.29321688 -1.55511495  0.54349869
 -1.28269203 -0.29258062  0.45080816 -1.07661131  0.        ]","[[ -3.90907282e+01  -1.48894254e+00  -1.79155512e-01   6.29098640e-02]
 [ -1.00008520e+02  -1.64023515e+00   0.00000000e+00   0.00000000e+00]]",-0.21027039754,[-6.38779979  0.14228172],-3.30122,[-0.21919748 -0.78312087]
37,[-6.34480953  0.74597257],"[-1.61050094  0.29757898  0.5715617  -1.29578998 -1.55511408  0.54349858
 -1.33229044 -0.19535006  0.5584788   0.64339183  0.        ]","[[ -4.11107639e+01  -1.51532568e+00  -1.79155512e-01   6.29098640e-02]
 [ -1.01988365e+02  -9.99911506e-01   0.00000000e+00   0.00000000e+00]]",-0.127886719884,[-6.4250028   0.81955545],-6.23579,[-0.21919748 -0.78312087]
38,[-7.08818769 -1.89803219],"[ 0.68347301  0.3167168   1.27042443 -1.29462319 -1.55511322  0.54349846
 -1.380876    0.30742977  2.13270378 -0.22384343  0.        ]","[[ -4.31699949e+01  -1.50210521e+00  -1.79155512e-01   6.29098640e-02]
 [ -1.03927782e+02   2.31120703e+00   0.00000000e+00   0.00000000e+00]]",-0.338211679612,[-7.04169161 -1.64587472],-2.53539,[-0.21919748 -0.78312087]
39,[-5.60891294  0.28515825],"[ 0.11927219  0.32614124 -1.29525474 -1.29395674 -1.55511236  0.54349835
 -1.42847367 -0.29349549  0.54593391 -1.12924976  0.        ]","[[ -4.52676077e+01  -1.49559048e+00  -1.79155512e-01   6.29098640e-02]
 [ -1.05827768e+02  -1.64625969e+00   0.00000000e+00   0.00000000e+00]]",-0.223558998438,[-5.25426209 -1.01872695],-3.0207,[-0.21919748 -0.78312087]
40,[-5.78430796  1.67679453],"[-1.60713797  0.22206064  0.58464761 -1.29796719 -1.5551115   0.54349824
 -1.47522306 -0.88225134  0.60538467  0.63832778  0.        ]","[[ -4.74028800e+01  -1.56742124e+00  -1.79155512e-01   6.29098640e-02]
 [ -1.07693896e+02  -5.52358404e+00   0.00000000e+00   0.00000000e+00]]",-0.133138188049,[-7.09700507  1.13712976],-5.88537,[-0.21919748 -0.78312087]
41,[-6.33027649 -1.19023681],"[ 0.7990246   0.12185758  1.13484152 -1.29490158 -1.55511064  0.54349812
 -1.52108099 -0.25659833  2.04788906 -0.40930167  0.        ]","[[ -4.95751310e+01  -1.63655511e+00  -1.79155512e-01   6.29098640e-02]
 [ -1.09524442e+02  -1.40327110e+00   0.00000000e+00   0.00000000e+00]]",-0.332561894146,[-5.19841463 -1.27281655],-2.91502,[-0.21919748 -0.78312087]
42,[-5.36480379  1.43887091],"[-0.19876007  0.02519683 -1.35475841 -1.28546493 -1.55510978  0.54349801
 -1.56599986 -0.84559884  0.34011547 -0.84113448  0.        ]","[[ -5.17836036e+01  -1.70354140e+00  -1.79155512e-01   6.29098640e-02]
 [ -1.11317507e+02  -5.28220586e+00   0.00000000e+00   0.00000000e+00]]",-0.171170957828,[-6.23485252  1.53533381],-4.16787,[-0.21919748 -0.78312087]
43,[-6.4854393   0.96187764],"[-1.40190054 -0.06682187  1.05059535 -1.27045181 -1.55510892  0.54349789
 -1.61005649 -0.22027607  1.05760276  0.63829717  0.        ]","[[ -5.40276056e+01  -1.76786870e+00  -1.79155512e-01   6.29098640e-02]
 [ -1.13076156e+02  -1.16406850e+00   0.00000000e+00   0.00000000e+00]]",-0.191484293576,[-5.54730037  0.89688784],-6.26378,[-0.21919748 -0.78312087]
44,[-6.793437   -1.28577209],"[ 1.07649921 -0.04811703  0.53064727 -1.27398744 -1.55510805  0.54349778
 -1.65314526  0.33088652  1.78434167 -0.80656495  0.        ]","[[ -5.63063921e+01  -1.75473468e+00  -1.79155512e-01   6.29098640e-02]
 [ -1.14796174e+02   2.46567818e+00   0.00000000e+00   0.00000000e+00]]",-0.319390731303,[-6.64661894 -1.28106546],-2.06462,[-0.21919748 -0.78312087]
45,[-6.77030277  0.96426857],"[-0.9374876  -0.03431885 -1.17069461 -1.27643585 -1.55510719  0.54349766
 -1.69536037 -0.26907056  0.1352659  -0.36689489  0.        ]","[[ -5.86192167e+01  -1.74506663e+00  -1.79155512e-01   6.29098640e-02]
 [ -1.16481321e+02  -1.48540970e+00   0.00000000e+00   0.00000000e+00]]",-0.0936994240634,[-6.93873313  1.25603182],-5.83047,[-0.21919748 -0.78312087]
46,[-6.80108595 -0.36776632],"[-0.6765425  -0.01872989  1.62169082 -1.27904004 -1.55510633  0.54349755
 -1.7367645   0.34559221  1.62046825  0.48527429  0.        ]","[[ -6.09654328e+01  -1.73416356e+00  -1.79155512e-01   6.29098640e-02]
 [ -1.18134099e+02   2.56252375e+00   0.00000000e+00   0.00000000e+00]]",-0.263335502435,[-6.78397114 -0.77221208],-4.89248,[-0.21919748 -0.78312087]
47,[-5.92947435 -0.16476345],"[ 0.93861607  0.01090003 -0.58103739 -1.28351966 -1.55510547  0.54349744
 -1.77731237 -0.11716035  1.20517371 -1.13902116  0.        ]","[[ -6.33443495e+01  -1.71349285e+00  -1.79155512e-01   6.29098640e-02]
 [ -1.19752701e+02  -4.84986681e-01   0.00000000e+00   0.00000000e+00]]",-0.281749440944,[-5.65788904 -0.34574527],-2.21303,[-0.21919748 -0.78312087]
48,[-6.74740267  1.34777117],"[-1.62793816 -0.02165461 -0.16396047 -1.27856332 -1.55510461  0.54349732
 -1.81711948 -0.31409582  0.34675954  0.34054187  0.        ]","[[ -6.57553445e+01  -1.73620760e+00  -1.79155512e-01   6.29098640e-02]
 [ -1.21341737e+02  -1.78192808e+00   0.00000000e+00   0.00000000e+00]]",-0.0798442010572,[-7.12688124  0.4751214 ],-6.30373,[-0.21919748 -0.78312087]
49,[-6.62171745 -1.51185346],"[ 0.57262844 -0.04418614  1.37400973 -1.27469614 -1.55510375  0.54349721
 -1.85614118 -0.01338102  2.00082355 -0.25493566  0.        ]","[[ -6.81978115e+01  -1.75197866e+00  -1.79155512e-01   6.29098640e-02]
 [ -1.22899425e+02   1.98463291e-01   0.00000000e+00   0.00000000e+00]]",-0.320476726697,[-7.69562154 -1.63085844],-2.52404,[-0.21919748 -0.78312087]
