timestep,avg_action_dist,obs,human_obs,original_rewards,actions,rewards,logstd_action_dist
10,[-0.95773709  0.3252331 ],"[ 1.11957521 -0.10213386 -0.38508588 -1.62444497 -0.9293413   1.29051892
  1.22613486 -0.50968432  0.74417448 -1.81135601  0.        ]","[[-0.34079824 -1.95487219 -0.10708255  0.14889418]
 [-4.10716701 -2.91443046  0.          0.        ]]",-0.294161996935,[ 0.93365226 -0.25995632],0.579226,[-0.00621388 -0.48528096]
11,[-0.8143121   0.51027238],"[ 1.09789622 -0.18563449 -0.44660342 -1.57807627 -0.92934067  1.29051768
  1.32861241 -0.64473881  0.67183407 -1.77838628  0.        ]","[[-0.38504674 -2.02291229 -0.10708255  0.14889418]
 [-0.3302413  -3.88634203  0.          0.        ]]",-0.285645973756,[-1.98417268  0.1340593 ],1.26219,[-0.00621388 -0.48528096]
12,[-0.89026374  0.5611797 ],"[ 1.07255741 -0.27059477 -0.50974135 -1.52171856 -0.92934004  1.29051643
  1.22138182 -0.56024364  0.60237805 -1.73583893  0.        ]","[[-0.43130307 -2.09453827 -0.10708255  0.14889418]
 [-4.28225436 -3.27828111  0.          0.        ]]",-0.276271518114,[-1.58228694  1.45724043],0.157889,[-0.00621388 -0.48528096]
13,[-1.24777675  0.17716193],"[  9.91194536e-01  -2.99669341e-01  -6.72720627e-01  -1.50011531e+00
  -9.29339415e-01   1.29051518e+00   1.11626766e+00  -9.55980998e-04
   5.01868848e-01  -1.71305858e+00   0.00000000e+00]","[[-0.55581771 -2.11972133 -0.10708255  0.14889418]
 [-8.15627302  0.74658749  0.          0.        ]]",-0.268022012206,[-0.24965106  0.67381862],-0.490639,[-0.00621388 -0.48528096]
14,[-1.38787532 -0.10237078],"[ 0.84979026 -0.25146179 -0.87673154 -1.53526554 -0.92933879  1.29051393
  1.09383201  0.36778126  0.39119239 -1.71722316  0.        ]","[[-0.72723944 -2.07816537 -0.10708255  0.14889418]
 [-8.98312152  3.40017551  0.          0.        ]]",-0.263455346616,[-1.19077038  0.77090352],-0.702746,[-0.00621388 -0.48528096]
15,[-1.59956002 -0.40216458],"[ 0.62740345 -0.13351438 -1.09326088 -1.60800337 -0.92933816  1.29051268
  0.99125655  0.78269433  0.25336945 -1.73102743  0.        ]","[[ -0.94483309  -1.98020414  -0.10708255   0.14889418]
 [-12.76358269   6.38606528   0.           0.        ]]",-0.260171461769,[-2.83207103 -0.18140658],-0.18777,[-0.00621388 -0.48528096]
16,[-1.37760007 -0.32741725],"[ 0.27062744  0.0168791  -1.29329318 -1.67656644 -0.92933753  1.29051143
  0.89073064  0.66548444  0.05527181 -1.69181924  0.        ]","[[ -1.23727804  -1.86094677  -0.10708255   0.14889418]
 [-16.46851088   5.54257693   0.           0.        ]]",-0.249952150104,[-1.13119068 -0.01209907],-0.7706,[-0.00621388 -0.48528096]
17,[-1.49249136 -0.29604995],"[-0.22573791  0.15954669 -1.37447043 -1.71935081 -0.9293369   1.29051018
  0.79220138  0.64383656 -0.17964544 -1.5283185   0.        ]","[[ -1.60308325  -1.7516594   -0.10708255   0.14889418]
 [-20.09985547   5.38679221   0.           0.        ]]",-0.225604086515,[-0.97237786  0.71000801],-1.66285,[-0.00621388 -0.48528096]
18,[-2.15030861 -0.62265468],"[-0.80487454  0.339435   -1.21471727 -1.74495683 -0.92933627  1.29050893
  0.69859169  1.02003022 -0.39085887 -1.2268154   0.        ]","[[ -2.03969679  -1.61676213  -0.10708255   0.14889418]
 [-23.5498886    8.09404171   0.           0.        ]]",-0.187023846259,[-1.98097004 -0.18330027],-2.05975,[-0.00621388 -0.48528096]
19,[-2.45996451 -0.75687891],"[-1.32345562  0.54467406 -0.72268851 -1.73711647 -0.92933564  1.29050768
  0.60389865  0.8973793  -0.48144213 -0.77180363  0.        ]","[[ -2.54571102  -1.46373857  -0.10708255   0.14889418]
 [-27.03985139   7.21139952   0.           0.        ]]",-0.129823391815,[-4.27247241 -0.89164955],-1.84779,[-0.00621388 -0.48528096]
20,[-2.47339463 -0.65198785],"[-1.56101626  0.68701858  0.08113846 -1.70826434 -0.92933501  1.29050644
  0.51109471  0.38752898 -0.28375898 -0.21357366  0.        ]","[[ -3.12082476  -1.35632519  -0.10708255   0.14889418]
 [-30.46019196   3.5423087    0.           0.        ]]",-0.0477478538505,[-2.48452806 -0.74006685],-2.28273,[-0.00621388 -0.48528096]
21,[-2.67392778 -0.64758319],"[-1.30277032  0.7402992   0.97869369 -1.69232782 -0.92933438  1.29050519
  0.4201095  -0.02870509  0.30249784  0.19237289  0.        ]","[[ -3.76367233  -1.31553422  -0.10708255   0.14889418]
 [-33.8135033    0.54691842   0.           0.        ]]",-0.0663683111276,[-3.80447195  0.31168887],-1.80462,[-0.00621388 -0.48528096]
22,[-3.10226393 -1.15086889],"[-0.50851258  0.77044841  1.55685349 -1.68202259 -0.92933376  1.29050394
  0.33089486  0.14212249  1.09771484  0.12472356  0.        ]","[[ -4.47293317  -1.29226302  -0.10708255   0.14889418]
 [-37.10155962   1.77626331   0.           0.        ]]",-0.17895378723,[-2.5044532  -0.87713018],-1.06854,[-0.00621388 -0.48528096]
23,[-3.07745361 -1.37024415],"[ 0.52235093  0.77095718  1.39154348 -1.68183813 -0.92933313  1.29050269
  0.24346627 -0.34440553  1.69614253 -0.55177438  0.        ]","[[ -5.24729207  -1.29186869  -0.10708255   0.14889418]
 [-40.32379059  -1.72498932   0.           0.        ]]",-0.279597233803,[-4.16217493 -1.98860657],1.33134,[-0.00621388 -0.48528096]
24,[-1.65959907 -0.48510116],"[ 1.17206058  0.67473464  0.40416637 -1.71152337 -0.9293325   1.29050144
  0.15773095 -0.88875274  1.58271469 -1.56357079  0.        ]","[[ -6.08546834  -1.36567448  -0.10708255   0.14889418]
 [-43.48361531  -5.64233403   0.           0.        ]]",-0.338729030924,[-0.24909139  0.63023265],0.815594,[-0.00621388 -0.48528096]
25,[-0.58887315 -0.1326478 ],"[ 0.89781374  0.5599629  -0.81532021 -1.73493722 -0.92933187  1.29050019
  0.15426955 -0.52533366  0.73666533 -2.10161975  0.        ]","[[ -6.95642244  -1.45228119  -0.10708255   0.14889418]
 [-43.61118504  -3.02702674   0.           0.        ]]",-0.330279495443,[-1.93284234 -0.52202102],1.72159,[-0.00621388 -0.48528096]
26,[-0.22743601  0.63742501],"[-0.18908233  0.45208294 -1.37522088 -1.74550284 -0.92933124  1.29049894
  0.07027199 -0.80292501 -0.17808382 -1.72281893  0.        ]","[[ -7.85970515  -1.53286693  -0.10708255   0.14889418]
 [-46.70696238  -5.02468805   0.           0.        ]]",-0.252460249167,[-0.91343414 -0.02941861],-0.170963,[-0.00621388 -0.48528096]
27,[-1.42346144  0.75133961],"[-1.31719478  0.31707972 -0.73255037 -1.74341618 -0.92933061  1.29049769
 -0.00279645 -0.80383421 -0.37728572 -0.70163904  0.        ]","[[ -8.82086349  -1.63342813  -0.10708255   0.14889418]
 [-49.39994081  -5.03123444   0.           0.        ]]",-0.115885990711,[-2.49939226 -0.26820773],-1.75402,[-0.00621388 -0.48528096]
28,[-2.36411691  0.8298524 ],"[-1.44471255  0.17020651  0.710324   -1.72170528 -0.92932998  1.29049644
 -0.08372377 -0.93595542  0.38066037 -0.01853584  0.        ]","[[ -9.83878665  -1.74359434  -0.10708255   0.14889418]
 [-52.38256271  -5.9820356    0.           0.        ]]",-0.0783188546537,[-1.67204948  2.22928639],-2.4519,[-0.00621388 -0.48528096]
29,[-3.03582478  0.07688127],"[-0.2911971   0.06702632  1.594555   -1.69393419 -0.92932935  1.2904952
 -0.16305185 -0.36752531  1.29751977 -0.38730499  0.        ]","[[-10.91577533  -1.82219404  -0.10708255   0.14889418]
 [-55.30624366  -1.8913886    0.           0.        ]]",-0.218351438746,[-2.67519181 -1.09699376],-0.616908,[-0.00621388 -0.48528096]
30,[-2.27327275  0.21589699],"[ 1.0194412  -0.03211343  0.84549408 -1.65696791 -0.92932872  1.29049395
 -0.24078773 -0.91063439  1.3469476  -1.3985363   0.        ]","[[-12.05064198  -1.89923805  -0.10708255   0.14889418]
 [-58.17124349  -5.79981966   0.           0.        ]]",-0.298588825951,[-1.81507486  0.07162331],0.847083,[-0.00621388 -0.48528096]
31,[-0.83228856  0.7939899 ],"[ 0.89552985 -0.17131784 -0.81839911 -1.58659402 -0.9293281   1.2904927
 -0.31702568 -0.85325476  0.44946222 -1.77581065  0.        ]","[[-13.24225856  -2.01109252  -0.10708255   0.14889418]
 [-60.98103681  -5.38689713   0.           0.        ]]",-0.273707621976,[ 0.38911043  2.20975829],-0.605574,[-0.00621388 -0.48528096]
32,[-1.60396767  0.81261241],"[-0.58530797 -0.25114945 -1.31005599 -1.53544559 -0.92932747  1.29049145
 -0.2425373  -0.28634659 -0.14357297 -1.09166937  0.        ]","[[-14.43433856  -2.07789472  -0.10708255   0.14889418]
 [-58.23573378  -1.30720429   0.           0.        ]]",-0.165279665198,[-1.14513867  0.93501548],-2.04192,[-0.00621388 -0.48528096]
33,[-2.92127562  0.48450994],"[-1.55681414 -0.2377262  -0.00795296 -1.54463912 -0.92932684  1.2904902
 -0.31866696  0.23361066  0.20798544 -0.30258887  0.        ]","[[-15.62720758  -2.06649822  -0.10708255   0.14889418]
 [-61.04153395   2.43461161   0.           0.        ]]",-0.0764714467371,[-1.5360161   0.11321911],-2.52579,[-0.00621388 -0.48528096]
34,[-3.26839924  0.07009716],"[-0.72261623 -0.17441284  1.48005946 -1.58475954 -0.92932621  1.29048895
 -0.39325612  0.29132851  1.08953062 -0.33864468  0.        ]","[[-16.87562065  -2.01364149  -0.10708255   0.14889418]
 [-63.79055875   2.84997245   0.           0.        ]]",-0.188028967838,[-4.30022565 -0.98717312],-0.985583,[-0.00621388 -0.48528096]
35,[-2.84469843 -0.28227365],"[ 0.89966381 -0.15323127  1.03685861 -1.5970317  -0.92932558  1.2904877
 -0.46638056 -0.25731695  1.3300694  -1.29538634  0.        ]","[[-18.17846876  -1.99625884  -0.10708255   0.14889418]
 [-66.48560142  -1.09829237   0.           0.        ]]",-0.287076352472,[-2.65276539  0.19898596],-0.0588064,[-0.00621388 -0.48528096]
36,[-1.40558195  0.14175113],"[ 0.88749431 -0.16989213 -0.8290972  -1.58742208 -0.92932495  1.29048645
 -0.53808988 -0.14226711  0.44267736 -1.77521889  0.        ]","[[-19.53469844  -2.00991983  -0.10708255   0.14889418]
 [-69.12848989  -0.27035009   0.           0.        ]]",-0.27332648024,[-2.44977585 -0.52679628],0.83099,[-0.00621388 -0.48528096]
37,[-1.74864495  0.82516998],"[-0.87042057 -0.20140957 -1.176503   -1.56828698 -0.92932432  1.2904852
 -0.60838412 -0.42865768 -0.17777943 -0.93534213  0.        ]","[[-20.94325988  -2.03600724  -0.10708255   0.14889418]
 [-71.71922628  -2.3313268    0.           0.        ]]",-0.143723746308,[-3.00253478  1.09283565],-1.87411,[-0.00621388 -0.48528096]
38,[-3.02742386  0.36396861],"[-1.44583625 -0.20887645  0.70755634 -1.56356425 -0.92932369  1.29048396
 -0.67728482  0.13085431  0.54878999 -0.17775195  0.        ]","[[-22.40312663  -2.04223727  -0.10708255   0.14889418]
 [-74.25860472   1.69513333   0.           0.        ]]",-0.107794446006,[-3.67172624  0.85487382],-2.0526,[-0.00621388 -0.48528096]
39,[-3.44665766 -0.66035879],"[ 0.29376125 -0.12646529  1.50844822 -1.61174505 -0.92932307  1.29048271
 -0.74476224  0.59968786  1.39622592 -0.83903561  0.        ]","[[-23.91325429  -1.97448685  -0.10708255   0.14889418]
 [-76.74552916   5.06903774   0.           0.        ]]",-0.257115079319,[-3.05560111 -0.17599543],-1.1981,[-0.00621388 -0.48528096]
40,[-2.20167565 -0.73569626],"[ 1.12000527 -0.0086737  -0.38377952 -1.6666305  -0.92932244  1.29048146
 -0.81086808  0.49236995  0.78895387 -1.84856242  0.        ]","[[-25.47260954  -1.88085893  -0.10708255   0.14889418]
 [-79.18190567   4.29673959   0.           0.        ]]",-0.301604454342,[-2.71208777 -0.94240108],0.807413,[-0.00621388 -0.48528096]
41,[-1.70485604  0.11786702],"[-0.68883674  0.05305722 -1.27097669 -1.68932417 -0.92932181  1.29048021
 -0.87568963 -0.03420209 -0.28007239 -1.17149405  0.        ]","[[-27.08021381  -1.83294786  -0.10708255   0.14889418]
 [-81.57095166   0.50733124   0.           0.        ]]",-0.177215437561,[-1.18020921 -0.54041275],-1.60105,[-0.00621388 -0.48528096]
42,[-2.74266624  0.32891744],"[-1.41735069  0.03863247  0.77337338 -1.6843767  -0.92932118  1.29047896
 -0.93928574 -0.32892612  0.4839567  -0.05973175  0.        ]","[[-28.73514723  -1.84408392  -0.10708255   0.14889418]
 [-83.91483611  -1.61361263   0.           0.        ]]",-0.0939993096666,[-3.85620533 -0.28470412],-1.64696,[-0.00621388 -0.48528096]
43,[-2.91619825 -0.26558465],"[ 0.58825001 -0.01657818  1.34670897 -1.66342467 -0.92932055  1.29047771
 -1.0016584  -0.47693044  1.45882072 -0.99961064  0.        ]","[[-30.43650708  -1.88704465  -0.10708255   0.14889418]
 [-86.21363288  -2.67870754   0.           0.        ]]",-0.276457249714,[-3.13680949 -0.4276338 ],0.0694222,[-0.00621388 -0.48528096]
44,[-1.06112218  0.48064357],"[ 0.81205931 -0.10449129 -0.92061289 -1.62317795 -0.92931992  1.29047646
 -1.06282382 -0.70050642  0.39504069 -1.798675    0.        ]","[[-32.18339576  -1.9567631   -0.10708255   0.14889418]
 [-88.46793976  -4.28764466   0.           0.        ]]",-0.274382074871,[ 0.94694943  0.81735672],-0.275887,[-0.00621388 -0.48528096]
45,[-2.2614255   0.59123474],"[-1.27154501 -0.1686493  -0.7997469  -1.58813147 -0.92931929  1.29047521
 -0.91366974 -0.2350037  -0.12693606 -0.63996305  0.        ]","[[-33.89760476  -2.00889779  -0.10708255   0.14889418]
 [-82.97082707  -0.93771843   0.           0.        ]]",-0.102964567303,[-1.50636925  0.0962037 ],-2.31258,[-0.00621388 -0.48528096]
46,[-3.02544212  0.41221613],"[-0.90025961 -0.18618783  1.38146428 -1.57766698 -0.92931866  1.29047396
 -0.9765285  -0.17562016  0.99658112 -0.27908773  0.        ]","[[-35.58026603  -2.02336669  -0.10708255   0.14889418]
 [-85.28753796  -0.51037351   0.           0.        ]]",-0.172822754468,[-1.90537237  0.70990431],-1.95071,[-0.00621388 -0.48528096]
47,[-2.96904755 -0.77620715],"[ 1.0951504  -0.1638775   0.67789621 -1.59090689 -0.92931803  1.29047272
 -1.03811835  0.22046666  1.20826746 -1.4932837   0.        ]","[[-37.30879516  -2.00497835  -0.10708255   0.14889418]
 [-87.55748613   2.34000989   0.           0.        ]]",-0.294361046599,[-3.23211485  0.26479187],-0.166449,[-0.00621388 -0.48528096]
48,[-1.78140879 -0.26510996],"[ 0.0762888  -0.09333185 -1.34913646 -1.62876419 -0.92931741  1.29047147
 -1.09844756  0.36409705 -0.0302258  -1.53451275  0.        ]","[[-39.08225529  -1.94781152  -0.10708255   0.14889418]
 [-89.78097616   3.37362636   0.           0.        ]]",-0.227124632735,[-2.48819713 -0.31146452],-0.670524,[-0.00621388 -0.48528096]
49,[-2.89491987  0.01832883],"[-1.5589056  -0.0242326   0.19976804 -1.66024944 -0.92931678  1.29047022
 -1.15757538  0.18814651  0.1830264  -0.19104425  0.        ]","[[-40.8997383   -1.89304708  -0.10708255   0.14889418]
 [-91.96019288   2.10742451   0.           0.        ]]",-0.0632009423501,[-5.25389001 -0.65829915],-1.62425,[-0.00621388 -0.48528096]
