timestep,avg_action_dist,obs,human_obs,original_rewards,actions,rewards,logstd_action_dist
26,[-5.3054781  -0.10028165],"[-1.0714624   0.716646    1.26785385  1.55811366 -1.39918651 -0.72266589
 -0.84766753  0.54483355 -0.17011549  0.92535168  0.        ]","[[-22.87113413   1.31771071  -0.16093808  -0.08299262]
 [-81.05324712   4.46575025   0.           0.        ]]",-0.113463620964,[-4.71061678  0.57143792],0.590214,[ 0.00521783 -0.50928617]
27,[-6.04245663 -1.2336024 ],"[ 0.9346021   0.56916051  0.98125556  1.59338953 -1.3991852  -0.72266554
 -0.91096488  0.84665935  1.1909972   1.82080181  0.        ]","[[ -2.45158520e+01   1.42856165e+00  -1.60938081e-01  -8.29926248e-02]
 [ -8.34109597e+01   6.61179552e+00   0.00000000e+00   0.00000000e+00]]",-0.306468333027,[-6.92250818 -2.12768425],-0.204527,[ 0.00521783 -0.50928617]
28,[-8.08569527 -0.85661644],"[ 0.46580562  0.44638414 -1.19228517  1.60762473 -1.39918388 -0.72266519
 -0.97296482  0.26708239  1.99946379  0.41749624  0.        ]","[[ -2.62072463e+01   1.51945452e+00  -1.60938081e-01  -8.29926248e-02]
 [ -8.57203494e+01   2.49088805e+00   0.00000000e+00   0.00000000e+00]]",-0.310750998335,[-8.12162577 -2.37959963],-1.54282,[ 0.00521783 -0.50928617]
29,[-6.5715971   0.98043782],"[-1.49796303  0.43380687 -0.3643489   1.60832496 -1.39918256 -0.72266484
 -1.03366356 -0.30127875  0.5290419  -0.27807858  0.        ]","[[ -2.79443428e+01   1.52872889e+00  -1.60938081e-01  -8.29926248e-02]
 [ -8.79812745e+01  -1.55027296e+00   0.00000000e+00   0.00000000e+00]]",-0.111948752555,[-4.91117139  1.49870695],0.319268,[ 0.00521783 -0.50928617]
30,[-4.80780411 -0.38704607],"[-0.35549003  0.42201425  1.5991465   1.60885464 -1.39918124 -0.72266449
 -1.09319996  0.25514964  0.12277263  1.35040048  0.        ]","[[ -2.97262134e+01   1.53742136e+00  -1.60938081e-01  -8.29926248e-02]
 [ -9.01989086e+01   2.40604259e+00   0.00000000e+00   0.00000000e+00]]",-0.17733855118,[-5.29456587 -0.00735445],0.64723,[ 0.00521783 -0.50928617]
31,[-6.85782528 -1.0321703 ],"[ 1.17634042  0.35822247 -0.0835038   1.60960536 -1.39917992 -0.72266414
 -1.15157943  0.23932875  1.75894547  1.39125514  0.        ]","[[ -3.15520095e+01   1.58441655e+00  -1.60938081e-01  -8.29926248e-02]
 [ -9.23734527e+01   2.29355354e+00   0.00000000e+00   0.00000000e+00]]",-0.326609996532,[-6.42372145 -1.87847091],-1.53462,[ 0.00521783 -0.50928617]
32,[-7.49703312  0.76414239],"[-0.77245921  0.35100825 -1.23385782  1.60946326 -1.3991786  -0.72266379
 -1.20874295 -0.32921683  1.38190376 -0.25817656  0.        ]","[[ -3.34208474e+01   1.58973112e+00  -1.60938081e-01  -8.29926248e-02]
 [ -9.45027089e+01  -1.74891530e+00   0.00000000e+00   0.00000000e+00]]",-0.22563018381,[-7.59785475  0.90668638],0.404353,[ 0.00521783 -0.50928617]
33,[-5.26783371  0.0238261 ],"[-1.17878706  0.34965172  1.16126302  1.60942993 -1.39917728 -0.72266344
 -1.26480514  0.17506215 -0.05457847  0.63452194  0.        ]","[[ -3.53318486e+01   1.59073042e+00  -1.60938081e-01  -8.29926248e-02]
 [ -9.65909469e+01   1.83660427e+00   0.00000000e+00   0.00000000e+00]]",-0.0741172183837,[-4.02585791 -0.24493576],0.339813,[ 0.00521783 -0.50928617]
34,[-5.81427383 -0.87263197],"[ 1.0719544   0.31406401  0.71974849  1.60802292 -1.39917596 -0.72266309
 -1.31976574  0.02778903  1.26987515  1.70020996  0.        ]","[[ -3.72842092e+01   1.61695910e+00  -1.60938081e-01  -8.29926248e-02]
 [ -9.86381576e+01   7.89464838e-01   0.00000000e+00   0.00000000e+00]]",-0.301031613812,[-5.0227163  -0.45433174],-1.00136,[ 0.00521783 -0.50928617]
35,[-7.82076263  0.3173697 ],"[-0.20160231  0.31791858 -1.37211886  1.6082272  -1.39917464 -0.72266274
 -1.37360258 -0.23342088  1.73585345  0.0211555   0.        ]","[[ -3.92770954e+01   1.61411691e+00  -1.60938081e-01  -8.29926248e-02]
 [ -1.00643515e+02  -1.06778657e+00   0.00000000e+00   0.00000000e+00]]",-0.270462385395,[-9.78460476  0.26812762],0.905644,[ 0.00521783 -0.50928617]
36,[-5.54730415  0.52849597],"[-1.42337647  0.33275192  0.79262256  1.60889629 -1.39917332 -0.72266239
 -1.42637682 -0.08737587  0.02308511  0.31813104  0.        ]","[[ -4.13096875e+01   1.60318280e+00  -1.60938081e-01  -8.29926248e-02]
 [ -1.02609297e+02  -2.93799928e-02   0.00000000e+00   0.00000000e+00]]",-0.0380631659593,[-6.12436402  0.74782043],1.42588,[ 0.00521783 -0.50928617]
37,[-5.71803188 -0.87000483],"[ 0.9470946   0.29387659  0.96191474  1.60672368 -1.399172   -0.72266204
 -1.47816211  0.32267091  1.07596192  1.73227675  0.        ]","[[ -4.33812229e+01   1.63185029e+00  -1.60938081e-01  -8.29926248e-02]
 [ -1.04538249e+02   2.88612754e+00   0.00000000e+00   0.00000000e+00]]",-0.286552459229,[-5.740065   -1.10531191],-0.556293,[ 0.00521783 -0.50928617]
38,[-7.85195065  0.31567389],"[-0.10592453  0.27092808 -1.36927941  1.60481321 -1.39917068 -0.72266169
 -1.52887946 -0.24897605  1.77726476  0.10396859  0.        ]","[[ -4.54909487e+01   1.64879507e+00  -1.60938081e-01  -8.29926248e-02]
 [ -1.06427427e+02  -1.17838513e+00   0.00000000e+00   0.00000000e+00]]",-0.276074382592,[-7.81090699  0.52455322],-0.240431,[ 0.00521783 -0.50928617]
39,[-5.60146618  0.32575402],"[-1.39391816  0.27497294  0.85202853  1.6051817  -1.39916936 -0.72266133
 -1.57859458  0.03945851  0.03620329  0.34747932  0.        ]","[[ -4.76380742e+01   1.64580684e+00  -1.60938081e-01  -8.29926248e-02]
 [ -1.08279280e+02   8.72435651e-01   0.00000000e+00   0.00000000e+00]]",-0.0424012957291,[-3.60573738 -0.27541228],0.157485,[ 0.00521783 -0.50928617]
40,[-5.7361908  -0.65902245],"[ 1.05545876  0.26709177  0.75866274  1.60444494 -1.39916804 -0.72266098
 -1.62732338 -0.12354897  1.21857212  1.69529288  0.        ]","[[ -4.98218733e+01   1.65162967e+00  -1.60938081e-01  -8.29926248e-02]
 [ -1.10094400e+02  -2.86576259e-01   0.00000000e+00   0.00000000e+00]]",-0.295607123423,[-6.56508139  0.5245593 ],-0.117768,[ 0.00521783 -0.50928617]
41,[-8.14460468  0.06691719],"[-0.47321927  0.24729795 -1.34083602  1.6023538  -1.39916673 -0.72266063
 -1.67511252  0.16192891  1.59415122 -0.07850567  0.        ]","[[ -5.20416186e+01   1.66626654e+00  -1.60938081e-01  -8.29926248e-02]
 [ -1.11874526e+02   1.74322098e+00   0.00000000e+00   0.00000000e+00]]",-0.25133653444,[-9.19442191  0.38221696],1.11157,[ 0.00521783 -0.50928617]
42,[-5.36684036 -0.19802034],"[-1.06123715  0.18104662  1.27688893  1.59280719 -1.39916541 -0.72266028
 -1.72199818  0.3622704   0.01028472  0.68488814  0.        ]","[[ -5.42966298e+01   1.71542541e+00  -1.60938081e-01  -8.29926248e-02]
 [ -1.13621006e+02   3.16768394e+00   0.00000000e+00   0.00000000e+00]]",-0.083163329436,[-4.16463775  0.79752937],0.848488,[ 0.00521783 -0.50928617]
43,[-6.9932642  -1.04153824],"[ 1.18813254  0.05600868  0.06274676  1.56384455 -1.39916409 -0.72265993
 -1.76801913  0.78977262  1.51744852  1.4514537   0.        ]","[[ -5.65862450e+01   1.80927774e+00  -1.60938081e-01  -8.29926248e-02]
 [ -1.15335283e+02   6.20729944e+00   0.00000000e+00   0.00000000e+00]]",-0.303412912094,[-5.80421177 -0.44495148],-1.20301,[ 0.00521783 -0.50928617]
44,[-7.92153835 -0.41694307],"[-1.17285985 -0.08007096 -0.93024728  1.51519928 -1.39916277 -0.72265958
 -1.81312676  0.51685628  1.16881836 -0.13545809  0.        ]","[[ -5.89098122e+01   1.91395408e+00  -1.60938081e-01  -8.29926248e-02]
 [ -1.17015548e+02   4.26682011e+00   0.00000000e+00   0.00000000e+00]]",-0.192263086817,[-7.52214977 -0.16641398],0.984102,[ 0.00521783 -0.50928617]
45,[-4.9144392  -0.91553456],"[-0.18397001 -0.17745647  1.60965038  1.46849732 -1.39916145 -0.72265923
 -1.85731122  0.40447512  0.27208251  1.10559517  0.        ]","[[ -6.12666381e+01   1.99127313e+00  -1.60938081e-01  -8.29926248e-02]
 [ -1.18661434e+02   3.46777258e+00   0.00000000e+00   0.00000000e+00]]",-0.151406201442,[-5.36662057 -1.24309087],0.242021,[ 0.00521783 -0.50928617]
46,[-7.35256386 -0.67458129],"[ 0.74609388 -0.21240171 -0.97556265  1.44911881 -1.39916013 -0.72265888
 -1.90055378 -0.16991807  1.7290385   0.91461433  0.        ]","[[ -6.36560348e+01   2.01965348e+00  -1.60938081e-01  -8.29926248e-02]
 [ -1.20272242e+02  -6.16257344e-01   0.00000000e+00   0.00000000e+00]]",-0.291522332933,[-8.75672381 -1.61396761],-0.856534,[ 0.00521783 -0.50928617]
47,[-5.80790138  1.00465381],"[-1.56502246 -0.14740053  0.27330246  1.48402829 -1.39915881 -0.72265853
 -1.94283626 -0.73319671  0.49844157  0.0287291   0.        ]","[[ -6.60772895e+01   1.96714964e+00  -1.60938081e-01  -8.29926248e-02]
 [ -1.21847297e+02  -4.62126193e+00   0.00000000e+00   0.00000000e+00]]",-0.0939637988468,[-4.38051816  0.59240804],0.50278,[ 0.00521783 -0.50928617]
48,[-5.28421497 -0.65891057],"[ 0.95925583 -0.06035205  0.94243883  1.52340383 -1.39915749 -0.72265818
 -1.98427123 -0.39898275  0.94626419  1.5834256   0.        ]","[[ -6.85297180e+01   1.89857194e+00  -1.60938081e-01  -8.29926248e-02]
 [ -1.23390792e+02  -2.24494815e+00   0.00000000e+00   0.00000000e+00]]",-0.25874103267,[-5.70655273 -0.758272  ],-0.768076,[ 0.00521783 -0.50928617]
49,[-7.36273384  1.55662477],"[-0.63502425  0.03746447 -1.29321494  1.55828524 -1.39915617 -0.72265783
 -2.02485667 -0.82396942  1.5147153  -0.02781084  0.        ]","[[ -7.10127086e+01   1.82336004e+00  -1.60938081e-01  -8.29926248e-02]
 [ -1.24902650e+02  -5.26667379e+00   0.00000000e+00   0.00000000e+00]]",-0.239353713938,[-6.65359255  1.72454204],-0.0024085,[ 0.00521783 -0.50928617]
