timestep,logstd_action_dist,rewards,human_obs,obs,avg_action_dist,actions,original_rewards
19,[-0.29565063 -0.34787083],-1.37349,"[[  5.01271201e+00  -3.00438407e+00   1.35917652e-01  -9.85002138e-02]
 [  3.97433427e+01   1.77420084e-02   0.00000000e+00   0.00000000e+00]]","[ 0.2271118  -0.5075783  -1.38530769  0.35613462  1.18043249 -0.84877458
  0.87003369  0.38493275 -1.3508686   0.91768248  0.        ]",[ 1.79801846 -1.25928319],[ 2.20463819 -0.76475179],-0.184176998487
20,[-0.29565063 -0.34787083],-1.19242,"[[  5.83940971e+00  -3.00390221e+00   1.35917652e-01  -9.85002138e-02]
 [  4.29158544e+01   2.43381361e-02   0.00000000e+00   0.00000000e+00]]","[ 1.06489807 -0.50748007 -0.60734516  0.35434677  1.18043115 -0.84877389
  0.93893361  0.38583716 -1.33207313  0.80174752  0.        ]",[ 1.64048171 -1.23147118],[ 2.0376627  -1.35917467],-0.174692351019
21,[-0.29565063 -0.34787083],-0.982183,"[[  6.72892749e+00  -3.00374923e+00   1.35917652e-01  -9.85002138e-02]
 [  4.60255609e+01  -1.71705243e-03   0.00000000e+00   0.00000000e+00]]","[ 1.06372979 -0.50744861  0.66558774  0.35377907  1.18042981 -0.8487732
  1.0064694   0.38226364 -1.23235767  0.73742777  0.        ]",[ 1.25909722 -1.48969865],[ 1.49277179 -1.94472294],-0.159569187059
22,[-0.29565063 -0.34787083],-1.05375,"[[  7.68002176e+00  -3.00382774e+00   1.35917652e-01  -9.85002138e-02]
 [  4.90737079e+01  -4.55679180e-03   0.00000000e+00   0.00000000e+00]]","[ 0.0577819  -0.5074643   1.48480785  0.35407013  1.18042848 -0.84877251
  1.07266811  0.38187398 -1.1182033   0.78798998  0.        ]",[ 1.1315496  -1.76239109],[-0.6192605  -1.21343184],-0.150360119708
23,[-0.29565063 -0.34787083],-1.35264,"[[  8.62714867e+00  -3.00390631e+00   1.35917652e-01  -9.85002138e-02]
 [  4.56503915e+01  -3.12948866e-03   0.00000000e+00   0.00000000e+00]]","[-1.14444469 -0.50748     1.08656443  0.35436142  1.18042714 -0.84877181
  0.99831943  0.38206952 -1.08957694  0.91783616  0.        ]",[ 1.19192255 -1.92202926],[ 1.11428307 -0.4715269 ],-0.157035234162
24,[-0.29565063 -0.34787083],-1.1573,"[[  9.57081408e+00  -3.00339306e+00   1.35917652e-01  -9.85002138e-02]
 [  4.87059657e+01   3.70455626e-02   0.00000000e+00   0.00000000e+00]]","[-1.54581089 -0.50737501 -0.18746292  0.35245724  1.1804258  -0.84877112
  1.06467945  0.38757907 -1.16937355  1.01923695  0.        ]",[ 1.44682717 -1.84060657],[ 0.37698526 -2.66610961],-0.172878084749
25,[-0.29565063 -0.34787083],-1.31317,"[[  1.05502349e+01  -3.00328192e+00   1.35917652e-01  -9.85002138e-02]
 [  4.92343520e+01  -1.10248143e-02   0.00000000e+00   0.00000000e+00]]","[-0.7752286  -0.50735199 -1.30723504  0.35204477  1.18042447 -0.84877043
  1.07615387  0.3809863  -1.29573756  1.00521333  0.        ]",[ 1.76864278 -1.47270679],[ 2.78539105 -2.02649312],-0.184492531642
26,[-0.29565063 -0.34787083],-1.30006,"[[  1.15648676e+01  -3.00355252e+00   1.35917652e-01  -9.85002138e-02]
 [  5.22189769e+01  -1.31301737e-02   0.00000000e+00   0.00000000e+00]]","[ 0.56262041 -0.50740697 -1.21820407  0.35304839  1.18042313 -0.84876974
  1.14097284  0.38069736 -1.35507822  0.87821854  0.        ]",[ 1.82865405 -1.21381104],[ 1.9650587  -0.78189097],-0.182047302316
27,[-0.29565063 -0.34787083],-1.18964,"[[  1.26386000e+01  -3.00353543e+00   1.35917652e-01  -9.85002138e-02]
 [  5.51445170e+01   7.81132256e-03   0.00000000e+00   0.00000000e+00]]","[ 1.19492492 -0.50740318  0.13456601  0.35298482  1.18042179 -0.84876905
  1.20450844  0.38356915 -1.28043574  0.75207569  0.        ]",[ 1.46617389 -1.36033678],[-0.10387402 -0.2315067 ],-0.165874577452
28,[-0.29565063 -0.34787083],-0.943994,"[[  1.37264110e+01  -3.00278572e+00   1.35917652e-01  -9.85002138e-02]
 [  5.36415835e+01   4.78587356e-02   0.00000000e+00   0.00000000e+00]]","[ 0.36985406 -0.50724943  1.38408337  0.35020363  1.18042046 -0.84876836
  1.17186636  0.38906121 -1.14079154  0.76432557  0.        ]",[ 1.1429441  -1.72484159],[ 1.76311176 -1.76898961],-0.151174366503
29,[-0.29565063 -0.34787083],-1.17911,"[[  1.48283129e+01  -3.00275625e+00   1.35917652e-01  -9.85002138e-02]
 [  5.65389569e+01  -2.21269908e-02   0.00000000e+00   0.00000000e+00]]","[-1.06031439 -0.50724308  1.1676516   0.35009414  1.18041912 -0.84876767
  1.23479013  0.37946287 -1.08673674  0.90685677  0.        ]",[ 1.21984041 -1.93690383],[ 0.75244784 -1.64682751],-0.15589735636
30,[-0.29565063 -0.34787083],-1.11291,"[[  1.59777529e+01  -3.00324751e+00   1.35917652e-01  -9.85002138e-02]
 [  5.83988468e+01  -2.27719940e-02   0.00000000e+00   0.00000000e+00]]","[-1.51059277 -0.50734344 -0.36647792  0.35191621  1.18041778 -0.84876698
  1.27518168  0.3793742  -1.1852309   1.02519387  0.        ]",[ 1.51418066 -1.80655205],[ 0.85014522 -3.17450003],-0.174902471721
31,[-0.29565063 -0.34787083],-1.18796,"[[  1.71679023e+01  -3.00361319e+00   1.35917652e-01  -9.85002138e-02]
 [  6.06087298e+01  -1.37685959e-02   0.00000000e+00   0.00000000e+00]]","[-0.3336004  -0.50741785 -1.44244044  0.35327252  1.18041645 -0.84876629
  1.32317424  0.38060876 -1.32801557  0.97154388  0.        ]",[ 1.86400712 -1.35945666],[ 0.88047532 -2.94868195],-0.185435136195
32,[-0.29565063 -0.34787083],-1.22278,"[[  1.84030153e+01  -3.00381586e+00   1.35917652e-01  -9.85002138e-02]
 [  6.28949500e+01  -7.05145130e-03   0.00000000e+00   0.00000000e+00]]","[ 1.06325758 -0.50745886 -0.61103734  0.3540242   1.18041511 -0.8487656
  1.37282452  0.38152977 -1.33228689  0.80199059  0.        ]",[ 1.70848286 -1.2449944 ],[ 1.59308478 -0.13665733],-0.17473369939
33,[-0.29565063 -0.34787083],-1.03761,"[[  1.96881467e+01  -3.00299990e+00   1.35917652e-01  -9.85002138e-02]
 [  6.56091426e+01   5.99425519e-02   0.00000000e+00   0.00000000e+00]]","[ 0.74123142 -0.50729184  1.1279858   0.35099716  1.18041377 -0.8487649
  1.4317693   0.39071742 -1.17959138  0.74318696  0.        ]",[ 1.21103239 -1.67010546],[ 0.84554433 -0.49372047],-0.154045403404
34,[-0.29565063 -0.34787083],-0.886537,"[[  2.10208871e+01  -3.00228793e+00   1.35917652e-01  -9.85002138e-02]
 [  6.76580647e+01   1.89311581e-02   0.00000000e+00   0.00000000e+00]]","[-0.96052415 -0.50714527  1.24830061  0.34835614  1.18041243 -0.84876421
  1.47626555  0.38509272 -1.08504811  0.89387683  0.        ]",[ 1.24710715 -1.94993341],[ 1.77117677 -3.51512611],-0.154722895956
35,[-0.29565063 -0.34787083],-1.22747,"[[  2.24003346e+01  -3.00260221e+00   1.35917652e-01  -9.85002138e-02]
 [  7.02779638e+01  -3.12731702e-02   0.00000000e+00   0.00000000e+00]]","[-1.44660762 -0.50720963 -0.56076374  0.34952164  1.1804111  -0.84876352
  1.53316204  0.37820726 -1.20397037  1.02964774  0.        ]",[ 1.58974123 -1.77111638],[ 1.01733376 -2.45012817],-0.17709613552
36,[-0.29565063 -0.34787083],-1.31671,"[[  2.38316599e+01  -3.00320105e+00   1.35917652e-01  -9.85002138e-02]
 [  7.28460020e+01  -2.55874026e-02   0.00000000e+00   0.00000000e+00]]","[ 0.18659513 -0.50733213 -1.39803829  0.35174276  1.18040976 -0.84876283
  1.58893195  0.37898683 -1.35073287  0.92156864  0.        ]",[ 1.91314626 -1.27477479],[ 2.54827777 -0.29409806],-0.184425905415
37,[-0.29565063 -0.34787083],-0.986996,"[[  2.53138358e+01  -3.00285074e+00   1.35917652e-01  -9.85002138e-02]
 [  7.53632005e+01   3.71268021e-02   0.00000000e+00   0.00000000e+00]]","[ 1.17596475 -0.50726005  0.29424346  0.35044312  1.18040842 -0.84876214
  1.64359747  0.38758754 -1.26677982  0.74517036  0.        ]",[ 1.45169115 -1.44540417],[ 1.49415178 -1.34465606],-0.163919642264
38,[-0.29565063 -0.34787083],-0.962744,"[[  2.68458557e+01  -3.00288224e+00   1.35917652e-01  -9.85002138e-02]
 [  7.78305639e+01  -2.09208322e-02   0.00000000e+00   0.00000000e+00]]","[-0.37665239 -0.50726621  1.49217698  0.35055977  1.18040709 -0.84876145
  1.69718038  0.37962641 -1.09519074  0.82752739  0.        ]",[ 1.22932971 -1.90162957],[ 0.80521421 -1.92741067],-0.150764914263
39,[-0.29565063 -0.34787083],-1.10169,"[[  2.84189949e+01  -3.00333079e+00   1.35917652e-01  -9.85002138e-02]
 [  7.94778735e+01  -2.04298716e-02   0.00000000e+00   0.00000000e+00]]","[-1.54608332 -0.50735776 -0.18544983  0.35222345  1.18040575 -0.84876076
  1.73295322  0.37969353 -1.16920384  1.01923508  0.        ]",[ 1.52143371 -1.88044798],[ 0.51930183 -2.92319515],-0.172864368318
40,[-0.29565063 -0.34787083],-1.26448,"[[  3.00133954e+01  -3.00365678e+00   1.35917652e-01  -9.85002138e-02]
 [  7.99605621e+01  -1.22099087e-02   0.00000000e+00   0.00000000e+00]]","[ 0.05004579 -0.50742402 -1.43062764  0.35343257  1.18040441 -0.84876007
  1.74343287  0.38082065 -1.34612999  0.93586278  0.        ]",[ 1.9250797  -1.30886841],[ 1.0584941  -1.26420465],-0.184895166386
41,[-0.29565063 -0.34787083],-0.935601,"[[  3.16364494e+01  -3.00383603e+00   1.35917652e-01  -9.85002138e-02]
 [  8.23369177e+01  -6.21940078e-03   0.00000000e+00   0.00000000e+00]]","[ 1.16511713 -0.50746026  0.35139475  0.35409736  1.18040308 -0.84875938
  1.79503867  0.38164201 -1.26201174  0.74409721  0.        ]",[ 1.44807398 -1.47160089],[ 1.46637175 -1.70582153],-0.163317506058
42,[-0.29565063 -0.34787083],-0.81498,"[[  3.33065585e+01  -3.00392378e+00   1.35917652e-01  -9.85002138e-02]
 [  8.46662293e+01  -2.92165953e-03   0.00000000e+00   0.00000000e+00]]","[-0.61471668 -0.50747782  1.4321119   0.3544227   1.18040174 -0.84875869
  1.84562246  0.38209408 -1.08890148  0.85201086  0.        ]",[ 1.26809072 -1.94363284],[ 2.67738062 -3.3806641 ],-0.151928909875
43,[-0.29565063 -0.34787083],-1.30713,"[[  3.50227911e+01  -3.00396403e+00   1.35917652e-01  -9.85002138e-02]
 [  8.69494286e+01  -1.30452869e-03   0.00000000e+00   0.00000000e+00]]","[-1.41384958 -0.50748571 -0.6359179   0.35457183  1.1804004  -0.84875799
  1.89520446  0.38231565 -1.21085502  1.02935833  0.        ]",[ 1.64753568 -1.77293503],[ 1.86776654 -1.22281566],-0.17775456546
44,[-0.29565063 -0.34787083],-1.17802,"[[  3.67842343e+01  -3.00398169e+00   1.35917652e-01  -9.85002138e-02]
 [  8.91874284e+01  -5.60283445e-04   0.00000000e+00   0.00000000e+00]]","[ 0.6603621  -0.507489   -1.14454222  0.35463717  1.18039907 -0.8487573
  1.9438045   0.38241751 -1.35388016  0.8658269   0.        ]",[ 1.88110638 -1.27197969],[ 1.64529719 -0.85998041],-0.181124145259
45,[-0.29565063 -0.34787083],-0.919198,"[[  3.85899929e+01  -3.00384066e+00   1.35917652e-01  -9.85002138e-02]
 [  9.13811234e+01   1.00295148e-02   0.00000000e+00   0.00000000e+00]]","[ 0.68635092 -0.50745999  1.1781694   0.35411377  1.18039773 -0.84875661
  1.99144198  0.38386964 -1.17347455  0.7460662   0.        ]",[ 1.26128399 -1.74126697],[ 1.07308043 -1.02542869],-0.153556077448
46,[-0.29565063 -0.34787083],-1.08117,"[[  4.04391897e+01  -3.00380784e+00   1.35917652e-01  -9.85002138e-02]
 [  9.35313906e+01  -2.79479280e-03   0.00000000e+00   0.00000000e+00]]","[-1.45077957 -0.507453    0.60594611  0.35399182  1.18039639 -0.84875592
  2.03813595  0.38211064 -1.11186879  0.97014177  0.        ]",[ 1.41932654 -2.01324296],[ 1.04265939 -2.42604787],-0.163364887771
47,[-0.29565063 -0.34787083],-1.29474,"[[  4.23309648e+01  -3.00387765e+00   1.35917652e-01  -9.85002138e-02]
 [  9.56390912e+01  -3.41141022e-03   0.00000000e+00   0.00000000e+00]]","[-0.29196284 -0.50746692 -1.44672541  0.35425063  1.18039506 -0.84875523
  2.0839051   0.38202587 -1.33017778  0.96795416  0.        ]",[ 1.93595254 -1.39918506],[ 1.2584071  -0.71693809],-0.185414105102
48,[-0.29565063 -0.34787083],-0.931817,"[[  4.42644752e+01  -3.00363321e+00   1.35917652e-01  -9.85002138e-02]
 [  9.77050660e+01   1.86141659e-02   0.00000000e+00   0.00000000e+00]]","[ 1.14396786 -0.5074168   0.43972247  0.35334363  1.18039372 -0.84875454
  2.12876769  0.38504637 -1.25397073  0.74140485  0.        ]",[ 1.45645428 -1.52220047],[ 2.23546686 -0.41597461],-0.162249483409
49,[-0.29565063 -0.34787083],-1.02141,"[[  4.62388947e+01  -3.00297291e+00   1.35917652e-01  -9.85002138e-02]
 [  9.97301391e+01   3.62283418e-02   0.00000000e+00   0.00000000e+00]]","[-1.05461672 -0.50728148  1.17267423  0.35089404  1.18039238 -0.84875385
  2.17274161  0.38746186 -1.08675081  0.90588171  0.        ]",[ 1.35282648 -2.01958466],[ 1.73910991 -1.92379176],-0.155826765688
