timestep,logstd_action_dist,rewards,human_obs,obs,avg_action_dist,actions,original_rewards
10,[-0.38555071 -0.41694808],-2.6036,"[[ -1.5550666   -2.92813318   0.05158081  -0.102621  ]
 [-11.51928067 -27.05380211   0.           0.        ]]","[-0.13312981 -0.45858479 -1.44422044  0.04833303  0.4397081  -0.8861858
 -0.10134276 -3.30595262 -0.7419816   0.98833481  0.        ]",[-1.21776462 -1.13820553],[-0.65487411 -0.81355208],-0.132934074748
11,[-0.38555071 -0.41694808],-2.56287,"[[ -1.80916982  -3.18065619   0.05158081  -0.102621  ]
 [-13.88314557  -1.29482532   0.           0.        ]]","[-0.48122518 -0.4919268  -1.40287635  1.06653913  0.439708   -0.8861855
 -0.14269396  0.21384783 -0.49916076  0.99769675  0.        ]",[-0.5504964  -0.93588543],[-0.84212519 -0.77232951],-0.119186969502
12,[-0.38555071 -0.41694808],-2.45258,"[[ -2.11752577  -3.14305931   0.05158081  -0.102621  ]
 [-16.94233793   3.25162926   0.           0.        ]]","[-0.87344165 -0.49308476 -1.23033336  0.91400023  0.4397079  -0.8861852
 -0.19620857  0.8350918  -0.51631513  0.99810204  0.        ]",[-0.44251907 -1.45836711],[-0.4311273  -1.66586542],-0.120059111052
13,[-0.38555071 -0.41694808],-2.44764,"[[ -2.470134    -3.08235144   0.05158081  -0.102621  ]
 [-18.31392213   2.55298957   0.           0.        ]]","[-1.23697145 -0.49041953 -0.88948786  0.66777077  0.4397078  -0.88618489
 -0.22020174  0.73962689 -0.53148     1.02240405  0.        ]",[-0.61545157 -1.95159936],[ 0.68651016 -2.16067401],-0.123460715946
14,[-0.38555071 -0.41694808],-2.33131,"[[ -2.80550356  -3.04286246   0.05158081  -0.102621  ]
 [-15.23329931   1.43956385   0.           0.        ]]","[-1.45968494 -0.48568315 -0.46019294  0.5080231   0.4397077  -0.88618459
 -0.16631216  0.58748414 -0.51829822  1.04102538  0.        ]",[-0.78351164 -2.29748869],[-0.5539359  -3.02941918],-0.124853644091
15,[-0.38555071 -0.41694808],-2.33974,"[[ -3.12914908  -3.02200579   0.05158081  -0.102621  ]
 [-17.12494616   0.71429603   0.           0.        ]]","[-1.53690566 -0.48222903  0.005849    0.42388596  0.4397076  -0.88618429
 -0.19940284  0.48838074 -0.48960345  1.04006026  0.        ]",[-0.95480996 -2.52251697],[-1.26210758 -2.0495639 ],-0.123427546269
16,[-0.38555071 -0.41694808],-2.24984,"[[ -3.50797152  -3.01199557   0.05158081  -0.102621  ]
 [-20.74523197   0.33102792   0.           0.        ]]","[-1.44527978 -0.48033788  0.5502013   0.38357658  0.4397075  -0.88618398
 -0.26273272  0.43600945 -0.45446729  1.01281004  0.        ]",[-1.07991958 -2.65986633],[-0.82941814 -3.09002338],-0.118888751348
17,[-0.38555071 -0.41694808],-2.2298,"[[ -3.95170419  -3.00744889   0.05158081  -0.102621  ]
 [-23.61845991   0.14702564   0.           0.        ]]","[-1.1077415  -0.47942896  1.08786695  0.365285    0.4397074  -0.88618368
 -0.31299426  0.4108666  -0.42879637  0.95856161  0.        ]",[-1.13906598 -2.71250916],[-0.68752102 -2.67631733],-0.111764885623
18,[-0.38555071 -0.41694808],-2.17636,"[[ -4.44669387  -3.00545648   0.05158081  -0.102621  ]
 [-25.8729942    0.06343696   0.           0.        ]]","[-0.51779001 -0.47902078  1.44111365  0.35727284  0.4397073  -0.88618338
 -0.35243294  0.39944464 -0.4296244   0.88777265  0.        ]",[-1.1105473  -2.63029361],[-1.95207138 -2.56823857],-0.103882636635
19,[-0.38555071 -0.41694808],-2.17127,"[[ -4.99873959e+00  -3.00460504e+00   5.15808059e-02  -1.02621001e-01]
 [ -2.93200908e+01   2.68028379e-02   0.00000000e+00   0.00000000e+00]]","[ 0.23552511 -0.47884446  1.43284626  0.35384957  0.4397072  -0.88618308
 -0.41273321  0.39443873 -0.46761704  0.81920997  0.        ]",[-0.94305617 -2.41453099],[-0.83190091 -2.60503415],-0.0981616466534
20,[-0.38555071 -0.41694808],-2.26447,"[[ -5.61236486e+00  -3.00424785e+00   5.15808059e-02  -1.02621001e-01]
 [ -3.20333938e+01   1.11484392e-02   0.00000000e+00   0.00000000e+00]]","[ 0.92778411 -0.4787701   0.9369961   0.35241353  0.4397071  -0.88618277
 -0.46019715  0.39229956 -0.54174565  0.78093314  0.        ]",[-0.68293512 -2.13894606],[-0.91706197 -1.78513222],-0.0984498641358
21,[-0.38555071 -0.41694808],-2.4184,"[[ -6.28310027e+00  -3.00410009e+00   5.15808059e-02  -1.02621001e-01]
 [ -3.50301603e+01   4.58160808e-03   0.00000000e+00   0.00000000e+00]]","[ 1.22727793 -0.47873922  0.02424499  0.35181946  0.439707   -0.88618247
 -0.51261974  0.39140216 -0.62959002  0.80033163  0.        ]",[-0.2305304  -1.70606828],[ 0.3352386  -2.05202798],-0.106438177101
22,[-0.38555071 -0.41694808],-2.55444,"[[ -6.96342834e+00  -3.00403958e+00   5.15808059e-02  -1.02621001e-01]
 [ -3.30093809e+01   1.86770152e-03   0.00000000e+00   0.00000000e+00]]","[ 0.91963958 -0.4787265  -0.89955395  0.35157611  0.4397069  -0.88618217
 -0.47726994  0.39103124 -0.6878345   0.87640202  0.        ]",[  1.34117901e-03  -1.42666721e+00],[ 0.44619934 -1.86954761],-0.118097396724
23,[-0.38555071 -0.41694808],-2.54305,"[[ -7.59933430e+00  -3.00401502e+00   5.15808059e-02  -1.02621001e-01]
 [ -3.05892800e+01   7.53386411e-04   0.00000000e+00   0.00000000e+00]]","[ 0.19330047 -0.47872126 -1.39704497  0.35147731  0.4397068  -0.88618186
 -0.43493479  0.39087888 -0.69096663  0.96917237  0.        ]",[-0.13240477 -1.50483751],[-1.30557131 -1.96335257],-0.127429741361
24,[-0.38555071 -0.41694808],-2.547,"[[ -8.24476897e+00  -3.00400521e+00   5.15808059e-02  -1.02621001e-01]
 [ -3.39430105e+01   2.98317512e-04   0.00000000e+00   0.00000000e+00]]","[-0.68134952 -0.47871911 -1.33368815  0.3514378   0.4397067  -0.88618156
 -0.49360181  0.39081662 -0.64184058  1.04669819  0.        ]",[-0.56817472 -1.86986041],[-0.97493723 -1.5860842 ],-0.132160518294
25,[-0.38555071 -0.41694808],-2.37771,"[[ -8.95561650e+00  -3.00400130e+00   5.15808059e-02  -1.02621001e-01]
 [ -3.71311183e+01   1.20457189e-04   0.00000000e+00   0.00000000e+00]]","[-1.38766831 -0.47871818 -0.63985385  0.351422    0.4397066  -0.88618126
 -0.54937157  0.39079223 -0.55084195  1.07612414  0.        ]",[-0.97502464 -2.33500504],[-0.78519791 -2.94626873],-0.130277783632
26,[-0.38555071 -0.41694808],-2.25439,"[[ -9.72205558e+00  -3.00399968e+00   5.15808059e-02  -1.02621001e-01]
 [ -3.95048799e+01   5.13228135e-05   0.00000000e+00   0.00000000e+00]]","[-1.47638695 -0.47871773  0.4542788   0.35141544  0.4397065  -0.88618096
 -0.59089587  0.39078269 -0.45899372  1.02781988  0.        ]",[-1.20024943 -2.65489984],[-1.65649228 -2.78153203],-0.120755744108
27,[-0.38555071 -0.41694808],-2.1743,"[[ -1.05440314e+01  -3.00399898e+00   5.15808059e-02  -1.02621001e-01]
 [ -4.26821132e+01   2.36441083e-05   0.00000000e+00   0.00000000e+00]]","[-0.757971   -0.47871747  1.3454608   0.35141254  0.4397064  -0.88618065
 -0.64647538  0.39077882 -0.42402504  0.91542561  0.        ]",[-1.24997783 -2.69043827],[-1.97867438 -2.84310748],-0.10673468711
28,[-0.38555071 -0.41694808],-2.2075,"[[ -1.14289208e+01  -3.00399862e+00   5.15808059e-02  -1.02621001e-01]
 [ -4.57964486e+01   1.37592727e-05   0.00000000e+00   0.00000000e+00]]","[ 0.42551092 -0.47871728  1.35690084  0.35141103  0.4397063  -0.88618035
 -0.70095458  0.39077739 -0.482748    0.80549319  0.        ]",[-0.954153   -2.33750391],[-0.19053752 -1.97352848],-0.0974976091389
29,[-0.38555071 -0.41694808],-2.3828,"[[ -1.23433226e+01  -3.00399837e+00   5.15808059e-02  -1.02621001e-01]
 [ -4.56442348e+01   1.05544851e-05   0.00000000e+00   0.00000000e+00]]","[ 1.19303977 -0.47871712  0.34896227  0.35140993  0.4397062  -0.88618005
 -0.69829169  0.39077686 -0.60192126  0.78663182  0.        ]",[-0.39818847 -1.83665538],[-0.25994488 -1.5193652 ],-0.103102063726
30,[-0.38555071 -0.41694808],-2.52097,"[[ -1.32574675e+01  -3.00399821e+00   5.15808059e-02  -1.02621001e-01]
 [ -4.57698381e+01   5.72212438e-06   0.00000000e+00   0.00000000e+00]]","[ 0.91014143 -0.47871697 -0.91189021  0.35140922  0.4397061  -0.88617974
 -0.70048868  0.39077612 -0.6883576   0.87788021  0.        ]",[-0.17598389 -1.44726777],[-1.89491293 -1.59419617],-0.118279273727
31,[-0.38555071 -0.41694808],-2.58324,"[[ -1.42034981e+01  -3.00399814e+00   5.15808059e-02  -1.02621001e-01]
 [ -4.88230475e+01   2.77764196e-06   0.00000000e+00   0.00000000e+00]]","[-0.246479   -0.47871685 -1.44117155  0.35140887  0.439706   -0.88617944
 -0.7538986   0.39077563 -0.67234265  1.01207046  0.        ]",[-0.60920572 -1.71045589],[ 0.23337237 -1.7232199 ],-0.130505096693
32,[-0.38555071 -0.41694808],-2.38376,"[[ -1.51609909e+01  -3.00399804e+00   5.15808059e-02  -1.02621001e-01]
 [ -4.69325358e+01   4.94941241e-06   0.00000000e+00   0.00000000e+00]]","[-1.33536105 -0.47871671 -0.73966235  0.35140839  0.43970589 -0.88617914
 -0.72082745  0.39077584 -0.56144626  1.07644582  0.        ]",[-1.05760765 -2.29458427],[-0.33207256 -3.26369201],-0.130846925285
33,[-0.38555071 -0.41694808],-2.26648,"[[ -1.61035112e+01  -3.00399799e+00   5.15808059e-02  -1.02621001e-01]
 [ -4.73182097e+01   1.01745879e-06   0.00000000e+00   0.00000000e+00]]","[-1.43028935 -0.47871659  0.58996351  0.35140812  0.43970579 -0.88617884
 -0.72757387  0.39077522 -0.45047867  1.01655237  0.        ]",[-1.27533436 -2.67833519],[-1.31221224 -2.3428796 ],-0.119146033717
34,[-0.38555071 -0.41694808],-2.15723,"[[ -1.70802017e+01  -3.00399800e+00   5.15808059e-02  -1.02621001e-01]
 [ -5.03407668e+01   4.56046342e-07   0.00000000e+00   0.00000000e+00]]","[-0.42750179 -0.47871648  1.46378963  0.35140805  0.43970569 -0.88617853
 -0.78044758  0.39077505 -0.43122601  0.87878111  0.        ]",[-1.23658884 -2.61860561],[-1.94062395 -3.33617467],-0.102952917113
35,[-0.38555071 -0.41694808],-2.21266,"[[ -1.81167430e+01  -3.00399795e+00   5.15808059e-02  -1.02621001e-01]
 [ -5.33034880e+01   3.88183206e-06   0.00000000e+00   0.00000000e+00]]","[ 0.87247654 -0.47871635  1.00650765  0.3514078   0.43970559 -0.88617823
 -0.83227455  0.39077543 -0.53325248  0.78228988  0.        ]",[-0.82371145 -2.15856647],[ 0.57528798 -3.04787414],-0.0980482209034
36,[-0.38555071 -0.41694808],-2.44284,"[[ -1.91493722e+01  -3.00399781e+00   5.15808059e-02  -1.02621001e-01]
 [ -4.99705366e+01   6.31413319e-06   0.00000000e+00   0.00000000e+00]]","[ 1.16562238 -0.47871621 -0.4095997   0.35140717  0.43970549 -0.88617793
 -0.77397059  0.39077568 -0.66111917  0.8283368   0.        ]",[-0.32098448 -1.59150648],[ 0.47353247 -2.5801226 ],-0.111476964301
37,[-0.38555071 -0.41694808],-2.58263,"[[ -2.01200465e+01  -3.00399775e+00   5.15808059e-02  -1.02621001e-01]
 [ -4.71064453e+01   1.54829438e-07   0.00000000e+00   0.00000000e+00]]","[ 0.25398899 -0.47871609 -1.37867906  0.35140684  0.43970539 -0.88617762
 -0.72386848  0.39077475 -0.69256981  0.96260658  0.        ]",[-0.36455071 -1.52854657],[-0.95333814 -1.39285803],-0.126888076609
38,[-0.38555071 -0.41694808],-2.49509,"[[ -2.10906902e+01  -3.00399783e+00   5.15808059e-02  -1.02621001e-01]
 [ -4.99484468e+01  -4.21880905e-06   0.00000000e+00   0.00000000e+00]]","[-1.01352521 -0.47871599 -1.12662975  0.35140706  0.43970529 -0.88617732
 -0.77358373  0.39077407 -0.60856975  1.06669269  0.        ]",[-1.00973511 -2.09108424],[-1.18989851 -1.84497346],-0.132324870414
39,[-0.38555071 -0.41694808],-2.3006,"[[ -2.21194630e+01  -3.00399787e+00   5.15808059e-02  -1.02621001e-01]
 [ -5.29189345e+01   3.14141009e-07   0.00000000e+00   0.00000000e+00]]","[-1.52564809 -0.47871589  0.21203737  0.35140716  0.43970519 -0.88617702
 -0.82554657  0.3907746  -0.47585509  1.04487823  0.        ]",[-1.25425196 -2.60619354],[-1.54790324 -2.38191337],-0.123367465618
40,[-0.38555071 -0.41694808],-2.18665,"[[ -2.32070555e+01  -3.00399782e+00   5.15808059e-02  -1.02621001e-01]
 [ -5.58306172e+01   4.60341890e-06   0.00000000e+00   0.00000000e+00]]","[-0.63514237 -0.47871576  1.40113202  0.35140688  0.43970509 -0.88617672
 -0.87648071  0.3907751  -0.42576558  0.90119872  0.        ]",[-1.31148911 -2.66299915],[-0.87297908 -2.67617763],-0.105216565138
41,[-0.38555071 -0.41694808],-2.17293,"[[ -2.43472575e+01  -3.00399769e+00   5.15808059e-02  -1.02621001e-01]
 [ -5.81817463e+01   7.21021828e-06   0.00000000e+00   0.00000000e+00]]","[ 0.8223751  -0.47871562  1.0626113   0.35140631  0.43970499 -0.88617641
 -0.91760898  0.39077537 -0.52624654  0.78401931  0.        ]",[-0.88201612 -2.18660474],[-1.21134754 -2.7563949 ],-0.0977879012919
42,[-0.38555071 -0.41694808],-2.61372,"[[ -2.55390610e+01  -3.00399754e+00   5.15808059e-02  -1.02621001e-01]
 [ -6.09892439e+01   8.06204648e-06   0.00000000e+00   0.00000000e+00]]","[ 1.11474718 -0.47871548 -0.55628541  0.35140562  0.43970489 -0.88617611
 -0.96672054  0.3907754  -0.67026697  0.84060701  0.        ]",[-0.43689227 -1.56470919],[ 0.03901967 -0.11233369],-0.113340790005
43,[-0.38555071 -0.41694808],-2.54709,"[[ -2.67451818e+01  -3.00305596e+00   5.15808059e-02  -1.02621001e-01]
 [ -5.96273772e+01   6.50569072e-02   0.00000000e+00   0.00000000e+00]]","[-0.21240779 -0.47851837 -1.44312756  0.34762066  0.43970479 -0.88617581
 -0.94289689  0.39966387 -0.67497405  1.00894187  0.        ]",[-0.76601094 -1.72449255],[-0.47018871 -2.09195737],-0.130358965721
44,[-0.38555071 -0.41694808],-2.38662,"[[ -2.79445641e+01  -3.00282872e+00   5.15808059e-02  -1.02621001e-01]
 [ -6.03085829e+01  -1.71464460e-02   0.00000000e+00   0.00000000e+00]]","[-1.46253647 -0.47847052 -0.45142312  0.34670726  0.43970469 -0.8861755
 -0.95481296  0.38843116 -0.53248487  1.07431178  0.        ]",[-1.29551935 -2.44259381],[-2.53440161 -2.0215463 ],-0.129184310829
45,[-0.38555071 -0.41694808],-2.16656,"[[ -2.91784819e+01  -3.00326424e+00   5.15808059e-02  -1.02621001e-01]
 [ -6.30739784e+01  -2.14342957e-02   0.00000000e+00   0.00000000e+00]]","[-1.00952205 -0.47856184  1.17823046  0.3484577   0.43970459 -0.8861752
 -1.00318799  0.38784516 -0.42426069  0.94779445  0.        ]",[-1.44317496 -2.71196389],[-1.34701072 -3.8721662 ],-0.110375723309
46,[-0.38555071 -0.41694808],-2.17527,"[[ -3.04671583e+01  -3.00361563e+00   5.15808059e-02  -1.02621001e-01]
 [ -6.57846281e+01  -1.34570744e-02   0.00000000e+00   0.00000000e+00]]","[ 0.65048948 -0.47863529  1.21758602  0.34987011  0.43970449 -0.8861749
 -1.05060531  0.38893512 -0.50491785  0.79172941  0.        ]",[-0.99378198 -2.26032734],[-0.18050094 -2.63773119],-0.0973015108631
47,[-0.38555071 -0.41694808],-2.42678,"[[ -3.17769548e+01  -3.00381532e+00   5.15808059e-02  -1.02621001e-01]
 [ -6.51969822e+01  -7.00315281e-03   0.00000000e+00   0.00000000e+00]]","[ 1.13817837 -0.4786769  -0.49461476  0.35067271  0.43970439 -0.8861746
 -1.04032513  0.38981693 -0.66655751  0.83509263  0.        ]",[-0.507842   -1.59146762],[-0.62203031 -2.34968922],-0.112533450466
48,[-0.38555071 -0.41694808],-2.58368,"[[ -3.30926548e+01  -3.00391476e+00   5.15808059e-02  -1.02621001e-01]
 [ -6.63691119e+01  -3.33496316e-03   0.00000000e+00   0.00000000e+00]]","[-0.30100531 -0.47869754 -1.4361688   0.3510724   0.43970429 -0.88617429
 -1.06082891  0.39031808 -0.66926342  1.01684275  0.        ]",[-0.92625237 -1.75898576],[-0.38668106 -1.50737897],-0.130793189999
49,[-0.38555071 -0.41694808],-2.31273,"[[ -3.44222154e+01  -3.00396092e+00   5.15808059e-02  -1.02621001e-01]
 [ -6.65862216e+01  -1.50574934e-03   0.00000000e+00   0.00000000e+00]]","[-1.52437801 -0.47870706 -0.17396965  0.35125789  0.43970419 -0.88617399
 -1.0646264   0.39056794 -0.50675169  1.06472332  0.        ]",[-1.39473212 -2.53286529],[-1.14418353 -3.00178406],-0.126929260078
