timestep,logstd_action_dist,rewards,human_obs,obs,avg_action_dist,actions,original_rewards
10,[-0.37469482 -0.38602751],-2.14528,"[[  1.75069842  -2.16883342   0.03815619   0.1131958 ]
 [  4.91690823 -27.70118803   0.           0.        ]]","[-0.40511313  0.16985956  1.47195612 -2.42095485  0.32817376  0.97696346
  0.17702862 -3.39988493  0.18066239 -0.44176704  0.        ]",[ 0.24273175 -0.66043472],[-0.77765194 -1.30474814],-0.0742643397041
11,[-0.37469482 -0.38602751],-2.12441,"[[  1.81715431  -2.75708138   0.03815619   0.1131958 ]
 [  1.73919864 -31.11229537   0.           0.        ]]","[-0.49484536 -0.38361479  1.45129787 -0.60446637  0.32817368  0.97696304
  0.12012901 -3.86656596 -0.14641515 -0.82629825  0.        ]",[ 0.4337174   0.40171909],[ 0.66641484  1.42985216],-0.10506637507
12,[-0.37469482 -0.38602751],-2.38403,"[[ 1.87806743 -3.19695192  0.03815619  0.1131958 ]
 [ 4.3439904  -6.43397518  0.          0.        ]]","[-0.57579625 -0.49232367  1.42683225  1.12790928  0.3281736   0.97696262
  0.16676998 -0.49018304 -0.50088833 -0.99458799  0.        ]",[ 0.76882851 -0.19508523],[ 0.45072776  0.48570767],-0.132277475967
13,[-0.37469482 -0.38602751],-2.34912,"[[ 1.9819956  -3.19136583  0.03815619  0.1131958 ]
 [ 6.04301685  3.63461167  0.          0.        ]]","[-0.71017326 -0.49276987  1.37315262  1.10545754  0.32817352  0.9769622
  0.19719246  0.88735806 -0.47346201 -0.99165237  0.        ]",[ 0.78210974 -0.72390831],[ 1.4546343   0.51194056],-0.130831496737
14,[-0.37469482 -0.38602751],-2.28094,"[[ 2.14138163 -3.09835771  0.03815619  0.1131958 ]
 [ 9.88278131  5.62444689  0.          0.        ]]","[-0.90419494 -0.49323194  1.26283068  0.73126534  0.32817344  0.97696178
  0.26594667  1.1595983  -0.38823455 -0.94374789  0.        ]",[ 0.69305182 -0.91155714],[ 0.38533756 -0.93787261],-0.122396871269
15,[-0.37469482 -0.38602751],-2.18601,"[[  2.35237975  -3.02423325   0.03815619   0.1131958 ]
 [ 11.21260554   1.90155431   0.           0.        ]]","[-1.13119051 -0.48419242  1.0691273   0.43396656  0.32817336  0.97696136
  0.28975825  0.65024771 -0.33927073 -0.87392189  0.        ]",[ 0.63644749 -0.78013575],[ 0.4392879  -0.68213782],-0.112948040356
16,[-0.37469482 -0.38602751],-2.12924,"[[  2.59185444  -3.00459346   0.03815619   0.1131958 ]
 [ 12.72982555   0.39694857   0.           0.        ]]","[-1.33604661 -0.48040421  0.79377642  0.35556201  0.32817328  0.97696094
  0.31692531  0.44439378 -0.34030868 -0.8261245   0.        ]",[ 0.6821304  -0.73819357],[ 0.8957715  -1.02739326],-0.107431802873
17,[-0.37469482 -0.38602751],-2.0991,"[[  2.87950663e+00  -3.00152648e+00   3.81561861e-02   1.13195802e-01]
 [  1.60244195e+01   1.14976059e-02   0.00000000e+00   0.00000000e+00]]","[-1.4924482  -0.47976004  0.40667     0.34333655  0.3281732   0.97696052
  0.37591779  0.39165789 -0.3629801  -0.78931061  0.        ]",[ 0.77170426 -0.72349393],[ 1.04843087 -1.08731275],-0.103851404823
18,[-0.37469482 -0.38602751],-2.09097,"[[  3.23653699  -3.00209786   0.03815619   0.1131958 ]
 [ 19.66648017  -0.04528585   0.           0.        ]]","[-1.53340896 -0.47988097 -0.11349939  0.34561366  0.32817312  0.9769601
  0.44113194  0.38388892 -0.40302651 -0.75945001  0.        ]",[ 0.89556038 -0.6969794 ],[ 0.44471052 -0.82374478],-0.101860706771
19,[-0.37469482 -0.38602751],-2.0616,"[[  3.64362643  -3.00274699   0.03815619   0.1131958 ]
 [ 21.0378931   -0.02198791   0.           0.        ]]","[-1.36912919 -0.48001777 -0.6814528   0.34820087  0.32817304  0.97695967
  0.46568817  0.38707635 -0.45680837 -0.7461893   0.        ]",[ 1.00335586 -0.68721342],[ 1.07125143 -0.41746128],-0.102695968607
20,[-0.37469482 -0.38602751],-2.10815,"[[  4.09993051e+00  -3.00262231e+00   3.81561861e-02   1.13195802e-01]
 [  2.45807085e+01   1.97175535e-02   0.00000000e+00   0.00000000e+00]]","[-0.95221541 -0.47999139 -1.17682597  0.34770382  0.32817296  0.97695925
  0.52912524  0.39278222 -0.51765904 -0.75947632  0.        ]",[ 1.12487102 -0.69098908],[ 1.19814511 -1.27022057],-0.107244685169
21,[-0.37469482 -0.38602751],-2.13816,"[[  4.62638717e+00  -3.00284280e+00   3.81561861e-02   1.13195802e-01]
 [  2.80533855e+01  -2.51900014e-02   0.00000000e+00   0.00000000e+00]]","[-0.27655224 -0.48003767 -1.43855323  0.34858258  0.32817288  0.97695883
  0.59130641  0.38663805 -0.57250949 -0.80890092  0.        ]",[ 1.11274827 -0.68312174],[ 1.39859471  0.40986188],-0.115611491919
22,[-0.37469482 -0.38602751],-2.24223,"[[  5.22160814  -2.98705196   0.03815619   0.1131958 ]
 [ 31.45735549   1.59889226   0.           0.        ]]","[ 0.51574094 -0.47652877 -1.25750076  0.28571196  0.3281728   0.97695841
  0.65225729  0.6088382  -0.60842795 -0.90074695  0.        ]",[ 1.16357052 -0.79862541],[ 0.92897245 -0.02007214],-0.127411549396
23,[-0.37469482 -0.38602751],-2.31186,"[[  5.8814095   -2.95618028   0.03815619   0.1131958 ]
 [ 34.51259471   1.48869119   0.           0.        ]]","[ 1.11386921 -0.4685875  -0.54893666  0.16325822  0.32817272  0.97695799
  0.70696383  0.59376076 -0.58032423 -1.02584369  0.        ]",[ 1.15307784 -0.86089778],[ 1.4956169  -0.68908825],-0.139385384346
24,[-0.37469482 -0.38602751],-2.40139,"[[  6.60452959  -2.95406632   0.03815619   0.1131958 ]
 [ 37.78852552  -1.26807406   0.           0.        ]]","[ 1.15317116 -0.4679914   0.49007977  0.15489765  0.32817264  0.97695757
  0.76562201  0.21659119 -0.46995367 -1.08084408  0.        ]",[ 1.00394928 -0.73312998],[-0.27238519 -0.10014181],-0.140810000747
25,[-0.37469482 -0.38602751],-2.39159,"[[  7.3419746   -2.98314443   0.03815619   0.1131958 ]
 [ 35.96206225  -1.63854738   0.           0.        ]]","[ 0.51910055 -0.47560226  1.30718805  0.27017744  0.32817256  0.97695715
  0.73291731  0.16590447 -0.37611744 -1.0303096   0.        ]",[ 0.74612796 -0.66631311],[ 0.00554576 -0.14689046],-0.132057551724
26,[-0.37469482 -0.38602751],-2.32225,"[[  8.05429419  -3.01023409   0.03815619   0.1131958 ]
 [ 35.27220898  -0.46666811   0.           0.        ]]","[-0.43280362 -0.48155042  1.46628361  0.37805916  0.32817248  0.97695673
  0.72056463  0.32623627 -0.33823892 -0.94618032  0.        ]",[ 0.71021175 -0.6925838 ],[ 1.11178309 -0.76202995],-0.121326676614
27,[-0.37469482 -0.38602751],-2.17628,"[[  8.79245772e+00  -3.01174849e+00   3.81561861e-02   1.13195802e-01]
 [  3.85332645e+01   1.30984980e-01   0.00000000e+00   0.00000000e+00]]","[-1.27247906 -0.48185021  0.89453939  0.38410218  0.3281724   0.97695631
  0.77895647  0.4080047  -0.33873941 -0.84366119  0.        ]",[ 0.8168174  -0.73208261],[ 0.98976141 -1.49915632],-0.109422930782
28,[-0.37469482 -0.38602751],-2.07014,"[[  9.59478745e+00  -3.00873327e+00   3.81561861e-02   1.13195802e-01]
 [  4.16891895e+01   1.42210024e-01   0.00000000e+00   0.00000000e+00]]","[-1.51971036 -0.48124953 -0.22283945  0.37207126  0.32817232  0.97695589
  0.83546582  0.40954036 -0.41081736 -0.76106899  0.        ]",[ 1.08574069 -0.71498382],[ 2.01492074 -1.35423475],-0.102350662124
29,[-0.37469482 -0.38602751],-2.15369,"[[  1.04600155e+01  -3.00643530e+00   3.81561861e-02   1.13195802e-01]
 [  4.48231737e+01   8.69817544e-02   0.00000000e+00   0.00000000e+00]]","[-0.86300944 -0.4807825  -1.23818553  0.36290547  0.32817224  0.97695547
  0.89158226  0.40198414 -0.52409153 -0.76598971  0.        ]",[ 1.29647875 -0.72227407],[ 0.3674501  -0.04502063],-0.108296315085
30,[-0.37469482 -0.38602751],-2.24396,"[[  1.13621729e+01  -3.00413870e+00   3.81561861e-02   1.13195802e-01]
 [  4.53906706e+01   1.14771967e-01   0.00000000e+00   0.00000000e+00]]","[ 0.3374195  -0.4803078  -1.34631765  0.35374798  0.32817216  0.97695504
  0.90174344  0.40578619 -0.59491879 -0.8700784   0.        ]",[ 1.25477064 -0.73355675],[ 0.62870241 -1.23660223],-0.123383345528
31,[-0.37469482 -0.38602751],-2.31292,"[[  1.22859456e+01  -3.00326019e+00   3.81561861e-02   1.13195802e-01]
 [  4.69813042e+01   2.75451791e-03   0.00000000e+00   0.00000000e+00]]","[ 1.16992776 -0.48012403 -0.3809512   0.35024568  0.32817208  0.97695462
  0.93022478  0.39046029 -0.56013769 -0.99726062  0.        ]",[ 1.29281533 -0.7966463 ],[ 0.99678187 -0.98638741],-0.135264067969
32,[-0.37469482 -0.38602751],-2.35481,"[[  1.32558371e+01  -3.00342115e+00   3.81561861e-02   1.13195802e-01]
 [  4.99977890e+01  -1.25122500e-02   0.00000000e+00   0.00000000e+00]]","[ 0.90828652 -0.48015764  0.960841    0.35088727  0.328172    0.9769542
  0.98423722  0.38837145 -0.43958196 -1.04182929  0.        ]",[ 1.00942779 -0.79316509],[ 2.61149112 -1.16289884],-0.135300772425
33,[-0.37469482 -0.38602751],-2.34495,"[[  1.42855869e+01  -3.00366572e+00   3.81561861e-02   1.13195802e-01]
 [  5.29673007e+01  -1.05803759e-02   0.00000000e+00   0.00000000e+00]]","[-0.36219462 -0.48020869  1.4795141   0.35186213  0.32817192  0.97695378
  1.03740853  0.38863566 -0.33438879 -0.95098624  0.        ]",[ 0.81223583 -0.74452114],[ 0.89445219 -0.32839489],-0.121796704846
34,[-0.37469482 -0.38602751],-2.15545,"[[  1.53699443e+01  -3.00311898e+00   3.81561861e-02   1.13195802e-01]
 [  5.54601320e+01   4.31219987e-02   0.00000000e+00   0.00000000e+00]]","[-1.46144179 -0.48009402  0.51326679  0.34968253  0.32817183  0.97695336
  1.08204439  0.39598292 -0.35617796 -0.7993042   0.        ]",[ 0.96662819 -0.75218344],[-0.05569423 -1.39645436],-0.104790541063
35,[-0.37469482 -0.38602751],-2.08897,"[[  1.64659188e+01  -3.00303590e+00   3.81561861e-02   1.13195802e-01]
 [  5.41417061e+01  -1.60328644e-02   0.00000000e+00   0.00000000e+00]]","[-1.16136217 -0.48007644 -0.98457298  0.34935129  0.32817175  0.97695294
  1.0584363   0.38788947 -0.49144636 -0.7500877   0.        ]",[ 1.32534015 -0.73872393],[ 1.47217287 -1.89959697],-0.10483772386
36,[-0.37469482 -0.38602751],-2.2536,"[[  1.75777239e+01  -3.00340836e+00   3.81561861e-02   1.13195802e-01]
 [  5.70291832e+01  -1.76399644e-02   0.00000000e+00   0.00000000e+00]]","[ 0.24910895 -0.48015444 -1.37878631  0.35083592  0.32817167  0.97695252
  1.11013862  0.3876695  -0.5936608  -0.86058497  0.        ]",[ 1.3616879  -0.74981666],[ 0.40110083 -1.32011903],-0.122306329566
37,[-0.37469482 -0.38602751],-2.29588,"[[  1.87229139e+01  -3.00369383e+00   3.81561861e-02   1.13195802e-01]
 [  5.74882836e+01  -1.08183190e-02   0.00000000e+00   0.00000000e+00]]","[ 1.21283703 -0.48021404 -0.1598004   0.35197383  0.32817159  0.9769521
  1.11835867  0.38860271 -0.54457609 -1.01215169  0.        ]",[ 1.38187265 -0.82277596],[ 1.45097458 -1.23149897],-0.136167095727
38,[-0.37469482 -0.38602751],-2.39906,"[[  1.99009858e+01  -3.00385355e+00   3.81561861e-02   1.13195802e-01]
 [  6.03095101e+01  -5.57259626e-03   0.00000000e+00   0.00000000e+00]]","[ 0.52794831 -0.48024728  1.30185299  0.35261046  0.32817151  0.97695168
  1.16887464  0.38932031 -0.3935159  -1.02400519  0.        ]",[ 0.96009558 -0.79322213],[ 0.83602208 -0.32137901],-0.131810520728
39,[-0.37469482 -0.38602751],-2.2494,"[[  2.11284079e+01  -3.00321272e+00   3.81561861e-02   1.13195802e-01]
 [  6.24256494e+01   4.70940829e-02   0.00000000e+00   0.00000000e+00]]","[-1.05650753 -0.48011304  1.14236707  0.35005579  0.32817143  0.97695126
  1.20676535  0.39652588 -0.3261515  -0.8692275   0.        ]",[ 0.89248341 -0.74601948],[ 0.83582797 -0.8214154 ],-0.112077938823
40,[-0.37469482 -0.38602751],-2.08452,"[[  2.23977248e+01  -3.00288608e+00   3.81561861e-02   1.13195802e-01]
 [  6.44991248e+01  -1.20724739e-03   0.00000000e+00   0.00000000e+00]]","[-1.42698898 -0.48004431 -0.55542522  0.34875367  0.32817135  0.97695083
  1.24389208  0.38991736 -0.44371487 -0.74736299  0.        ]",[ 1.31586492 -0.75510502],[ 1.46540243 -1.68300226],-0.102220922615
41,[-0.37469482 -0.38602751],-2.11998,"[[  2.37146210e+01  -3.00318941e+00   3.81561861e-02   1.13195802e-01]
 [  6.71815610e+01  -2.03487138e-02   0.00000000e+00   0.00000000e+00]]","[ 0.05228074 -0.48010789 -1.42688734  0.3499627   0.32817127  0.97695041
  1.29192273  0.3872984  -0.58779706 -0.83995656  0.        ]",[ 1.45707524 -0.76296145],[ 1.9469982  -0.82602564],-0.119785419723
42,[-0.37469482 -0.38602751],-2.28018,"[[  2.50846332e+01  -3.00336804e+00   3.81561861e-02   1.13195802e-01]
 [  6.98108957e+01  -2.06719505e-03   0.00000000e+00   0.00000000e+00]]","[ 1.22230442 -0.48014521 -0.04483879  0.35067468  0.32817119  0.97694999
  1.33900248  0.38979951 -0.53584758 -1.01922896  0.        ]",[ 1.45019794 -0.85000944],[ 2.91216028 -0.85404344],-0.13655236805
43,[-0.37469482 -0.38602751],-2.39715,"[[  2.65067098e+01  -3.00339497e+00   3.81561861e-02   1.13195802e-01]
 [  7.23881776e+01  -8.15434841e-04   0.00000000e+00   0.00000000e+00]]","[ 0.11235338 -0.48015072  1.46729366  0.35078193  0.32817111  0.97694957
  1.3851501   0.38997067 -0.35901062 -0.99420234  0.        ]",[ 0.97379982 -0.79053569],[ 1.06759492 -0.66135479],-0.127423481818
44,[-0.37469482 -0.38602751],-2.14644,"[[  2.79798202e+01  -3.00320117e+00   3.81561861e-02   1.13195802e-01]
 [  7.49144381e+01   1.38042215e-02   0.00000000e+00   0.00000000e+00]]","[-1.48013623 -0.48010996  0.45249781  0.3500093   0.32817103  0.97694915
  1.43038405  0.39197079 -0.36011607 -0.79449731  0.        ]",[ 1.07556713 -0.76149696],[ 1.87084485 -1.21340571],-0.104358788586
45,[-0.37469482 -0.38602751],-2.05985,"[[  2.95029539e+01  -3.00331069e+00   3.81561861e-02   1.13195802e-01]
 [  7.73906870e+01  -1.45363749e-02   0.00000000e+00   0.00000000e+00]]","[-0.62149852 -0.4801328  -1.35877422  0.3504458   0.32817095  0.97694873
  1.47472243  0.38809323 -0.54836556 -0.78102148  0.        ]",[ 1.55275452 -0.78572583],[ 1.91155858 -0.11171728],-0.111263516138
46,[-0.37469482 -0.38602751],-2.22355,"[[  3.10751209e+01  -3.00265678e+00   3.81561861e-02   1.13195802e-01]
 [  7.98179156e+01   5.25251013e-02   0.00000000e+00   0.00000000e+00]]","[ 1.14443209 -0.47999528 -0.46544096  0.34783914  0.32817087  0.97694831
  1.51818296  0.39726824 -0.56571303 -0.99101631  0.        ]",[ 1.57911432 -0.862679  ],[ 2.57547232 -1.21526534],-0.134853163923
47,[-0.37469482 -0.38602751],-2.3949,"[[  3.26953502e+01  -3.00262674e+00   3.81561861e-02   1.13195802e-01]
 [  8.21970903e+01  -2.44435332e-02   0.00000000e+00   0.00000000e+00]]","[ 0.23907283 -0.47998882  1.43372054  0.34771932  0.32817079  0.97694789
  1.56078297  0.38673756 -0.36738684 -1.00431722  0.        ]",[ 1.05379605 -0.81596661],[ 1.40779621 -0.40726041],-0.128813569429
48,[-0.37469482 -0.38602751],-2.12557,"[[  3.43626905e+01  -3.00254011e+00   3.81561861e-02   1.13195802e-01]
 [  8.45291707e+01   1.83289437e-02   0.00000000e+00   0.00000000e+00]]","[-1.51348821 -0.47997044  0.31040044  0.34737395  0.32817071  0.97694747
  1.60253961  0.39258945 -0.36979516 -0.78350403  0.        ]",[ 1.14948416 -0.76997989],[ 2.26708818 -0.9177176 ],-0.103406996411
49,[-0.37469482 -0.38602751],-2.03828,"[[  3.60762092e+01  -3.00270426e+00   3.81561861e-02   1.13195802e-01]
 [  8.68150819e+01  -2.05951674e-02   0.00000000e+00   0.00000000e+00]]","[-0.22982918 -0.48000488 -1.44199001  0.34802814  0.32817063  0.97694705
  1.64346947  0.38726388 -0.57524496 -0.81306758  0.        ]",[ 1.63374782 -0.79994297],[ 2.60201189 -0.76793712],-0.11621273753
