timestep,logstd_action_dist,rewards,human_obs,obs,avg_action_dist,actions,original_rewards
10,[-0.23524445 -0.30142999],-1.04558,"[[ -3.53629274  -3.23597099  -0.13770007  -0.18542929]
 [-34.48577255  -5.3728537    0.           0.        ]]","[-1.46862794 -0.53890607  0.59958626  1.17215642 -1.19531857 -1.59460538
 -0.8917482  -0.36161796  0.88293765  1.46063447  0.        ]",[-1.606812   -0.75177109],[-2.0940379  -0.99093377],-0.221127990481
11,[-0.23524445 -0.30142999],-0.974202,"[[ -4.25887749  -3.21382684  -0.13770007  -0.18542929]
 [-37.76197881   4.24292297   0.           0.        ]]","[-0.80002268 -0.54157535  1.36363647  1.09375361 -1.19531657 -1.59460149
 -0.97316517  0.95865122  0.82951197  1.48479529  0.        ]",[-1.68971539 -0.97210681],[-2.13971247 -0.32303361],-0.218988944562
12,[-0.23524445 -0.30142999],-1.02898,"[[ -5.04634206  -3.12634394  -0.13770007  -0.18542929]
 [-40.97378097   3.933696     0.           0.        ]]","[ 0.2558557  -0.54518487  1.43172287  0.78316132 -1.19531457 -1.5945976
 -1.05298138  0.91619241  0.84199029  1.50521976  0.        ]",[-1.7687211  -0.93277311],[-2.84590503 -1.10233554],-0.221956582023
13,[-0.23524445 -0.30142999],-1.21332,"[[ -5.89740461  -3.0650695   -0.13770007  -0.18542929]
 [-44.12197207   2.24775754   0.           0.        ]]","[ 1.08125795 -0.54111259  0.58732855  0.56572294 -1.19531257 -1.5945937
 -1.13121652  0.68470807  0.81160853  1.49298229  0.        ]",[-1.74189043 -0.79133064],[-1.03813038 -0.78408248],-0.218336750865
14,[-0.23524445 -0.30142999],-1.28066,"[[ -6.81080519  -3.03217136  -0.13770007  -0.18542929]
 [-47.20780003   1.13827044   0.           0.        ]]","[ 0.99509789 -0.53668696 -0.71944699  0.44934922 -1.19531057 -1.59458981
 -1.20790157  0.53237213  0.74863227  1.54040222  0.        ]",[-1.63835883 -0.68307185],[-1.95372664 -0.06089006],-0.218122892042
15,[-0.23524445 -0.30142999],-1.47592,"[[ -7.78530906  -3.01204064  -0.13770007  -0.18542929]
 [-50.23250722   0.87573665   0.           0.        ]]","[-0.10142822 -0.53320964 -1.45346473  0.37833789 -1.19530857 -1.59458592
 -1.28306736  0.49632512  0.74352289  1.65399615  0.        ]",[-1.55396247 -0.735596  ],[-0.62335247 -0.37791842],-0.229239385153
16,[-0.23524445 -0.30142999],-1.42767,"[[ -8.80474443  -3.0028296   -0.13770007  -0.18542929]
 [-51.7061178    0.19429351   0.           0.        ]]","[-1.31801299 -0.53142405 -0.83468506  0.34590598 -1.19530657 -1.59458203
 -1.3196861   0.40276078  0.84353083  1.73249918  0.        ]",[-1.57028008 -0.89897132],[-1.73570018 -0.75164635],-0.244435020879
17,[-0.23524445 -0.30142999],-1.27994,"[[ -9.86832158e+00  -3.00145195e+00  -1.37700070e-01  -1.85429294e-01]
 [ -5.46418137e+01  -2.90675539e-03   0.00000000e+00   0.00000000e+00]]","[-1.44122627 -0.53114611  0.66584934  0.34105857 -1.19530457 -1.59457814
 -1.39263929  0.37568434  0.96634889  1.67030005  0.        ]",[-1.65563536 -1.02909434],[-2.07629685 -1.74439989],-0.247845923236
18,[-0.23524445 -0.30142999],-1.15292,"[[ -1.09900295e+01  -3.00214829e+00  -1.37700070e-01  -1.85429294e-01]
 [ -5.75193933e+01  -4.66466680e-02   0.00000000e+00   0.00000000e+00]]","[-0.20366588 -0.53128623  1.51376104  0.34350819 -1.19530257 -1.59457425
 -1.46414781  0.36967843  0.97154775  1.5143291   0.        ]",[-1.76987457 -0.92498535],[-1.93222199 -0.0105168 ],-0.233673637719
19,[-0.23524445 -0.30142999],-1.12013,"[[ -1.21687175e+01  -3.00193113e+00  -1.37700070e-01  -1.85429294e-01]
 [ -6.03399985e+01   3.85590239e-02   0.00000000e+00   0.00000000e+00]]","[ 1.07501067 -0.53124199  0.60362788  0.34274388 -1.19530057 -1.59457036
 -1.53424001  0.38137712  0.83804837  1.4423489   0.        ]",[-1.73338056 -0.73282987],[-2.82524618 -0.42457135],-0.215657594081
20,[-0.23524445 -0.30142999],-1.28138,"[[ -1.34032573e+01  -3.00158612e+00  -1.37700070e-01  -1.85429294e-01]
 [ -6.31047702e+01   4.37190546e-03   0.00000000e+00   0.00000000e+00]]","[ 0.72733382 -0.53117185 -1.07457405  0.34152979 -1.19529857 -1.59456647
 -1.60294422  0.37668283  0.7240312   1.55714153  0.        ]",[-1.60310125 -0.64063746],[-2.20945029  0.24149288],-0.21798894808
21,[-0.23524445 -0.30142999],-1.51069,"[[-14.69254271  -2.99188158  -0.13770007  -0.18542929]
 [-65.8147278    0.96295343   0.           0.        ]]","[-0.92290945 -0.5291416  -1.23371642  0.30741155 -1.19529657 -1.59456258
 -1.67028573  0.50829865  0.78500107  1.72013962  0.        ]",[-1.56094074 -0.81469035],[-0.62426357 -1.20146042],-0.238949985462
22,[-0.23524445 -0.30142999],-1.30485,"[[-16.02056537  -3.0059085   -0.13770007  -0.18542929]
 [-66.9836341   -1.48689065   0.           0.        ]]","[-1.50781169 -0.53203149  0.48521621  0.35674065 -1.19529457 -1.59455868
 -1.69932994  0.17192706  0.95382066  1.67541358  0.        ]",[-1.65230393 -0.9524191 ],[-1.7009555  -0.63331806],-0.2473248366
23,[-0.23524445 -0.30142999],-1.09239,"[[ -1.73866581e+01  -3.01591054e+00  -1.37700070e-01  -1.85429294e-01]
 [ -6.96168582e+01   5.96300441e-02   0.00000000e+00   0.00000000e+00]]","[-0.04756027 -0.53391953  1.50514487  0.39197348 -1.19529257 -1.59455479
 -1.76476373  0.38426916  0.95117828  1.50013173  0.        ]",[-1.78382587 -0.88061893],[-2.62796823 -1.10957641],-0.230613599583
24,[-0.23524445 -0.30142999],-1.22832,"[[-18.80489226  -3.01231419  -0.13770007  -0.18542929]
 [-72.19796179   0.21839349   0.           0.        ]]","[ 1.18120574 -0.53325657  0.09472809  0.37929936 -1.19529057 -1.5945509
 -1.82890168  0.40606759  0.79161351  1.46719036  0.        ]",[-1.71423292 -0.66130638],[-1.36330131 -1.45303723],-0.214253622719
25,[-0.23524445 -0.30142999],-1.39447,"[[-20.27423594  -3.00850781  -0.13770007  -0.18542929]
 [-74.72797616   0.15274458   0.           0.        ]]","[ 0.0046978  -0.53253468 -1.44113697  0.36589156 -1.19528857 -1.59454701
 -1.89176942  0.39705345  0.73630663  1.64343729  0.        ]",[-1.57500863 -0.66601539],[-1.49915521 -1.30273704],-0.227652387397
26,[-0.23524445 -0.30142999],-1.34005,"[[-21.79367744  -3.00619188  -0.13770007  -0.18542929]
 [-77.20791059   0.08290453   0.           0.        ]]","[-1.54783121 -0.53208509 -0.26300609  0.35773702 -1.19528657 -1.59454312
 -1.953392    0.38746386  0.90014756  1.72195934  0.        ]",[-1.61619973 -0.91356492],[-2.23902268 -0.23144416],-0.247643251429
27,[-0.23524445 -0.30142999],-1.16241,"[[-23.36222503  -3.00418682  -0.13770007  -0.18542929]
 [-79.6387481    0.09668776   0.           0.        ]]","[-0.4695276  -0.53168956  1.48425672  0.35067909 -1.19528457 -1.59453923
 -2.01379381  0.38935604  0.98061713  1.53945473  0.        ]",[-1.78250122 -0.90626085],[-1.41457964 -0.39941313],-0.236766727873
28,[-0.23524445 -0.30142999],-1.1537,"[[ -2.49789066e+01  -3.00279049e+00  -1.37700070e-01  -1.85429294e-01]
 [ -8.20214687e+01   4.76658134e-02   0.00000000e+00   0.00000000e+00]]","[ 1.16630151 -0.53141057  0.25600977  0.34576503 -1.19528257 -1.59453534
 -2.07299919  0.38262484  0.8062716   1.45189227  0.        ]",[-1.73126292 -0.6538223 ],[-2.26910182  1.06937673],-0.213962045706
29,[-0.23524445 -0.30142999],-1.39381,"[[-26.64276615  -2.96207649  -0.13770007  -0.18542929]
 [-84.35662149   4.01077458   0.           0.        ]]","[-0.11229325 -0.52206117 -1.45422269  0.20294949 -1.19528057 -1.59453145
 -2.13102176  0.9267735   0.70339603  1.64522118  0.        ]",[-1.56822252 -0.76565075],[-0.97655873 -0.97375424],-0.225538344044
30,[-0.23524445 -0.30142999],-1.41208,"[[ -2.83519347e+01  -2.92128126e+00  -1.37700070e-01  -1.85429294e-01]
 [ -8.65529946e+01   8.21099626e-02   0.00000000e+00   0.00000000e+00]]","[-1.57047295 -0.51032318  0.14356022  0.06090379 -1.19527857 -1.59452756
 -2.18559483  0.38735261  0.924936    1.78030331  0.        ]",[-1.65330029 -1.01523781],[-1.49624835 -1.91673909],-0.255311039941
31,[-0.23524445 -0.30142999],-1.17915,"[[-30.10553136  -2.95931371  -0.13770007  -0.18542929]
 [-88.79928686  -3.8723262    0.           0.        ]]","[ 0.15892721 -0.52134007  1.46370503  0.19329364 -1.19527657 -1.59452367
 -2.24140769 -0.15560671  0.98531692  1.47972046  0.        ]",[-1.80065203 -0.77265072],[-0.74758145 -1.13544445],-0.231737802467
32,[-0.23524445 -0.30142999],-1.2762,"[[-31.89358216  -3.0346975   -0.13770007  -0.18542929]
 [-90.00158293  -1.31642566   0.           0.        ]]","[ 1.02828268 -0.53707373 -0.65441611  0.45826885 -1.19527457 -1.59451978
 -2.27127599  0.19532845  0.752867    1.54009266  0.        ]",[-1.684448   -0.55322099],[-1.67291097 -0.73862432],-0.21841796714
33,[-0.23524445 -0.30142999],-1.4367,"[[-33.7154614   -3.03592731  -0.13770007  -0.18542929]
 [-92.17908611   0.57970235   0.           0.        ]]","[-1.11407132 -0.53726228 -1.07970195  0.46261321 -1.19527257 -1.59451588
 -2.32537811  0.45567415  0.8379494   1.70823441  0.        ]",[-1.60063457 -0.75613976],[-1.71948527 -0.47499425],-0.24159151213
34,[-0.23524445 -0.30142999],-1.15079,"[[-35.58045834  -3.02265401  -0.13770007  -0.18542929]
 [-94.31349827   0.62446034   0.           0.        ]]","[-0.91407635 -0.53510652  1.29638662  0.41575118 -1.19527057 -1.59451199
 -2.3784086   0.46181922  0.97596159  1.57826931  0.        ]",[-1.76763582 -0.90572089],[-1.60975373 -0.45546655],-0.239964523856
35,[-0.23524445 -0.30142999],-1.19001,"[[-37.48771977  -3.01255157  -0.13770007  -0.18542929]
 [-96.40567632   0.38276202   0.           0.        ]]","[ 1.15189565 -0.53329575  0.34007078  0.3801333  -1.19526857 -1.5945081
 -2.43038871  0.42863267  0.8107321   1.45735536  0.        ]",[-1.75632358 -0.63596171],[-1.63622574 -1.2478563 ],-0.214849827204
36,[-0.23524445 -0.30142999],-1.38287,"[[-39.43640944  -3.0074769   -0.13770007  -0.18542929]
 [-98.45645844   0.15738934   0.           0.        ]]","[-0.42449927 -0.53233059 -1.43642245  0.36225894 -1.19526658 -1.59450421
 -2.48133928  0.39768772  0.75699384  1.68067373  0.        ]",[-1.59012222 -0.66470146],[-1.97072662 -1.13137442],-0.232934020273
37,[-0.23524445 -0.30142999],-1.32014,"[[ -4.14257075e+01  -3.00539965e+00  -1.37700070e-01  -1.85429294e-01]
 [ -1.00466652e+02   6.40676648e-02   0.00000000e+00   0.00000000e+00]]","[-1.34537296 -0.53192456  0.84863486  0.35494563 -1.19526458 -1.59450032
 -2.53128034  0.38487394  0.97450721  1.64906259  0.        ]",[-1.72484469 -0.91925693],[-0.32747232 -0.03373203],-0.246499520902
38,[-0.23524445 -0.30142999],-1.18662,"[[ -4.34280941e+01  -3.00353239e+00  -1.37700070e-01  -1.85429294e-01]
 [ -9.97743146e+01   9.66752995e-02   0.00000000e+00   0.00000000e+00]]","[ 0.97623564 -0.53155425  0.81010911  0.34837336 -1.19526258 -1.59449643
 -2.51406291  0.38935081  0.85811616  1.44220086  0.        ]",[-1.78763032 -0.67862701],[-1.00671868 -1.86912904],-0.217327251021
39,[-0.23524445 -0.30142999],-1.50576,"[[ -4.54434877e+01  -3.00294605e+00  -1.37700070e-01  -1.85429294e-01]
 [ -1.01758428e+02  -8.29608368e-03   0.00000000e+00   0.00000000e+00]]","[-0.04521784 -0.53143661 -1.44805072  0.34630977 -1.19526058 -1.59449254
 -2.56335506  0.37493746  0.73370821  1.64684737  0.        ]",[-1.59908104 -0.61886108],[-0.00864551 -0.00831773],-0.22782473364
40,[-0.23524445 -0.30142999],-1.28354,"[[ -4.74587879e+01  -3.00223278e+00  -1.37700070e-01  -1.85429294e-01]
 [ -9.97781959e+01   5.34723377e-02   0.00000000e+00   0.00000000e+00]]","[-1.49802938 -0.53129294  0.51661087  0.34379976 -1.19525858 -1.59448865
 -2.51413351  0.38341825  0.95727605  1.6820175   0.        ]",[-1.69442034 -0.91979069],[-1.74529519 -1.10518549],-0.248246254797
41,[-0.23524445 -0.30142999],-1.17224,"[[ -4.94742583e+01  -3.00230770e+00  -1.37700070e-01  -1.85429294e-01]
 [ -1.01762236e+02  -3.21742770e-02   0.00000000e+00   0.00000000e+00]]","[ 0.77310663 -0.53130755  1.08482633  0.34406311 -1.19525658 -1.59448476
 -2.56342345  0.37165828  0.89014615  1.44621068  0.        ]",[-1.80571866 -0.71382743],[-0.72493997  0.31945702],-0.220413352803
42,[-0.23524445 -0.30142999],-1.33057,"[[ -51.51808767   -2.99019011   -0.13770007   -0.18542929]
 [-102.61781903    1.23980435    0.            0.        ]]","[ 0.2352771  -0.52876415 -1.38240251  0.30146392 -1.19525458 -1.59448087
 -2.58467091  0.54630653  0.71556712  1.61289858  0.        ]",[-1.60979033 -0.62741292],[-1.97841283 -0.16559908],-0.223066299524
43,[-0.23524445 -0.30142999],-1.38932,"[[ -53.58978535   -2.97214681   -0.13770007   -0.18542929]
 [-104.54553747    0.56695523    0.            0.        ]]","[-1.55167148 -0.5245876   0.29829417  0.23818082 -1.19525258 -1.59447698
 -2.63255989  0.45392071  0.94362698  1.72507496  0.        ]",[-1.6837709  -0.94208241],[-0.97478935 -1.63459913],-0.251331492778
44,[-0.23524445 -0.30142999],-1.11479,"[[ -55.69865697   -3.00056925   -0.13770007   -0.18542929]
 [-106.3357135    -2.53570496    0.            0.        ]]","[ 0.71382726 -0.53095427  1.14434969  0.33794646 -1.19525058 -1.59447309
 -2.67703011  0.02791019  0.89886916  1.44781483  0.        ]",[-1.80808163 -0.66790938],[-1.93743796 -0.19817359],-0.221308801725
45,[-0.23524445 -0.30142999],-1.32757,"[[ -5.78439755e+01  -3.01928524e+00  -1.37700070e-01  -1.85429294e-01]
 [ -1.08189939e+02  -7.58449572e-03   0.00000000e+00   0.00000000e+00]]","[ 0.17898701 -0.53451403 -1.40095384  0.40386667 -1.19524858 -1.5944692
 -2.72309102  0.37503351  0.73970612  1.63033481  0.        ]",[-1.62183523 -0.57983547],[-2.63468777  0.87834007],-0.226564842548
46,[-0.23524445 -0.30142999],-1.25978,"[[ -60.02600704   -2.98447589   -0.13770007   -0.18542929]
 [-110.00707298    3.47724467    0.            0.        ]]","[-1.49764302 -0.52749013  0.51780044  0.28140167 -1.19524658 -1.59446531
 -2.76822928  0.85351728  0.96010146  1.69775737  0.        ]",[-1.70603204 -0.99873042],[-2.16682902 -0.51444822],-0.249991434922
47,[-0.23524445 -0.30142999],-1.15053,"[[ -62.24401954   -2.9359668    -0.13770007   -0.18542929]
 [-111.78827995    1.38113204    0.            0.        ]]","[ 0.95118047 -0.51481254  0.85213515  0.11189445 -1.19524458 -1.59446142
 -2.81247384  0.56570977  0.9013224   1.39786453  0.        ]",[-1.78988457 -0.70559061],[-1.22842836  0.2516303 ],-0.216949441115
48,[-0.23524445 -0.30142999],-1.3602,"[[ -64.49730204   -2.89850452   -0.13770007   -0.18542929]
 [-113.5341036     2.3622281     0.            0.        ]]","[-0.32630949 -0.50273634 -1.45031459 -0.01786403 -1.19524258 -1.59445753
 -2.85583818  0.70041862  0.66089182  1.66340585  0.        ]",[-1.5622611  -0.72934234],[-0.79906054 -0.44359553],-0.224577637253
49,[-0.23524445 -0.30142999],-1.41494,"[[ -66.7771723    -2.86921004   -0.13770007   -0.18542929]
 [-114.44993703    0.57348961    0.            0.        ]]","[-1.15280456 -0.49191705  1.0977975  -0.1185047  -1.19524058 -1.59445364
 -2.87857741  0.4548151   1.04784186  1.72132599  0.        ]",[-1.79376054 -1.02198648],[-0.59609297 -2.17626825],-0.259403627662
