timestep,logstd_action_dist,rewards,human_obs,obs,avg_action_dist,actions,original_rewards
0,[-0.00948907 -0.0349941 ],-0.449153,"[[-0.02174741 -0.09695951  0.17827638 -0.07781572]
 [-0.00222179 -0.00047291  0.          0.        ]]","[ 1.05547472  1.28129299 -0.03491558  0.2063399   1.61779615 -0.66093804
 -0.05948728  0.18145747 -0.13164501  0.4469236   0.        ]",[-0.00644965 -0.44742545],[ 0.28429126 -0.92436802],-0.069834990061
1,[-0.00948907 -0.0349941 ],-0.473046,"[[-0.01049348 -0.1336964   0.17827638 -0.07781572]
 [ 1.12385935 -3.66101451  0.          0.        ]]","[ 1.05570852  1.27610283 -0.01759856  0.13787794  1.61775022 -0.66093059
  0.04359871 -0.30985858 -0.13384503  0.43537555  0.        ]",[-0.01229594 -0.45742983],[ 1.04940936 -0.97856364],-0.0681996544337
2,[-0.00948907 -0.0349941 ],-0.49005,"[[ 0.05146614 -0.24508088  0.17827638 -0.07781572]
 [ 5.05900188 -7.46474414  0.          0.        ]]","[ 1.05393299  1.25047559  0.07771907 -0.06725041  1.61770429 -0.66092313
  0.40383779 -0.82038887 -0.14040648  0.44118529  0.        ]",[-0.01786054 -0.46816066],[ 0.69336578 -1.74352876],-0.0684895277742
3,[-0.00948907 -0.0349941 ],-0.531177,"[[  0.17917762  -0.43263039   0.17827638  -0.07781572]
 [  7.70335101 -11.27747767   0.           0.        ]]","[ 1.03357179  1.17440891  0.27282328 -0.39862132  1.61765836 -0.66091568
  0.64590924 -1.33211075 -0.15886182  0.48490989  0.        ]",[-0.02260305 -0.4768461 ],[ 1.46145318 -1.94567339],-0.0730718845935
4,[-0.00948907 -0.0349941 ],-0.524752,"[[  0.37142357  -0.69567963   0.17827638  -0.07781572]
 [ 11.50863033 -15.01492263   0.           0.        ]]","[ 0.96127077  1.00307109  0.55710178 -0.81445468  1.61761244 -0.66090822
  0.99425204 -1.83369046 -0.20574486  0.56177804  0.        ]",[-0.02580077 -0.48175782],[ 0.67359005  0.07750489],-0.0813536317637
5,[-0.00948907 -0.0349941 ],-0.562476,"[[  0.62605317  -0.9899196    0.17827638  -0.07781572]
 [ 13.94631796 -14.41100843   0.           0.        ]]","[ 0.79298796  0.7357086   0.90029796 -1.18042351  1.61756653 -0.66090077
  1.21738903 -1.75257816 -0.29160009  0.68887114  0.        ]",[-0.02381105 -0.47763681],[ 0.22752144  1.66570082],-0.0974193886706
6,[-0.00948907 -0.0349941 ],-0.607086,"[[  0.9112396   -1.23554339   0.17827638  -0.07781572]
 [ 14.57030992 -10.16548642   0.           0.        ]]","[ 0.5192632   0.46726505  1.21471106 -1.3836642   1.61752061 -0.66089332
  1.27448657 -1.18273877 -0.40692639  0.86016261  0.        ]",[-0.0178587  -0.46533424],[ 0.15080684  0.19608484],-0.122452394337
7,[-0.00948907 -0.0349941 ],-0.714993,"[[  1.20574665  -1.42903552   0.17827638  -0.07781572]
 [ 14.87938027  -9.1869721    0.           0.        ]]","[ 0.16492462  0.23794643  1.43604809 -1.46925788  1.6174747  -0.66088587
  1.30275292 -1.0513895  -0.54925634  1.03530036  0.        ]",[-0.01325308 -0.45156109],[ 1.23942008  0.32114351],-0.151051963238
8,[-0.00948907 -0.0349941 ],-0.688138,"[[  1.54009259  -1.59818744   0.17827638  -0.07781572]
 [ 18.54309437  -7.73295003   0.           0.        ]]","[-0.28711807  0.0318959   1.53669152 -1.48733648  1.6174288  -0.66087841
  1.63809943 -0.85622555 -0.7389356   1.20647025  0.        ]",[-0.00529706 -0.4336178 ],[-1.38175752 -1.32022545],-0.183430722157
9,[-0.00948907 -0.0349941 ],-0.75391,"[[  1.86757916  -1.79101887   0.17827638  -0.07781572]
 [ 14.21984869 -11.53765157   0.           0.        ]]","[-0.7347899  -0.20149973  1.47010054 -1.44269526  1.6173829  -0.66087096
  1.24230933 -1.36684578 -0.94356342  1.27964484  0.        ]",[-0.0027593  -0.41866997],[-1.0351126  -1.36662854],-0.206511302508
10,[-0.00948907 -0.0349941 ],-0.794175,"[[  2.10945039  -2.05919651   0.17827638  -0.07781572]
 [  9.98118961 -15.26780123   0.           0.        ]]","[-1.04030228 -0.50783321  1.31943638 -1.26863532  1.617337   -0.66086351
  0.85427745 -1.86742156 -1.0814461   1.19108916  0.        ]",[ 0.00171517 -0.3967014 ],[ 0.58270525 -1.88367594],-0.207255705477
11,[-0.00948907 -0.0349941 ],-0.794414,"[[  2.33024031  -2.40124456   0.17827638  -0.07781572]
 [ 12.09078061 -18.9247872    0.           0.        ]]","[-1.28346387 -0.83646064  1.11445959 -0.87738587  1.61729111 -0.66085606
  1.04737927 -2.35811245 -1.1929656   1.00495637  0.        ]",[ 0.00740827 -0.37636533],[ 0.33192511  0.53174879],-0.197980511621
12,[-0.00948907 -0.0349941 ],-0.742968,"[[  2.58284238  -2.75485195   0.17827638  -0.07781572]
 [ 13.16587105 -16.4442354    0.           0.        ]]","[-1.50425605 -1.06599609  0.81421507 -0.31948632  1.61724522 -0.6608486
  1.14577579 -2.02512285 -1.30194004  0.79168434  0.        ]",[ 0.01320755 -0.36167315],[-1.53563858 -0.53410755],-0.190979878855
13,[-0.00948907 -0.0349941 ],-0.654332,"[[ 2.80382333 -3.05435929  0.17827638 -0.07781572]
 [ 8.94650007 -7.14239311  0.          0.        ]]","[-1.63661995 -1.15155445  0.50835569  0.22467203  1.61719933 -0.66084115
  0.75951222 -0.77676698 -1.36623395  0.62922223  0.        ]",[ 0.02084908 -0.34660628],[ 1.93801046  0.0962447 ],-0.187254335586
14,[-0.00948907 -0.0349941 ],-0.685275,"[[  3.02070617  -3.09219093   0.17827638  -0.07781572]
 [ 12.72906658   0.99219574   0.           0.        ]]","[-1.70473535 -1.154688    0.18395781  0.29547605  1.61715345 -0.6608337
  1.10576183  0.31492952 -1.38489802  0.5793792   0.        ]",[ 0.03146436 -0.32952341],[-0.68350115 -0.68106017],-0.186642134447
15,[-0.00948907 -0.0349941 ],-0.623964,"[[ 3.24560754 -3.06119408  0.17827638 -0.07781572]
 [ 9.77090663  1.64083918  0.          0.        ]]","[-1.70730562 -1.15221126 -0.16141373  0.23744491  1.61710757 -0.66082625
  0.83495124  0.4019774  -1.39575818  0.62069719  0.        ]",[ 0.03178297 -0.33012474],[ 1.06328398 -0.64591223],-0.190837384747
16,[-0.00948907 -0.0349941 ],-0.63871,"[[  3.47880949  -3.03362548   0.17827638  -0.07781572]
 [ 13.53673602   1.07644858   0.           0.        ]]","[-1.6367235  -1.14902324 -0.51080831  0.18595175  1.6170617  -0.6608188
  1.17966605  0.32622972 -1.41953333  0.65260689  0.        ]",[ 0.03294535 -0.33052963],[-0.26303566 -0.89101802],-0.196302490239
17,[-0.00948907 -0.0349941 ],-0.62002,"[[  3.73640605  -3.01776407   0.17827638  -0.07781572]
 [ 12.22728726   0.55247637   0.           0.        ]]","[-1.4767874  -1.14676178 -0.86398051  0.156392    1.61701583 -0.66081135
  1.05977733  0.25590665 -1.45069183  0.66737374  0.        ]",[ 0.03270959 -0.33146718],[-0.91712326 -2.01796652],-0.20166448667
18,[-0.00948907 -0.0349941 ],-0.592908,"[[ 3.94209036 -3.01006471  0.17827638 -0.07781572]
 [ 8.35405413  0.25305559  0.          0.        ]]","[-1.29403662 -1.14554338 -1.106118    0.14206322  1.61696996 -0.6608039
  0.70520142  0.21572011 -1.47602949  0.66844934  0.        ]",[ 0.03160604 -0.33273372],[ 0.12078564 -1.26304047],-0.205302618413
19,[-0.00948907 -0.0349941 ],-0.565921,"[[ 4.11231023 -3.00660157  0.17827638 -0.07781572]
 [ 8.66689107  0.11152498  0.          0.        ]]","[-1.11165653 -1.14496052 -1.27166832  0.13562225  1.6169241  -0.66079645
  0.73383073  0.19672377 -1.49542064  0.66316198  0.        ]",[ 0.03183237 -0.33327436],[ 0.51428063 -0.58498803],-0.207702365559
20,[-0.00948907 -0.0349941 ],-0.53001,"[[  4.30435629  -3.00465394   0.17827638  -0.07781572]
 [ 10.53150097   0.07826669   0.           0.        ]]","[-0.8790526  -1.14461727 -1.41416255  0.13200078  1.61687824 -0.660789
  0.90451121  0.1922586  -1.51483057  0.65200681  0.        ]",[ 0.03255637 -0.33402961],[ 1.33877377 -1.03820732],-0.209755593406
21,[-0.00948907 -0.0349941 ],-0.583304,"[[  4.55261930e+00  -3.00390664e+00   1.78276378e-01  -7.78157159e-02]
 [  1.42823009e+01   1.21192271e-02   0.00000000e+00   0.00000000e+00]]","[-0.5497484  -1.14447157 -1.52086645  0.13061085  1.61683239 -0.66078155
  1.24784897  0.18337937 -1.53534283  0.63143077  0.        ]",[ 0.03368978 -0.33505407],[-2.27776679 -0.88209612],-0.211432463387
22,[-0.00948907 -0.0349941 ],-0.509395,"[[  4.79570366e+00  -3.00371737e+00   1.78276378e-01  -7.78157159e-02]
 [  1.00402722e+01   6.95845583e-03   0.00000000e+00   0.00000000e+00]]","[-0.21407992 -1.14441908 -1.53508803  0.13025806  1.61678654 -0.6607741
  0.85950715  0.18268525 -1.54998371  0.60641764  0.        ]",[ 0.03206319 -0.33848068],[-0.0903548  -0.82092138],-0.212078432793
23,[-0.00948907 -0.0349941 ],-0.497361,"[[  4.99092553e+00  -3.00355121e+00   1.78276378e-01  -7.78157159e-02]
 [  9.48376959e+00   7.96806908e-03   0.00000000e+00   0.00000000e+00]]","[ 0.05152274 -1.14437042 -1.48107683  0.12994823  1.61674069 -0.66076665
  0.80855237  0.18281927 -1.55752801  0.58392345  0.        ]",[ 0.03130963 -0.34121722],[-0.16224751 -1.25844387],-0.211909577195
24,[-0.00948907 -0.0349941 ],-0.490224,"[[  5.17227195e+00  -3.00361163e+00   1.78276378e-01  -7.78157159e-02]
 [  8.65363910e+00  -8.19833882e-03   0.00000000e+00   0.00000000e+00]]","[ 0.28549033 -1.14435984 -1.38047054  0.13005948  1.61669485 -0.66075921
  0.73255014  0.18064804 -1.56075582  0.56199645  0.        ]",[ 0.03047971 -0.34395158],[-0.22649703  0.86223221],-0.211191804872
