timestep,logstd_action_dist,rewards,human_obs,obs,avg_action_dist,actions,original_rewards
20,[-0.30994213 -0.34575015],-0.85403,"[[ -5.77409793e+00  -3.00188029e+00   1.89554044e-02  -1.01292808e-01]
 [ -2.67312938e+01   4.36979665e-02   0.00000000e+00   0.00000000e+00]]","[ 1.025129   -0.50456702  0.74805858  0.34704215  0.16198565 -0.87183684
 -0.55913897  0.38903646 -0.3247015   0.75822557  0.        ]",[-0.76391572 -0.98183846],[-1.24499745 -1.53064795],-0.0857628708087
21,[-0.30994213 -0.34575015],-1.0244,"[[ -6.34313920e+00  -3.00212185e+00   1.89554044e-02  -1.01292808e-01]
 [ -3.01614022e+01  -3.87537478e-02   0.00000000e+00   0.00000000e+00]]","[ 1.19760397 -0.50461671 -0.06122465  0.3479431   0.16198557 -0.87183615
 -0.63245335  0.37773377 -0.39759116  0.7832141   0.        ]",[-0.6825183  -0.79314065],[ 0.502742   -1.36127795],-0.0912194061744
22,[-0.30994213 -0.34575015],-1.06738,"[[ -6.92040514e+00  -3.00290358e+00   1.89554044e-02  -1.01292808e-01]
 [ -2.75738139e+01  -3.44493329e-02   0.00000000e+00   0.00000000e+00]]","[ 0.92932792 -0.50477757 -0.85238871  0.35085938  0.1619855  -0.87183545
 -0.57714615  0.37832363 -0.44673045  0.84863738  0.        ]",[-0.49596694 -0.66601139],[ 0.25127266 -2.10963378],-0.100737764774
23,[-0.30994213 -0.34575015],-1.15278,"[[ -7.45642283e+00  -3.00344650e+00   1.89554044e-02  -1.01292808e-01]
 [ -2.60330894e+01  -2.01208752e-02   0.00000000e+00   0.00000000e+00]]","[ 0.35458326 -0.50488867 -1.33598556  0.35288489  0.16198542 -0.87183476
 -0.54421453  0.38028758 -0.45590283  0.92624355  0.        ]",[-0.40251109 -0.69086307],[-0.28616995  0.75586678],-0.109881883129
24,[-0.30994213 -0.34575015],-1.11389,"[[ -7.98328024e+00  -2.97381197e+00   1.89554044e-02  -1.01292808e-01]
 [ -2.66505771e+01   2.97361527e+00   0.00000000e+00   0.00000000e+00]]","[-0.35746928 -0.49817461 -1.4389648   0.24255488  0.16198535 -0.87183407
 -0.55741233  0.79066902 -0.453541    0.99610525  0.        ]",[-0.38527384 -1.0163573 ],[ 0.63835459 -0.91368285],-0.117711905462
25,[-0.30994213 -0.34575015],-1.05703,"[[ -8.48564078e+00  -2.95122255e+00   1.89554044e-02  -1.01292808e-01]
 [ -2.35956801e+01  -7.02433043e-01   0.00000000e+00   0.00000000e+00]]","[-0.99424518 -0.49219159 -1.1659926   0.15881987  0.16198527 -0.87183338
 -0.49211693  0.28675527 -0.41474957  1.06296634  0.        ]",[-0.61467105 -1.15879607],[ 0.05632965 -0.50019496],-0.123994771774
26,[-0.30994213 -0.34575015],-0.865927,"[[ -8.95063138e+00  -2.98499874e+00   1.89554044e-02  -1.01292808e-01]
 [ -2.29056896e+01  -2.66865084e+00   0.00000000e+00   0.00000000e+00]]","[-1.40703517 -0.50086005 -0.64775759  0.28414362  0.1619852  -0.87183268
 -0.47736886  0.01722553 -0.32319095  1.06677688  0.        ]",[-0.77032554 -1.21066785],[-1.18760111 -2.77545605],-0.122009880417
27,[-0.30994213 -0.34575015],-0.818417,"[[ -9.44392069e+00  -3.02671544e+00   1.89554044e-02  -1.01292808e-01]
 [ -2.64115033e+01  -6.46351779e-01   0.00000000e+00   0.00000000e+00]]","[-1.55898036 -0.50925302  0.05568458  0.43983944  0.16198512 -0.87183199
 -0.55230156  0.29444288 -0.24898505  1.00795361  0.        ]",[-0.7477783  -1.28153062],[-1.26144558 -2.01065765],-0.113855063205
28,[-0.30994213 -0.34575015],-0.824685,"[[ -1.00066291e+01  -3.02542885e+00   1.89554044e-02  -1.01292808e-01]
 [ -2.98478947e+01   4.15251486e-01   0.00000000e+00   0.00000000e+00]]","[-1.33220408 -0.50903222  0.84002386  0.43502473  0.16198505 -0.8718313
 -0.62575039  0.43996767 -0.20929003  0.95227329  0.        ]",[-0.78000641 -1.34990144],[-0.84808949 -1.50640513],-0.106883146009
29,[-0.30994213 -0.34575015],-0.817786,"[[ -1.06313485e+01  -3.01670259e+00   1.89554044e-02  -1.01292808e-01]
 [ -3.26148337e+01   3.93299690e-01   0.00000000e+00   0.00000000e+00]]","[-0.67104245 -0.50747183  1.40906305  0.40239001  0.16198497 -0.8718306
 -0.68489035  0.43695827 -0.19903455  0.87564508  0.        ]",[-0.7751416  -1.28161681],[-0.01827375 -1.29384671],-0.0976681371849
30,[-0.30994213 -0.34575015],-0.798312,"[[ -1.12778930e+01  -3.01045119e+00   1.89554044e-02  -1.01292808e-01]
 [ -3.20415225e+01   2.33376530e-01   0.00000000e+00   0.00000000e+00]]","[ 0.20477778 -0.50628483  1.44752495  0.37903257  0.1619849  -0.87182991
 -0.67263598  0.4150357  -0.23553638  0.80016755  0.        ]",[-0.78913778 -1.15949869],[-1.52450087 -0.12368152],-0.0889195073542
31,[-0.30994213 -0.34575015],-0.807307,"[[ -1.19520840e+01  -3.00610031e+00   1.89554044e-02  -1.01292808e-01]
 [ -3.53664984e+01   1.82802232e-01   0.00000000e+00   0.00000000e+00]]","[ 0.94786376 -0.5054246   0.87965496  0.36278743  0.16198482 -0.87182922
 -0.74370335  0.40810273 -0.31285241  0.76159464  0.        ]",[-0.80961388 -0.97895193],[-2.44292487 -1.16244423],-0.0858244623995
32,[-0.30994213 -0.34575015],-1.04735,"[[ -1.26921142e+01  -3.00420318e+00   1.89554044e-02  -1.01292808e-01]
 [ -3.86256592e+01   3.87889776e-02   0.00000000e+00   0.00000000e+00]]","[ 1.18919234 -0.50504062 -0.15806959  0.35570691  0.16198475 -0.87182853
 -0.81336392  0.3883611  -0.40488048  0.79078027  0.        ]",[-0.7158674  -0.74865568],[-0.81438641  0.35384799],-0.0923818865776
33,[-0.30994213 -0.34575015],-1.10286,"[[ -1.34893059e+01  -2.98936911e+00   1.89554044e-02  -1.01292808e-01]
 [ -4.10853017e+01   1.43998590e+00   0.00000000e+00   0.00000000e+00]]","[ 0.65302528 -0.50185747 -1.1516928   0.30040994  0.16198467 -0.87182783
 -0.86593554  0.58043777 -0.46460632  0.8803335   0.        ]",[-0.48584834 -0.67957968],[-0.70935281 -0.10996978],-0.105111916142
34,[-0.30994213 -0.34575015],-0.985848,"[[ -1.43310298e+01  -2.96521299e+00   1.89554044e-02  -1.01292808e-01]
 [ -4.30804370e+01   9.77220753e-01   0.00000000e+00   0.00000000e+00]]","[-0.4453672  -0.49598234 -1.42360797  0.21063766  0.1619846  -0.87182714
 -0.90857875  0.5170013  -0.45521116  1.00531055  0.        ]",[-0.57701254 -0.94413185],[-1.00666654 -2.64322819],-0.118828657012
35,[-0.30994213 -0.34575015],-0.954502,"[[ -1.52238084e+01  -2.98557700e+00   1.89554044e-02  -1.01292808e-01]
 [ -4.61871162e+01  -3.00036127e+00   0.00000000e+00   0.00000000e+00]]","[-1.40066676 -0.50099132 -0.66089114  0.2862936   0.16198452 -0.87182645
 -0.97497995 -0.02824867 -0.3243798   1.06633126  0.        ]",[-0.85889113 -1.10167241],[ 0.08283255 -1.20912053],-0.12198234857
36,[-0.30994213 -0.34575015],-0.854239,"[[ -1.61350866e+01  -3.02219718e+00   1.89554044e-02  -1.01292808e-01]
 [ -4.49448108e+01  -5.12997457e-01   0.00000000e+00   0.00000000e+00]]","[-1.43528397 -0.50846529  0.63993094  0.42293378  0.16198445 -0.87182575
 -0.94842614  0.31272106 -0.21664471  0.97235398  0.        ]",[-0.80741942 -1.26713181],[-1.35697982 -0.48896951],-0.109327511736
37,[-0.30994213 -0.34575015],-0.850517,"[[ -1.70647801e+01  -3.02058918e+00   1.89554044e-02  -1.01292808e-01]
 [ -4.80143132e+01   3.70128081e-01   0.00000000e+00   0.00000000e+00]]","[-0.47254266 -0.50817829  1.47233983  0.41691968  0.16198437 -0.87182506
 -1.01403267  0.43378045 -0.20803094  0.85462346  0.        ]",[-0.79371732 -1.18616283],[ 0.62952125 -0.45127364],-0.095196260553
38,[-0.30994213 -0.34575015],-0.798851,"[[ -1.79905217e+01  -3.01289483e+00   1.89554044e-02  -1.01292808e-01]
 [ -4.45713229e+01   3.44779290e-01   0.00000000e+00   0.00000000e+00]]","[ 0.72157892 -0.50675329  1.14705507  0.38815932  0.1619843  -0.87182437
 -0.9404415   0.43030539 -0.28577043  0.77180682  0.        ]",[-0.82109332 -1.00374556],[-1.31127104 -1.36047425],-0.0863711710434
39,[-0.30994213 -0.34575015],-0.999793,"[[ -1.89128200e+01  -3.00800866e+00   1.89554044e-02  -1.01292808e-01]
 [ -4.76482550e+01   1.63541486e-01   0.00000000e+00   0.00000000e+00]]","[ 1.19732633 -0.50580294 -0.06610909  0.3699102   0.16198422 -0.87182368
 -1.00620684  0.40546092 -0.39832756  0.78888497  0.        ]",[-0.77829218 -0.73969257],[ 0.39246194 -2.10627997],-0.0918956960669
40,[-0.30994213 -0.34575015],-1.06656,"[[ -1.98407305e+01  -3.00574645e+00   1.89554044e-02  -1.01292808e-01]
 [ -4.51511157e+01   7.37385016e-02   0.00000000e+00   0.00000000e+00]]","[ 0.57607637 -0.50535087 -1.20979492  0.36146513  0.16198415 -0.87182298
 -0.95283224  0.39315043 -0.45555584  0.90091636  0.        ]",[-0.5550313  -0.61011249],[-1.11624089 -0.88023156],-0.107011637448
41,[-0.30994213 -0.34575015],-1.03697,"[[ -2.07745095e+01  -3.00461538e+00   1.89554044e-02  -1.01292808e-01]
 [ -4.82165721e+01   4.09245747e-02   0.00000000e+00   0.00000000e+00]]","[-0.6580395  -0.50512187 -1.35953859  0.35724358  0.16198407 -0.87182229
 -1.01835228  0.38865206 -0.40638337  1.02005334  0.        ]",[-0.70971292 -0.873483  ],[-0.84210153 -0.20077707],-0.118749360551
42,[-0.30994213 -0.34575015],-0.875583,"[[ -2.17627162e+01  -3.00330410e+00   1.89554044e-02  -1.01292808e-01]
 [ -5.05961739e+01   6.99436166e-02   0.00000000e+00   0.00000000e+00]]","[-1.5233913  -0.50485408 -0.30747095  0.35235033  0.161984   -0.8718216
 -1.06921278  0.39262982 -0.28161826  1.0465363   0.        ]",[-0.80859673 -1.21121383],[-0.01448508 -2.35879715],-0.118874175071
43,[-0.30994213 -0.34575015],-0.778318,"[[ -2.27651655e+01  -3.00297540e+00   1.89554044e-02  -1.01292808e-01]
 [ -4.96519027e+01  -1.26033371e-02   0.00000000e+00   0.00000000e+00]]","[-1.16617681 -0.50478634  1.06099942  0.35112374  0.16198392 -0.87182091
 -1.04902896  0.38131398 -0.19156046  0.94485949  0.        ]",[-0.80866086 -1.2986542 ],[-0.34132561 -2.55505601],-0.105930254512
44,[-0.30994213 -0.34575015],-0.802095,"[[ -2.37619007e+01  -3.00333890e+00   1.89554044e-02  -1.01292808e-01]
 [ -5.00203796e+01  -1.87532116e-02   0.00000000e+00   0.00000000e+00]]","[ 0.09446543 -0.50486064  1.4765997   0.35247982  0.16198385 -0.87182021
 -1.05690377  0.38047076 -0.22180974  0.80784982  0.        ]",[-0.79009503 -1.10648024],[-0.75670091 -0.13704559],-0.0897022168778
45,[-0.30994213 -0.34575015],-0.9579,"[[ -2.47824328e+01  -3.00273590e+00   1.89554044e-02  -1.01292808e-01]
 [ -5.20261469e+01   5.11358634e-02   0.00000000e+00   0.00000000e+00]]","[ 1.11629689 -0.50473651  0.53484266  0.35022978  0.16198377 -0.87181952
 -1.09977388  0.39005104 -0.34652272  0.76122892  0.        ]",[-0.86989015 -0.84215474],[-0.13079703  0.20244913],-0.0867969096271
46,[-0.30994213 -0.34575015],-1.05846,"[[ -2.58178174e+01  -2.99366387e+00   1.89554044e-02  -1.01292808e-01]
 [ -5.15140137e+01   8.53404708e-01   0.00000000e+00   0.00000000e+00]]","[ 0.88879576 -0.50280854 -0.90823508  0.31640462  0.1619837  -0.87181883
 -1.08882649  0.50002685 -0.4531331   0.84790742  0.        ]",[-0.61676401 -0.6345365 ],[-1.58765506 -0.22131994],-0.100952886085
47,[-0.30994213 -0.34575015],-0.969516,"[[ -2.68775905e+01  -2.98554096e+00   1.89554044e-02  -1.01292808e-01]
 [ -5.44535164e+01  -3.80908663e-02   0.00000000e+00   0.00000000e+00]]","[-0.41849575 -0.50097954 -1.42896571  0.28615691  0.16198362 -0.87181813
 -1.1516541   0.3778192  -0.4398332   1.00226544  0.        ]",[-0.68499935 -0.81889296],[-1.38667014 -2.24872191],-0.11788408907
48,[-0.30994213 -0.34575015],-0.881077,"[[ -2.79955719e+01  -3.01321808e+00   1.89554044e-02  -1.01292808e-01]
 [ -5.73349515e+01  -9.00104980e-01   0.00000000e+00   0.00000000e+00]]","[-1.50597126 -0.50681206 -0.37950506  0.38936541  0.16198355 -0.87181744
 -1.21324043  0.25965293 -0.28901773  1.05070002  0.        ]",[-0.87365568 -1.12219882],[-1.03439938 -1.23312882],-0.11948420945
49,[-0.30994213 -0.34575015],-0.797279,"[[ -2.91706073e+01  -3.01737013e+00   1.89554044e-02  -1.01292808e-01]
 [ -6.01591813e+01   1.67576848e-01   0.00000000e+00   0.00000000e+00]]","[-1.04120151 -0.50758945  1.18223831  0.40488211  0.16198347 -0.87181675
 -1.27360388  0.40601215 -0.19694558  0.91732555  0.        ]",[-0.84209371 -1.2205112 ],[-1.24247655 -0.96008014],-0.102650545036
