timestep,human_obs,rewards,logstd_action_dist,obs,avg_action_dist,actions,original_rewards
0,"[[ 0.04631729  0.09613723  0.11716754 -0.06188501]
 [ 0.00262493 -0.00380219  0.          0.        ]]",-0.650817,[-0.15432565 -0.26978198],"[ 1.17086034  2.2523429   0.09643415  1.09923282  1.02722805 -0.53160114
 -0.03018129  0.36646134  0.481226    0.73395413  0.        ]",[-0.2321973  -1.64512134],[-0.71288949 -2.22356699],-0.12303762482
1,"[[ 0.01808971  0.05634508  0.11716754 -0.06188501]
 [-2.81600024 -3.96222402  0.          0.        ]]",-0.583518,[-0.15432565 -0.26978198],"[ 1.17211081  2.25661948  0.05443481  0.96742267  1.02722603 -0.53160049
 -0.1132952  -0.17690978  0.4879785   0.65050202  0.        ]",[-0.11073826 -1.46816468],[ 0.02167627  0.2470781 ],-0.11715307241
2,"[[-0.03681519 -0.01229703  0.11716754 -0.06188501]
 [-2.67495914 -2.9055082   0.          0.        ]]",-0.662916,[-0.15432565 -0.26978198],"[ 1.17139945  2.25874553 -0.02728844  0.73947257  1.02722401 -0.53159983
 -0.10913615 -0.03185457  0.48888389  0.49525744  0.        ]",[ 0.0019556  -1.49495304],[ 0.0888891  -1.92454536],-0.106625081155
3,"[[-0.08624033 -0.10955946  0.11716754 -0.06188501]
 [-2.26891827 -6.8077284   0.          0.        ]]",-0.661309,[-0.15432565 -0.26978198],"[ 1.16720688  2.25035312 -0.10072111  0.41706457  1.02722199 -0.53159918
 -0.09716293 -0.56751137  0.47183531  0.32490608  0.        ]",[ 0.20300311 -1.34079742],[ 0.72119195 -1.57017055],-0.0958157217503
4,"[[ -0.10252958  -0.2841008    0.11716754  -0.06188501]
 [  0.63032262 -10.63364825   0.           0.        ]]",-0.610639,[-0.15432565 -0.26978198],"[ 1.16508755  2.2020887  -0.12486271 -0.15089494  1.02721998 -0.53159853
 -0.0116715  -1.09269319  0.42554137  0.14828939  0.        ]",[ 0.40268475 -1.19919181],[ 1.47253879 -0.91758668],-0.0847999122893
5,"[[ -0.05034512  -0.53113      0.11716754  -0.06188501]
 [  4.57499506 -14.05783293   0.           0.        ]]",-0.458175,[-0.15432565 -0.26978198],"[ 1.1705788   2.06382215 -0.04741086 -0.90244235  1.02721796 -0.53159788
  0.10464711 -1.56272587  0.35382894  0.03647179  0.        ]",[ 0.5931406 -1.0441848],[ 0.78134712 -0.38894622],-0.0747126323782
6,"[[  0.07126465  -0.82495585   0.11716754  -0.06188501]
 [  7.5760427  -15.32049742   0.           0.        ]]",-0.441828,[-0.15432565 -0.26978198],"[ 1.1688234   1.8038803   0.13350919 -1.65995321  1.02721594 -0.53159723
  0.19314053 -1.73604493  0.26501042  0.01445092  0.        ]",[ 0.6964227  -0.96141028],[ 1.49410941 -0.80160548],-0.0630992559052
7,"[[  0.26098877  -1.16017731   0.11716754  -0.06188501]
 [ 11.38379157 -18.19198034   0.           0.        ]]",-0.298289,[-0.15432565 -0.26978198],"[ 1.12562757  1.40839349  0.41164701 -2.26578031  1.02721392 -0.53159658
  0.30542159 -2.13020081  0.15329267  0.07833629  0.        ]",[ 0.79148453 -0.84311718],[-0.5041673  -1.46073968],-0.0479190135239
8,"[[  0.46639763  -1.56012123   0.11716754  -0.06188501]
 [  9.16425863 -21.79047786   0.           0.        ]]",-0.139835,[-0.15432565 -0.26978198],"[ 1.02505289  0.85850336  0.6969363  -2.54174109  1.02721191 -0.53159592
  0.23997259 -2.62414348 -0.03595484  0.13986538  0.        ]",[ 0.9206028  -0.68090302],[ 0.32588135 -1.44281448],-0.0244359806617
9,"[[  0.66080519  -2.03132787   0.11716754  -0.06188501]
 [ 10.27275771 -25.31840113   0.           0.        ]]",-0.0172034,[-0.15432565 -0.26978198],"[ 0.88207419  0.21435219  0.94120433 -2.19579284  1.02720989 -0.53159527
  0.27265935 -3.10838387 -0.32847312  0.19132075  0.        ]",[ 0.89133942 -0.60196126],[ 0.97096533 -1.39323105],-0.022488843634
10,"[[  0.90278325  -2.57239156   0.11716754  -0.06188501]
 [ 13.91304353 -28.7763817    0.           0.        ]]",-0.244511,[-0.15432565 -0.26978198],"[ 0.64757681 -0.34884929  1.1962199  -1.01022207  1.02720787 -0.53159462
  0.38000251 -3.5830037  -0.70159189  0.31720396  0.        ]",[ 0.79286289 -0.48422   ],[ 0.05483331  0.46808286],-0.0729545647141
11,"[[  1.18045944  -3.12360408   0.11716754  -0.06188501]
 [ 13.85500961 -21.63571271   0.           0.        ]]",-0.618369,[-0.15432565 -0.26978198],"[ 0.31813943 -0.57178471  1.40422916  0.72057535  1.02720585 -0.53159397
  0.37829081 -2.60281601 -1.09960998  0.48791421  0.        ]",[ 0.83638644 -0.48411512],[-2.04922022  0.15945711],-0.129951382858
