timestep,logstd_action_dist,rewards,human_obs,obs,avg_action_dist,actions,original_rewards
37,[-0.13912992 -0.22807637],-0.525438,"[[  3.45825815e+01  -3.00355722e+00   1.98458757e-01  -7.48384788e-02]
 [  8.11685237e+01  -1.39740527e-02   0.00000000e+00   0.00000000e+00]]","[-1.61769878 -0.6081099  -0.01040074  0.33526125  1.74504596 -0.63546074
  3.13599474  0.35137125 -1.62238812  0.77843842  0.        ]",[ 1.47380924 -1.00217891],[ 0.94189957 -0.15756064],-0.210219098865
38,[-0.13912992 -0.22807637],-0.359012,"[[  3.62272468e+01  -3.00288234e+00   1.98458757e-01  -7.48384788e-02]
 [  8.32909279e+01   5.36897937e-02   0.00000000e+00   0.00000000e+00]]","[-0.10384013 -0.60798186 -1.46811669  0.33319588  1.74503606 -0.63545949
  3.21927059  0.36064199 -1.80298669  0.71447133  0.        ]",[ 1.64776611 -0.87882715],[ 2.49542549 -0.86645236],-0.229698156944
39,[-0.13912992 -0.22807637],-0.23281,"[[  3.79162465e+01  -3.00264223e+00   1.98458757e-01  -7.48384788e-02]
 [  8.56013488e+01  -1.05160573e-02   0.00000000e+00   0.00000000e+00]]","[ 1.10584475 -0.6079354   0.35099662  0.33246077  1.74502616 -0.63545823
  3.30992273  0.35184393 -1.72535143  0.51987865  0.        ]",[ 1.43410301 -0.85900062],[ 3.20173942 -0.29700439],-0.212002622049
40,[-0.13912992 -0.22807637],-0.357431,"[[  3.96509958e+01  -3.00233240e+00   1.98458757e-01  -7.48384788e-02]
 [  8.78660355e+01   2.67200727e-02   0.00000000e+00   0.00000000e+00]]","[-0.75254705 -0.60787568  1.42217723  0.33151238  1.74501627 -0.63545698
  3.39877376  0.35694547 -1.55681052  0.63395452  0.        ]",[ 1.22934055 -1.05314517],[ 1.12042214 -1.93435553],-0.194843566593
41,[-0.13912992 -0.22807637],-0.45585,"[[  4.14305890e+01  -3.00257729e+00   1.98458757e-01  -7.48384788e-02]
 [  9.00858883e+01  -3.04115929e-02   0.00000000e+00   0.00000000e+00]]","[-1.38522506 -0.6079208  -0.80865558  0.33226107  1.74500637 -0.63545573
  3.48585888  0.34911671 -1.69305712  0.79681171  0.        ]",[ 1.59007001 -0.96193331],[ 1.94182411  0.03280852],-0.21990342118
42,[-0.13912992 -0.22807637],-0.301366,"[[  4.32541384e+01  -3.00172691e+00   1.98458757e-01  -7.48384788e-02]
 [  9.22617984e+01   1.10068343e-01   0.00000000e+00   0.00000000e+00]]","[ 0.78870687 -0.60775855 -0.97279773  0.32965913  1.74499647 -0.63545448
  3.57121292  0.36836479 -1.80922533  0.61072357  0.        ]",[ 1.58017802 -0.8349542 ],[ 1.00118963 -0.59559404],-0.226213412582
43,[-0.13912992 -0.22807637],-0.264556,"[[  4.51207737e+01  -3.00109247e+00   1.98458757e-01  -7.48384788e-02]
 [  9.43946230e+01  -1.17341374e-02   0.00000000e+00   0.00000000e+00]]","[ 0.33746184 -0.60763656  1.39172546  0.32771795  1.74498658 -0.63545323
  3.65486939  0.35167475 -1.60995241  0.53800189  0.        ]",[ 1.19270563 -1.02568269],[ 1.47823077 -0.95902813],-0.197621788917
44,[-0.13912992 -0.22807637],-0.378937,"[[  4.70296420e+01  -3.00190435e+00   1.98458757e-01  -7.48384788e-02]
 [  9.64852371e+01  -5.01736430e-02   0.00000000e+00   0.00000000e+00]]","[-1.61201054 -0.60778991  0.16867607  0.3302009   1.74497668 -0.63545198
  3.73686253  0.34640718 -1.60940701  0.77083576  0.        ]",[ 1.47146034 -1.00404489],[ 1.82622413 -0.94406394],-0.208225380134
45,[-0.13912992 -0.22807637],-0.30539,"[[  4.89799073e+01  -3.00276676e+00   1.98458757e-01  -7.48384788e-02]
 [  9.85344672e+01  -3.42555692e-02   0.00000000e+00   0.00000000e+00]]","[ 0.14781742 -0.6079519  -1.4147526   0.33283867  1.74496678 -0.63545073
  3.81722466  0.34858775 -1.8110736   0.68953009  0.        ]",[ 1.64735889 -0.85677433],[ 0.503063   -1.42873406],-0.2296476599
46,[-0.13912992 -0.22807637],-0.209308,"[[  5.09510094e+01  -3.00334312e+00   1.98458757e-01  -7.48384788e-02]
 [  9.85756107e+01  -2.25290877e-02   0.00000000e+00   0.00000000e+00]]","[ 0.82686234 -0.60805921  0.97860441  0.33460154  1.74495689 -0.63544948
  3.81875635  0.35019397 -1.66567128  0.51509183  0.        ]",[ 1.2934649  -0.96010208],[ 0.77830143 -1.10148303],-0.204041287577
47,[-0.13912992 -0.22807637],-0.38613,"[[  5.29338601e+01  -3.00368067e+00   1.98458757e-01  -7.48384788e-02]
 [  9.97056870e+01  -1.19480840e-02   0.00000000e+00   0.00000000e+00]]","[-1.46667553 -0.60812137  0.71212378  0.33563383  1.74494699 -0.63544823
  3.86303118  0.35164325 -1.57607891  0.73037744  0.        ]",[ 1.37772155 -1.03888941],[ 0.62789204 -1.19188908],-0.201989593314
48,[-0.13912992 -0.22807637],-0.277214,"[[  5.49331128e+01  -3.00385114e+00   1.98458757e-01  -7.48384788e-02]
 [  1.00217876e+02  -5.74607099e-03   0.00000000e+00   0.00000000e+00]]","[-0.3016201  -0.60815212 -1.4739578   0.33615492  1.7449371  -0.63544698
  3.88304921  0.3524925  -1.79315419  0.73235534  0.        ]",[ 1.66536164 -0.87644231],[ 1.5540101  -1.60470259],-0.229271598076
49,[-0.13912992 -0.22807637],-0.144116,"[[  5.69572895e+01  -3.00393090e+00   1.98458757e-01  -7.48384788e-02]
 [  1.02193208e+02  -2.60845086e-03   0.00000000e+00   0.00000000e+00]]","[ 1.02474721 -0.60816587  0.62435826  0.33639845  1.7449272  -0.63544573
  3.96049506  0.35292187 -1.70158551  0.51499743  0.        ]",[ 1.36713982 -0.91662943],[ 1.50282952 -1.34719298],-0.208737504757
