timestep,logstd_action_dist,rewards,human_obs,obs,avg_action_dist,actions,original_rewards
10,[-0.33054888 -0.32916304],-1.16316,"[[ -3.24399896e+00  -2.88395183e+00  -5.36773014e-03   3.61327662e-02]
 [ -3.09810616e+01  -2.84334135e+01   0.00000000e+00   0.00000000e+00]]","[-1.54007028 -0.45200234  0.17737748 -0.10913559 -0.04886387  0.31573631
 -0.53563247 -3.50151871 -0.05713095 -0.01530942  0.        ]",[-0.71574378 -0.26195914],[-0.25567983  0.02534612],-0.0170722832039
11,[-0.33054888 -0.32916304],-1.27891,"[[ -3.86762017e+00  -3.15569040e+00  -5.36773014e-03   3.61327662e-02]
 [ -3.13794851e+01  -2.05116529e+00   0.00000000e+00   0.00000000e+00]]","[-1.199038   -0.50175565  1.00477566  0.94779528 -0.04886386  0.31573621
 -0.54322893  0.10663779 -0.08556316 -0.31854768  0.        ]",[-0.33167359 -0.36686325],[ 0.04587351 -0.20930994],-0.0462184866964
12,[-0.33054888 -0.32916304],-1.3092,"[[ -4.48715175e+00  -3.12966020e+00  -5.36773014e-03   3.61327662e-02]
 [ -3.05764331e+01   2.83428289e+00   0.00000000e+00   0.00000000e+00]]","[-0.47472557 -0.50179806  1.46266419  0.84548312 -0.04886384  0.3157361
 -0.52791707  0.77479378 -0.10355685 -0.32476299  0.        ]",[-0.39218554 -0.57634091],[-0.72933812 -0.19429233],-0.0464513655702
13,[-0.33054888 -0.32916304],-1.30109,"[[ -5.12157997e+00  -3.07460040e+00  -5.36773014e-03   3.61327662e-02]
 [ -3.28587879e+01   2.41243626e+00   0.00000000e+00   0.00000000e+00]]","[ 0.38316468 -0.49851399  1.37825785  0.62925977 -0.04886383  0.315736
 -0.57143413  0.71709976 -0.10616402 -0.3445373   0.        ]",[-0.35399854 -0.56173688],[-0.44332816 -0.85791511],-0.0487035919915
14,[-0.33054888 -0.32916304],-1.2122,"[[ -5.78984042e+00  -3.03804628e+00  -5.36773014e-03   3.61327662e-02]
 [ -3.39635733e+01   1.30774076e+00   0.00000000e+00   0.00000000e+00]]","[ 1.05003549 -0.49380711  0.72440104  0.48610935 -0.04886381  0.31573589
 -0.59249866  0.56601625 -0.15066261 -0.36647927  0.        ]",[-0.3785198  -0.52116394],[-0.56916432 -0.42409189],-0.0506703204065
15,[-0.33054888 -0.32916304],-1.15531,"[[ -6.48497584e+00  -3.01882203e+00  -5.36773014e-03   3.61327662e-02]
 [ -3.55446996e+01   6.68058878e-01   0.00000000e+00   0.00000000e+00]]","[ 1.1866933  -0.49052491 -0.26845675  0.41103049 -0.0488638   0.31573579
 -0.62264549  0.4785302  -0.21858307 -0.34029092  0.        ]",[-0.39527243 -0.50091851],[-1.09733177 -0.80654697],-0.0479181749838
16,[-0.33054888 -0.32916304],-1.11187,"[[ -7.22853464e+00  -3.00978964e+00  -5.36773014e-03   3.61327662e-02]
 [ -3.88003306e+01   2.86808084e-01   0.00000000e+00   0.00000000e+00]]","[ 0.64223018 -0.48879113 -1.16744786  0.37581483 -0.04886378  0.31573568
 -0.68471981  0.4263884  -0.25982576 -0.25415125  0.        ]",[-0.36422956 -0.44805935],[-0.16226144 -2.11348827],-0.0390484765469
17,[-0.33054888 -0.32916304],-1.13282,"[[ -8.00328038e+00  -3.00615183e+00  -5.36773014e-03   3.61327662e-02]
 [ -3.86746616e+01   1.06551419e-01   0.00000000e+00   0.00000000e+00]]","[-0.37171396 -0.48805819 -1.42991247  0.36164335 -0.04886377  0.31573558
 -0.68232339  0.4017355  -0.23148172 -0.15111314  0.        ]",[-0.47469425 -0.5280531 ],[-2.02150636  0.03387126],-0.0262743057642
18,[-0.33054888 -0.32916304],-1.13987,"[[ -8.80881660e+00  -3.00268839e+00  -5.36773014e-03   3.61327662e-02]
 [ -4.18683163e+01   2.39380234e-01   0.00000000e+00   0.00000000e+00]]","[-1.29350156 -0.48734194 -0.82427895  0.34815764 -0.04886375  0.31573547
 -0.743216    0.41990165 -0.13985959 -0.09643142  0.        ]",[-0.73036855 -0.71875662],[-1.39214186 -2.11863949],-0.0189349888299
19,[-0.33054888 -0.32916304],-1.18472,"[[ -9.67759179e+00  -3.00128127e+00  -5.36773014e-03   3.61327662e-02]
 [ -4.49987693e+01  -2.36355812e-02   0.00000000e+00   0.00000000e+00]]","[-1.5034055  -0.48704571  0.395249    0.34268046 -0.04886374  0.31573537
 -0.8029035   0.38393021 -0.03174428 -0.1378517   0.        ]",[-0.76734471 -0.79716152],[-1.04942396 -0.97774832],-0.0294767771457
20,[-0.33054888 -0.32916304],-1.28879,"[[ -1.06083542e+01  -3.00215136e+00  -5.36773014e-03   3.61327662e-02]
 [ -4.80672461e+01  -4.81862710e-02   0.00000000e+00   0.00000000e+00]]","[-0.68778507 -0.48722894  1.39080843  0.34606694 -0.04886372  0.31573526
 -0.86140927  0.38057241  0.00727347 -0.26560171  0.        ]",[-0.54314464 -0.62536699],[ 0.04871788  0.1878018 ],-0.0449065554748
21,[-0.33054888 -0.32916304],-1.27871,"[[ -1.15582161e+01  -2.99563022e+00  -5.36773014e-03   3.61327662e-02]
 [ -4.69227462e+01   6.97812656e-01   0.00000000e+00   0.00000000e+00]]","[ 0.57036837 -0.48582654  1.27279334  0.3206953  -0.04886371  0.31573516
 -0.83958681  0.48259868 -0.06005635 -0.37932538  0.        ]",[-0.47945482 -0.53648424],[-1.43529127  0.22204153],-0.0540324517627
22,[-0.33054888 -0.32916304],-1.18122,"[[ -1.25270748e+01  -2.97297751e+00  -5.36773014e-03   3.61327662e-02]
 [ -4.99530174e+01   1.56464234e+00   0.00000000e+00   0.00000000e+00]]","[ 1.21364983 -0.48046154  0.08465639  0.23275694 -0.04886369  0.31573505
 -0.89736409  0.60115031 -0.18783168 -0.40267893  0.        ]",[-0.54171538 -0.55482554],[-0.07428012  0.64967745],-0.0549595586208
23,[-0.33054888 -0.32916304],-1.14332,"[[ -1.35191611e+01  -2.91616531e+00  -5.36773014e-03   3.61327662e-02]
 [ -4.92578875e+01   4.10819098e+00   0.00000000e+00   0.00000000e+00]]","[ 0.63387777 -0.46364929 -1.17383177  0.01379901 -0.04886368  0.31573495
 -0.88410966  0.94901801 -0.31546994 -0.31500125  0.        ]",[-0.58278018 -0.80948871],[-0.40915955  0.3093326 ],-0.0483252575033
24,[-0.33054888 -0.32916304],-1.11559,"[[ -1.45107837e+01  -2.82250184e+00  -5.36773014e-03   3.61327662e-02]
 [ -4.99021710e+01   5.25451014e+00   0.00000000e+00   0.00000000e+00]]","[-0.6703432  -0.42558168 -1.34467604 -0.34066664 -0.04886366  0.31573484
 -0.89639364  1.10579352 -0.36403415 -0.10368412  0.        ]",[-0.89235872 -1.33348227],[-0.78581525 -2.66658255],-0.0317499721836
25,[-0.33054888 -0.32916304],-1.14719,"[[ -1.55301270e+01  -2.75814597e+00  -5.36773014e-03   3.61327662e-02]
 [ -5.20251651e+01   1.19477779e+00   0.00000000e+00   0.00000000e+00]]","[-1.52552419 -0.39210634 -0.23380268 -0.5781379  -0.04886365  0.31573474
 -0.93687196  0.55056433 -0.1692264   0.0994495   0.        ]",[-1.18729866 -1.54247928],[-1.5367344  -2.77008653],-0.00472922634859
26,[-0.33054888 -0.32916304],-1.29299,"[[ -1.66000224e+01  -2.77417061e+00  -5.36773014e-03   3.61327662e-02]
 [ -5.49547239e+01  -2.78392798e+00   0.00000000e+00   0.00000000e+00]]","[-1.03330631 -0.40099014  1.17338645 -0.51953859 -0.04886364  0.31573463
 -0.99272887  0.00641683  0.1223941  -0.05312777  0.        ]",[-0.81192082 -1.00748396],[-1.38248687 -1.52006754],-0.040095897628
27,[-0.33054888 -0.32916304],-1.35214,"[[ -1.77279339e+01  -2.86897940e+00  -5.36773014e-03   3.61327662e-02]
 [ -5.78269457e+01  -6.68408901e+00   0.00000000e+00   0.00000000e+00]]","[ 0.43337167 -0.44606756  1.35374973 -0.16593274 -0.04886362  0.31573453
 -1.04749248 -0.52698846  0.05806588 -0.39789996  0.        ]",[-0.54028863 -0.440799  ],[ 0.07464981 -1.60555647],-0.0618190751942
28,[-0.33054888 -0.32916304],-1.14185,"[[ -1.88700323e+01  -3.04102925e+00  -5.36773014e-03   3.61327662e-02]
 [ -5.63875289e+01  -8.28638912e+00   0.00000000e+00   0.00000000e+00]]","[ 1.21442705 -0.49426429 -0.00337606  0.4977741  -0.04886361  0.31573443
 -1.02004668 -0.74612672 -0.20298361 -0.33593179  0.        ]",[-0.32854554 -0.11062342],[-0.23068978 -0.37769434],-0.0471784854379
29,[-0.33054888 -0.32916304],-1.10655,"[[ -1.99957435e+01  -3.09128284e+00  -5.36773014e-03   3.61327662e-02]
 [ -5.61843206e+01   7.11479559e-01   0.00000000e+00   0.00000000e+00]]","[ 0.40263278 -0.49998983 -1.3154898   0.69471961 -0.04886359  0.31573432
 -1.01617151  0.48446697 -0.19552948 -0.18640351  0.        ]",[-0.27627796 -0.20680678],[-0.73463476 -0.41220868],-0.0294122498982
30,[-0.33054888 -0.32916304],-1.13027,"[[ -2.11374526e+01  -3.06229890e+00  -5.36773014e-03   3.61327662e-02]
 [ -5.79806204e+01   1.64349215e+00   0.00000000e+00   0.00000000e+00]]","[-1.07389696 -0.49715195 -1.08349947  0.58103726 -0.04886358  0.31573422
 -1.05042066  0.61193349 -0.12935268 -0.13560391  0.        ]",[-0.57492906 -0.47146702],[-1.20809389 -1.93864779],-0.0237702435472
31,[-0.33054888 -0.32916304],-1.19751,"[[ -2.23252732e+01  -3.03479313e+00  -5.36773014e-03   3.61327662e-02]
 [ -6.07920663e+01   1.07077101e+00   0.00000000e+00   0.00000000e+00]]","[-1.47093043 -0.49328789  0.50987369  0.47339308 -0.04886356  0.31573411
 -1.10402538  0.53360502 -0.03009377 -0.1772739   0.        ]",[-0.74573416 -0.69681454],[-0.69321156 -1.12940277],-0.0334384023963
32,[-0.33054888 -0.32916304],-1.32246,"[[ -2.35565772e+01  -3.01877879e+00  -5.36773014e-03   3.61327662e-02]
 [ -6.23332002e+01   5.65911298e-01   0.00000000e+00   0.00000000e+00]]","[-0.17370567 -0.49051402  1.49984989  0.41086151 -0.04886355  0.31573401
 -1.13340918  0.46455764 -0.0236678  -0.32118905  0.        ]",[-0.48117208 -0.48852795],[ 0.73948407 -0.84047677],-0.0490199107974
33,[-0.33054888 -0.32916304],-1.19521,"[[ -2.47614842e+01  -3.01054209e+00  -5.36773014e-03   3.61327662e-02]
 [ -5.81713754e+01   2.83400956e-01   0.00000000e+00   0.00000000e+00]]","[ 1.12063193 -0.48893733  0.56120174  0.37874648 -0.04886353  0.3157339
 -1.05405557  0.42591992 -0.15316507 -0.38505702  0.        ]",[-0.49381876 -0.41513532],[-0.69295403 -0.06798397],-0.0528602615926
34,[-0.33054888 -0.32916304],-1.12022,"[[ -2.59408848e+01  -3.00574101e+00  -5.36773014e-03   3.61327662e-02]
 [ -5.97633827e+01   1.88652351e-01   0.00000000e+00   0.00000000e+00]]","[ 0.78776616 -0.4879713  -1.03826405  0.36004287 -0.04886352  0.3157338
 -1.08440944  0.41296146 -0.25948829 -0.27652343  0.        ]",[-0.3866857  -0.30940059],[-0.39886806 -0.70241788],-0.0415800205221
35,[-0.33054888 -0.32916304],-1.10984,"[[ -2.71401270e+01  -3.00358030e+00  -5.36773014e-03   3.61327662e-02]
 [ -6.01595123e+01   5.40477464e-02   0.00000000e+00   0.00000000e+00]]","[-0.75025587 -0.48752517 -1.30812222  0.35162928 -0.0488635   0.31573369
 -1.09196167  0.3945521  -0.2050203  -0.12237872  0.        ]",[-0.58716691 -0.46405911],[-1.24761172 -0.66550006],-0.0220947366605
36,[-0.33054888 -0.32916304],-1.16952,"[[ -2.83710929e+01  -3.00293997e+00  -5.36773014e-03   3.61327662e-02]
 [ -6.29278564e+01   1.69577577e-02   0.00000000e+00   0.00000000e+00]]","[-1.54084346 -0.48739148  0.16909857  0.34913628 -0.04886349  0.31573359
 -1.1447445   0.38947934 -0.04808151 -0.12444573  0.        ]",[-0.82040817 -0.71813291],[-0.76665312 -0.71824076],-0.0269393718293
37,[-0.33054888 -0.32916304],-1.3074,"[[ -2.96476062e+01  -3.00279715e+00  -5.36773014e-03   3.61327662e-02]
 [ -6.47175101e+01   1.30703381e-03   0.00000000e+00   0.00000000e+00]]","[ -4.37304752e-01  -4.87361444e-01   1.47122763e+00   3.48580193e-01
  -4.88634726e-02   3.15733481e-01  -1.17886672e+00   3.87338727e-01
   6.71898298e-04  -2.93262081e-01   0.00000000e+00]",[-0.51917052 -0.51504213],[-0.2481605  -0.76460752],-0.0473584186227
38,[-0.33054888 -0.32916304],-1.20467,"[[ -3.09389601e+01  -3.00285604e+00  -5.36773014e-03   3.61327662e-02]
 [ -6.44188731e+01  -4.72942852e-03   0.00000000e+00   0.00000000e+00]]","[ 1.06058563 -0.48737358  0.70305863  0.34880934 -0.04886346  0.31573338
 -1.17317181  0.38651301 -0.13567712 -0.39294036  0.        ]",[-0.52443165 -0.41758847],[-1.15625275 -0.56329438],-0.0539334126669
39,[-0.33054888 -0.32916304],-1.11325,"[[ -3.22542672e+01  -3.00273008e+00  -5.36773014e-03   3.61327662e-02]
 [ -6.71028964e+01   1.10930809e-02   0.00000000e+00   0.00000000e+00]]","[ 0.7571852  -0.48734705 -1.06850429  0.34831886 -0.04886344  0.31573327
 -1.22434677  0.38867685 -0.26196865 -0.27432911  0.        ]",[-0.39401236 -0.25756863],[ 0.16102742 -1.13304859],-0.0414211557458
40,[-0.33054888 -0.32916304],-1.10959,"[[ -3.35766002e+01  -3.00298462e+00  -5.36773014e-03   3.61327662e-02]
 [ -6.51369458e+01  -2.31900508e-02   0.00000000e+00   0.00000000e+00]]","[-0.93449281 -0.48740009 -1.19736064  0.34930963 -0.04886343  0.31573317
 -1.18686142  0.38398797 -0.18742867 -0.11080953  0.        ]",[-0.64005661 -0.47300723],[-0.88303105 -1.34793445],-0.0203731002722
41,[-0.33054888 -0.32916304],-1.18675,"[[ -3.49014796e+01  -3.00342299e+00  -5.36773014e-03   3.61327662e-02]
 [ -6.73436428e+01  -1.85803316e-02   0.00000000e+00   0.00000000e+00]]","[-1.46641199 -0.48749133  0.52353747  0.35101611 -0.04886341  0.31573306
 -1.22893524  0.38461829 -0.02361394 -0.1499082   0.        ]",[-0.75902361 -0.67889577],[-0.15642587 -0.89350261],-0.0312533681913
42,[-0.33054888 -0.32916304],-1.30861,"[[ -3.62411904e+01  -3.00359833e+00  -5.36773014e-03   3.61327662e-02]
 [ -6.66298132e+01  -2.73443592e-03   0.00000000e+00   0.00000000e+00]]","[-0.01074137 -0.48752764  1.49049641  0.35169862 -0.0488634   0.31573296
 -1.21532385  0.38678533 -0.01983089 -0.33384659  0.        ]",[-0.4714213  -0.45941851],[ 0.03402846 -0.21720318],-0.0505985856683
43,[-0.33054888 -0.32916304],-1.17158,"[[ -3.75592005e+01  -3.00289380e+00  -5.36773014e-03   3.61327662e-02]
 [ -6.51760460e+01   5.00607993e-02   0.00000000e+00   0.00000000e+00]]","[ 1.20122346 -0.48738056  0.23221483  0.34895574 -0.04886338  0.31573285
 -1.18760424  0.39400575 -0.18032193 -0.38184538  0.        ]",[-0.48428696 -0.35607353],[ 0.16104445  0.28233197],-0.0524532156509
44,[-0.33054888 -0.32916304],-1.11261,"[[ -3.88433776e+01  -2.99065983e+00  -5.36773014e-03   3.61327662e-02]
 [ -6.32480737e+01   1.16961533e+00   0.00000000e+00   0.00000000e+00]]","[ 0.4050517  -0.48471105 -1.31432059  0.30137188 -0.04886337  0.31573275
 -1.15084309  0.54712202 -0.27262066 -0.23512674  0.        ]",[-0.43414709 -0.37484184],[ 0.52869798 -0.62766622],-0.0374540261688
45,[-0.33054888 -0.32916304],-1.12519,"[[ -4.00747749e+01  -2.99240841e+00  -5.36773014e-03   3.61327662e-02]
 [ -5.99028358e+01  -1.33617265e+00   0.00000000e+00   0.00000000e+00]]","[-1.16163974 -0.4851061  -0.99436695  0.30816758 -0.04886335  0.31573264
 -1.08705926  0.20441643 -0.16695517 -0.09412994  0.        ]",[-0.69244415 -0.51724809],[-0.87322112  0.42280466],-0.0182667564639
46,[-0.33054888 -0.32916304],-1.19227,"[[ -4.12956218e+01  -3.00204750e+00  -5.36773014e-03   3.61327662e-02]
 [ -6.21742698e+01   3.66591235e-01   0.00000000e+00   0.00000000e+00]]","[-1.40684957 -0.48720258  0.67404238  0.34566108 -0.04886334  0.31573254
 -1.13036755  0.43729582 -0.01427164 -0.16190844  0.        ]",[-0.74243194 -0.71825212],[-0.47377903 -0.28154849],-0.0331195609612
47,[-0.33054888 -0.32916304],-1.31393,"[[ -4.25455789e+01  -3.00072893e+00  -5.36773014e-03   3.61327662e-02]
 [ -6.28192878e+01  -1.95088079e-01   0.00000000e+00   0.00000000e+00]]","[ 0.01831757 -0.48692379  1.48664935  0.34052898 -0.04886332  0.31573243
 -1.1426652   0.36047726 -0.02024728 -0.33632243  0.        ]",[-0.46530998 -0.46544969],[-0.38780282 -0.69827935],-0.0508498111241
48,[-0.33054888 -0.32916304],-1.17029,"[[ -4.38048926e+01  -3.00272095e+00  -5.36773014e-03   3.61327662e-02]
 [ -6.31111135e+01  -3.80117181e-02   0.00000000e+00   0.00000000e+00]]","[ 1.1930439  -0.4873435   0.28674851  0.34828232 -0.04886331  0.31573233
 -1.14822859  0.38195979 -0.17551978 -0.38401104  0.        ]",[-0.48401809 -0.36534399],[-0.51931348 -0.48866657],-0.0526978944579
49,[-0.33054888 -0.32916304],-1.11204,"[[ -4.50752091e+01  -3.00279562e+00  -5.36773014e-03   3.61327662e-02]
 [ -6.39178480e+01   1.40333229e-02   0.00000000e+00   0.00000000e+00]]","[ 0.46883684 -0.48735894 -1.2812694   0.34857288 -0.04886329  0.31573222
 -1.16360963  0.38907763 -0.26447906 -0.23664523  0.        ]",[-0.38995269 -0.27605161],[-0.63214799 -0.43403063],-0.0372631295097
