timestep,human_obs,rewards,logstd_action_dist,obs,avg_action_dist,actions,original_rewards
0,"[[-0.02597489  0.08648124 -0.18110115  0.07680465]
 [ 0.00329345 -0.00100862  0.          0.        ]]",-5.2478,[-0.38377368 -0.39856541],"[ 1.22603563  2.54596198 -0.01174538  1.24640581 -1.55963354  0.66905899
  0.10176468  0.39020897  2.85680432 -0.55858946  0.        ]",[-3.92428398 -1.84708118],[-3.68854248 -1.31896682],-0.397578819809
1,"[[-0.06558479  0.04674883 -0.18110115  0.07680465]
 [-3.95111874 -3.95904605  0.          0.        ]]",-5.2112,[-0.38377368 -0.39856541],"[ 1.22353009  2.54998403 -0.06986736  1.08670432 -1.55963242  0.66905879
  0.0315027  -0.15124687  2.85680426 -0.66603112  0.        ]",[-3.71206617 -1.57653904],[-3.85366782 -0.64695565],-0.400092861593
2,"[[-0.18350384 -0.05733269 -0.18110115  0.07680465]
 [-7.82788942 -6.44083734  0.          0.        ]]",-5.46493,[-0.38377368 -0.39856541],"[ 1.20329808  2.54914191 -0.24164861  0.66759495 -1.5596313   0.66905859
 -0.03737974 -0.49075358  2.82099526 -0.97000566  0.        ]",[-3.36949015 -1.38382602],[-3.57240507 -2.63654385],-0.404842906799
3,"[[ -0.37818489  -0.22458267  -0.18110115   0.07680465]
 [-11.62762717 -10.27138372   0.           0.        ]]",-5.34738,[-0.38377368 -0.39856541],"[  1.12884628e+00   2.51340900e+00  -5.15996017e-01   1.26917980e-03
  -1.55963017e+00   6.69058383e-01  -1.04893465e-01  -1.01476856e+00
   2.65356607e+00  -1.43454354e+00   0.00000000e+00]",[-2.98689103 -1.16630948],[-3.15649491 -1.33724963],-0.40494095377
4,"[[ -0.64811255  -0.46768153  -0.18110115   0.07680465]
 [-15.35292217 -14.02594906   0.           0.        ]]",-4.98367,[-0.38377368 -0.39856541],"[ 0.94627391  2.38816083 -0.86039972 -0.91773196 -1.55962905  0.66905818
 -0.17108449 -1.52838875  2.22343304 -1.942248    0.        ]",[-2.37083769 -0.89332682],[-2.22975035 -0.6261906 ],-0.38893608181
5,"[[ -0.99182593  -0.77027212  -0.18110115   0.07680465]
 [-19.0065535  -16.22570033   0.           0.        ]]",-4.44307,[-0.38377368 -0.39856541],"[ 0.60069988  2.12190942 -1.20318013 -1.90680585 -1.55962793  0.66905798
 -0.23600219 -1.82931106  1.4926699  -2.2179246   0.        ]",[-1.61627483 -0.5088799 ],[-1.52502518 -1.2728367 ],-0.343914361843
6,"[[ -1.40790418  -1.131266    -0.18110115   0.07680465]
 [-22.58986347 -19.86145843   0.           0.        ]]",-3.61537,[-0.38377368 -0.39856541],"[ 0.06866274  1.67707076 -1.42314074 -2.74725442 -1.55962681  0.66905777
 -0.29967041 -2.32667609  0.65369826 -1.95779815  0.        ]",[-1.01354158 -0.25794572],[ 0.16668004 -0.8876502 ],-0.260647625137
7,"[[ -1.84864851  -1.55979655  -0.18110115   0.07680465]
 [-21.48850959 -22.98118192   0.           0.        ]]",-2.8112,[-0.38377368 -0.39856541],"[-0.53450884  1.04603885 -1.38624518 -3.12991626 -1.55962569  0.66905757
 -0.28010148 -2.75344587  0.19536953 -1.16224542  0.        ]",[-1.0269773  -0.63354832],[-1.07048941 -1.05563629],-0.151617529516
8,"[[ -2.31392915  -2.05455613  -0.18110115   0.07680465]
 [-25.02815758 -26.4830986    0.           0.        ]]",-2.16692,[-0.38377368 -0.39856541],"[-1.09047772  0.3212383  -1.05528842 -2.66788347 -1.55962456  0.66905737
 -0.34299393 -3.23249579  0.41853463 -0.33931162  0.        ]",[-1.33226001 -0.73412609],[-1.44813609 -1.79395377],-0.0895964570349
9,"[[ -2.84931338  -2.6186609   -0.18110115   0.07680465]
 [-28.49849963 -29.91609535   0.           0.        ]]",-2.68186,[-0.38377368 -0.39856541],"[-1.47879359 -0.28959628 -0.39685963 -1.11352922 -1.55962344  0.66905717
 -0.40465494 -3.70211297  1.07297501 -0.15849069  0.        ]",[-1.20712841  0.65462554],[-1.83133351  1.04783325],-0.162786779128
10,"[[ -3.45337743  -3.10791165  -0.18110115   0.07680465]
 [-31.89523395 -10.7295642    0.           0.        ]]",-2.98855,[-0.38377368 -0.39856541],"[-1.47077448 -0.49217991  0.47703622  0.76277886 -1.55962232  0.66905696
 -0.46500808 -1.077432    1.32599875 -0.53117669  0.        ]",[-1.05059218  0.72666144],[-0.97978305  1.89284971],-0.205521070544
11,"[[ -4.12386147  -3.1568754   -0.18110115   0.07680465]
 [-35.14251189   2.07921885   0.           0.        ]]",-3.01646,[-0.38377368 -0.39856541],"[-0.92262208 -0.4928654   1.24826019  0.96000557 -1.5596212   0.66905676
 -0.52270567  0.67478457  1.25836816 -0.67434423  0.        ]",[-1.38433278 -0.02184978],[-1.42276402 -0.17455641],-0.203897020981
12,"[[ -4.85945581  -3.10022135  -0.18110115   0.07680465]
 [-38.40607003   2.87737254   0.           0.        ]]",-3.0201,[-0.38377368 -0.39856541],"[ 0.04705752 -0.49174043  1.47954694  0.73181903 -1.55962008  0.66905656
 -0.58069251  0.7839702   1.25320619 -0.68154711  0.        ]",[-1.57518816 -0.29108572],[-1.85178309  0.08842729],-0.203656805691
13,"[[ -5.65967304  -3.03972971  -0.18110115   0.07680465]
 [-41.6049793    3.17089815   0.           0.        ]]",-3.06118,[-0.38377368 -0.39856541],"[ 0.96646333 -0.48515181  0.88414065  0.4887843  -1.55961895  0.66905635
 -0.63753064  0.82412366  1.22188109 -0.71660075  0.        ]",[-1.94613516 -0.55556864],[-2.30950861 -0.39728101],-0.201851650372
14,"[[ -6.52323334  -2.99271658  -0.18110115   0.07680465]
 [-44.74060436   1.53595293   0.           0.        ]]",-3.14213,[-0.38377368 -0.39856541],"[ 1.18687557 -0.47620332 -0.32284396  0.3008911  -1.55961783  0.66905615
 -0.69324433  0.60046608  1.13438531 -0.70959978  0.        ]",[-1.95543373 -0.3925603 ],[-0.82083848 -0.70043373],-0.191464577159
15,"[[ -7.44176738  -2.99011649  -0.18110115   0.07680465]
 [-47.10494777  -1.26657524   0.           0.        ]]",-2.9983,[-0.38377368 -0.39856541],"[ 0.39821297 -0.475611   -1.31953732  0.29053421 -1.55961671  0.66905595
 -0.73525383  0.21708544  1.08553801 -0.5814457   0.        ]",[-1.75217104 -0.00624824],[-2.25875875 -0.13903613],-0.179060847903
16,"[[ -8.41423555  -3.0111255   -0.18110115   0.07680465]
 [-50.13174731  -0.31687284   0.           0.        ]]",-3.07082,[-0.38377368 -0.39856541],"[-0.88982172 -0.48010455 -1.21800596  0.37432984 -1.55961559  0.66905574
 -0.78903385  0.34700289  1.1748222  -0.46382693  0.        ]",[-1.86238599 -0.08584657],[-2.10834352 -0.9021809 ],-0.184485073384
17,"[[ -9.44663776  -3.01145414  -0.18110115   0.07680465]
 [-53.0985888    0.13728551   0.           0.        ]]",-3.08859,[-0.38377368 -0.39856541],"[-1.53707136 -0.48016943  0.05851919  0.37564248 -1.55961447  0.66905554
 -0.84174851  0.40913082  1.30332941 -0.47387342  0.        ]",[-1.79421842 -0.21944687],[-1.16766228 -0.02328386],-0.200555274205
