timestep,logstd_action_dist,rewards,human_obs,obs,avg_action_dist,actions,original_rewards
24,[-0.37700465 -0.423933  ],-2.64304,"[[  8.85371171e+00  -3.00386780e+00   9.89113835e-02   4.79513386e-02]
 [  4.47624667e+01   7.18423040e-03   0.00000000e+00   0.00000000e+00]]","[-1.31632583 -0.47856971  0.81517118  0.35077036  0.85316893  0.41431486
  0.88446793  0.39235155 -0.80890458 -0.28324788  0.        ]",[ 1.79392469 -1.93653286],[ 0.8787467  -0.29925848],-0.0923649278296
25,[-0.37700465 -0.423933  ],-2.42976,"[[  9.77497822  -3.00310649   0.09891138   0.04795134]
 [ 47.35554115   0.04897788   0.           0.        ]]","[-1.45178035 -0.47841051 -0.48161695  0.34769611  0.85316868  0.41431477
  0.9291091   0.39805964 -0.90622447 -0.20294239  0.        ]",[ 1.87596488 -1.97974515],[ 1.76253739 -2.82627737],-0.100494422675
26,[-0.37700465 -0.423933  ],-2.54375,"[[  1.07524079e+01  -3.00298386e+00   9.89113835e-02   4.79513386e-02]
 [  5.03773559e+01  -1.62548929e-02   0.00000000e+00   0.00000000e+00]]","[-0.48607089 -0.4783847  -1.40252332  0.34720089  0.85316842  0.41431469
  0.98113129  0.38915008 -1.02917462 -0.24525191  0.        ]",[ 2.09786296 -1.68364882],[ 2.69204099 -1.36130723],-0.117059813527
27,[-0.37700465 -0.423933  ],-2.59813,"[[  1.17896737e+01  -3.00337181e+00   9.89113835e-02   4.79513386e-02]
 [  5.33393537e+01  -1.85981729e-02   0.00000000e+00   0.00000000e+00]]","[ 0.83284183 -0.47846585 -1.00678189  0.34876732  0.85316817  0.41431461
  1.03212366  0.38882996 -1.06347516 -0.38842271  0.        ]",[ 2.0387516  -1.46696353],[ 2.91685537 -1.90721071],-0.127248523681
28,[-0.37700465 -0.423933  ],-2.67071,"[[  1.28855911e+01  -3.00367402e+00   9.89113835e-02   4.79513386e-02]
 [  5.62427148e+01  -1.14898690e-02   0.00000000e+00   0.00000000e+00]]","[ 1.15945247 -0.47852889  0.48246435  0.34998756  0.85316792  0.41431452
  1.08210652  0.38980074 -0.96034238 -0.49558758  0.        ]",[ 1.57692802 -1.61414254],[ 2.51268903 -1.34173697],-0.121579449256
29,[-0.37700465 -0.423933  ],-2.66236,"[[  1.40389991e+01  -3.00384393e+00   9.89113835e-02   4.79513386e-02]
 [  5.90885992e+01  -5.93822281e-03   0.00000000e+00   0.00000000e+00]]","[-0.01770002 -0.47856423  1.48242156  0.35067364  0.85316767  0.41431444
  1.13109984  0.3905589  -0.82093739 -0.4381256   0.        ]",[ 1.57980454 -1.82359612],[ 1.41527434 -1.97770228],-0.102899139132
30,[-0.37700465 -0.423933  ],-2.60865,"[[  1.52487595e+01  -3.00392805e+00   9.89113835e-02   4.79513386e-02]
 [  6.18781448e+01  -2.81273660e-03   0.00000000e+00   0.00000000e+00]]","[-1.39247388 -0.47858165  0.67238186  0.35101326  0.85316741  0.41431436
  1.17912321  0.3909857  -0.81651284 -0.26884649  0.        ]",[ 1.93662429 -1.93220401],[ 3.23940701 -0.5738942 ],-0.09252957685
31,[-0.37700465 -0.423933  ],-2.52707,"[[  1.65137567e+01  -3.00351500e+00   9.89113835e-02   4.79513386e-02]
 [  6.46124667e+01   2.99622634e-02   0.00000000e+00   0.00000000e+00]]","[-1.11062899 -0.47849538 -1.03679912  0.34934523  0.85316716  0.41431427
  1.22619582  0.39546203 -0.96782984 -0.20622556  0.        ]",[ 2.14559674 -1.8246541 ],[ 1.65273176 -1.40787196],-0.108170600466
32,[-0.37700465 -0.423933  ],-2.58817,"[[  1.78328973e+01  -3.00342310e+00   9.89113835e-02   4.79513386e-02]
 [  6.72926568e+01  -8.77733238e-03   0.00000000e+00   0.00000000e+00]]","[ 0.5742847  -0.47847607 -1.2260802   0.34897409  0.85316691  0.41431419
  1.27233646  0.3901709  -1.06804626 -0.35300839  0.        ]",[ 2.18057084 -1.46463871],[ 2.47989272 -1.66521634],-0.126126565587
33,[-0.37700465 -0.423933  ],-2.69864,"[[  1.92051093e+01  -3.00363946e+00   9.89113835e-02   4.79513386e-02]
 [  6.99197916e+01  -1.05163862e-02   0.00000000e+00   0.00000000e+00]]","[ 1.14282643 -0.47852117  0.53277718  0.34984767  0.85316666  0.41431411
  1.31756367  0.38993331 -0.95545176 -0.49668026  0.        ]",[ 1.65435517 -1.595137  ],[ 0.44672879 -1.45631604],-0.121118822182
34,[-0.37700465 -0.423933  ],-2.72653,"[[  2.06073636e+01  -3.00381117e+00   9.89113835e-02   4.79513386e-02]
 [  7.03043576e+01  -6.55509636e-03   0.00000000e+00   0.00000000e+00]]","[-0.41023606 -0.47855689  1.46389862  0.35054102  0.8531664   0.41431402
  1.3241836   0.39047426 -0.80259484 -0.40077552  0.        ]",[ 1.72921216 -1.83976579],[ 1.40230556 -0.46819084],-0.0984881072613
35,[-0.37700465 -0.423933  ],-2.55569,"[[  2.20392115e+01  -3.00334426e+00   9.89113835e-02   4.79513386e-02]
 [  7.28718703e+01   3.55733587e-02   0.00000000e+00   0.00000000e+00]]","[-1.53409535 -0.47845928 -0.04861581  0.34865553  0.85316615  0.41431394
  1.36838431  0.39622809 -0.86717605 -0.21788184  0.        ]",[ 2.02483988 -1.94782054],[ 1.35697435 -1.20432737],-0.0963064666089
36,[-0.37700465 -0.423933  ],-2.59779,"[[  2.35218996e+01  -3.00325634e+00   9.89113835e-02   4.79513386e-02]
 [  7.53885532e+01  -1.18845038e-02   0.00000000e+00   0.00000000e+00]]","[-0.20854529 -0.47844078 -1.4445224   0.34830043  0.8531659   0.41431386
  1.4117099   0.38974621 -1.04629349 -0.26894023  0.        ]",[ 2.29917812 -1.58820987],[ 2.68475775 -0.52265031],-0.120021427287
37,[-0.37700465 -0.423933  ],-2.67727,"[[  2.50544215e+01  -3.00303326e+00   9.89113835e-02   4.79513386e-02]
 [  7.78554175e+01   2.14164473e-02   0.00000000e+00   0.00000000e+00]]","[ 1.22505831 -0.47839395 -0.09292969  0.34739959  0.85316564  0.41431377
  1.45417777  0.39429438 -1.00976402 -0.47246727  0.        ]",[ 1.8855983  -1.48052764],[ 1.04827098 -1.89125247],-0.125611482868
38,[-0.37700465 -0.423933  ],-2.6492,"[[  2.66357907e+01  -3.00313144e+00   9.89113835e-02   4.79513386e-02]
 [  8.02734450e+01  -1.75963803e-02   0.00000000e+00   0.00000000e+00]]","[-0.05961    -0.47841443  1.48612055  0.34779598  0.85316539  0.41431369
  1.49580482  0.38896593 -0.81789668 -0.43438406  0.        ]",[ 1.73117065 -1.79497957],[ 2.14131956 -2.05504129],-0.102327654549
39,[-0.37700465 -0.423933  ],-2.52937,"[[  2.82650402e+01  -3.00348947e+00   9.89113835e-02   4.79513386e-02]
 [  8.26436072e+01  -1.58527995e-02   0.00000000e+00   0.00000000e+00]]","[-1.53563197 -0.47848924  0.03553301  0.3492416   0.85316514  0.41431361
  1.53660778  0.38920399 -0.86032152 -0.22219599  0.        ]",[ 2.08849549 -1.92347693],[ 2.07830799 -1.71881449],-0.0956513820233
40,[-0.37700465 -0.423933  ],-2.52212,"[[  2.99412222e+01  -3.00373972e+00   9.89113835e-02   4.79513386e-02]
 [  8.49668484e+01  -9.28585458e-03   0.00000000e+00   0.00000000e+00]]","[-0.02055525 -0.47854139 -1.43892848  0.35025206  0.85316489  0.41431352
  1.57660289  0.39010083 -1.05489097 -0.28661889  0.        ]",[ 2.36900544 -1.52578151],[ 1.54195949 -2.36727651],-0.121745742871
41,[-0.37700465 -0.423933  ],-2.62231,"[[  3.16634075e+01  -3.00387541e+00   9.89113835e-02   4.79513386e-02]
 [  8.72440971e+01  -4.68631896e-03   0.00000000e+00   0.00000000e+00]]","[ 1.18717537 -0.47856958  0.38139954  0.35079996  0.85316463  0.41431344
  1.61580615  0.39072896 -0.96990674 -0.49275295  0.        ]",[ 1.79200757 -1.54151464],[ 2.05546013 -2.56832027],-0.122442231668
42,[-0.37700465 -0.423933  ],-2.68624,"[[  3.34306855e+01  -3.00394135e+00   9.89113835e-02   4.79513386e-02]
 [  8.94762639e+01  -2.18866667e-03   0.00000000e+00   0.00000000e+00]]","[-0.7470085  -0.47858322  1.34721369  0.35106618  0.85316438  0.41431336
  1.65423322  0.39107001 -0.79505203 -0.36358287  0.        ]",[ 1.9273411  -1.84016979],[ 2.03188875 -0.79543277],-0.0953277581053
43,[-0.37700465 -0.423933  ],-2.43358,"[[  3.52421635e+01  -3.00375449e+00   9.89113835e-02   4.79513386e-02]
 [  9.16642409e+01   1.40184916e-02   0.00000000e+00   0.00000000e+00]]","[-1.22413821 -0.47854417 -0.90620829  0.35031151  0.85316413  0.41431327
  1.69189947  0.39328351 -0.95147801 -0.20258426  0.        ]",[ 2.28431702 -1.80888295],[ 2.23491386 -2.72888923],-0.106035476717
44,[-0.37700465 -0.423933  ],-2.66936,"[[  3.70969664e+01  -3.00371527e+00   9.89113835e-02   4.79513386e-02]
 [  9.38089031e+01  -4.36704443e-03   0.00000000e+00   0.00000000e+00]]","[ 0.98614684 -0.47853589 -0.80936801  0.35015309  0.85316388  0.41431319
  1.72881995  0.39077233 -1.05519627 -0.41260824  0.        ]",[ 2.25274873 -1.37524009],[ 1.91266198 -1.37251417],-0.127492381137
45,[-0.37700465 -0.423933  ],-2.69368,"[[  3.89942366e+01  -3.00382115e+00   9.89113835e-02   4.79513386e-02]
 [  9.59111102e+01  -5.10932933e-03   0.00000000e+00   0.00000000e+00]]","[ 0.223108   -0.47855787  1.43407448  0.35058056  0.85316362  0.41431311
  1.76500947  0.39067087 -0.83692845 -0.45794174  0.        ]",[ 1.76200461 -1.7433933 ],[ 0.56039216 -1.96356158],-0.105919354895
46,[-0.37700465 -0.423933  ],-2.54002,"[[  4.09156700e+01  -3.00390437e+00   9.89113835e-02   4.79513386e-02]
 [  9.62311663e+01  -3.17027255e-03   0.00000000e+00   0.00000000e+00]]","[-1.53180846 -0.47857511 -0.08802199  0.35091656  0.85316337  0.41431303
  1.77051817  0.39093563 -0.87036037 -0.21653842  0.        ]",[ 2.17168307 -1.89485013],[ 2.24672637 -1.23717748],-0.0966393825169
47,[-0.37700465 -0.423933  ],-2.6679,"[[  4.28609043e+01  -3.00395126e+00   9.89113835e-02   4.79513386e-02]
 [  9.82854209e+01  -1.63776142e-03   0.00000000e+00   0.00000000e+00]]","[ 0.4473975  -0.47858478 -1.29997626  0.35110584  0.85316312  0.41431294
  1.80588206  0.39114487 -1.06719516 -0.33710415  0.        ]",[ 2.41233277 -1.41634572],[ 1.5957766  -0.29052917],-0.12531935219
48,[-0.37700465 -0.423933  ],-2.6872,"[[  4.48468157e+01  -3.00322200e+00   9.89113835e-02   4.79513386e-02]
 [  1.00299006e+02   5.12186428e-02   0.00000000e+00   0.00000000e+00]]","[ 0.74405031 -0.47843239  1.1384137   0.34816095  0.85316287  0.41431286
  1.84054572  0.39836393 -0.88648405 -0.49120253  0.        ]",[ 1.70438492 -1.67654824],[ 1.0638035  -1.89528055],-0.113385121625
49,[-0.37700465 -0.423933  ],-2.61621,"[[  4.68725988e+01  -3.00305107e+00   9.89113835e-02   4.79513386e-02]
 [  1.02272728e+02  -1.40484665e-02   0.00000000e+00   0.00000000e+00]]","[-1.49227016 -0.47839647  0.38681763  0.34747069  0.85316261  0.41431278
  1.87452302  0.38944965 -0.83424673 -0.2439695   0.        ]",[ 2.22060442 -1.8683871 ],[ 1.59865602 -0.59700013],-0.0934565340999
