timestep,human_obs,rewards,logstd_action_dist,obs,avg_action_dist,actions,original_rewards
0,"[[-0.04451198  0.02912046 -0.19352987  0.13643443]
 [-0.00202194 -0.00310291  0.          0.        ]]",-4.04324,[-0.30171847 -0.36062312],"[ 1.20335162  2.46985752 -0.03694483  0.97001926 -1.66588131  1.18437149
  0.02882524  0.38293948  2.90831817 -1.12924195  0.        ]",[-2.66789699 -2.25557232],[-1.82591808 -1.70010143],-0.427871664059
1,"[[-0.08422707 -0.01065338 -0.19352987  0.13643443]
 [-3.95632637 -3.96109544  0.          0.        ]]",-4.15977,[-0.30171847 -0.36062312],"[ 1.19982414  2.47039814 -0.09546451  0.81994605 -1.66587861  1.18437027
 -0.05424773 -0.15947125  2.90266033 -1.23525623  0.        ]",[-2.61092329 -2.00295401],[-2.68704704 -2.86504792],-0.431576992254
2,"[[-0.20224405 -0.12880111 -0.19352987  0.13643443]
 [-7.83248948 -7.84074817  0.          0.        ]]",-4.13314,[-0.30171847 -0.36062312],"[ 1.17658168  2.45811047 -0.26784872  0.37545049 -1.6658759   1.18436904
 -0.13567908 -0.69114601  2.84777026 -1.54451605  0.        ]",[-2.40161109 -1.69517112],[-2.93328341 -1.66001123],-0.4397773893
3,"[[ -0.39701771  -0.32377104  -0.19352987   0.13643443]
 [-11.63232339 -11.64355623   0.           0.        ]]",-4.13324,[-0.30171847 -0.36062312],"[ 1.09734611  2.3929097  -0.54221132 -0.34038856 -1.6658732   1.18436782
 -0.21550688 -1.21228908  2.6398783  -2.00769504  0.        ]",[-2.06559777 -1.2911365 ],[-1.94180276 -1.63334897],-0.443923815316
4,"[[ -0.66704248  -0.59404034  -0.19352987   0.13643443]
 [-15.35799552 -15.37090765   0.           0.        ]]",-3.71211,[-0.30171847 -0.36062312],"[ 0.90883439  2.21473724 -0.88478543 -1.25196581 -1.66587049  1.18436659
 -0.29377667 -1.72308967  2.15880355 -2.4704112   0.        ]",[-1.79474294 -0.89427382],[-2.77626086 -0.13807273],-0.430413330195
5,"[[ -1.01086895  -0.90387042  -0.19352987   0.13643443]
 [-19.01273029 -15.61122022   0.           0.        ]]",-3.16026,[-0.30171847 -0.36062312],"[ 0.5574828   1.90109287 -1.22238738 -2.10483528 -1.66586779  1.18436537
 -0.37055617 -1.75601946  1.42250016 -2.65138029  0.        ]",[-1.77953255 -0.79227984],[-2.65250391 -0.93198104],-0.386466460212
6,"[[ -1.42707402  -1.249994    -0.19352987   0.13643443]
 [-22.59632702 -18.98977371   0.           0.        ]]",-2.4381,[-0.30171847 -0.36062312],"[ 0.02203338  1.44842879 -1.43265385 -2.72088018 -1.66586508  1.18436415
 -0.44584116 -2.21901658  0.65578425 -2.31680324  0.        ]",[-1.61985946 -0.57756591],[-1.24381625 -0.70400834],-0.305022632785
7,"[[ -1.91427079  -1.6539545   -0.19352987   0.13643443]
 [-26.11208201 -21.39815996   0.           0.        ]]",-1.63563,[-0.30171847 -0.36062312],"[-0.64053901  0.85374099 -1.36162644 -2.90034435 -1.66586237  1.18436292
 -0.51970089 -2.54905719  0.27413488 -1.48438914  0.        ]",[-1.5501492  -0.53498399],[-1.66022274 -0.50273576],-0.194472240331
8,"[[ -2.47110787  -2.09760424  -0.19352987   0.13643443]
 [-29.56031494 -22.96160128   0.           0.        ]]",-1.07614,[-0.30171847 -0.36062312],"[-1.25724181  0.22722303 -0.88876847 -2.40174814 -1.66585967  1.1843617
 -0.59214206 -2.76330274  0.57848958 -0.68738158  0.        ]",[-1.45005572 -0.4665648 ],[-1.52973687 -0.17327436],-0.133913162316
9,"[[ -3.09622736  -2.55912627  -0.19352987   0.13643443]
 [-32.94009672 -23.18999672   0.           0.        ]]",-1.86444,[-0.30171847 -0.36062312],"[-1.55464599 -0.26885702 -0.03819784 -1.21561074 -1.66585696  1.18436047
 -0.66314513 -2.79459163  1.21635359 -0.575822    0.        ]",[-1.22865403 -0.16247448],[-1.71678433 -1.49748093],-0.19797277246
10,"[[ -3.78825033  -3.05802817  -0.19352987   0.13643443]
 [-36.25033867 -21.72469322   0.           0.        ]]",-2.01919,[-0.30171847 -0.36062312],"[-1.27736651 -0.50978577  0.91847794  0.54518336 -1.66585426  1.18435925
 -0.73268724 -2.59377728  1.40091741 -1.06505431  0.        ]",[-0.78850269  0.30995822],[-1.99702191  0.47729572],-0.246856476933
11,"[[ -4.54576996  -3.20136081  -0.19352987   0.13643443]
 [-39.49104116   1.06508086   0.           0.        ]]",-1.82938,[-0.30171847 -0.36062312],"[-0.40460982 -0.51232894  1.48495933  1.08555054 -1.66585155  1.18435802
 -0.80076837  0.5293338   1.25403443 -1.1687256   0.        ]",[-0.79384172  0.03961658],[-0.96205956 -0.26492341],-0.238499567263
12,"[[ -5.36596324  -3.14043901  -0.19352987   0.13643443]
 [-42.51825633   3.6717862    0.           0.        ]]",-1.75196,[-0.30171847 -0.36062312],"[ 0.66364341 -0.51499305  1.20109472  0.85579424 -1.66584884  1.1843568
 -0.86436442  0.88655621  1.25236825 -1.14362199  0.        ]",[-0.96951544 -0.19610831],[-0.94962683  0.72040786],-0.236483972812
13,"[[ -6.24560528  -3.03911118  -0.19352987   0.13643443]
 [-45.43618277   6.4518848    0.           0.        ]]",-1.95245,[-0.30171847 -0.36062312],"[ 1.20374268 -0.50716198  0.08424369  0.4741074  -1.66584614  1.18435557
 -0.92566441  1.26753975  1.23076565 -1.17480509  0.        ]",[-1.21027327 -0.57644331],[-1.58694806 -1.04525506],-0.236574184216
14,"[[ -7.18502823  -2.95107121  -0.19352987   0.13643443]
 [-48.4959206    2.3659031    0.           0.        ]]",-1.89939,[-0.30171847 -0.36062312],"[ 0.68039613 -0.48798353 -1.1296191   0.14555111 -1.66584343  1.18435435
 -0.98994352  0.70759615  1.13637371 -1.13334363  0.        ]",[-1.21524882 -0.49263114],[-1.26221899 -0.15423842],-0.22389559231
15,"[[ -8.1850373   -2.91033016  -0.19352987   0.13643443]
 [-51.49499208   1.71050613   0.           0.        ]]",-1.88905,[-0.30171847 -0.36062312],"[-0.62435971 -0.47525356 -1.3676946  -0.00476988 -1.66584073  1.18435313
 -1.05294802  0.61778013  1.13456383 -0.95350784  0.        ]",[-1.27267194 -0.53689474],[-1.58804042 -0.96573588],-0.210602588332
16,"[[ -9.2444347   -2.91479955  -0.19352987   0.13643443]
 [-54.43501989  -2.14455312   0.           0.        ]]",-1.93946,[-0.30171847 -0.36062312],"[-1.53367819 -0.47676796 -0.23609482  0.01165507 -1.66583802  1.1843519
 -1.114712    0.08948232  1.31983761 -0.86375136  0.        ]",[-1.17223299 -0.25317258],[-0.87335024 -0.01896193],-0.225294421552
17,"[[-10.35701878  -2.95799097  -0.19352987   0.13643443]
 [-56.81545161  -2.17454559   0.           0.        ]]",-1.96649,[-0.30171847 -0.36062312],"[-0.99843595 -0.48990375  1.21444785  0.1712075  -1.66583532  1.18435068
 -1.16471968  0.0853721   1.46050694 -1.03253881  0.        ]",[-1.05575681 -0.09990761],[ 0.74237883  0.47584388],-0.251355567466
18,"[[-11.45255259  -2.98212099  -0.19352987   0.13643443]
 [-52.75144104  -0.24499465   0.           0.        ]]",-1.93081,[-0.30171847 -0.36062312],"[ 0.43340929 -0.49605176  1.35388907  0.26092429 -1.66583261  1.18434945
 -1.07934066  0.34979805  1.39071358 -1.20681134  0.        ]",[-1.09374213 -0.14518532],[-0.7510803  -0.22831783],-0.25544988413
