timestep,human_obs,rewards,logstd_action_dist,obs,avg_action_dist,actions,original_rewards
0,"[[ 0.01350274 -0.04796564 -0.143996   -0.07561072]
 [ 0.00127856  0.00078341  0.          0.        ]]",-2.97151,[-0.21105434 -0.28789154],"[ 1.18245195  2.32059379  0.04910076  0.63838423 -1.2452403  -0.64891388
 -0.02268115  0.37304545  2.48247655  0.66408753  0.        ]",[-3.14273763 -2.16362381],[-2.08235871 -3.35597987],-0.361406195947
1,"[[-0.02614706 -0.08766253 -0.143996   -0.07561072]
 [-3.95310088 -3.95728576  0.          0.        ]]",-2.82257,[-0.21105434 -0.28789154],"[ 1.18210408  2.31671429 -0.00977495  0.50176099 -1.24523782 -0.64891316
 -0.12748672 -0.17085966  2.47738572  0.56047397  0.        ]",[-3.06378484 -2.03825736],[-2.74256812 -2.35899231],-0.35839562503
2,"[[-0.14410061 -0.20573478 -0.143996   -0.07561072]
 [-7.82938326 -7.8370085   0.          0.        ]]",-2.63473,[-0.21105434 -0.28789154],"[ 1.16828052  2.29189879 -0.18420293  0.09904362 -1.24523533 -0.64891243
 -0.23022241 -0.70399838  2.42476224  0.25804638  0.        ]",[-2.8908658  -1.88324904],[-3.32014584 -1.84967189],-0.347098288992
3,"[[ -0.338814    -0.40063053  -0.143996    -0.07561072]
 [-11.62941922 -11.63987592   0.           0.        ]]",-2.33448,[-0.21105434 -0.28789154],"[ 1.10417424  2.20834612 -0.46452474 -0.54162854 -1.24523284 -0.64891171
 -0.33093727 -1.22657449  2.22262069 -0.19451895  0.        ]",[-2.57630873 -1.66585612],[-2.38620774 -1.04089499],-0.321159678703
4,"[[ -0.60878357  -0.67082672  -0.143996    -0.07561072]
 [-15.35539564 -15.36727606   0.           0.        ]]",-2.118,[-0.21105434 -0.28789154],"[ 0.93482381  2.01060182 -0.8201886  -1.34072172 -1.24523035 -0.64891099
 -0.42968923 -1.73877685  1.75366288 -0.64620479  0.        ]",[-2.08150816 -1.33318329],[-2.5646581  -3.37599614],-0.271890226039
5,"[[ -0.95255275  -1.01482712  -0.143996    -0.07561072]
 [-19.00981124 -19.02050876   0.           0.        ]]",-1.19126,[-0.21105434 -0.28789154],"[ 0.60284213  1.64312793 -1.18108838 -2.12642558 -1.24522786 -0.64891027
 -0.5265445  -2.24078146  1.01100009 -0.81313428  0.        ]",[-1.46714902 -0.88879007],[-2.02111771 -0.46695417],-0.192232476087
6,"[[ -1.36871843  -1.40998457  -0.143996    -0.07561072]
 [-22.59523115 -20.49024436   0.           0.        ]]",-0.640597,[-0.21105434 -0.28789154],"[ 0.08033762  1.11444875 -1.42574837 -2.60147576 -1.24522537 -0.64890954
 -0.62157102 -2.4427337   0.26761686 -0.43719912  0.        ]",[-1.04150951 -0.64293259],[-0.95059679 -1.59470607],-0.0867170394034
7,"[[ -1.85394138  -1.85541694  -0.143996    -0.07561072]
 [-25.91647899 -24.04110957   0.           0.        ]]",-0.27265,[-0.21105434 -0.28789154],"[-0.58169847  0.48041508 -1.39683159 -2.507181   -1.24522289 -0.64890882
 -0.70959587 -2.93065643 -0.01929898  0.38234375  0.        ]",[-1.06223273 -0.64225823],[-1.53035277 -0.07309706],-0.0452172600511
8,"[[ -2.40691279  -2.33433636  -0.143996    -0.07561072]
 [-29.36902024 -23.85153221   0.           0.        ]]",-0.46843,[-0.21105434 -0.28789154],"[-1.21971954 -0.11015745 -0.96642367 -1.6882849  -1.2452204  -0.6489081
 -0.80110033 -2.9045842   0.3563988   1.03527834  0.        ]",[-1.18300283 -0.57613707],[-1.27808894  0.45283174],-0.139186954945
9,"[[ -3.02823266  -2.7886149   -0.143996    -0.07561072]
 [-32.75116996 -21.58409333   0.           0.        ]]",-1.019,[-0.21105434 -0.28789154],"[-1.56658556 -0.46514879 -0.1389219  -0.38876121 -1.24521791 -0.64890738
 -0.89073895 -2.59299041  0.88554421  0.99621767  0.        ]",[-1.25429273 -0.41194531],[-0.8586377  -1.93639751],-0.182643273399
10,"[[ -3.71087301  -3.12804397  -0.143996    -0.07561072]
 [-35.50286244  -5.68469117   0.           0.        ]]",-0.761643,[-0.21105434 -0.28789154],"[-1.3579493  -0.5536728   0.82952443  0.75706139 -1.24521542 -0.64890665
 -0.96366785 -0.40819757  0.95642602  0.63790888  0.        ]",[-1.11707544 -0.45878589],[-1.62713145 -0.97347128],-0.167567743618
11,"[[ -4.45359878  -3.13678664  -0.143996    -0.07561072]
 [-38.75897819   2.26616501   0.           0.        ]]",-0.693976,[-0.21105434 -0.28789154],"[-0.54933095 -0.55378761  1.46462673  0.78721921 -1.24521293 -0.64890593
 -1.04996564  0.68435732  0.91383008  0.60510765  0.        ]",[-1.13432825 -0.59861529],[-1.65301822 -0.69821162],-0.160784583723
12,"[[ -5.26080433  -3.08464483  -0.143996    -0.07561072]
 [-41.95095378   2.45866863   0.           0.        ]]",-0.710875,[-0.21105434 -0.28789154],"[ 0.52249611 -0.55147252  1.296299    0.60744748 -1.24521045 -0.64890521
 -1.13456315  0.7108091   0.89496582  0.5891082   0.        ]",[-1.17422247 -0.57533181],[-1.69212238 -0.56286382],-0.157711041808
13,"[[ -6.13121573  -3.04477535  -0.143996    -0.07561072]
 [-45.0797579    1.5134825    0.           0.        ]]",-0.695189,[-0.21105434 -0.28789154],"[ 1.16668179 -0.54706872  0.2538643   0.47032183 -1.24520796 -0.64890449
 -1.21748602  0.58092697  0.83511717  0.58633732  0.        ]",[-1.17334342 -0.50449628],[-2.01412956  0.10323849],-0.150373432262
14,"[[ -7.06358097  -3.01069631  -0.143996    -0.07561072]
 [-48.14653861   1.89323394   0.           0.        ]]",-0.832182,[-0.21105434 -0.28789154],"[ 0.78353838 -0.54150083 -1.01574724  0.35352344 -1.24520547 -0.64890377
 -1.29876464  0.63310936  0.76873992  0.65271371  0.        ]",[-1.09255517 -0.45955992],[-0.7967933  -0.75675571],-0.14628009099
15,"[[ -8.04860179  -3.00018191  -0.143996    -0.07561072]
 [-50.34822026  -0.56066758   0.           0.        ]]",-0.812457,[-0.21105434 -0.28789154],"[-0.46312289 -0.53944804 -1.42792722  0.31758671 -1.24520298 -0.64890304
 -1.35711453  0.29590909  0.79180537  0.78006183  0.        ]",[-1.05481684 -0.43344572],[-0.83945601  0.00557852],-0.157036394033
16,"[[ -9.07891295e+00  -3.00427179e+00  -1.43995998e-01  -7.56107228e-02]
 [ -5.26751418e+01   3.04021022e-03   0.00000000e+00   0.00000000e+00]]",-0.717293,[-0.21105434 -0.28789154],"[-1.49377335 -0.54026449 -0.47437949  0.33155878 -1.24520049 -0.64890232
 -1.41878337  0.37337006  0.91917272  0.82465549  0.        ]",[-1.10022163 -0.55955321],[-1.61073915  0.86979198],-0.174122470169
