timestep,human_obs,rewards,logstd_action_dist,obs,avg_action_dist,actions,original_rewards
0,"[[-0.05138594 -0.02238205 -0.13989462 -0.04196092]
 [-0.00396424 -0.00376688  0.          0.        ]]",-5.12829,[-0.37513325 -0.40959316],"[ 1.2283499   2.54983781 -0.05170053  0.81162457 -1.2049947  -0.35956688
  0.11477729  0.39052022  2.54364393  0.2991052   0.        ]",[-4.96894646 -2.57679987],[-4.11876224 -3.06356367],-0.350641423196
1,"[[-0.09113952 -0.06216904 -0.13989462 -0.04196092]
 [-3.95823511 -3.96174553  0.          0.        ]]",-5.07639,[-0.37513325 -0.40959316],"[ 1.22443638  2.54727706 -0.10988404  0.65000943 -1.20499418 -0.35956681
  0.04638756 -0.15006143  2.53374932  0.1914574   0.        ]",[-4.74338913 -2.3189404 ],[-3.80000739 -2.42369003],-0.348560629382
2,"[[-0.20919457 -0.18032961 -0.13989462 -0.04196092]
 [-7.83439609 -7.8413812   0.          0.        ]]",-4.89121,[-0.37513325 -0.40959316],"[ 1.20003312  2.52554914 -0.28107197  0.17338407 -1.20499365 -0.35956673
 -0.02065124 -0.67994292  2.46605521 -0.12032842  0.        ]",[-4.29621077 -2.11322236],[-4.9130836  -2.65058452],-0.340098902989
3,"[[ -0.4040068   -0.37531198  -0.13989462  -0.04196092]
 [-11.63428547 -11.64416624   0.           0.        ]]",-4.66726,[-0.37513325 -0.40959316],"[ 1.11887272  2.44434021 -0.55318198 -0.58779017 -1.20499312 -0.35956666
 -0.08637092 -1.19932783  2.23786146 -0.58050678  0.        ]",[-3.53701591 -1.83368373],[-4.45526714 -2.15027503],-0.318959595327
4,"[[ -0.67407197  -0.64559319  -0.13989462  -0.04196092]
 [-15.3600844  -15.37148847   0.           0.        ]]",-4.28131,[-0.37513325 -0.40959316],"[ 0.92780162  2.24410355 -0.8922552  -1.5437231  -1.2049926  -0.35956659
 -0.15080919 -1.70840531  1.73497882 -1.025974    0.        ]",[-2.63932896 -1.42607617],[-2.41439498 -1.31688613],-0.276283773414
5,"[[ -1.01793295  -0.98967707  -0.13989462  -0.04196092]
 [-19.01430024 -19.02464437   0.           0.        ]]",-3.55057,[-0.37513325 -0.40959316],"[ 0.57365983  1.86419324 -1.22514303 -2.4958594  -1.20499207 -0.35956652
 -0.21400941 -2.20735183  0.96216525 -1.16050396  0.        ]",[-1.47656202 -0.78294969],[-0.78200621 -0.80496317],-0.204145506874
6,"[[ -1.42552968  -1.39834757  -0.13989462  -0.04196092]
 [-21.73678661 -21.8329651    0.           0.        ]]",-2.82317,[-0.37513325 -0.40959316],"[ 0.04779844  1.2902387  -1.42829708 -3.10296927 -1.20499155 -0.35956644
 -0.26109522 -2.59090908  0.21645386 -0.72259873  0.        ]",[-1.1489706 -0.9047091],[-1.19942019 -1.48450772],-0.104081175459
7,"[[ -1.89571952  -1.87036884  -0.13989462  -0.04196092]
 [-25.27092999 -25.35737093   0.           0.        ]]",-2.26599,[-0.37513325 -0.40959316],"[-0.59367085  0.5803988  -1.36696959 -2.98218738 -1.20499102 -0.35956637
 -0.32221877 -3.07226667 -0.02548236  0.15264943  0.        ]",[-1.70582163 -1.87107253],[-2.15260044 -1.85722246],-0.0219836663251
8,"[[ -2.43591335  -2.41217786  -0.13989462  -0.04196092]
 [-28.73695066 -28.81211678   0.           0.        ]]",-2.42383,[-0.37513325 -0.40959316],"[-1.20464586 -0.10471893 -0.92802674 -1.80702426 -1.20499049 -0.3595663
 -0.38216412 -3.54410654  0.44001141  0.78733971  0.        ]",[-2.04453278 -1.15767503],[-2.08636624 -1.43914898],-0.11661493175
9,"[[ -3.04472564  -3.02240605  -0.13989462  -0.04196092]
 [-32.13186418 -26.47421931   0.           0.        ]]",-2.91381,[-0.37513325 -0.40959316],"[-1.5283448  -0.48091331 -0.11824919  0.41916757 -1.20498997 -0.35956623
 -0.44087966 -3.22479113  0.97715735  0.53017579  0.        ]",[-1.8354764   0.68635768],[-1.23055988  2.34303606],-0.158013256029
