timestep,logstd_action_dist,rewards,human_obs,obs,avg_action_dist,actions,original_rewards
12,[-0.37492514 -0.38213038],-1.81025,"[[ -2.72932051e+00  -3.24372114e+00  -2.70785141e-02   4.33798249e-02]
 [ -2.04987405e+01   1.71496627e-02   0.00000000e+00   0.00000000e+00]]","[-1.42406583 -0.48694169 -0.56299176  1.31451337 -0.2384039   0.37455844
 -0.28043394  0.39230257  0.15070795 -0.37307822  0.        ]",[-0.36792016  0.22309196],[ 0.35161334  0.2348086 ],-0.0655355821882
13,[-0.37492514 -0.38213038],-1.82006,"[[ -3.1212534   -3.1787168   -0.02707851   0.04337982]
 [-18.70062692   4.58213723   0.           0.        ]]","[-1.53954672 -0.49381739 -0.00386784  1.05385685 -0.23840385  0.37455834
 -0.24814947  1.01688614  0.12274096 -0.34135523  0.        ]",[-0.66452527 -0.38698542],[-0.91386631 -0.89306195],-0.0603528643107
14,[-0.37492514 -0.38213038],-1.81846,"[[ -3.52785545  -3.09868827  -0.02707851   0.04337982]
 [-21.94875447   3.21621475   0.           0.        ]]","[-1.43803352 -0.49346563  0.57982395  0.73220734 -0.23840379  0.37455825
 -0.30646824  0.82999958  0.12998902 -0.30051627  0.        ]",[-0.86179858 -0.63197845],[-0.93658125  0.07783556],-0.0572267655723
15,[-0.37492514 -0.38213038],-1.92918,"[[ -3.99967611  -3.03191056  -0.02707851   0.04337982]
 [-25.22239263   3.46077758   0.           0.        ]]","[-1.06161338 -0.48572706  1.1382232   0.46457333 -0.23840373  0.37455815
 -0.36524504  0.86346046  0.1632499  -0.29876627  0.        ]",[-0.96579772 -0.91957211],[-0.87944309 -0.39603303],-0.0600105054271
16,[-0.37492514 -0.38213038],-2.06878,"[[ -4.53404985e+00  -2.97911340e+00  -2.70785141e-02   4.33798249e-02]
 [ -2.82050407e+01   1.82443654e+00   0.00000000e+00   0.00000000e+00]]","[-0.40324836 -0.47483629  1.47272107  0.25430096 -0.23840368  0.37455806
 -0.41879722  0.63957518  0.19285177 -0.34993606  0.        ]",[-0.99618179 -0.92768496],[-0.34194198 -1.09479569],-0.0670197945625
17,[-0.37492514 -0.38213038],-2.0421,"[[ -5.10613355e+00  -2.98270936e+00  -2.70785141e-02   4.33798249e-02]
 [ -2.90007050e+01  -2.17071411e+00   0.00000000e+00   0.00000000e+00]]","[ 0.37193967 -0.47571103  1.38354836  0.2685714  -0.23840362  0.37455796
 -0.43308296  0.09295638  0.14424768 -0.42900898  0.        ]",[-0.80168873 -0.5295589 ],[ 0.13773476  0.5586433 ],-0.0703793835433
18,[-0.37492514 -0.38213038],-2.03271,"[[ -5.67491549e+00  -3.00349302e+00  -2.70785141e-02   4.33798249e-02]
 [ -2.78812044e+01   8.48126048e-02   0.00000000e+00   0.00000000e+00]]","[ 0.9757214  -0.48038671  0.8660604   0.35120632 -0.23840356  0.37455786
 -0.41298264  0.40155879  0.05525554 -0.45354981  0.        ]",[-1.01992917 -0.7694627 ],[-0.07735548 -1.40318827],-0.067209510002
19,[-0.37492514 -0.38213038],-1.88126,"[[ -6.23007467e+00  -3.00300553e+00  -2.70785141e-02   4.33798249e-02]
 [ -2.76355316e+01  -9.13881850e-03   0.00000000e+00   0.00000000e+00]]","[ 1.22159484 -0.48028435  0.10406287  0.34926514 -0.23840351  0.37455777
 -0.40857157  0.3887042  -0.01795693 -0.43762358  0.        ]",[-0.95288587 -0.70057982],[-1.36834518 -0.21143953],-0.0620017100124
20,[-0.37492514 -0.38213038],-1.82589,"[[ -6.81702102e+00  -3.00249965e+00  -2.70785141e-02   4.33798249e-02]
 [ -3.10477326e+01   3.95700835e-02   0.00000000e+00   0.00000000e+00]]","[ 1.03129684 -0.48017775 -0.72197103  0.34725085 -0.23840345  0.37455767
 -0.46983624  0.39536848 -0.07484314 -0.37793645  0.        ]",[-0.69440377 -0.4565922 ],[-0.12834978 -0.06996847],-0.0532425846138
21,[-0.37492514 -0.38213038],-1.78571,"[[ -7.43690750e+00  -3.00162082e+00  -2.70785141e-02   4.33798249e-02]
 [ -3.09412701e+01   4.07455722e-02   0.00000000e+00   0.00000000e+00]]","[ 0.4015587  -0.47999175 -1.31796901  0.34375197 -0.23840339  0.37455758
 -0.46792461  0.39552921 -0.09186136 -0.28918725  0.        ]",[-0.52359825 -0.2808319 ],[-0.43231873 -0.31702103],-0.0424968709586
22,[-0.37492514 -0.38213038],-1.75857,"[[ -8.06676101e+00  -3.00122844e+00  -2.70785141e-02   4.33798249e-02]
 [ -3.20404184e+01   6.53995749e-03   0.00000000e+00   0.00000000e+00]]","[-0.44992648 -0.47990825 -1.410828    0.34218988 -0.23840334  0.37455748
 -0.48765928  0.39084907 -0.05704709 -0.20463426  0.        ]",[-0.52115589 -0.24973756],[-0.97908031 -0.27961448],-0.0343580994286
23,[-0.37492514 -0.38213038],-1.76729,"[[ -8.74009918e+00  -3.00115115e+00  -2.70785141e-02   4.33798249e-02]
 [ -3.52825939e+01   2.03952350e-03   0.00000000e+00   0.00000000e+00]]","[-1.22843087 -0.47989167 -0.90364028  0.34188211 -0.23840328  0.37455739
 -0.5458712   0.39023322  0.02314267 -0.15739767  0.        ]",[-0.7210393  -0.37004909],[-2.27209135 -0.74584365],-0.0354153856942
24,[-0.37492514 -0.38213038],-1.83421,"[[ -9.47846795e+00  -3.00162175e+00  -2.70785141e-02   4.33798249e-02]
 [ -3.85434155e+01  -3.35464052e-02   0.00000000e+00   0.00000000e+00]]","[-1.53784051 -0.47999155  0.10491521  0.34375541 -0.23840322  0.37455729
 -0.60441789  0.38536422  0.12069121 -0.18032798  0.        ]",[-0.99504548 -0.62175798],[-1.0626701  -1.30150421],-0.0465750275912
25,[-0.37492514 -0.38213038],-1.9608,"[[ -1.02814055e+01  -3.00249788e+00  -2.70785141e-02   4.33798249e-02]
 [ -4.17396846e+01  -4.35996203e-02   0.00000000e+00   0.00000000e+00]]","[-1.06313433 -0.48017672  1.1368219   0.34724338 -0.23840317  0.37455719
 -0.66180554  0.38398864  0.18004209 -0.27827006  0.        ]",[-0.81426722 -0.60199165],[-1.87423149 -1.25008381],-0.0598993863642
26,[-0.37492514 -0.38213038],-2.10601,"[[ -1.11476335e+01  -3.00321532e+00  -2.70785141e-02   4.33798249e-02]
 [ -4.48726776e+01  -2.75585365e-02   0.00000000e+00   0.00000000e+00]]","[ 0.05114624 -0.48032746  1.47907309  0.35009989 -0.23840311  0.3745571
 -0.71805707  0.38618329  0.15103198 -0.39957602  0.        ]",[-0.88399142 -0.63997751],[-0.21200915 -2.19569923],-0.0680514759814
27,[-0.37492514 -0.38213038],-1.94428,"[[ -1.20445963e+01  -3.00362488e+00  -2.70785141e-02   4.33798249e-02]
 [ -4.48237641e+01  -1.43849652e-02   0.00000000e+00   0.00000000e+00]]","[ 1.03969133 -0.48041311  0.75870705  0.35173065 -0.23840305  0.374557
 -0.7171786   0.38798561  0.04338907 -0.45385693  0.        ]",[-1.07409048 -0.71319753],[-1.47772309 -0.30471773],-0.0666117522401
28,[-0.37492514 -0.38213038],-1.82852,"[[ -1.29718933e+01  -3.00309193e+00  -2.70785141e-02   4.33798249e-02]
 [ -4.78956983e+01   4.40898166e-02   0.00000000e+00   0.00000000e+00]]","[ 1.11148349 -0.4803013  -0.5538898   0.34960839 -0.238403    0.37455691
 -0.77233382  0.39598608 -0.06520143 -0.39348546  0.        ]",[-0.75840342 -0.41908205],[-2.08205179 -0.91576129],-0.0553186106849
29,[-0.37492514 -0.38213038],-1.77601,"[[ -1.39600189e+01  -3.00291971e+00  -2.70785141e-02   4.33798249e-02]
 [ -5.09068248e+01  -1.03603480e-02   0.00000000e+00   0.00000000e+00]]","[ 0.0853408  -0.48026499 -1.42097496  0.34892257 -0.23840294  0.37455681
 -0.82639723  0.38853606 -0.08333161 -0.25392531  0.        ]",[-0.51609194 -0.16105282],[-0.75487338 -1.40921611],-0.038716496793
30,[-0.37492514 -0.38213038],-1.75838,"[[ -1.49980313e+01  -3.00328153e+00  -2.70785141e-02   4.33798249e-02]
 [ -5.28878142e+01  -1.97687512e-02   0.00000000e+00   0.00000000e+00]]","[-1.2060246  -0.48034081 -0.93209688  0.35036315 -0.23840288  0.37455672
 -0.86196486  0.38724869  0.02106704 -0.15934728  0.        ]",[-0.75294822 -0.31012431],[-1.07939761  0.10238093],-0.0354026249275
31,[-0.37492514 -0.38213038],-1.82928,"[[ -1.60850073e+01  -2.99958941e+00  -2.70785141e-02   4.33798249e-02]
 [ -5.58000827e+01   3.87663272e-01   0.00000000e+00   0.00000000e+00]]","[-1.44277695 -0.47955634  0.5672464   0.33566526 -0.23840283  0.37455662
 -0.91425325  0.4429938   0.15380286 -0.21110082  0.        ]",[-0.97828597 -0.63580215],[-1.84914453 -0.11233458],-0.052181789895
32,[-0.37492514 -0.38213038],-2.0242,"[[ -1.72296506e+01  -2.99635712e+00  -2.70785141e-02   4.33798249e-02]
 [ -5.86547358e+01  -6.28903868e-02   0.00000000e+00   0.00000000e+00]]","[-0.22596918 -0.4788527   1.49426281  0.32280424 -0.23840277  0.37455652
 -0.96550714  0.38134852  0.17193234 -0.3734779   0.        ]",[-0.86389315 -0.59467578],[-1.53758414 -0.81993043],-0.0673030958555
33,[-0.37492514 -0.38213038],-1.95352,"[[ -1.84308206e+01  -3.00568915e+00  -2.70785141e-02   4.33798249e-02]
 [ -6.14529118e+01  -2.54445371e-01   0.00000000e+00   0.00000000e+00]]","[ 1.10417181 -0.48084083  0.62374008  0.35995138 -0.23840272  0.37455643
 -1.01574695  0.35513969  0.02818925 -0.45082102  0.        ]",[-1.04196084 -0.58847761],[-1.99116597 -1.9425082 ],-0.0655137559104
34,[-0.37492514 -0.38213038],-1.79386,"[[ -1.96873976e+01  -3.00710536e+00  -2.70785141e-02   4.33798249e-02]
 [ -6.41956453e+01   3.06160758e-02   0.00000000e+00   0.00000000e+00]]","[ 0.76629986 -0.48113097 -1.06648363  0.36559294 -0.23840266  0.37455633
 -1.06499127  0.39414198 -0.08668562 -0.33226267  0.        ]",[-0.5568161 -0.1539495],[ -1.65558044e+00  -1.49475409e-03],-0.0476266242665
35,[-0.37492514 -0.38213038],-1.75731,"[[ -2.09982844e+01  -3.00499773e+00  -2.70785141e-02   4.33798249e-02]
 [ -6.68840770e+01   1.31331093e-01   0.00000000e+00   0.00000000e+00]]","[-0.91295021 -0.48069775 -1.20524187  0.35719727 -0.2384026   0.37455624
 -1.11326056  0.40792181 -0.01415122 -0.17317289  0.        ]",[-0.62689787 -0.17579016],[-0.55876522 -0.09614171],-0.0338292253541
36,[-0.37492514 -0.38213038],-1.90192,"[[ -2.23448779e+01  -3.00281113e+00  -2.70785141e-02   4.33798249e-02]
 [ -6.77723164e+01   8.47793304e-02   0.00000000e+00   0.00000000e+00]]","[-1.45428669 -0.48024123  0.53523659  0.3484896  -0.23840255  0.37455614
 -1.12920801  0.40155244  0.15116383 -0.21129949  0.        ]",[-0.96687931 -0.56036013],[-1.54130172 -2.00473111],-0.0519292403339
37,[-0.37492514 -0.38213038],-2.0058,"[[ -2.37265879e+01  -3.00250410e+00  -2.70785141e-02   4.33798249e-02]
 [ -7.03899580e+01  -2.15900480e-02   0.00000000e+00   0.00000000e+00]]","[ 0.06831595 -0.48017644  1.47615573  0.34726709 -0.23840249  0.37455604
 -1.17620622  0.38699877  0.15058534 -0.40103457  0.        ]",[-0.90580153 -0.56181186],[-0.41487237  0.64829688],-0.0681558003955
38,[-0.37492514 -0.38213038],-1.88746,"[[ -2.51368848e+01  -2.97714546e+00  -2.70785141e-02   4.33798249e-02]
 [ -7.06388596e+01   2.54898206e+00   0.00000000e+00   0.00000000e+00]]","[ 1.22353251 -0.47434635  0.01993603  0.24649249 -0.23840243  0.37455595
 -1.18067453  0.73870706 -0.02157145 -0.45716944  0.        ]",[-1.1281836  -0.79106474],[-2.14523493 -1.55465911],-0.0640760846818
39,[-0.37492514 -0.38213038],-1.7764,"[[ -2.65753566e+01  -2.96636242e+00  -2.70785141e-02   4.33798249e-02]
 [ -7.31998588e+01  -1.45723890e+00   0.00000000e+00   0.00000000e+00]]","[ 0.01847797 -0.47157465 -1.43192009  0.2037654  -0.23840238  0.37455585
 -1.22665568  0.19057133 -0.1107992  -0.25669384  0.        ]",[-0.47113836 -0.04670143],[-1.88592184  0.76166392],-0.038229928741
40,[-0.37492514 -0.38213038],-1.8028,"[[ -2.80645385e+01  -2.96491907e+00  -2.70785141e-02   4.33798249e-02]
 [ -7.57099077e+01   1.59146610e+00   0.00000000e+00   0.00000000e+00]]","[-1.50953506 -0.47119032 -0.28011568  0.19805227 -0.23840232  0.37455576
 -1.27172196  0.6076985   0.07679423 -0.13152395  0.        ]",[-1.15800858 -0.74220335],[-1.47692303 -0.87122656],-0.0385775280037
41,[-0.37492514 -0.38213038],-2.01844,"[[ -2.96034246e+01  -2.96797290e+00  -2.70785141e-02   4.33798249e-02]
 [ -7.81705687e+01  -1.88522560e+00   0.00000000e+00   0.00000000e+00]]","[-0.48886211 -0.4719994   1.45330331  0.21014167 -0.23840226  0.37455566
 -1.31590145  0.13201341  0.20387282 -0.33555963  0.        ]",[-0.70532131 -0.36959198],[-1.45656098 -0.71528138],-0.0667960259703
42,[-0.37492514 -0.38213038],-1.88996,"[[ -3.11910376e+01  -3.01963668e+00  -2.70785141e-02   4.33798249e-02]
 [ -8.05825961e+01  -1.32277583e+00   0.00000000e+00   0.00000000e+00]]","[ 1.18875228 -0.48356664  0.35383603  0.41555818 -0.23840221  0.37455557
 -1.35920766  0.20896842  0.00286928 -0.44488214  0.        ]",[-0.841232   -0.25840092],[-0.99997235 -0.24438996],-0.0636824570446
43,[-0.37492514 -0.38213038],-1.76326,"[[ -3.28264071e+01  -3.02438277e+00  -2.70785141e-02   4.33798249e-02]
 [ -8.29464768e+01   3.39940928e-01   0.00000000e+00   0.00000000e+00]]","[ 0.06241562 -0.48442751 -1.42512985  0.43450246 -0.23840215  0.37455547
 -1.40164934  0.43646327 -0.06424967 -0.24570581  0.        ]",[-0.506419    0.01308036],[-1.19880653 -0.54185494],-0.0385375139035
44,[-0.37492514 -0.38213038],-1.81895,"[[ -3.45085859e+01  -3.01599916e+00  -2.70785141e-02   4.33798249e-02]
 [ -8.52636830e+01   4.07651221e-01   0.00000000e+00   0.00000000e+00]]","[-1.53817633 -0.48288345 -0.04587596  0.40104592 -0.23840209  0.37455537
 -1.44325293  0.44572736  0.11073104 -0.18585757  0.        ]",[-1.05082381 -0.45760441],[-1.23763829 -1.03179253],-0.0459811624954
45,[-0.37492514 -0.38213038],-1.99905,"[[ -3.62366487e+01  -3.00982818e+00  -2.70785141e-02   4.33798249e-02]
 [ -8.75350343e+01   2.20574901e-01   0.00000000e+00   0.00000000e+00]]","[-0.0087524  -0.48167911  1.48741685  0.37644184 -0.23840204  0.37455528
 -1.48403313  0.42013123  0.14907671 -0.39461895  0.        ]",[-0.90143758 -0.50517184],[-2.17910325 -0.49955421],-0.0674301800992
46,[-0.37492514 -0.38213038],-1.83485,"[[ -3.80096875e+01  -3.00613391e+00  -2.70785141e-02   4.33798249e-02]
 [ -8.97614261e+01   1.43896888e-01   0.00000000e+00   0.00000000e+00]]","[ 1.15744198 -0.4809306  -0.42321716  0.36172207 -0.23840198  0.37455518
 -1.52400602  0.40963993 -0.05659073 -0.40169744  0.        ]",[-0.7171098  -0.20076954],[-0.46704903  0.55691446],-0.056529995929
47,[-0.37492514 -0.38213038],-1.76256,"[[ -3.98056387e+01  -2.98111063e+00  -2.70785141e-02   4.33798249e-02]
 [ -8.98334130e+01   2.35122186e+00   0.00000000e+00   0.00000000e+00]]","[-0.86345207 -0.47532048 -1.23802574  0.2622229  -0.23840192  0.37455509
 -1.52529738  0.71164885 -0.03818413 -0.16761042  0.        ]",[-0.77528179 -0.36251503],[-1.02632463 -1.36573584],-0.0315840057167
48,[-0.37492514 -0.38213038],-1.94056,"[[ -4.16241891e+01  -2.97422186e+00  -2.70785141e-02   4.33798249e-02]
 [ -9.20144432e+01  -1.64892308e+00   0.00000000e+00   0.00000000e+00]]","[-1.13701075 -0.47361079  1.06348864  0.23489922 -0.23840187  0.37455499
 -1.56445572  0.16434356  0.1920747  -0.24643304  0.        ]",[-0.74918747 -0.36837813],[-0.99285104 -0.70892684],-0.0586463492592
49,[-0.37492514 -0.38213038],-1.94507,"[[ -4.34856460e+01  -3.02143618e+00  -2.70785141e-02   4.33798249e-02]
 [ -9.41241218e+01  -1.18246638e+00   0.00000000e+00   0.00000000e+00]]","[ 1.05661419 -0.48389617  0.72646204  0.42273922 -0.23840181  0.3745549
 -1.60233288  0.22816476  0.03767779 -0.45037384  0.        ]",[-0.86403322 -0.24807817],[-1.28599282 -1.08356086],-0.0659393438876
