timestep,human_obs,rewards,logstd_action_dist,obs,avg_action_dist,actions,original_rewards
0,"[[-0.0404094  -0.0280858  -0.01373981  0.0792793 ]
 [-0.00116686 -0.00326578  0.          0.        ]]",-0.94551,[ 0.00510144 -0.1455076 ],"[ 1.0820992   1.71962487 -0.04088142  0.50313597 -0.12078956  0.67077233
  0.00876734  0.29445469  1.29199001 -0.61913895  0.        ]",[ 0.02573086 -1.13812661],[ 0.60827727  0.17937516],-0.241165868292
1,"[[-0.01629244 -0.02103367 -0.01373981  0.0792793 ]
 [ 2.40485223  0.70611767  0.          0.        ]]",-0.94454,[ 0.00510144 -0.1455076 ],"[ 1.08303877  1.71982009 -0.00417389  0.52010809 -0.12078916  0.67076916
  0.2103442   0.3912476   1.2936938  -0.57517393  0.        ]",[ 0.03029817 -1.14679277],[-1.29343449 -1.30602432],-0.239263342769
2,"[[-0.00834765 -0.04676379 -0.01373981  0.0792793 ]
 [-1.59705493 -3.26589739  0.          0.        ]]",-0.933819,[ 0.00510144 -0.1455076 ],"[ 1.0831667   1.71870303  0.00792279  0.45819295 -0.12078876  0.67076598
 -0.12493837 -0.15072929  1.29313068 -0.58385612  0.        ]",[ 0.00779334 -1.11528158],[-0.71690296 -0.63924547],-0.239600180156
3,"[[-0.06841661 -0.13681789 -0.01373981  0.0792793 ]
 [-4.40051943 -5.73129859  0.          0.        ]]",-1.04813,[ 0.00510144 -0.1455076 ],"[ 1.07996567  1.70832074 -0.08346411  0.24235331 -0.12078836  0.67076281
 -0.3598143  -0.48712986  1.27682411 -0.75242298  0.        ]",[-0.00265731 -1.09245372],[ 0.99873424 -0.41537767],-0.246388327549
4,"[[-0.11590782 -0.26682301 -0.01373981  0.0792793 ]
 [-0.36204692 -7.26409815  0.          0.        ]]",-1.00176,[ 0.00510144 -0.1455076 ],"[ 1.07390256  1.67560374 -0.15546602 -0.06409354 -0.12078796  0.67075963
 -0.02146572 -0.6962766   1.23498074 -0.92879357  0.        ]",[ 0.01388497 -1.07713783],[ 0.32807813  0.13515287],-0.252342672745
5,"[[-0.11005826 -0.40529766 -0.01373981  0.0792793 ]
 [ 0.94266713 -6.58562393  0.          0.        ]]",-1.13525,[ 0.00510144 -0.1455076 ],"[ 1.0748088   1.61829689 -0.14661503 -0.37859969 -0.12078756  0.67075646
  0.087845   -0.60369612  1.19194295 -1.02339446  0.        ]",[ 0.00520927 -1.0896641 ],[-0.52125192 -2.25802945],-0.253950378689
6,"[[ -0.11206877  -0.57542215  -0.01373981   0.0792793 ]
 [ -1.13686423 -10.41407441   0.           0.        ]]",-1.11181,[ 0.00510144 -0.1455076 ],"[ 1.07449248  1.51781056 -0.14965714 -0.73950766 -0.12078716  0.67075328
 -0.08638171 -1.12608086  1.11827521 -1.14240596  0.        ]",[-0.00451931 -1.02837133],[-0.5578608  -1.65585614],-0.254832001238
7,"[[ -1.56716058e-01  -8.21355186e-01  -1.37398137e-02   7.92792963e-02]
 [ -3.32074785e+00  -1.41667318e+01   0.00000000e+00   0.00000000e+00]]",-1.1115,[ 0.00510144 -0.1455076 ],"[ 1.06619667  1.31976239 -0.21702401 -1.19186607 -0.12078676  0.67075011
 -0.26935118 -1.6381118   0.95225632 -1.33729747  0.        ]",[ 0.0113304  -0.93148816],[-0.38522685 -1.76184558],-0.254764343335
8,"[[ -2.37765576e-01  -1.14159865e+00  -1.37398137e-02   7.92792963e-02]
 [ -4.77958026e+00  -1.78453606e+01   0.00000000e+00   0.00000000e+00]]",-1.03834,[ 0.00510144 -0.1455076 ],"[ 1.04418804  0.98693386 -0.33801449 -1.61857066 -0.12078636  0.67074693
 -0.39157415 -2.1400195   0.66293576 -1.52348682  0.        ]",[ 0.05814996 -0.79001629],[ 0.12686182 -1.07269465],-0.248661392917
9,"[[ -3.27385326e-01  -1.53468946e+00  -1.37398137e-02   7.92792963e-02]
 [ -4.18455596e+00  -2.14516949e+01   0.00000000e+00   0.00000000e+00]]",-0.944684,[ 0.00510144 -0.1455076 ],"[ 1.00956823  0.50978319 -0.46902496 -1.83535592 -0.12078595  0.67074376
 -0.34172022 -2.63202775  0.28490796 -1.56855743  0.        ]",[ 0.11137637 -0.6221031 ],[-0.5902463  -2.37330572],-0.230017582058
10,"[[ -4.33710488e-01  -1.99918565e+00  -1.37398137e-02   7.92792963e-02]
 [ -6.44074322e+00  -2.49861679e+01   0.00000000e+00   0.00000000e+00]]",-0.692738,[ 0.00510144 -0.1455076 ],"[ 0.95486685 -0.05708923 -0.61927577 -1.61933623 -0.12078555  0.67074058
 -0.5307478  -3.11418072 -0.09897614 -1.38833592  0.        ]",[ 0.09969269 -0.48848775],[ 0.76249085 -0.62272015],-0.19403392547
11,"[[ -5.30994478e-01  -2.51868561e+00  -1.37398137e-02   7.92792963e-02]
 [ -3.29782153e+00  -2.69572358e+01   0.00000000e+00   0.00000000e+00]]",-0.410371,[ 0.00510144 -0.1455076 ],"[ 0.89235804 -0.55525224 -0.75045821 -0.83385242 -0.12078515  0.67073741
 -0.26742331 -3.38297831 -0.30878972 -0.98969116  0.        ]",[ 0.11458677 -0.40240717],[ 1.50784012  1.07745411],-0.140341584475
