timestep,human_obs,rewards,logstd_action_dist,obs,avg_action_dist,actions,original_rewards
18,"[[-11.51472028  -2.98883448  -0.17684717  -0.1556181 ]
 [-60.45187491   1.44710147   0.           0.        ]]",-3.19737,[-0.39142749 -0.41230524],"[ 0.53181176 -0.4745511   1.30056022  0.28449431 -1.52399746 -1.3466994
 -0.95456503  0.58838808  1.27948143  1.24347126  0.        ]",[-2.79363084 -0.97785985],[-2.95575336 -0.64414637],-0.233489586036
19,"[[-12.75147601  -2.98574583  -0.17684717  -0.1556181 ]
 [-63.2145273   -1.12960188   0.           0.        ]]",-3.32368,[-0.39142749 -0.41230524],"[ 1.20459325 -0.47382847 -0.24459928  0.2721468  -1.52399647 -1.34669866
 -1.00307145  0.23620587  1.10982792  1.24929384  0.        ]",[-2.79898477 -0.86270463],[-3.85053663 -1.13310827],-0.216810866558
20,"[[-14.0429375   -3.02025812  -0.17684717  -0.1556181 ]
 [-65.92250586  -0.6402743    0.           0.        ]]",-3.56742,[-0.39142749 -0.41230524],"[-0.02386539 -0.48108487 -1.43620356  0.41042956 -1.52399547 -1.34669792
 -1.05061786  0.3030868   1.09238697  1.44565364  0.        ]",[-3.11808348 -0.77358341],[-2.88535047 -0.67924994],-0.230870599961
21,"[[-15.38801822  -3.02029863  -0.17684717  -0.1556181 ]
 [-68.57672451   0.3204835    0.           0.        ]]",-3.66024,[-0.39142749 -0.41230524],"[-1.46588186 -0.48109222 -0.43616881  0.41059217 -1.52399448 -1.34669718
 -1.09722031  0.4344025   1.23569682  1.50958106  0.        ]",[-3.27419376 -0.79482591],[-1.88237546  0.61893934],-0.249363900665
22,"[[-16.7856546   -2.98933795  -0.17684717  -0.1556181 ]
 [-71.17820557   2.76757504   0.           0.        ]]",-3.33206,[-0.39142749 -0.41230524],"[-0.80814885 -0.47466706  1.31909743  0.28650724 -1.52399349 -1.34669643
 -1.14289675  0.76886934  1.34635269  1.37999603  0.        ]",[-3.02834773 -0.98041284],[-3.42058972 -1.24542805],-0.250140341937
23,"[[-18.23480612  -2.97422827  -0.17684717  -0.1556181 ]
 [-73.72851256  -1.24313941   0.           0.        ]]",-3.26107,[-0.39142749 -0.41230524],"[ 0.9751644  -0.47100732  0.87254544  0.22615652 -1.5239925  -1.34669569
 -1.18767462  0.22068709  1.22866278  1.20970439  0.        ]",[-2.72419858 -0.83929992],[-2.79062036 -1.2155319 ],-0.225862988579
24,"[[-19.73446018  -3.02240227  -0.17684717  -0.1556181 ]
 [-76.2284658   -1.30063358   0.           0.        ]]",-3.57278,[-0.39142749 -0.41230524],"[ 0.72147165 -0.48147595 -1.11065174  0.41904139 -1.52399151 -1.34669495
 -1.23156833  0.21282877  1.06721789  1.35776854  0.        ]",[-2.91912007 -0.68458784],[-2.34848932 -1.20622524],-0.221303389599
25,"[[-21.28361299  -3.02705416  -0.17684717  -0.1556181 ]
 [-78.67865187   0.33527015   0.           0.        ]]",-3.45702,[-0.39142749 -0.41230524],"[-1.20426627 -0.4823014  -0.92873245  0.43773336 -1.52399051 -1.34669421
 -1.27458817  0.43642316  1.19211114  1.51000654  0.        ]",[-3.34013796 -0.80475211],[-4.30788578 -1.50418082],-0.245342563194
26,"[[-22.881283    -3.01848238  -0.17684717  -0.1556181 ]
 [-81.08034719   0.42301128   0.           0.        ]]",-3.35436,[-0.39142749 -0.41230524],"[-1.02368125 -0.48075466  1.16681095  0.40329847 -1.52398952 -1.34669346
 -1.31675656  0.44841547  1.32639599  1.38978862  0.        ]",[-2.99051094 -0.73048127],[-3.22123955 -0.85074722],-0.248859837209
27,"[[-24.52651     -3.01138216  -0.17684717  -0.1556181 ]
 [-83.43450986   0.27702781   0.           0.        ]]",-3.30228,[-0.39142749 -0.41230524],"[ 0.98191405 -0.47938939  0.86229644  0.37480275 -1.52398853 -1.34669272
 -1.3580903   0.42846242  1.20559659  1.23473335  0.        ]",[-2.79659605 -0.85332561],[-1.70364837 -1.6343861 ],-0.225297834065
28,"[[-26.21835278  -3.00739291  -0.17684717  -0.1556181 ]
 [-85.74208015   0.13577578   0.           0.        ]]",-3.41175,[-0.39142749 -0.41230524],"[ 0.49067051 -0.47858887 -1.27325104  0.35880393 -1.52398754 -1.34669198
 -1.39860591  0.40915606  1.06667028  1.38760252  0.        ]",[-3.01965284 -0.77725613],[-4.67444906 -1.55778699],-0.223700984955
29,"[[ -2.79558887e+01  -3.00549671e+00  -1.76847172e-01  -1.55618100e-01]
 [ -8.80039750e+01   6.24699287e-02   0.00000000e+00   0.00000000e+00]]",-3.54545,[-0.39142749 -0.41230524],"[-1.46653185 -0.47819989 -0.43407784  0.35120223 -1.52398654 -1.34669124
 -1.43831949  0.39913655  1.23022072  1.52241969  0.        ]",[-3.28956294 -0.7706188 ],[-3.21303235 -1.40766558],-0.249894093671
30,"[[ -2.97382133e+01  -3.00464055e+00  -1.76847172e-01  -1.55618100e-01]
 [ -9.02210956e+01   2.76186313e-02   0.00000000e+00   0.00000000e+00]]",-3.26728,[-0.39142749 -0.41230524],"[-0.3013971  -0.47802241  1.48564349  0.34777056 -1.52398555 -1.34669049
 -1.47724686  0.394373    1.32356749  1.31611231  0.        ]",[-2.79023981 -0.68961138],[-2.21909082  0.10327393],-0.243189480876
31,"[[-31.56443959  -2.99994235  -0.17684717  -0.1556181 ]
 [-92.39428402   0.44089309   0.           0.        ]]",-3.35493,[-0.39142749 -0.41230524],"[ 1.21299086 -0.47702938 -0.19161674  0.32894678 -1.52398456 -1.34668975
 -1.5154028   0.45085909  1.11418919  1.25901758  0.        ]",[-2.81180573 -0.80535066],[-2.76303678 -0.1420738 ],-0.217983068232
32,"[[-33.43369832  -2.99680332  -0.17684717  -0.1556181 ]
 [-94.52450068  -0.12504225   0.           0.        ]]",-3.42762,[-0.39142749 -0.41230524],"[-0.75131197 -0.47634733 -1.29846245  0.31637694 -1.52398357 -1.34668901
 -1.55280417  0.37350717  1.11892536  1.50418439  0.        ]",[-3.26674175 -0.78994918],[-3.92533095 -0.3307941 ],-0.238183622903
33,"[[-35.34513902  -3.00459527  -0.17684717  -0.1556181 ]
 [-96.61258731  -0.16448909   0.           0.        ]]",-3.45285,[-0.39142749 -0.41230524],"[-1.12903455 -0.47801266  1.06625601  0.34758886 -1.52398258 -1.34668827
 -1.58946575  0.36811551  1.33174521  1.41389244  0.        ]",[-3.01885486 -0.6771965 ],[-2.06317045 -1.3902492 ],-0.251193061631
34,"[[ -3.72979260e+01  -3.00564135e+00  -1.76847172e-01  -1.55618100e-01]
 [ -9.86592894e+01   1.07718760e-02   0.00000000e+00   0.00000000e+00]]",-3.28513,[-0.39142749 -0.41230524],"[ 1.11846344 -0.47822917  0.59906988  0.35178163 -1.52398158 -1.34668752
 -1.62540062  0.39207003  1.18125059  1.23198373  0.        ]",[-2.76010275 -0.7654177 ],[-2.58839052 -0.47107348],-0.222632735284
35,"[[ -3.92912404e+01  -3.00456449e+00  -1.76847172e-01  -1.55618100e-01]
 [ -1.00665467e+02   6.89716543e-02   0.00000000e+00   0.00000000e+00]]",-3.57631,[-0.39142749 -0.41230524],"[-0.18338871 -0.47800603 -1.44238339  0.34746533 -1.52398059 -1.34668678
 -1.66062389  0.40002467  1.08526268  1.4570527   0.        ]",[-3.169801   -0.74621046],[-3.19816848 -1.44075363],-0.231181163762
36,"[[ -4.13242800e+01  -3.00390749e+00  -1.76847172e-01  -1.55618100e-01]
 [ -1.02631936e+02   1.05741816e-02   0.00000000e+00   0.00000000e+00]]",-3.2567,[-0.39142749 -0.41230524],"[-1.37754383 -0.47786899  0.70837192  0.34483222 -1.5239796  -1.34668604
 -1.69514989  0.39204283  1.31628795  1.45633478  0.        ]",[-3.11888981 -0.67419636],[-5.91416413 -0.93651944],-0.252889418326
37,"[[ -4.33962584e+01  -3.00378533e+00  -1.76847172e-01  -1.55618100e-01]
 [ -1.04559478e+02   3.10319940e-03   0.00000000e+00   0.00000000e+00]]",-3.28279,[-0.39142749 -0.41230524],"[ 0.99758336 -0.47784335  0.83776099  0.34434261 -1.52397861 -1.3466853
 -1.72899232  0.39102161  1.20723056  1.22928794  0.        ]",[-2.73869729 -0.73543394],[-1.93244597 -0.05756686],-0.225070859754
38,"[[ -4.55064046e+01  -3.00281810e+00  -1.76847172e-01  -1.55618100e-01]
 [ -1.06448852e+02   6.52683499e-02   0.00000000e+00   0.00000000e+00]]",-3.42996,[-0.39142749 -0.41230524],"[-0.08940135 -0.47764029 -1.44111732  0.3404667  -1.52397762 -1.34668455
 -1.76216453  0.39951824  1.07916484  1.44801463  0.        ]",[-3.15154934 -0.72673237],[-4.28394655 -1.11664273],-0.229871258523
39,"[[ -4.76539632e+01  -3.00265114e+00  -1.76847172e-01  -1.55618100e-01]
 [ -1.08300835e+02  -2.14163104e-02   0.00000000e+00   0.00000000e+00]]",-3.47212,[-0.39142749 -0.41230524],"[-1.34635191 -0.477605    0.76805972  0.33979763 -1.52397662 -1.34668381
 -1.79468014  0.38767011  1.31989612  1.4514515   0.        ]",[-3.1136179  -0.66165209],[-2.7951102  -0.74239953],-0.252868653015
40,"[[ -4.98381936e+01  -3.00289053e+00  -1.76847172e-01  -1.55618100e-01]
 [ -1.10116154e+02  -5.72672264e-03   0.00000000e+00   0.00000000e+00]]",-3.23837,[-0.39142749 -0.41230524],"[ 1.10394338 -0.4776553   0.63415609  0.34075676 -1.52397563 -1.34668307
 -1.82655191  0.38981447  1.18603123  1.22925743  0.        ]",[-2.73222828 -0.70839345],[-3.47322165 -0.49240077],-0.222917365382
41,"[[ -5.20583697e+01  -3.00268625e+00  -1.76847172e-01  -1.55618100e-01]
 [ -1.11895532e+02   1.70081173e-02   0.00000000e+00   0.00000000e+00]]",-3.5147,[-0.39142749 -0.41230524],"[-0.45834447 -0.47761217 -1.40665276  0.33993818 -1.52397464 -1.34668233
 -1.85779256  0.39292178  1.10031497  1.4807116   0.        ]",[-3.23074841 -0.72450846],[-3.67522618 -1.22561286],-0.234530421181
42,"[[ -5.43137801e+01  -3.00290777e+00  -1.76847172e-01  -1.55618100e-01]
 [ -1.13639691e+02  -2.38928127e-02   0.00000000e+00   0.00000000e+00]]",-3.31744,[-0.39142749 -0.41230524],"[-1.00576323 -0.4776587   1.18196508  0.34082571 -1.52397365 -1.34668158
 -1.88841475  0.38733136  1.33596744  1.39799635  0.        ]",[-3.01090479 -0.65006793],[-3.58032765 -0.07755779],-0.250428935753
43,"[[ -5.66037271e+01  -3.00239199e+00  -1.76847172e-01  -1.55618100e-01]
 [ -1.15349311e+02   4.77050791e-02   0.00000000e+00   0.00000000e+00]]",-3.32728,[-0.39142749 -0.41230524],"[ 1.22611126 -0.47754986 -0.05515171  0.33875899 -1.52397265 -1.34668084
 -1.91843043  0.39711726  1.12454241  1.25305699  0.        ]",[-2.75311136 -0.66822934],[-3.43041296 -1.67028738],-0.218547585963
44,"[[ -5.89275270e+01  -3.00246642e+00  -1.76847172e-01  -1.55618100e-01]
 [ -1.17025098e+02  -2.92286386e-02   0.00000000e+00   0.00000000e+00]]",-3.53057,[-0.39142749 -0.41230524],"[-1.15310507 -0.47756546 -0.98884376  0.33905715 -1.52397166 -1.3466801
 -1.94785197  0.38660188  1.16861358  1.52425849  0.        ]",[-3.35420895 -0.74091905],[-3.1918011  -1.44462339],-0.244368356529
45,"[[ -6.12845098e+01  -3.00308493e+00  -1.76847172e-01  -1.55618100e-01]
 [ -1.18667710e+02  -2.79784667e-02   0.00000000e+00   0.00000000e+00]]",-3.2477,[-0.39142749 -0.41230524],"[-0.12149465 -0.47769561  1.49362381  0.34153535 -1.52397067 -1.34667936
 -1.97669096  0.38677266  1.31645396  1.29925812  0.        ]",[-2.77907753 -0.61155403],[-1.56193801 -0.95446601],-0.241255864581
46,"[[ -6.36740186e+01  -3.00348192e+00  -1.76847172e-01  -1.55618100e-01]
 [ -1.20277803e+02  -1.33029798e-02   0.00000000e+00   0.00000000e+00]]",-3.56148,[-0.39142749 -0.41230524],"[ 0.76637131 -0.4777788  -1.06987823  0.34312606 -1.52396968 -1.34667861
 -2.00495887  0.38877842  1.06637872  1.34930608  0.        ]",[-2.94531727 -0.65055406],[-2.15435066 -1.19334748],-0.220538673102
47,"[[ -6.60954095e+01  -3.00371430e+00  -1.76847172e-01  -1.55618100e-01]
 [ -1.21856021e+02  -9.33928993e-03   0.00000000e+00   0.00000000e+00]]",-3.49611,[-0.39142749 -0.41230524],"[-1.52575193 -0.47782734  0.20429978  0.34405724 -1.52396869 -1.34667787
 -2.03266704  0.38932009  1.28351683  1.49633767  0.        ]",[-3.22447085 -0.63800716],[-3.0210117  -0.42445615],-0.252837621664
48,"[[ -6.85480511e+01  -3.00324557e+00  -1.76847172e-01  -1.55618100e-01]
 [ -1.23402988e+02   3.71053131e-02   0.00000000e+00   0.00000000e+00]]",-3.26595,[-0.39142749 -0.41230524],"[ 1.01193707 -0.477729    0.81430808  0.34217884 -1.52396769 -1.34667713
 -2.05982644  0.39566805  1.20490989  1.22880185  0.        ]",[-2.70330095 -0.64252698],[-2.79833313 -2.22447952],-0.224800796172
49,"[[ -7.10313249e+01  -3.00317105e+00  -1.76847172e-01  -1.55618100e-01]
 [ -1.24919339e+02  -1.35838651e-02   0.00000000e+00   0.00000000e+00]]",-3.47393,[-0.39142749 -0.41230524],"[-0.6219698  -0.47771324 -1.35595065  0.34188013 -1.5239667  -1.34667639
 -2.08644816  0.38873976  1.11297274  1.49330414  0.        ]",[-3.27216887 -0.68882084],[-3.53857259 -0.53675229],-0.236732722629
