timestep,human_obs,rewards,logstd_action_dist,obs,avg_action_dist,actions,original_rewards
0,"[[-0.07564822 -0.00315965 -0.01994068  0.10975215]
 [ 0.00202913 -0.00183668  0.          0.        ]]",-4.62369,[-0.40106648 -0.47029212],"[ 1.22709916  2.5389924  -0.09108738  0.89365012 -0.16715981  0.95643962
  0.12378384  0.39120564  1.61253409 -1.02271456  0.        ]",[ 2.05583143 -0.04664752],[ 2.41112615  0.03383095],-0.261635107022
1,"[[ -3.59180596e-02  -1.86743471e-03  -1.99406756e-02   1.09752151e-01]
 [  3.95781560e+00   1.30622103e-01   0.00000000e+00   0.00000000e+00]]",-4.55242,[-0.40106648 -0.47029212],"[ 1.23016183  2.53899433 -0.0329112   0.89892051 -0.16715978  0.95643933
  0.19127196  0.40928833  1.61630174 -0.95039605  0.        ]",[ 2.11752224 -0.07007697],[ 2.22924907  0.38302506],-0.258096214885
2,"[[ 0.08213741  0.01592068 -0.01994068  0.10975215]
 [ 7.83482475  1.64315255  0.          0.        ]]",-4.67501,[-0.40106648 -0.47029212],"[ 1.22639092  2.53880187  0.14008931  0.97147111 -0.16715976  0.95643904
  0.25741608  0.6157731   1.61068184 -0.72219354  0.        ]",[ 2.11406851 -0.33444235],[ 2.65088551 -2.16287065],-0.246408326724
3,"[[  2.76985142e-01   8.71457831e-03  -1.99406756e-02   1.09752151e-01]
 [  1.16372818e+01  -2.35044813e+00   0.00000000e+00   0.00000000e+00]]",-4.3344,[-0.40106648 -0.47029212],"[ 1.17834137  2.53893344  0.42082547  0.94208109 -0.16715973  0.95643875
  0.3222883   0.07058188  1.55305566 -0.38589735  0.        ]",[ 1.83460867 -0.41166538],[ 1.68573387 -1.31661795],-0.227553328956
4,"[[  0.54712716  -0.07756976  -0.01994068   0.10975215]
 [ 15.36451403  -6.264921     0.           0.        ]]",-4.07647,[-0.40106648 -0.47029212],"[ 1.02917572  2.53442942  0.78276628  0.59046447 -0.1671597   0.95643846
  0.38587714 -0.4638071   1.41116904 -0.01479708  0.        ]",[ 1.28041863 -0.70259291],[ 2.23741098 -0.71021694],-0.203593756872
5,"[[  0.89107043  -0.22985178  -0.01994068   0.10975215]
 [ 19.01768333  -8.95426346   0.           0.        ]]",-3.59054,[-0.40106648 -0.47029212],"[ 0.71740361  2.49911503  1.16044441 -0.02274307 -0.16715967  0.95643817
  0.4482024  -0.8309458   1.14796859  0.35693941  0.        ]",[ 0.33274707 -1.27514946],[ 0.15674826 -1.78391536],-0.173306478635
6,"[[  1.27388948  -0.44688253  -0.01994068   0.10975215]
 [ 19.26345073 -12.7361494    0.           0.        ]]",-3.0961,[-0.40106648 -0.47029212],"[ 0.25271618  2.39011107  1.42224409 -0.85613036 -0.16715965  0.95643788
  0.45239526 -1.34723409  0.79044278  0.62386638  0.        ]",[-0.71669996 -1.7552551 ],[ 0.0029955  -0.60166737],-0.140573289353
7,"[[  1.65546932  -0.72296914  -0.01994068   0.10975215]
 [ 18.8957999  -14.86536227   0.           0.        ]]",-2.5221,[-0.40106648 -0.47029212],"[-0.26883681  2.15974938  1.48116111 -1.79203492 -0.16715962  0.95643759
  0.44612282 -1.63790526  0.42739714  0.72130813  0.        ]",[-1.5764662  -2.16311431],[-2.16519421 -1.19497088],-0.109785949463
8,"[[  1.98995995  -1.05702787  -0.01994068   0.10975215]
 [ 14.56751859 -18.52838663   0.           0.        ]]",-2.35363,[-0.40106648 -0.47029212],"[-0.71472831  1.76804596  1.35944571 -2.64565593 -0.16715959  0.9564373
  0.37227954 -2.13796552  0.17615925  0.65067914  0.        ]",[-1.45764804 -2.44949675],[-2.19019256 -2.56979186],-0.0830446646321
9,"[[  2.23873140e+00  -1.46362527e+00  -1.99406756e-02   1.09752151e-01]
 [  1.03234403e+01  -2.21195059e+01   0.00000000e+00   0.00000000e+00]]",-2.55365,[-0.40106648 -0.47029212],"[-1.00842069  1.18515586  1.17123263 -3.14882375 -0.16715957  0.95643701
  0.29987283 -2.6282079   0.1126496   0.44377076  0.        ]",[-0.9446587  -2.35791326],[-0.36691593 -3.42993893],-0.0585646423111
10,"[[  2.42858276e+00  -1.94134261e+00  -1.99406756e-02   1.09752151e-01]
 [  8.66697195e+00  -2.56405486e+01   0.00000000e+00   0.00000000e+00]]",-2.77778,[-0.40106648 -0.47029212],"[-1.19792398  0.47402318  0.97911618 -2.89539368 -0.16715954  0.95643672
  0.27161238 -3.1088813   0.15093941  0.11431366  0.        ]",[-0.65186316 -2.14132285],[ 0.51232147 -0.45883817],-0.0421120260107
11,"[[  2.62054229e+00  -2.46728696e+00  -1.99406756e-02   1.09752151e-01]
 [  1.05229070e+01  -2.69494960e+01   0.00000000e+00   0.00000000e+00]]",-2.79168,[-0.40106648 -0.47029212],"[-1.351291   -0.16119707  0.74984476 -1.64005505 -0.16715951  0.95643644
  0.30327576 -3.28756718  0.15423532 -0.31564029  0.        ]",[-0.36732385 -0.86536396],[-0.30651345 -0.55884338],-0.0601831682872
12,"[[  2.81673055e+00  -3.02312347e+00  -1.99406756e-02   1.09752151e-01]
 [  9.10089102e+00  -2.36292399e+01   0.00000000e+00   0.00000000e+00]]",-2.82094,[-0.40106648 -0.47029212],"[-1.46247519 -0.48235778  0.48787969  0.4244597  -0.16715948  0.95643615
  0.27901521 -2.8342964   0.08353164 -0.80412786  0.        ]",[ 0.27703857  1.05718315],[ 0.75721568  0.7405471 ],-0.105610461122
13,"[[  3.02703476  -3.18939178  -0.01994068   0.10975215]
 [ 11.91984545   0.44191039   0.           0.        ]]",-2.93394,[-0.40106648 -0.47029212],"[-1.52574446 -0.49125211  0.18740408  1.10142359 -0.16715946  0.95643586
  0.32710833  0.45178722  0.05334496 -0.94812142  0.        ]",[ 0.15779082  0.03220117],[-0.5448851  0.2399113],-0.120759070539
14,"[[ 3.24142065 -3.13551268 -0.01994068  0.10975215]
 [ 9.52665756  3.62940215  0.          0.        ]]",-2.93709,[-0.40106648 -0.47029212],"[-1.52792302 -0.49295549 -0.12641689  0.88173799 -0.16715943  0.95643557
  0.28627895  0.88692886  0.06021204 -0.87146529  0.        ]",[ 0.11887765 -0.35714337],[-1.52751059 -1.24859816],-0.112297472907
15,"[[ 3.390336   -3.07403725 -0.01994068  0.10975215]
 [ 5.37869537  2.41528419  0.          0.        ]]",-2.91742,[-0.40106648 -0.47029212],"[-1.49224434 -0.48952546 -0.34131768  0.63120391 -0.1671594   0.95643528
  0.21551199  0.72118282  0.0425374  -0.80243521  0.        ]",[-0.048007   -0.36286026],[ 0.3653056  -1.93961306],-0.103902056126
16,"[[ 3.51135267 -3.03776235 -0.01994068  0.10975215]
 [ 6.71851056  1.28700798  0.          0.        ]]",-2.80564,[-0.40106648 -0.47029212],"[-1.44134007 -0.48481896 -0.51028499  0.48379828 -0.16715938  0.95643499
  0.23837007  0.56715554  0.01933805 -0.76430472  0.        ]",[-0.05905952 -0.38495424],[-0.1300954  -0.69638408],-0.098820977305
17,"[[ 3.63922002 -3.01905426 -0.01994068  0.10975215]
 [ 6.07038706  0.64286052  0.          0.        ]]",-2.78767,[-0.40106648 -0.47029212],"[-1.36708089 -0.48161573 -0.68034466  0.40798182 -0.16715935  0.9564347
  0.22731262  0.47921934 -0.00407066 -0.74583347  0.        ]",[-0.09060219 -0.40289474],[-1.20840918 -0.3028233 ],-0.0960072307823
18,"[[ 3.71969699 -3.00961097 -0.01994068  0.10975215]
 [ 1.99090704  0.32792237  0.          0.        ]]",-2.81238,[-0.40106648 -0.47029212],"[-1.31007928 -0.47979872 -0.78168385  0.36977644 -0.16715932  0.95643441
  0.15771399  0.43622532 -0.01946592 -0.73843348  0.        ]",[-0.17580093 -0.42534691],[-1.15091116 -1.2644441 ],-0.0947341657151
19,"[[ 3.71939472 -3.00571948 -0.01994068  0.10975215]
 [-2.00780605  0.10332085  0.          0.        ]]",-2.73385,[-0.40106648 -0.47029212],"[-1.31030708 -0.47901089 -0.78131233  0.35404611 -0.16715929  0.95643412
  0.08949329  0.40556365 -0.0216184  -0.7356429   0.        ]",[-0.24896118 -0.41836852],[ 1.03450138  0.77672999],-0.0943575050242
20,"[[ 3.71936355 -2.97281404 -0.01994068  0.10975215]
 [ 1.99135709  3.17697872  0.          0.        ]]",-2.75958,[-0.40106648 -0.47029212],"[-1.31033006 -0.47144185 -0.78127384  0.22139275 -0.16715927  0.95643383
  0.15772164  0.82516549 -0.04035121 -0.71266369  0.        ]",[-0.20677559 -0.7899465 ],[ 0.2206857  -0.18507226],-0.0912488516636
21,"[[ 3.76756133 -2.91725766 -0.01994068  0.10975215]
 [ 2.82563959  2.38131077  0.          0.        ]]",-2.76493,[-0.40106648 -0.47029212],"[ -1.27259462e+00  -4.54995762e-01  -8.39536064e-01  -8.16536242e-04
  -1.67159239e-01   9.56433542e-01   1.71955023e-01   7.16544276e-01
  -8.27157037e-02  -6.78589753e-01   0.00000000e+00]",[-0.25223723 -0.93971717],[-0.20834521 -1.05276438],-0.0864421325481
22,"[[ 3.8152348  -2.90983259 -0.01994068  0.10975215]
 [ 1.9446478  -1.62545063  0.          0.        ]]",-2.75447,[-0.40106648 -0.47029212],"[-1.23270874 -0.45245091 -0.89520162 -0.03031746 -0.16715921  0.95643325
  0.15692469  0.16955898 -0.0965652  -0.67793519  0.        ]",[-0.33659145 -0.68849355],[-0.74159719  0.01407001],-0.0861478169525
23,"[[ 3.8242819  -2.94146094 -0.01994068  0.10975215]
 [-1.0300269  -1.53767791  0.          0.        ]]",-2.77407,[-0.40106648 -0.47029212],"[-1.22485899 -0.46272429 -0.90553426  0.09568553 -0.16715919  0.95643296
  0.10617473  0.1815413  -0.0770675  -0.69724703  0.        ]",[-0.32948989 -0.57848209],[-0.83235911 -0.90192853],-0.0887047366713
24,"[[ 3.77081908 -3.00774207 -0.01994068  0.10975215]
 [-4.30529941 -3.9224624   0.          0.        ]]",-2.75736,[-0.40106648 -0.47029212],"[-1.26994763 -0.47942271 -0.84340284  0.3622209  -0.16715916  0.95643267
  0.05029637 -0.14401897 -0.02734221 -0.73751443  0.        ]",[-0.20141287 -0.12528333],[ 0.46377968 -0.35367377],-0.0944245435788
