timestep,human_obs,rewards,logstd_action_dist,obs,avg_action_dist,actions,original_rewards
0,"[[ 0.05001405 -0.08666352  0.17315696  0.16101716]
 [-0.00321307  0.00352241  0.          0.        ]]",-2.23436,[-0.37702996 -0.37078527],"[ 1.22085888  2.54177212  0.1011557   0.54787674  1.50625714  1.39751561
  0.08531244  0.38993436  0.10959355 -1.29164783  0.        ]",[ 3.87129474 -0.86984706],[ 3.69321521 -0.41439971],-0.164189756078
1,"[[ 0.08964739 -0.10307238  0.17315696  0.16101716]
 [ 3.95337206 -1.63892787  0.          0.        ]]",-2.17504,[-0.37702996 -0.37078527],"[ 1.21703788  2.53940289  0.15928879  0.48272149  1.50625595  1.39751462
  0.15744382  0.16507035  0.10794898 -1.23664774  0.        ]",[ 3.80252457 -0.83677804],[ 4.75306765 -0.81481474],-0.157806779345
2,"[[ 0.20763343 -0.16791114  0.17315696  0.16101716]
 [ 7.83231869 -4.83428639  0.          0.        ]]",-2.12375,[-0.37702996 -0.37078527],"[ 1.19291128  2.52607642  0.33076913  0.22651368  1.50625476  1.39751362
  0.22815978 -0.27239864  0.09383666 -1.08861147  0.        ]",[ 3.55484343 -0.78969061],[ 3.7774596  -2.07288466],-0.140369644496
3,"[[  0.40243189  -0.30337832   0.17315696   0.16101716]
 [ 11.63488716  -8.69951923   0.           0.        ]]",-1.7983,[-0.37702996 -0.37078527],"[ 1.11221368  2.47799275  0.60355632 -0.29849099  1.50625357  1.39751262
  0.29748331 -0.80157843  0.04511771 -0.87670288  0.        ]",[ 3.10393119 -0.76475441],[ 3.64646605 -0.73889994],-0.114530242247
4,"[[  0.67252506  -0.50500691   0.17315696   0.16101716]
 [ 15.36207875 -11.45409011   0.           0.        ]]",-1.498,[-0.37702996 -0.37078527],"[ 0.92175193  2.35755763  0.94368087 -1.03667124  1.50625238  1.39751162
  0.36543266 -1.17869972 -0.06935045 -0.61802053  0.        ]",[ 2.49778652 -0.82695872],[ 2.33184191 -1.25848957],-0.0815121854591
5,"[[  1.0164307   -0.77154753   0.17315696   0.16101716]
 [ 19.01643148 -15.18740435   0.           0.        ]]",-1.25298,[-0.37702996 -0.37078527],"[ 0.56828485  2.11666871  1.27787214 -1.88798717  1.50625119  1.39751062
  0.4320541  -1.68981758 -0.28089928 -0.35542681  0.        ]",[ 1.8956579  -0.83708215],[ 0.97515149 -0.08986156],-0.0512189826377
6,"[[  1.43170809  -1.07584606   0.17315696   0.16101716]
 [ 22.49988264 -15.24209034   0.           0.        ]]",-1.21836,[-0.37702996 -0.37078527],"[ 0.03256762  1.74874054  1.48389374 -2.61690631  1.50625     1.39750963
  0.49555986 -1.69730292 -0.6090309  -0.13841522  0.        ]",[ 1.7448175  -1.34127355],[ 0.63648077 -1.14338013],-0.0609618079706
7,"[[  1.90253755  -1.41737168   0.17315696   0.16101716]
 [ 24.57627302 -18.89814942   0.           0.        ]]",-1.29498,[-0.37702996 -0.37078527],"[-0.60893     1.25862028  1.41791914 -3.04872028  1.5062488   1.39750863
  0.53341384 -2.19784197 -1.01342492 -0.0666176   0.        ]",[ 1.95753741 -1.8862952 ],[ 1.99607376 -2.67447063],-0.109475821991
8,"[[  2.42892473  -1.83128604   0.17315696   0.16101716]
 [ 28.05104105 -22.48117083   0.           0.        ]]",-1.84964,[-0.37702996 -0.37078527],"[-1.20428366  0.63429965  0.98910222 -2.96100374  1.50624761  1.39750763
  0.59676128 -2.68837891 -1.39635983 -0.22359397  0.        ]",[ 2.45013237 -2.10448694],[ 2.44464391 -2.12150747],-0.161448468703
9,"[[  3.02412539  -2.31614094   0.17315696   0.16101716]
 [ 31.4577082  -25.99258532   0.           0.        ]]",-2.54593,[-0.37702996 -0.37078527],"[-1.5310045  -0.0056816   0.19997264 -2.03798026  1.50624642  1.39750663
  0.65886716 -3.1691085  -1.63649173 -0.59587547  0.        ]",[ 3.09642363 -1.62964582],[ 3.4108609  -0.74072453],-0.204283036109
10,"[[  3.68677976  -2.86022947   0.17315696   0.16101716]
 [ 34.7963715  -28.40846643   0.           0.        ]]",-3.16045,[-0.37702996 -0.37078527],"[-1.34024067 -0.43538631 -0.7349052  -0.21439906  1.50624523  1.39750564
  0.71973325 -3.49984816 -1.59964766 -1.05412862  0.        ]",[ 3.43894839 -0.78847134],[ 3.43177925 -0.06528753],-0.226543917526
11,"[[  4.41553942  -3.13759549   0.17315696   0.16101716]
 [ 38.06835463  -2.4944976    0.           0.        ]]",-3.04245,[-0.37702996 -0.37078527],"[-0.56308637 -0.49519616 -1.37849925  0.87717714  1.50624404  1.39750464
  0.77938368  0.04794421 -1.48548807 -1.22116671  0.        ]",[ 3.46160817 -1.10211504],[ 3.51323502 -0.16344545],-0.227404147307
