timestep,human_obs,rewards,logstd_action_dist,obs,avg_action_dist,actions,original_rewards
0,"[[-0.0761974   0.06596228  0.08668984  0.0398875 ]
 [ 0.00048449 -0.00059163  0.          0.        ]]",-0.398154,[ 0.00211718 -0.16344631],"[ 1.08468995  1.7586621  -0.09288835  0.75087622  0.75236581  0.3386283
  0.01401807  0.30249388  0.60595427 -0.30583847  0.        ]",[ 0.26033735 -0.99765897],[-0.79225636 -0.49100058],-0.13227607989
1,"[[-0.1076253   0.04645639  0.08668984  0.0398875 ]
 [-3.13284361 -1.94352634  0.          0.        ]]",-0.549499,[ 0.00211718 -0.16344631],"[ 1.08069196  1.76002631 -0.1405037   0.70276878  0.75236226  0.33862716
 -0.23748693  0.03721087  0.60257386 -0.37195399  0.        ]",[ 0.26738626 -0.97779405],[-0.81383534 -1.98043568],-0.135283673851
2,"[[-0.20194667 -0.03174361  0.08668984  0.0398875 ]
 [-6.28879235 -5.8634126   0.          0.        ]]",-0.487723,[ 0.00211718 -0.16344631],"[ 1.06057276  1.76073194 -0.2822509   0.50966066  0.75235871  0.33862602
 -0.49080728 -0.49799923  0.57324944 -0.58462882  0.        ]",[ 0.30633348 -0.9294306 ],[ 0.6809426  -0.10727935],-0.145903129026
3,"[[-0.2994466  -0.15212004  0.08668984  0.0398875 ]
 [-3.47058886 -6.17319272  0.          0.        ]]",-0.606967,[ 0.00211718 -0.16344631],"[ 1.02711294  1.74674266 -0.42590821  0.21375368  0.75235516  0.33862489
 -0.26459391 -0.54029387  0.50089132 -0.8269608   0.        ]",[ 0.35795683 -0.90895355],[-0.32661017 -0.66307851],-0.159400390864
4,"[[-0.38112432 -0.30069548  0.08668984  0.0398875 ]
 [-4.69314584 -8.67600951  0.          0.        ]]",-0.655936,[ 0.00211718 -0.16344631],"[ 0.98939925  1.70458021 -0.54302625 -0.14354675  0.75235161  0.33862375
 -0.36272557 -0.88201932  0.38815564 -1.04684271  0.        ]",[ 0.39243761 -0.86203122],[ 0.75240705 -0.3095088 ],-0.17266886467
5,"[[-0.44418987 -0.48479973  0.08668984  0.0398875 ]
 [-1.62362731 -9.73089252  0.          0.        ]]",-0.641427,[ 0.00211718 -0.16344631],"[ 0.95440472  1.61557382 -0.63091335 -0.56308346  0.75234806  0.33862261
 -0.11633872 -1.02604492  0.23530116 -1.23302694  0.        ]",[ 0.43872172 -0.82007301],[ 1.79442332  0.29520748],-0.184542773886
6,"[[-0.43665407 -0.66577096  0.08668984  0.0398875 ]
 [ 2.36399387 -8.37074299  0.          0.        ]]",-0.829839,[ 0.00211718 -0.16344631],"[ 0.95884431  1.49120315 -0.62053865 -0.93763189  0.75234451  0.33862147
  0.20374306 -0.8403281   0.12545059 -1.30395893  0.        ]",[ 0.45400393 -0.81585491],[-0.32824996 -2.50734914],-0.188126597993
7,"[[ -0.40286222  -0.87124629   0.08668984   0.0398875 ]
 [  1.01957568 -12.16415769   0.           0.        ]]",-0.709326,[ 0.00211718 -0.16344631],"[ 0.97789228  1.31088609 -0.57358504 -1.30187952  0.75234096  0.33862034
  0.09582733 -1.35826331  0.01391944 -1.33389108  0.        ]",[ 0.4387047  -0.76069772],[ 0.75919629 -0.69508933],-0.188055613503
8,"[[ -0.35253127  -1.13973628   0.08668984   0.0398875 ]
 [  4.0036108  -14.67643119   0.           0.        ]]",-0.652721,[ 0.00211718 -0.16344631],"[ 1.00356511  1.02500618 -0.50240549 -1.65605261  0.75233741  0.3386192
  0.33535317 -1.70126433 -0.13609327 -1.33229924  0.        ]",[ 0.43341646 -0.70024759],[-0.03267381 -0.44712551],-0.184753031983
9,"[[ -0.274552    -1.44811178   0.08668984   0.0398875 ]
 [  3.79495419 -16.15618947   0.           0.        ]]",-0.597872,[ 0.00211718 -0.16344631],"[ 1.03682798  0.65133676 -0.38956471 -1.86341733  0.75233386  0.33861806
  0.31860331 -1.90328001 -0.29432578 -1.26905408  0.        ]",[ 0.38541842 -0.65665668],[-0.46050983 -0.8466336 ],-0.175875428767
10,"[[ -0.21769492  -1.80165748   0.08668984   0.0398875 ]
 [  1.89687729 -19.18830895   0.           0.        ]]",-0.472059,[ 0.00211718 -0.16344631],"[ 1.05598606  0.20717921 -0.30566863 -1.81642787  0.75233031  0.33861693
  0.16624432 -2.31722966 -0.49969097 -1.15439041  0.        ]",[ 0.33235896 -0.57576203],[ 2.22587033 -1.97983326],-0.164755052237
11,"[[ -0.14042826  -2.22134323   0.08668984   0.0398875 ]
 [  5.81684941 -22.76826199   0.           0.        ]]",-0.400842,[ 0.00211718 -0.16344631],"[ 1.07501536 -0.26937098 -0.19000761 -1.37744471  0.75232676  0.33861579
  0.48089929 -2.80594145 -0.70133569 -0.93179685  0.        ]",[ 0.30441377 -0.49642155],[ 0.33137698  0.70510871],-0.146844498481
12,"[[ -1.20909556e-02  -2.64417241e+00   8.66898424e-02   3.98874952e-02]
 [  7.01306087e+00  -1.95254534e+01   0.00000000e+00   0.00000000e+00]]",-0.305354,[ 0.00211718 -0.16344631],"[ 1.08852727 -0.61488226  0.00456989 -0.59050232  0.75232321  0.33861465
  0.57691728 -2.36314876 -0.82663788 -0.63758278  0.        ]",[ 0.29767776 -0.47401819],[ 0.20840759 -1.10733427],-0.124879478177
13,"[[  0.13505307  -3.07052979   0.08668984   0.0398875 ]
 [  7.69927424 -18.67480066   0.           0.        ]]",-0.275764,[ 0.00211718 -0.16344631],"[ 1.07602238 -0.76494968  0.22784034  0.41272624  0.75231966  0.33861351
  0.6319973  -2.24696845 -0.90467058 -0.30812556  0.        ]",[ 0.31281427 -0.43222159],[-0.35050262 -0.49296509],-0.107105430405
14,"[[ 0.27359707 -3.18922267  0.08668984  0.0398875 ]
 [ 6.16000339  1.22771165  0.          0.        ]]",-0.203691,[ 0.00211718 -0.16344631],"[ 1.0371513  -0.76670373  0.43409895  0.70570957  0.75231611  0.33861238
  0.50843711  0.47028079 -0.92235631 -0.21430814  0.        ]",[ 0.31658641 -0.53479666],[ 0.07350597 -1.1624861 ],-0.104435692384
15,"[[ 0.3984952  -3.13110713  0.08668984  0.0398875 ]
 [ 6.32919052  3.39576312  0.          0.        ]]",-0.223726,[ 0.00211718 -0.16344631],"[ 0.98019655 -0.76806484  0.61339687  0.56220315  0.75231256  0.33861124
  0.5220159   0.76627764 -0.90650992 -0.27548047  0.        ]",[ 0.29307419 -0.56654108],[ 1.00682979 -0.56198386],-0.105449189872
16,"[[  0.56354639  -3.07204774   0.08668984   0.0398875 ]
 [ 10.16314174   2.36630861   0.           0.        ]]",-0.213135,[ 0.00211718 -0.16344631],"[ 0.8746491  -0.76507353  0.83578602  0.41645879  0.75230901  0.3386101
  0.82976678  0.6257251  -0.87408294 -0.32772653  0.        ]",[ 0.28206724 -0.57380092],[ 0.81151535 -2.38786674],-0.104447040566
17,"[[  0.79702727  -3.03665934   0.08668984   0.0398875 ]
 [ 13.17491254   1.25048126   0.           0.        ]]",-0.219259,[ 0.00211718 -0.16344631],"[ 0.67190373 -0.76117054  1.1113355   0.3293826   0.75230546  0.33860897
  1.07151792  0.47338081 -0.83360835 -0.35153472  0.        ]",[ 0.26201439 -0.57365119],[-0.08453615 -1.25806772],-0.101066265568
18,"[[  1.05455002  -3.01883344   0.08668984   0.0398875 ]
 [ 12.57935195   0.60034629   0.           0.        ]]",-0.321505,[ 0.00211718 -0.16344631],"[ 0.38795845 -0.75860586  1.34625684  0.28563584  0.75230192  0.33860783
  1.02370534  0.38461714 -0.79545383 -0.35040795  0.        ]",[ 0.22262108 -0.57811916],[-1.65686244  0.80272498],-0.0963915955667
19,"[[ 1.2639148  -2.97505637  0.08668984  0.0398875 ]
 [ 8.371143    3.76680343  0.          0.        ]]",-0.253607,[ 0.00211718 -0.16344631],"[ 0.12294871 -0.75062228  1.47345308  0.17863981  0.75229837  0.33860669
  0.68590504  0.81692768 -0.74268957 -0.34252695  0.        ]",[ 0.16382849 -0.61829257],[ 1.1532668  -1.01480054],-0.0895828490648
20,"[[  1.46939756  -2.94019403   0.08668984   0.0398875 ]
 [ 12.16450211  -0.26711265   0.           0.        ]]",-0.246258,[ 0.00211718 -0.16344631],"[-0.15497089 -0.74255351  1.53671114  0.09398354  0.75229482  0.33860555
  0.99039645  0.26617794 -0.69918616 -0.31504819  0.        ]",[ 0.16573654 -0.59948575],[ 0.54812097 -1.54192413],-0.0823799445804
