timestep,logstd_action_dist,rewards,human_obs,obs,avg_action_dist,actions,original_rewards
13,[-0.38600451 -0.42072153],-3.06684,"[[  6.16186516  -3.09586929   0.07269787   0.17004094]
 [ 45.56110559   2.62475574   0.           0.        ]]","[ 1.21763724 -0.49129617 -0.15378769  0.72292101  0.62410359  1.46740438
  0.89812167  0.7495412  -0.80597498 -1.41244498  0.        ]",[ 2.41249943 -0.89470714],[ 1.72649721 -0.32207625],-0.19254624686
14,[-0.38600451 -0.42072153],-3.09368,"[[  7.10376171  -3.05155058   0.07269787   0.17004094]
 [ 48.61835359   1.73705514   0.           0.        ]]","[ 0.78796243 -0.48672719  1.09800593  0.54324234  0.62410343  1.46740352
  0.95136496  0.62826229 -0.71951007 -1.49777094  0.        ]",[ 1.96488535 -0.97592229],[ 1.36759769 -1.96159812],-0.197361873444
15,[-0.38600451 -0.42072153],-3.05124,"[[  8.10619587  -3.02620929   0.07269787   0.17004094]
 [ 51.61508248   0.87396838   0.           0.        ]]","[-0.49940004 -0.48277789  1.44572655  0.44080256  0.62410327  1.46740266
  1.00355423  0.51034618 -0.61157757 -1.43077552  0.        ]",[ 1.69246662 -0.8989712 ],[ 2.2544745  -0.59759245],-0.185204912888
16,[-0.38600451 -0.42072153],-2.88584,"[[  9.16796978  -3.01348692   0.07269787   0.17004094]
 [ 54.55252453   0.43781192   0.           0.        ]]","[-1.4913853  -0.48042938  0.39683953  0.3894827   0.62410311  1.4674018
  1.05471096  0.45075783 -0.62881325 -1.28599662  0.        ]",[ 1.91554165 -0.76460457],[ 2.52900323 -0.23019175],-0.169830008548
17,[-0.38600451 -0.42072153],-2.82681,"[[ 10.28790934  -3.00694525   0.07269787   0.17004094]
 [ 57.43183908   0.23095987   0.           0.        ]]","[-1.05300991 -0.47912674 -1.09180841  0.36312687  0.62410295  1.46740094
  1.10485532  0.42249734 -0.76677276 -1.24234065  0.        ]",[ 2.46417832 -0.7194708 ],[ 3.05231012 -0.32492171],-0.172298843452
18,[-0.38600451 -0.42072153],-3.02989,"[[ 11.46486343  -3.00375476   0.07269787   0.17004094]
 [ 60.25416591   0.10384244   0.           0.        ]]","[ 0.47067015 -0.47846798 -1.28563183  0.35028104  0.62410279  1.46740007
  1.15400716  0.4051303  -0.86137242 -1.37181501  0.        ]",[ 2.5520041 -0.715249 ],[ 2.66971292 -0.43787661],-0.191481491818
19,[-0.38600451 -0.42072153],-3.06344,"[[  1.26977036e+01  -3.00246173e+00   7.26978714e-02   1.70040936e-01]
 [  6.30206292e+01   3.69153137e-02   0.00000000e+00   0.00000000e+00]]","[ 1.21589373 -0.47819657  0.21618543  0.34507651  0.62410263  1.46739921
  1.20218606  0.39598654 -0.77838448 -1.5195516   0.        ]",[ 2.31368494 -0.85790789],[ 2.67471605 -1.69827329],-0.202610874769
20,[-0.38600451 -0.42072153],-3.03888,"[[  1.39853235e+01  -3.00259821e+00   7.26978714e-02   1.70040936e-01]
 [  6.57323317e+01  -2.80678782e-02   0.00000000e+00   0.00000000e+00]]","[ 0.05462175 -0.47822522  1.47528541  0.34562571  0.62410247  1.46739835
  1.24941122  0.38710837 -0.61834412 -1.47590838  0.        ]",[ 1.84812903 -0.9182561 ],[ 2.40807959 -1.90893315],-0.190541207607
21,[-0.38600451 -0.42072153],-2.99744,"[[  1.53266390e+01  -3.00317472e+00   7.26978714e-02   1.70040936e-01]
 [  6.83903568e+01  -2.56626515e-02   0.00000000e+00   0.00000000e+00]]","[-1.43743144 -0.47834626  0.57032379  0.34794605  0.6241023   1.46739749
  1.2957015   0.38743689 -0.61649941 -1.29047261  0.        ]",[ 1.97824764 -0.79064643],[ 0.57221522 -1.27113611],-0.169770343314
22,[-0.38600451 -0.42072153],-2.82218,"[[  1.67035933e+01  -3.00358071e+00   7.26978714e-02   1.70040936e-01]
 [  6.93020386e+01  -1.50948777e-02   0.00000000e+00   0.00000000e+00]]","[-0.9063705  -0.47843117 -1.2081248   0.34958014  0.62410214  1.46739663
  1.31157826  0.38888059 -0.78589193 -1.24823942  0.        ]",[ 2.60583258 -0.73256576],[ 3.13623891 -0.14047956],-0.174044306081
23,[-0.38600451 -0.42072153],-3.05778,"[[  1.81155939e+01  -3.00288998e+00   7.26978714e-02   1.70040936e-01]
 [  7.18893939e+01   5.53508327e-02   0.00000000e+00   0.00000000e+00]]","[ 0.87190342 -0.47828627 -0.95956768  0.34679981  0.62410198  1.46739577
  1.35663771  0.3985049  -0.85586469 -1.42642118  0.        ]",[ 2.68542838 -0.73179865],[ 2.63756228 -0.84247631],-0.196870332831
24,[-0.38600451 -0.42072153],-3.10015,"[[  1.95788276e+01  -3.00261052e+00   7.26978714e-02   1.70040936e-01]
 [  7.44255247e+01  -8.63626193e-03   0.00000000e+00   0.00000000e+00]]","[ 0.87623446 -0.47822737  1.00225612  0.34567499  0.62410182  1.46739491
  1.400805    0.38976281 -0.6978701  -1.52823424  0.        ]",[ 2.14091802 -0.93376684],[ 1.54597752 -1.06888743],-0.199735795879
25,[-0.38600451 -0.42072153],-3.00434,"[[  2.10922802e+01  -3.00304116e+00   7.26978714e-02   1.70040936e-01]
 [  7.69114543e+01  -2.53937799e-02   0.00000000e+00   0.00000000e+00]]","[-1.01490797 -0.4783178   1.17301034  0.34740815  0.62410166  1.46739405
  1.44409793  0.38747329 -0.5892344  -1.36075985  0.        ]",[ 1.87405086 -0.85018849],[ 1.86164911 -1.38786161],-0.17645327473
26,[-0.38600451 -0.42072153],-2.83045,"[[  2.26549577e+01  -3.00348036e+00   7.26978714e-02   1.70040936e-01]
 [  7.93481726e+01  -1.75248531e-02   0.00000000e+00   0.00000000e+00]]","[-1.24319411 -0.47840974 -0.88072882  0.34917591  0.6241015   1.46739319
  1.48653376  0.38854827 -0.74274167 -1.23385155  0.        ]",[ 2.56847167 -0.76374328],[ 2.83060658 -1.85922752],-0.170021416509
27,[-0.38600451 -0.42072153],-2.93684,"[[  2.42658855e+01  -3.00374536e+00   7.26978714e-02   1.70040936e-01]
 [  8.17366518e+01  -9.46122455e-03   0.00000000e+00   0.00000000e+00]]","[ 0.74017491 -0.47846504 -1.09535485  0.35024256  0.62410134  1.46739233
  1.52812942  0.38964985 -0.85970852 -1.40658368  0.        ]",[ 2.79154611 -0.744192  ],[ 3.52946234 -0.42824796],-0.195014711902
28,[-0.38600451 -0.42072153],-3.12265,"[[  2.59241085e+01  -3.00327457e+00   7.26978714e-02   1.70040936e-01]
 [  8.40778456e+01   3.73092652e-02   0.00000000e+00   0.00000000e+00]]","[ 0.81709279 -0.47836643  1.068311    0.34834743  0.62410118  1.46739147
  1.5689015   0.39603962 -0.69005944 -1.52571021  0.        ]",[ 2.19462848 -0.95369279],[ 1.05248139 -0.54596937],-0.199110331659
29,[-0.38600451 -0.42072153],-3.01678,"[[  2.76286903e+01  -3.00271061e+00   7.26978714e-02   1.70040936e-01]
 [  8.63726887e+01   2.01321833e-02   0.00000000e+00   0.00000000e+00]]","[-1.25848427 -0.47824789  0.9073844   0.34607742  0.62410101  1.46739061
  1.60886628  0.39369278 -0.59821866 -1.32412465  0.        ]",[ 2.02501702 -0.84863329],[ 1.49287084 -0.08024693],-0.172723583454
30,[-0.38600451 -0.42072153],-2.93164,"[[  2.93787132e+01  -3.00192811e+00   7.26978714e-02   1.70040936e-01]
 [  8.86221025e+01   4.39053430e-02   0.00000000e+00   0.00000000e+00]]","[-0.77604353 -0.47808267 -1.28753377  0.34292813  0.62410085  1.46738975
  1.64803981  0.39694062 -0.80013984 -1.25572612  0.        ]",[ 2.81506968 -0.77088892],[ 2.15272518 -0.41576807],-0.175680695347
31,[-0.38600451 -0.42072153],-3.02846,"[[  3.11732776e+01  -3.00153463e+00   7.26978714e-02   1.70040936e-01]
 [  9.08269852e+01   5.02144007e-03   0.00000000e+00   0.00000000e+00]]","[ 1.1873049  -0.47799919 -0.32888277  0.34134461  0.62410069  1.46738889
  1.68643774  0.39162815 -0.82107327 -1.48963496  0.        ]",[ 2.70519233 -0.81627762],[ 2.66414774 -0.44656099],-0.201620828267
32,[-0.38600451 -0.42072153],-3.09609,"[[  3.30115017e+01  -3.00156308e+00   7.26978714e-02   1.70040936e-01]
 [  9.29882225e+01  -4.49969446e-03   0.00000000e+00   0.00000000e+00]]","[-0.18870556 -0.47800512  1.4917283   0.34145903  0.62410053  1.46738803
  1.72407547  0.39032728 -0.6039287  -1.4538709   0.        ]",[ 2.04231429 -0.9543429 ],[ 1.02414032 -0.87546355],-0.187496239777
33,[-0.38600451 -0.42072153],-2.83205,"[[  3.48925212e+01  -3.00210857e+00   7.26978714e-02   1.70040936e-01]
 [  9.51066771e+01  -3.54188627e-02   0.00000000e+00   0.00000000e+00]]","[-1.45987432 -0.47812051 -0.45881986  0.34365419  0.62410037  1.46738717
  1.76096804  0.38610297 -0.69852689 -1.23437251  0.        ]",[ 2.53778195 -0.81037986],[ 2.50533654 -1.03868951],-0.167648620733
34,[-0.38600451 -0.42072153],-2.96738,"[[  3.68154892e+01  -3.00286805e+00   7.26978714e-02   1.70040936e-01]
 [  9.71831965e+01  -3.45930809e-02   0.00000000e+00   0.00000000e+00]]","[ 0.72238317 -0.47828046 -1.11113053  0.34671075  0.62410021  1.4673863
  1.79713021  0.3862157  -0.86058879 -1.40472416  0.        ]",[ 2.93493199 -0.77109861],[ 3.01925087  0.22517773],-0.194872888155
35,[-0.38600451 -0.42072153],-3.01727,"[[  3.87795751e+01  -2.99454821e+00   7.26978714e-02   1.70040936e-01]
 [  9.92185915e+01   8.63681817e-01   0.00000000e+00   0.00000000e+00]]","[ 0.49647381 -0.4764796   1.31918133  0.31324401  0.62410005  1.46738544
  1.83257608  0.50893941 -0.64672352 -1.51165027  0.        ]",[ 2.20538521 -1.02418745],[ 2.67266    -0.91778663],-0.195697905421
36,[-0.38600451 -0.42072153],-2.85077,"[[  4.07839636e+01  -3.00766163e+00   7.26978714e-02   1.70040936e-01]
 [  1.01213690e+02  -1.35641037e+00   0.00000000e+00   0.00000000e+00]]","[-1.53448981 -0.47927046  0.10717228  0.36601068  0.62409988  1.46738458
  1.86732008  0.20562661 -0.64814899 -1.26743746  0.        ]",[ 2.39939809 -0.75476879],[ 2.51533341 -0.95458526],-0.168694662791
37,[-0.38600451 -0.42072153],-2.86857,"[[  4.28278604e+01  -3.01658226e+00   7.26978714e-02   1.70040936e-01]
 [  1.03169421e+02   6.84708177e-02   0.00000000e+00   0.00000000e+00]]","[ 0.40457338 -0.48102093 -1.3189283   0.40195998  0.62409972  1.46738372
  1.90137841  0.40029624 -0.85085647 -1.35742432  0.        ]",[ 3.00982118 -0.77406979],[ 3.4991835   0.16308054],-0.189347429116
38,[-0.38600451 -0.42072153],-3.08413,"[[  4.49104817e+01  -3.00857493e+00   7.26978714e-02   1.70040936e-01]
 [  1.05086306e+02   7.24504089e-01   0.00000000e+00   0.00000000e+00]]","[ 0.67391232 -0.47945497  1.19930738  0.36968913  0.62409956  1.46738286
  1.9347601   0.48992453 -0.67626868 -1.51678018  0.        ]",[ 2.32040024 -1.01384997],[ 1.67657492 -2.18883094],-0.197517355489
39,[-0.38600451 -0.42072153],-2.79833,"[[  4.70310591e+01  -3.00204968e+00   7.26978714e-02   1.70040936e-01]
 [  1.06965192e+02   8.50729203e-02   0.00000000e+00   0.00000000e+00]]","[-1.53076261 -0.4781074   0.16001111  0.34341672  0.6240994   1.467382
  1.96747993  0.40256424 -0.64483776 -1.25933688  0.        ]",[ 2.42844367 -0.85449284],[ 3.39293891 -0.43838105],-0.167648523938
40,[-0.38600451 -0.42072153],-3.02536,"[[  4.91888417e+01  -3.00134564e+00   7.26978714e-02   1.70040936e-01]
 [  1.08806942e+02   5.69483423e-03   0.00000000e+00   0.00000000e+00]]","[ 0.5011307  -0.47795808 -1.26871658  0.34058342  0.62409924  1.46738114
  1.99955295  0.39171938 -0.86321665 -1.37682645  0.        ]",[ 3.04904175 -0.79681253],[ 2.3710137 -1.4285921],-0.192117249089
41,[-0.38600451 -0.42072153],-2.9966,"[[  5.13830937e+01  -3.00200564e+00   7.26978714e-02   1.70040936e-01]
 [  1.10612242e+02  -4.84780134e-02   0.00000000e+00   0.00000000e+00]]","[ 0.45073745 -0.47809787  1.34396716  0.34323931  0.62409908  1.46738028
  2.03099108  0.3843181  -0.64838026 -1.50628377  0.        ]",[ 2.2861712  -0.98758101],[ 3.21276345 -0.2047421 ],-0.195166628931
42,[-0.38600451 -0.42072153],-2.81857,"[[  5.36130932e+01  -3.00204421e+00   7.26978714e-02   1.70040936e-01]
 [  1.12381806e+02   2.18131823e-02   0.00000000e+00   0.00000000e+00]]","[-1.50748376 -0.47810592 -0.27644964  0.34339448  0.62409892  1.46737942
  2.06180673  0.39392133 -0.6813583  -1.23929511  0.        ]",[ 2.61965752 -0.85000658],[ 2.46778783 -0.92851647],-0.167281499517
43,[-0.38600451 -0.42072153],-2.98353,"[[  5.58781324e+01  -3.00232489e+00   7.26978714e-02   1.70040936e-01]
 [  1.14116334e+02  -3.04067933e-02   0.00000000e+00   0.00000000e+00]]","[ 0.92852539 -0.47816509 -0.88848685  0.34452401  0.62409876  1.46737856
  2.09201214  0.38678686 -0.85326528 -1.43586317  0.        ]",[ 3.01671672 -0.80362374],[ 2.9267062  -1.65668099],-0.197714942485
44,[-0.38600451 -0.42072153],-2.99354,"[[  5.81775177e+01  -3.00298963e+00   7.26978714e-02   1.70040936e-01]
 [  1.15816530e+02  -3.05781573e-02   0.00000000e+00   0.00000000e+00]]","[-0.23465755 -0.47830491  1.48970516  0.34719939  0.62409859  1.4673777
  2.12161954  0.38676336 -0.60297674 -1.44969525  0.        ]",[ 2.22312236 -0.97598785],[ 2.94507596 -1.13878026],-0.186990384599
45,[-0.38600451 -0.42072153],-2.83298,"[[  6.05105692e+01  -3.00347930e+00   7.26978714e-02   1.70040936e-01]
 [  1.17483068e+02  -1.83945204e-02   0.00000000e+00   0.00000000e+00]]","[-1.09715008 -0.47840745 -1.04992476  0.34917029  0.62409843  1.46737684
  2.15064067  0.38842783 -0.76366612 -1.23865123  0.        ]",[ 2.9625299  -0.82989544],[ 2.67599285 -1.10170579],-0.171731976434
46,[-0.38600451 -0.42072153],-2.92487,"[[  6.28766204e+01  -3.00374977e+00   7.26978714e-02   1.70040936e-01]
 [  1.19116612e+02  -9.39971550e-03   0.00000000e+00   0.00000000e+00]]","[ 1.22641427 -0.47846388  0.08961487  0.35025893  0.62409827  1.46737598
  2.17908711  0.38965664 -0.78933934 -1.51279434  0.        ]",[ 2.80507612 -0.91689545],[ 3.16848422 -0.16285557],-0.202439012764
47,[-0.38600451 -0.42072153],-2.96459,"[[  6.52750181e+01  -3.00299471e+00   7.26978714e-02   1.70040936e-01]
 [  1.20717813e+02   5.69206417e-02   0.00000000e+00   0.00000000e+00]]","[-1.21306424 -0.47830565  0.96802637  0.3472196   0.62409811  1.46737512
  2.20697018  0.39871736 -0.59575876 -1.33173601  0.        ]",[ 2.29036212 -0.91220522],[ 2.04985258 -1.61993799],-0.173472605356
48,[-0.38600451 -0.42072153],-2.81039,"[[  6.77051216e+01  -3.00284154e+00   7.26978714e-02   1.70040936e-01]
 [  1.22287314e+02  -1.81546157e-02   0.00000000e+00   0.00000000e+00]]","[ 0.06696165 -0.47827335 -1.42540652  0.34660302  0.62409795  1.46737426
  2.23430109  0.38846035 -0.85297323 -1.32744418  0.        ]",[ 3.16300702 -0.82831228],[ 3.65882622 -0.18668679],-0.186359557885
49,[-0.38600451 -0.42072153],-2.95094,"[[  7.01663036e+01  -3.00241663e+00   7.26978714e-02   1.70040936e-01]
 [  1.23825749e+02   3.85283850e-02   0.00000000e+00   0.00000000e+00]]","[ 0.53179616 -0.47818378  1.29844292  0.34489278  0.62409779  1.4673734
  2.26109085  0.39620441 -0.65652759 -1.51136711  0.        ]",[ 2.41398048 -1.0043695 ],[ 3.89151617 -1.59908416],-0.196074712033
