timestep,human_obs,rewards,logstd_action_dist,obs,avg_action_dist,actions,original_rewards
0,"[[ 0.05604207 -0.08577214 -0.09396198  0.06015248]
 [-0.00312226 -0.00029002  0.          0.        ]]",-1.61152,[-0.04290863 -0.18913743],"[ 1.11106886  1.91263738  0.10590239  0.42260028 -0.81200773  0.51424223
 -0.01098462  0.32900444  1.93058525 -0.38385713  0.        ]",[-1.1745975  -1.71192729],[-3.2564337  -4.31184722],-0.309210615898
1,"[[ 0.01630505 -0.12549031 -0.09396198  0.06015248]
 [-3.95742502 -3.9583397   0.          0.        ]]",-1.53887,[-0.04290863 -0.18913743],"[ 1.11304658  1.90715128  0.0458562   0.31527951 -0.8120048   0.51424081
 -0.2512436  -0.21397017  1.92728034 -0.48237746  0.        ]",[-1.14768565 -1.60711849],[-0.58961209 -1.68958252],-0.311380767496
2,"[[-0.08544575 -0.24358976 -0.09396198  0.06015248]
 [-6.21018899 -7.83867315  0.          0.        ]]",-1.61559,[-0.04290863 -0.18913743],"[  1.10818991e+00   1.87885738e+00  -1.07850676e-01  -7.84605406e-06
  -8.12001864e-01   5.14239396e-01  -3.88118643e-01  -7.46282532e-01
   1.88749379e+00  -7.44359416e-01   0.00000000e+00]",[-1.06725729 -1.48453546],[-0.67687962 -2.35394532],-0.31541549195
3,"[[ -0.23527169  -0.43852362  -0.09396198   0.06015248]
 [ -8.76400357 -11.64202873   0.           0.        ]]",-1.49414,[-0.04290863 -0.18913743],"[ 1.07520105  1.79385218 -0.33129799 -0.49841431 -0.81199893  0.51423798
 -0.54328499 -1.2680307   1.74162485 -1.11621273  0.        ]",[-0.91780114 -1.30139327],[-2.23764165 -1.16963848],-0.316158087062
4,"[[ -0.44850119  -0.70876357  -0.09396198   0.06015248]
 [-12.54660479 -15.36951758   0.           0.        ]]",-1.44658,[-0.04290863 -0.18913743],"[ 0.9767272   1.60295571 -0.63450155 -1.11333078 -0.811996    0.51423657
 -0.77311069 -1.77936163  1.39423239 -1.52128049  0.        ]",[-0.66499829 -1.01785731],[-1.5847039  -0.80884598],-0.306308213082
5,"[[ -0.73665256  -1.04521663  -0.09396198   0.06015248]
 [-16.25656744 -18.266081     0.           0.        ]]",-1.18921,[-0.04290863 -0.18913743],"[ 0.75539939  1.26683836 -0.99469513 -1.69520906 -0.81199307  0.51423515
 -0.99852146 -2.17669104  0.80245825 -1.75939005  0.        ]",[-0.35244086 -0.67337799],[ 0.0040248  -0.42207714],-0.276037910209
6,"[[ -1.05843176  -1.42366857  -0.09396198   0.06015248]
 [-15.92261676 -19.57473126   0.           0.        ]]",-0.890111,[-0.04290863 -0.18913743],"[ 0.40972391  0.80322299 -1.29678555 -2.03258256 -0.81199014  0.51423374
 -0.97822665 -2.35617935  0.17052125 -1.60259908  0.        ]",[-0.26448473 -0.52738816],[-0.157626   -1.98596973],-0.221906420288
7,"[[ -1.38002305  -1.85099107  -0.09396198   0.06015248]
 [-16.23571421 -23.14562006   0.           0.        ]]",-0.468147,[-0.04290863 -0.18913743],"[-0.00514536  0.25080368 -1.46352436 -1.95594746 -0.81198721  0.51423232
 -0.99724594 -2.8459761  -0.20385078 -1.0883762   0.        ]",[-0.23959064 -0.47429633],[-1.8787835 -0.8283305],-0.148554818733
8,"[[ -1.74128148  -2.34219882  -0.09396198   0.06015248]
 [-19.87814357 -25.96579027   0.           0.        ]]",-0.160933,[-0.04290863 -0.18913743],"[-0.50096383 -0.29829721 -1.46902567 -1.29272669 -0.81198427  0.51423091
 -1.21855121 -3.23275941 -0.14045074 -0.47649297  0.        ]",[-0.23822498 -0.39464605],[-0.98047822 -0.34863416],-0.0708248268554
9,"[[ -2.17388761  -2.87019635  -0.09396198   0.06015248]
 [-23.37040217 -26.83121187   0.           0.        ]]",-0.255575,[-0.04290863 -0.18913743],"[-1.04956906 -0.64589965 -1.22417283 -0.07303632 -0.81198134  0.51422949
 -1.43072907 -3.35138413  0.29138785 -0.23377807  0.        ]",[-0.22980267 -0.31729105],[-1.33264444 -1.6048911 ],-0.0825896039103
10,"[[ -2.67637607  -3.15055655  -0.09396198   0.06015248]
 [-26.86654872  -3.16268814   0.           0.        ]]",-0.372887,[-0.04290863 -0.18913743],"[-1.50018889 -0.69363053 -0.6571507   0.67977304 -0.81197841  0.51422808
 -1.64313893 -0.10473446  0.51108921 -0.38434813  0.        ]",[-0.22048584 -0.39997211],[-0.6288773  -1.84660881],-0.119012284017
11,"[[ -3.23334923  -3.134873    -0.09396198   0.06015248]
 [-28.82433845   2.6805737    0.           0.        ]]",-0.34861,[-0.04290863 -0.18913743],"[-1.64103492 -0.69365127  0.15979395  0.63715408 -0.81197548  0.51422666
 -1.76207651  0.69679463  0.51086999 -0.40615187  0.        ]",[-0.24527523 -0.49020928],[-0.11568428 -1.52092713],-0.120376088735
12,"[[ -3.80870613  -3.08052136  -0.09396198   0.06015248]
 [-28.71173685   2.40212181   0.           0.        ]]",-0.309422,[-0.04290863 -0.18913743],"[-1.3509674  -0.69124466  0.95684962  0.48956395 -0.81197255  0.51422525
 -1.7552194   0.65859676  0.52379182 -0.40846208  0.        ]",[-0.26690784 -0.53251457],[ 0.49265594 -0.60721715],-0.12209856686
13,"[[ -4.35766735  -3.04220684  -0.09396198   0.06015248]
 [-26.19278034   1.43458683   0.           0.        ]]",-0.331462,[-0.04290863 -0.18913743],"[-0.74612186 -0.68723391  1.43925937  0.38579052 -0.81196962  0.51422383
 -1.60215913  0.52587637  0.53591875 -0.44137761  0.        ]",[-0.26320121 -0.53502941],[ 0.0227402  -1.19304117],-0.125725550297
14,"[[ -4.87541716  -3.02156042  -0.09396198   0.06015248]
 [-25.58422787   0.70228094   0.           0.        ]]",-0.31719,[-0.04290863 -0.18913743],"[-0.04280614 -0.68428054  1.51334084  0.3300245  -0.81196669  0.51422242
 -1.56517281  0.42542309  0.52167937 -0.4891214   0.        ]",[-0.24930406 -0.5189957 ],[ 0.86923722 -0.00533199],-0.127356926895
15,"[[ -5.34748957  -3.00786122  -0.09396198   0.06015248]
 [-21.63617083   0.66774259   0.           0.        ]]",-0.312594,[-0.04290863 -0.18913743],"[ 0.55192149 -0.68201521  1.23852943  0.29309774 -0.81196375  0.514221
 -1.3252887   0.4206843   0.48574763 -0.52591061  0.        ]",[-0.22671792 -0.51426071],[-0.83831842 -0.88129178],-0.126004444013
16,"[[ -5.8092178   -3.0018171   -0.09396198   0.06015248]
 [-24.52701432   0.08048441   0.           0.        ]]",-0.297295,[-0.04290863 -0.18913743],"[ 0.96110738 -0.68093731  0.71139635  0.27682642 -0.81196082  0.51421959
 -1.50091974  0.34012755  0.4332349  -0.53966075  0.        ]",[-0.19843492 -0.46515948],[-0.34878999 -0.67894243],-0.121326301304
17,"[[ -6.30874209e+00  -3.00146530e+00  -9.39619759e-02   6.01524797e-02]
 [ -2.54224306e+01  -1.63287659e-02   0.00000000e+00   0.00000000e+00]]",-0.314688,[-0.04290863 -0.18913743],"[ 1.11278074 -0.68087107 -0.01743156  0.27587916 -0.81195789  0.51421818
 -1.55531167  0.32684659  0.3737113  -0.51949882  0.        ]",[-0.17631897 -0.42512375],[-0.10469217 -1.40067247],-0.113287803329
18,"[[ -6.81630011  -3.00225684  -0.09396198   0.06015248]
 [-25.33366596  -0.04644891   0.           0.        ]]",-0.41762,[-0.04290863 -0.18913743],"[ 0.92171728 -0.68101283 -0.74730247  0.27800844 -0.81195496  0.51421676
 -1.54990707  0.32271413  0.3300215  -0.46887762  0.        ]",[-0.1621137  -0.39113212],[ 2.02596309 -1.45037822],-0.104365898827
19,"[[ -7.27821672  -3.0030592   -0.09396198   0.06015248]
 [-20.87286063  -0.03198959   0.           0.        ]]",-0.241922,[-0.04290863 -0.18913743],"[ 0.48458613 -0.68115573 -1.24715745  0.2801671  -0.81195203  0.51421535
 -1.27887284  0.32469678  0.31472474 -0.40787047  0.        ]",[-0.15541378 -0.38110998],[-0.62340616 -0.04429268],-0.0976750879387
20,"[[ -7.71629273  -3.00252935  -0.09396198   0.06015248]
 [-22.92789313   0.05276372   0.           0.        ]]",-0.303203,[-0.04290863 -0.18913743],"[-0.07739744 -0.68105785 -1.47663466  0.27874048 -0.8119491   0.51421393
 -1.40372201  0.33632192  0.32387274 -0.34938166  0.        ]",[-0.16355574 -0.37771469],[ 0.6501242 -0.9392708],-0.0942235468198
21,"[[ -8.14447052  -3.00246791  -0.09396198   0.06015248]
 [-19.89997576  -0.02239645   0.           0.        ]]",-0.237628,[-0.04290863 -0.18913743],"[-0.6620857  -0.68104456 -1.42758265  0.2785745  -0.81194617  0.51421252
 -1.21974769  0.32601109  0.35417734 -0.30144447  0.        ]",[-0.17465922 -0.40192488],[-1.0791384  -0.41615381],-0.094539448668
22,"[[ -8.57824224e+00  -3.00241894e+00  -9.39619759e-02   6.01524797e-02]
 [ -2.34653145e+01   1.46928855e-02   0.00000000e+00   0.00000000e+00]]",-0.248837,[-0.04290863 -0.18913743],"[-1.18119939 -0.68103353 -1.11136104  0.27844205 -0.81194324  0.5142111
 -1.43635781  0.33109801  0.40073792 -0.27137884  0.        ]",[-0.20122609 -0.43189085],[-0.29602402 -0.38773514],-0.0985065423226
23,"[[ -9.05464725e+00  -3.00208092e+00  -9.39619759e-02   6.01524797e-02]
 [ -2.41728289e+01   1.59376868e-02   0.00000000e+00   0.00000000e+00]]",-0.29364,[-0.04290863 -0.18913743],"[-1.55338362 -0.68097007 -0.52576931  0.27753177 -0.81194031  0.51420969
 -1.47933398  0.33126796  0.45971202 -0.26603226  0.        ]",[-0.23542076 -0.48190972],[-1.15139657 -1.26775599],-0.105743064002
24,"[[ -9.57302738  -3.00247276  -0.09396198   0.06015248]
 [-27.65358474  -0.03512157   0.           0.        ]]",-0.288316,[-0.04290863 -0.18913743],"[-1.63168946 -0.68103894  0.24459644  0.27858559 -0.81193737  0.51420827
 -1.69079944  0.32426313  0.51867765 -0.29493632  0.        ]",[-0.2683005  -0.51504678],[ 0.41055715  0.59253964],-0.114837625112
25,"[[-10.10429583  -2.97962247  -0.09396198   0.06015248]
 [-25.48048957   2.31232594   0.           0.        ]]",-0.330488,[-0.04290863 -0.18913743],"[-1.34027929 -0.67656274  0.97151064  0.21719517 -0.81193444  0.51420686
 -1.55875799  0.64627301  0.56638011 -0.33651363  0.        ]",[-0.2714563  -0.56096107],[ 0.02236079 -0.73024414],-0.123160387693
26,"[[-10.60795709  -2.96284127  -0.09396198   0.06015248]
 [-24.8876287   -0.6244148    0.           0.        ]]",-0.356384,[-0.04290863 -0.18913743],"[-0.78841168 -0.6728463   1.42121297  0.17225399 -0.81193151  0.51420544
 -1.52272692  0.24342357  0.59067783 -0.4037913   0.        ]",[-0.27646667 -0.5381307 ],[-0.34253057 -1.75287829],-0.130060351681
27,"[[-11.11437574  -3.01492913  -0.09396198   0.06015248]
 [-25.75132951  -3.43787602   0.           0.        ]]",-0.303162,[-0.04290863 -0.18913743],"[-0.10321641 -0.68318728  1.52272763  0.31213484 -0.81192858  0.51420403
 -1.57519017 -0.14251485  0.53023161 -0.48504425  0.        ]",[-0.25330147 -0.49019802],[ 0.00313375  0.23115695],-0.128066701229
28,"[[-11.62416135  -3.0359222   -0.09396198   0.06015248]
 [-25.2290013    0.2852492    0.           0.        ]]",-0.283198,[-0.04290863 -0.18913743],"[ 0.54468253 -0.68636173  1.24434274  0.36879548 -0.81192565  0.51420262
 -1.54344424  0.36820794  0.46618164 -0.51316874  0.        ]",[-0.22225118 -0.49393192],[ 0.1683737   0.06227293],-0.122822038426
29,"[[-12.11704125  -3.02392014  -0.09396198   0.06015248]
 [-24.06287998   0.75701504   0.           0.        ]]",-0.256053,[-0.04290863 -0.18913743],"[ 0.97626668 -0.68461336  0.67803898  0.33638326 -0.81192272  0.5142012
 -1.47258542  0.43292192  0.42056031 -0.52341889  0.        ]",[-0.19118562 -0.46476707],[ 0.79254725  0.99093914],-0.118619778807
30,"[[-12.56203332  -2.96955785  -0.09396198   0.06015248]
 [-20.44835889   4.66618777   0.           0.        ]]",-0.273816,[-0.04290863 -0.18913743],"[ 1.11323297 -0.67436768  0.02777103  0.19022195 -0.81191979  0.51419979
 -1.25297575  0.96916475  0.38091279 -0.54845922  0.        ]",[-0.18235126 -0.49490544],[-2.23609224 -0.5184663 ],-0.116544238195
31,"[[-13.00666321  -2.89775593  -0.09396198   0.06015248]
 [-24.00277996   2.52120502   0.           0.        ]]",-0.292973,[-0.04290863 -0.18913743],"[  9.81623276e-01  -6.55017707e-01  -6.23278407e-01  -6.51523725e-04
  -8.11916859e-01   5.14198372e-01  -1.46891664e+00   6.74921195e-01
   3.16065248e-01  -5.66211945e-01   0.00000000e+00]",[-0.18526503 -0.44418064],[-1.35356306 -1.06219397],-0.111662938239
32,"[[-13.52167673  -2.88755489  -0.09396198   0.06015248]
 [-27.48699544  -1.48770219   0.           0.        ]]",-0.254342,[-0.04290863 -0.18913743],"[ 0.52997888 -0.65173447 -1.21345148 -0.02751763 -0.81191393  0.51419696
 -1.68058773  0.12499204  0.25292044 -0.4848723   0.        ]",[-0.1832974  -0.38919377],[ 0.78307468  0.14813855],-0.0979507879159
33,"[[-14.03485035  -2.91111946  -0.09396198   0.06015248]
 [-23.84250251  -0.87085476   0.           0.        ]]",-0.226857,[-0.04290863 -0.18913743],"[-0.1258451  -0.65911256 -1.48303024  0.0346466  -0.811911    0.51419554
 -1.45915588  0.20960888  0.25709151 -0.36703131  0.        ]",[-0.1788711  -0.39767492],[ 0.82938875  0.35434904],-0.088064567619
34,"[[-14.47401725  -2.91427954  -0.09396198   0.06015248]
 [-20.08669269   0.55008253   0.           0.        ]]",-0.225632,[-0.04290863 -0.18913743],"[-0.72292475 -0.66004661 -1.4059463   0.04300991 -0.81190807  0.51419413
 -1.2309647   0.40452824  0.29045199 -0.28567104  0.        ]",[-0.18776977 -0.44181505],[-0.28787586 -0.72296057],-0.0858019364253
35,"[[-14.88319849  -2.93210509  -0.09396198   0.06015248]
 [-20.82897772  -2.32306196   0.           0.        ]]",-0.248256,[-0.04290863 -0.18913743],"[-1.20346919 -0.66508686 -1.0892759   0.09029869 -0.81190514  0.51419271
 -1.27605492  0.0103972   0.35710243 -0.23794159  0.        ]",[-0.20977113 -0.44474739],[ 0.17847385 -0.68861465],-0.0911082514661
36,"[[-15.28855337  -3.00545815  -0.09396198   0.06015248]
 [-19.71019803  -3.93666992   0.           0.        ]]",-0.242756,[-0.04290863 -0.18913743],"[-1.5272161  -0.68154841 -0.59454546  0.28661972 -0.81190221  0.5141913
 -1.20807711 -0.21095364  0.45494294 -0.26754885  0.        ]",[-0.23069066 -0.44749919],[-0.8675859   0.94117311],-0.105211209828
37,"[[-15.7133052   -3.02927391  -0.09396198   0.06015248]
 [-22.75485115   0.85215453   0.           0.        ]]",-0.309925,[-0.04290863 -0.18913743],"[-1.64679205 -0.6853988   0.02931793  0.35083736 -0.81189927  0.51418989
 -1.39304562  0.44596735  0.506448   -0.30651583  0.        ]",[-0.25068116 -0.51433313],[-0.01578215 -0.47513108],-0.113886110917
38,"[[-16.16450949  -3.01576922  -0.09396198   0.06015248]
 [-22.36687155   0.50288029   0.           0.        ]]",-0.300191,[-0.04290863 -0.18913743],"[-1.50545844 -0.68330221  0.68787768  0.31439801 -0.81189634  0.51418847
 -1.36946546  0.39805347  0.54132147 -0.3369136   0.        ]",[-0.26360974 -0.53647518],[-0.43382141  0.39716093],-0.119993543764
39,"[[-16.62463686  -2.99003075  -0.09396198   0.06015248]
 [-23.6416091    2.06577425   0.           0.        ]]",-0.335115,[-0.04290863 -0.18913743],"[-1.10646229 -0.67865456  1.22126028  0.24512704 -0.81189341  0.51418706
 -1.4469019   0.61244733  0.57127742 -0.37727039  0.        ]",[-0.2689817  -0.56161439],[-0.58457219 -1.17170163],-0.126071310451
40,"[[-17.11599675  -2.98885019  -0.09396198   0.06015248]
 [-25.48824819  -1.93437607   0.           0.        ]]",-0.307447,[-0.04290863 -0.18913743],"[-0.49039012 -0.67841879  1.51340212  0.2419554  -0.81189048  0.51418564
 -1.55908183  0.0637112   0.56724853 -0.44766393  0.        ]",[-0.26740268 -0.51244223],[ 0.45458163  0.6900014 ],-0.129929152943
41,"[[-17.60264009  -2.99973638  -0.09396198   0.06015248]
 [-23.18374997   0.83650638   0.           0.        ]]",-0.318759,[-0.04290863 -0.18913743],"[ 0.17242954 -0.68050258  1.45475702  0.27121744 -0.81188755  0.51418423
 -1.41906442  0.44381731  0.52447908 -0.50585522  0.        ]",[-0.24698308 -0.52820104],[-0.70756787 -0.59981207],-0.128904637553
42,"[[-18.08981912  -3.00342367  -0.09396198   0.06015248]
 [-25.52633276  -0.72175544   0.           0.        ]]",-0.306165,[-0.04290863 -0.18913743],"[ 0.73378386 -0.68117224  1.0626841   0.28113894 -0.81188462  0.51418281
 -1.56137433  0.2300554   0.46569327 -0.53322069  0.        ]",[-0.21733832 -0.47888294],[ 1.03163763  0.01626266],-0.124352633089
43,"[[-18.55555045  -3.00778835  -0.09396198   0.06015248]
 [-21.06168406   0.06283195   0.           0.        ]]",-0.30426,[-0.04290863 -0.18913743],"[ 1.05404916 -0.68194259  0.45941854  0.29288981 -0.81188169  0.5141814
 -1.29012183  0.33768401  0.40861845 -0.53102625  0.        ]",[-0.18722472 -0.45950177],[-1.13648121 -1.25465714],-0.11796948947
44,"[[-19.01232559  -3.00632303  -0.09396198   0.06015248]
 [-24.60402551   0.06952655   0.           0.        ]]",-0.248107,[-0.04290863 -0.18913743],"[ 1.09501918 -0.68168381 -0.22383591  0.28894307 -0.81187876  0.51417998
 -1.50532204  0.33860155  0.35968719 -0.50426778  0.        ]",[-0.17114523 -0.41691476],[-0.98931451 -0.17486711],-0.110515583076
45,"[[-19.53881945  -3.0043221   -0.09396198   0.06015248]
 [-28.03393156   0.10315534   0.           0.        ]]",-0.299105,[-0.04290863 -0.18913743],"[ 0.79821513 -0.68132675 -0.94047264  0.28355526 -0.81187583  0.51417857
 -1.71368682  0.34321392  0.32267394 -0.44780524  0.        ]",[-0.16215664 -0.37927893],[-0.34709697 -1.34231228],-0.101815596168
