timestep,human_obs,rewards,logstd_action_dist,obs,avg_action_dist,actions,original_rewards
0,"[[ -8.65014995e-03   2.84254598e-02   1.67746820e-01   1.72377599e-01]
 [ -1.54445127e-04   1.59482099e-03   0.00000000e+00   0.00000000e+00]]",-2.82757,[-0.38524809 -0.41108447],"[ 1.22878385  2.55115126  0.01243403  1.0159244   1.4575674   1.49988661
  0.10918409  0.39091746  0.15724875 -1.39778969  0.        ]",[ 4.02108383 -0.75384402],[ 4.5897244  -0.98770467],-0.176202367498
1,"[[ 0.03105255 -0.01079778  0.16774682  0.1723776 ]
 [ 3.95724262 -3.91087445  0.          0.        ]]",-2.72858,[-0.38524809 -0.41108447],"[ 1.22816861  2.5516737   0.07071332  0.85698885  1.45756653  1.49988569
  0.17833192 -0.14365088  0.15689579 -1.36363167  0.        ]",[ 3.96352649 -0.5880807 ],[ 3.85146597  0.46610923],-0.172290282747
2,"[[ 0.14909512 -0.06973599  0.16774682  0.1723776 ]
 [ 7.83411131 -1.98934193  0.          0.        ]]",-2.7177,[-0.38524809 -0.41108447],"[ 1.21349982  2.54805975  0.24320669  0.61837058  1.45756567  1.49988476
  0.24607266  0.11889191  0.14615066 -1.20868481  0.        ]",[ 3.735394   -0.85394382],[ 2.75923606 -1.45153278],-0.154298590885
3,"[[  0.34392868  -0.14886998   0.16774682   0.1723776 ]
 [ 11.63658935  -5.91096968   0.           0.        ]]",-2.26863,[-0.38524809 -0.41108447],"[ 1.14788682  2.53492218  0.52015277  0.29967802  1.4575648   1.49988383
  0.31251358 -0.41692791  0.09580589 -0.94136351  0.        ]",[ 3.36466908 -0.91507936],[ 4.15215901 -0.15531357],-0.122253197786
4,"[[  0.61404487  -0.2720985    0.16774682   0.1723776 ]
 [ 15.36264841  -6.41017918   0.           0.        ]]",-1.95032,[-0.38524809 -0.41108447],"[ 0.97633393  2.49576043  0.87100917 -0.18837358  1.45756394  1.49988291
  0.37761921 -0.48513581 -0.03375441 -0.60612535  0.        ]",[ 2.7745831  -1.26026547],[ 2.94724733 -2.11714059],-0.0798451586
5,"[[  0.95795767  -0.43876663   0.16774682   0.1723776 ]
 [ 19.01652476 -10.24377967   0.           0.        ]]",-1.64251,[-0.38524809 -0.41108447],"[ 0.64165184  2.40759092  1.22605016 -0.82084482  1.45756307  1.49988198
  0.44146358 -1.00892816 -0.28476065 -0.25034887  0.        ]",[ 1.93224454 -1.58370984],[ 2.22878127 -1.12248995],-0.0388911622574
6,"[[  1.37422758  -0.68133941   0.16774682   0.1723776 ]
 [ 22.59866237 -14.00083354   0.           0.        ]]",-1.64609,[-0.38524809 -0.41108447],"[ 0.11656212  2.21195683  1.46494138 -1.65164709  1.4575622   1.49988105
  0.50405444 -1.52226121 -0.66396669  0.02113142  0.        ]",[ 1.22635412 -2.1107111 ],[ 2.17196303 -1.96057846],-0.0637086377317
7,"[[  1.86143817  -0.99829692   0.16774682   0.1723776 ]
 [ 26.11089948 -17.68242979   0.           0.        ]]",-1.89891,[-0.38524809 -0.41108447],"[-0.54949541  1.8543224   1.431641   -2.50556597  1.45756134  1.49988012
  0.56542392 -2.0252832  -1.13986062  0.11505642  0.        ]",[ 1.49501216 -2.8788321 ],[ 1.23320929 -2.93965952],-0.12509329815
8,"[[  2.41820936  -1.388141     0.16774682   0.1723776 ]
 [ 29.55499318 -21.28969831   0.           0.        ]]",-2.29338,[-0.38524809 -0.41108447],"[-1.18947108  1.30630576  0.99688937 -3.08431617  1.45756047  1.4998792
  0.6256027  -2.5181478  -1.61472285 -0.04544938  0.        ]",[ 2.11848044 -3.23762345],[ 3.86755232 -2.67110031],-0.186458109721
9,"[[  3.04319278  -1.8493992    0.16774682   0.1723776 ]
 [ 32.93228975 -24.82414725   0.           0.        ]]",-2.84949,[-0.38524809 -0.41108447],"[-1.52893439  0.61133654  0.16935638 -2.99546304  1.4575596   1.49987827
  0.68461431 -3.00106023 -1.93052054 -0.45661173  0.        ]",[ 3.03155279 -2.91419029],[ 2.92751226 -2.9063407 ],-0.23464256621
