timestep,logstd_action_dist,rewards,human_obs,obs,avg_action_dist,actions,original_rewards
22,[-0.01644447 -0.16708298],-0.359163,"[[  7.58002185  -2.75833112   0.03880889   0.12206107]
 [ 32.23129738  -2.84738917   0.           0.        ]]","[ 0.07795339 -0.64613972  1.49333371 -0.31624171  0.35647374  1.06555527
  2.34061403 -0.0725733  -0.25279307 -0.9893613   0.        ]",[ 0.32862741 -0.56204134],[-0.39088329  0.36615714],-0.135133415502
23,[-0.01644447 -0.16708298],-0.350946,"[[  8.20272135  -2.80015186   0.03880889   0.12206107]
 [ 30.04590498  -1.33977366   0.           0.        ]]","[-0.76923625 -0.66508381  1.45845378 -0.21379816  0.35647269  1.06554932
  2.18008802  0.13397605 -0.2751305  -0.8171321   0.        ]",[ 0.26853618 -0.58170295],[-1.34462595  0.35679446],-0.112943639973
24,[-0.01644447 -0.16708298],-0.316842,"[[  8.75794887  -2.81249642   0.03880889   0.12206107]
 [ 25.49200063   0.10045118   0.           0.        ]]","[-1.38369734 -0.67027269  0.96928713 -0.18325734  0.35647164  1.06554336
  1.84563552  0.3312925  -0.34966842 -0.69125809  0.        ]",[ 0.24004748 -0.62996143],[-0.08156077 -1.01772453],-0.0976122532112
25,[-0.01644447 -0.16708298],-0.33004,"[[  9.25948516  -2.85022669   0.03880889   0.12206107]
 [ 24.66442258  -3.86030431   0.           0.        ]]","[-1.66123104 -0.68499146  0.27817689 -0.08913253  0.35647058  1.06553741
  1.78484038 -0.21134985 -0.4526135  -0.65339748  0.        ]",[ 0.26725689 -0.60509223],[ 0.68416607 -0.3040451 ],-0.0960437750382
26,[-0.01644447 -0.16708298],-0.346473,"[[  9.7750546   -2.93873688   0.03880889   0.12206107]
 [ 26.8851226   -4.98697945   0.           0.        ]]","[-1.59605411 -0.71265191 -0.49475117  0.1356367   0.35646953  1.06553145
  1.94789851 -0.36570918 -0.52830113 -0.70618733  0.        ]",[ 0.33737102 -0.5614481 ],[ 0.4862968  -0.65820306],-0.106072469217
27,[-0.01644447 -0.16708298],-0.278676,"[[ 10.32673687  -3.04172713   0.03880889   0.12206107]
 [ 28.27856772  -2.32304746   0.           0.        ]]","[ -1.15436457e+00  -7.32489222e-01  -1.16671830e+00   4.02256475e-01
   3.56468480e-01   1.06552549e+00   2.05020092e+00  -7.35683382e-04
  -5.59316805e-01  -7.68135642e-01   0.00000000e+00]",[ 0.42948806 -0.53679806],[ 2.46419705  0.90583626],-0.115145980262
28,[-0.01644447 -0.16708298],-0.409384,"[[ 10.92641855  -3.04191606   0.03880889   0.12206107]
 [ 31.67823478   1.8704606    0.           0.        ]]","[-0.39198071 -0.73251033 -1.49108245  0.40274777  0.35646743  1.06551954
  2.29982207  0.57379774 -0.59778916 -0.809121    0.        ]",[ 0.50159687 -0.55411446],[ 0.22576897 -1.25697734],-0.122163140511
29,[-0.01644447 -0.16708298],-0.369041,"[[ 11.56265879  -3.01815206   0.03880889   0.12206107]
 [ 31.9449146    0.69762117   0.           0.        ]]","[ 0.44692403 -0.72912597 -1.25641052  0.34087576  0.35646638  1.06551358
  2.31936711  0.41311025 -0.6404966  -0.88470086  0.        ]",[ 0.52375078 -0.54953033],[ 0.63468547  0.75354423],-0.1335596445
30,[-0.01644447 -0.16708298],-0.402574,"[[ 12.22042546  -2.97439457   0.03880889   0.12206107]
 [ 33.82545573   3.66827354   0.           0.        ]]","[ 1.00535532 -0.72102463 -0.48852754  0.22745166  0.35646532  1.06550763
  2.4574187   0.82010521 -0.62511254 -0.99923309  0.        ]",[ 0.52039796 -0.58030856],[ 0.82957863 -1.21259385],-0.146337929908
31,[-0.01644447 -0.16708298],-0.341373,"[[ 12.92316782  -2.94147486   0.03880889   0.12206107]
 [ 36.44010373  -0.36281408   0.           0.        ]]","[ 1.00018181 -0.7133377   0.55944167  0.14265854  0.35646427  1.06550167
  2.64936631  0.26781896 -0.52370427 -1.06793256  0.        ]",[ 0.4749918  -0.56009984],[ 0.54729249 -0.02959114],-0.150288630028
32,[-0.01644447 -0.16708298],-0.383255,"[[ 13.66647325  -2.94982243   0.03880889   0.12206107]
 [ 37.88562404  -0.47157392   0.           0.        ]]","[ 0.33113705 -0.71541218  1.38454959  0.16410958  0.35646322  1.06549572
  2.75545254  0.25291741 -0.42059211 -1.01684092  0.        ]",[ 0.39648032 -0.56501639],[-2.07122074  0.09985921],-0.140702415767
33,[-0.01644447 -0.16708298],-0.38032,"[[ 14.37693644  -2.95518422   0.03880889   0.12206107]
 [ 33.17638305  -0.06600664   0.           0.        ]]","[-0.62498116 -0.71669752  1.5065412   0.17790622  0.35646217  1.06548976
  2.40960414  0.30848218 -0.37400151 -0.91144299  0.        ]",[ 0.31933796 -0.55994833],[ 0.09006378  0.45555974],-0.126243449044
34,[-0.01644447 -0.16708298],-0.372445,"[[ 15.0374527   -2.93838403   0.03880889   0.12206107]
 [ 32.87622568   1.74001718   0.           0.        ]]","[-1.38051312 -0.7125379   0.9736829   0.13472343  0.35646112  1.06548381
  2.38752162  0.5559192  -0.38707853 -0.79051864  0.        ]",[ 0.30171806 -0.60547477],[ 0.76160353  0.07372371],-0.111104414846
35,[-0.01644447 -0.16708298],-0.353316,"[[ 15.71870057  -2.90098893   0.03880889   0.12206107]
 [ 35.24067199   1.99868623   0.           0.        ]]","[-1.67998326 -0.70201596  0.01133257  0.03915803  0.35646007  1.06547785
  2.56109088  0.59135679 -0.48015501 -0.68437897  0.        ]",[ 0.34443551 -0.63631892],[-1.44581365 -1.85676444],-0.101064326905
36,[-0.01644447 -0.16708298],-0.39378,"[[ 16.37678788  -2.90112981   0.03880889   0.12206107]
 [ 30.58362551  -1.99950264   0.           0.        ]]","[-1.38193528 -0.70205611 -0.91631087  0.03951639  0.35645902  1.0654719
  2.21909719  0.04357263 -0.60210101 -0.69593415  0.        ]",[ 0.38622946 -0.58609688],[-0.39644979 -0.52478111],-0.109227348537
37,[-0.01644447 -0.16708298],-0.464126,"[[ 16.96663762  -2.96156336   0.03880889   0.12206107]
 [ 28.4086014   -4.03711981   0.           0.        ]]","[-0.7212546  -0.71817199 -1.42116233  0.1943393   0.35645796  1.06546594
  2.05936213 -0.2355974  -0.63943809 -0.78052975  0.        ]",[ 0.44321531 -0.52596891],[-0.38208548 -0.18571203],-0.121379067428
38,[-0.01644447 -0.16708298],-0.453293,"[[ 17.51399084  -3.02489851   0.03880889   0.12206107]
 [ 26.33366153  -1.04482019   0.           0.        ]]","[ 0.02614658 -0.73013359 -1.45278065  0.358424    0.35645691  1.06545999
  1.90698242  0.17437334 -0.62595958 -0.84054098  0.        ]",[ 0.49135327 -0.53194875],[ 0.034072   -0.11612207],-0.12751675197
39,[-0.01644447 -0.16708298],-0.433225,"[[ 18.03678802  -3.02607682   0.03880889   0.12206107]
 [ 25.94731591   0.44612323   0.           0.        ]]","[ 0.65493139 -0.73030513 -1.07785538  0.36148927  0.35645586  1.06545403
  1.87859215  0.37864501 -0.63455233 -0.90290341  0.        ]",[ 0.51157194 -0.54655951],[ 0.73480172 -1.34103678],-0.135364858934
40,[-0.01644447 -0.16708298],-0.38879,"[[ 18.57977036  -3.01695244   0.03880889   0.12206107]
 [ 28.34293156   0.40522135   0.           0.        ]]","[ 1.03729505 -0.72890514 -0.37805328  0.33775482  0.35645481  1.06544808
  2.05446453  0.37303996 -0.61311494 -0.97115522  0.        ]",[ 0.50260007 -0.55116147],[-0.01150555 -0.13434662],-0.142344897911
41,[-0.01644447 -0.16708298],-0.363373,"[[ 19.14054218  -3.0096294    0.03880889   0.12206107]
 [ 27.73627207   0.30140436   0.           0.        ]]","[ 1.02917173 -0.72770458  0.46447939  0.31872538  0.35645376  1.06544212
  2.00989382  0.35881496 -0.55752875 -1.01550411  0.        ]",[ 0.46288782 -0.55061924],[ 0.26370498 -1.58723623],-0.14513287194
42,[-0.01644447 -0.16708298],-0.350377,"[[ 19.700234    -3.00592721   0.03880889   0.12206107]
 [ 28.23126229   0.10363022   0.           0.        ]]","[ 0.61615018 -0.72707033  1.17213551  0.30911152  0.35645271  1.06543617
  2.04621059  0.33171696 -0.48915852 -1.0164036   0.        ]",[ 0.39999968 -0.55574429],[ 1.42079371  0.11087433],-0.142634596696
43,[-0.01644447 -0.16708298],-0.374399,"[[ 20.29897677  -2.99946378   0.03880889   0.12206107]
 [ 31.63168015   0.54127882   0.           0.        ]]","[-0.12883221 -0.72592361  1.53889377  0.29233961  0.35645165  1.06543022
  2.29584578  0.39167816 -0.42529199 -0.97099554  0.        ]",[ 0.34393409 -0.55845201],[ 0.33453661  0.01668349],-0.135000079438
44,[-0.01644447 -0.16708298],-0.403038,"[[ 20.93861676  -2.9880762    0.03880889   0.12206107]
 [ 32.32999107   0.59730513   0.           0.        ]]","[-0.98181755 -0.72377692  1.35016221  0.26282892  0.3564506   1.06542426
  2.34707812  0.39935315 -0.39357083 -0.88202934  0.        ]",[ 0.31271547 -0.56647414],[-0.82476411 -0.30931642],-0.122910803129
45,[-0.01644447 -0.16708298],-0.400685,"[[ 21.54603088  -2.98853242   0.03880889   0.12206107]
 [ 28.42444397  -0.63883393   0.           0.        ]]","[-1.54523286 -0.72386307  0.68317112  0.26400947  0.35644955  1.06541831
  2.06029486  0.22998794 -0.42042264 -0.79976818  0.        ]",[ 0.30741435 -0.58978617],[-0.5129005  -0.02259836],-0.113189354336
46,[-0.01644447 -0.16708298],-0.340897,"[[ 22.0884993   -3.00207622   0.03880889   0.12206107]
 [ 25.83104623  -0.58144471   0.           0.        ]]","[-1.67349297 -0.72638363 -0.12029389  0.2991143   0.3564485   1.06541235
  1.86986077  0.23785025 -0.47417364 -0.76329254  0.        ]",[ 0.32604152 -0.59668791],[ 0.55562585 -1.15442756],-0.110524510241
47,[-0.01644447 -0.16708298],-0.472979,"[[ 22.6220621   -3.00684763   0.03880889   0.12206107]
 [ 27.51959805  -0.03611524   0.           0.        ]]","[-1.41365592 -0.72721444 -0.87035808  0.31149725  0.35644745  1.0654064
  1.99381061  0.31256583 -0.53595385 -0.75451403  0.        ]",[ 0.39269513 -0.57944387],[-1.8586998  -0.04558212],-0.112292833746
48,[-0.01644447 -0.16708298],-0.378775,"[[ 23.12726324  -3.00534477   0.03880889   0.12206107]
 [ 23.01552224   0.12207799   0.           0.        ]]","[-0.87903675 -0.72695204 -1.35313641  0.30759493  0.3564464   1.06540045
  1.66310133  0.33423922 -0.59421563 -0.77614085  0.        ]",[ 0.42820525 -0.56719774],[ 0.66458214 -1.35418618],-0.118078148947
49,[-0.01644447 -0.16708298],-0.467454,"[[  2.36094026e+01  -3.00409312e+00   3.88088898e-02   1.22061068e-01]
 [  2.51911639e+01   2.48478550e-02   0.00000000e+00   0.00000000e+00]]","[-0.23068869 -0.72673084 -1.49298705  0.30434537  0.35644535  1.06539449
  1.82281734  0.32091657 -0.63429931 -0.82416037  0.        ]",[ 0.47992587 -0.54588336],[-0.29165669 -0.30063676],-0.126112819603
