timestep,logstd_action_dist,rewards,human_obs,obs,avg_action_dist,actions,original_rewards
10,[-0.13952322 -0.25608051],-0.296223,"[[-0.70319188 -3.12749969  0.0089456  -0.08897914]
 [ 0.26497201 -6.39536069  0.          0.        ]]","[ 0.82314805 -0.59883815 -0.94145341  0.73544029  0.09495887 -0.76009526
 -0.04540779 -0.51649307 -0.3423363   0.83035272  0.        ]",[-0.02572665 -0.42590958],[-0.69968761 -1.13265553],-0.097026327723
11,[-0.13952322 -0.25608051],-0.303698,"[[-0.72573498 -3.14162353  0.0089456  -0.08897914]
 [-2.51015928  2.25316471  0.          0.        ]]","[ 0.80279089 -0.59897471 -0.96695828  0.78071968  0.09495876 -0.76009383
 -0.14112604  0.66856152 -0.33997915  0.83320743  0.        ]",[ 0.0293073  -0.58222228],[-0.23712732 -0.88893867],-0.0973205848143
12,[-0.13952322 -0.25608051],-0.323673,"[[-0.7848591  -3.08849665  0.0089456  -0.08897914]
 [-3.3993126   2.53329575  0.          0.        ]]","[ 0.74694126 -0.59702195 -1.03142118  0.61046865  0.09495865 -0.7600924
 -0.17179409  0.70694497 -0.36869622  0.79997274  0.        ]",[ 0.05654112 -0.62533057],[-0.01888691  0.04803681],-0.094025118837
13,[-0.13952322 -0.25608051],-0.279835,"[[-0.85292035 -3.03642552  0.0089456  -0.08897914]
 [-3.40678705  2.67335129  0.          0.        ]]","[ 0.67844372 -0.59132083 -1.1010346   0.44406391  0.09495853 -0.76009098
 -0.17205169  0.72613465 -0.39727452  0.77223226  0.        ]",[ 0.08042827 -0.67037332],[ 1.47255097 -2.32617791],-0.0916092276882
14,[-0.13952322 -0.25608051],-0.293464,"[[-0.88065563 -3.00823296  0.0089456  -0.08897914]
 [ 0.61985867  0.59823528  0.          0.        ]]","[ 0.64930754 -0.5866743  -1.12791984  0.35432021  0.09495842 -0.76008955
 -0.03316614  0.44179276 -0.41361245  0.75691876  0.        ]",[ 0.09064491 -0.650123  ],[-0.2792611  -0.13181518],-0.0903955892173
15,[-0.13952322 -0.25608051],-0.263161,"[[-0.8794754  -3.00130789  0.0089456  -0.08897914]
 [-0.49810757  0.14748245  0.          0.        ]]","[ 0.65056014 -0.58536518 -1.12679056  0.33232478  0.0949583  -0.76008812
 -0.07172656  0.38002811 -0.41712683  0.75253969  0.        ]",[ 0.08279133 -0.64191222],[ 0.36593118 -1.45962571],-0.0900168099885
16,[-0.13952322 -0.25608051],-0.256024,"[[-0.87480218 -3.0010795   0.0089456  -0.08897914]
 [ 0.96057163 -0.05670554  0.          0.        ]]","[ 0.65551115 -0.58531998 -1.12231237  0.33159929  0.09495819 -0.7600867
 -0.02141422  0.35204887 -0.41709717  0.75178517  0.        ]",[ 0.0874921  -0.63916534],[-0.27883908 -1.07967733],-0.089926873488
17,[-0.13952322 -0.25608051],-0.261307,"[[-0.86685837 -3.00226939  0.0089456  -0.08897914]
 [-0.1624486  -0.0535878   0.          0.        ]]","[ 0.66388358 -0.58554888 -1.11464469  0.33537651  0.09495808 -0.76008527
 -0.06014906  0.35247561 -0.41622267  0.75150062  0.        ]",[ 0.08122291 -0.63564181],[-0.59346236 -0.79551021],-0.0898588694209
18,[-0.13952322 -0.25608051],-0.355397,"[[-0.89365026 -3.00290405  0.0089456  -0.08897914]
 [-2.5089203  -0.01679618  0.          0.        ]]","[ 0.63541904 -0.58566973 -1.14020105  0.33739122  0.09495796 -0.76008385
 -0.14108287  0.35751649 -0.41641825  0.75572125  0.        ]",[ 0.07389329 -0.63442379],[ 0.62099077  0.86828612],-0.0903645929649
19,[-0.13952322 -0.25608051],-0.257781,"[[ -9.18660083e-01  -2.96874040e+00   8.94560113e-03  -8.89791409e-02]
 [ -4.25339055e-04   3.42170022e+00   0.00000000e+00   0.00000000e+00]]","[ 0.60828805 -0.57832848 -1.16330142  0.22918958  0.09495785 -0.76008242
 -0.05456026  0.8286747  -0.43612526  0.73725062  0.        ]",[ 0.11057363 -0.74964422],[ 0.41514014 -1.03845282],-0.0890190715324
20,[-0.13952322 -0.25608051],-0.228297,"[[-0.90217893 -2.94071322  0.0089456  -0.08897914]
 [ 1.64306623 -0.60556092  0.          0.        ]]","[ 0.62622519 -0.57111632 -1.14815604  0.140898    0.09495773 -0.76008099
  0.00212682  0.2768388  -0.45053791  0.71568046  0.        ]",[ 0.09692243 -0.67383063],[-0.21427878 -1.54182736],-0.0871798519694
21,[-0.13952322 -0.25608051],-0.244164,"[[-0.87815776 -2.99243234  0.0089456  -0.08897914]
 [ 0.76198355 -4.55319506  0.          0.        ]]","[ 0.65195197 -0.58358685 -1.12551277  0.30416435  0.09495762 -0.76007957
 -0.02826336 -0.26408611 -0.4218505   0.74657858  0.        ]",[ 0.05405676 -0.54465914],[-0.65141193 -1.49801567],-0.0895062688369
22,[-0.13952322 -0.25608051],-0.280515,"[[-0.8889447  -3.03691304  0.0089456  -0.08897914]
 [-1.83204523 -0.19009287  0.          0.        ]]","[ 0.64045946 -0.59138322 -1.13575956  0.44561596  0.09495751 -0.76007814
 -0.1177363   0.33376893 -0.3957797   0.77826589  0.        ]",[ 0.07176822 -0.6053797 ],[-1.01172763 -0.53837594],-0.0922780309725
23,[-0.13952322 -0.25608051],-0.354415,"[[-0.9649461  -3.02908875  0.0089456  -0.08897914]
 [-5.75503515  0.63662069  0.          0.        ]]","[ 0.55670685 -0.59020783 -1.20407212  0.42067745  0.09495739 -0.76007671
 -0.25304767  0.44704911 -0.40119649  0.78175746  0.        ]",[ 0.07181977 -0.63145578],[ 0.38871516  0.50477337],-0.0928832854228
24,[-0.13952322 -0.25608051],-0.336807,"[[-1.06346111 -2.99642837  0.0089456  -0.08897914]
 [-4.10197518  2.62279654  0.          0.        ]]","[ 0.44147601 -0.58439553 -1.2819894   0.31683579  0.09495728 -0.76007529
 -0.19603006  0.71920475 -0.4219719   0.77643371  0.        ]",[ 0.10863278 -0.7202698 ],[ 0.16977633  0.37596366],-0.0930278558236
25,[-0.13952322 -0.25608051],-0.277875,"[[-1.13794083 -2.92955678  0.0089456  -0.08897914]
 [-3.34850856  4.05957362  0.          0.        ]]","[ 0.34998573 -0.56794415 -1.3325046   0.10588557  0.09495716 -0.76007386
 -0.17004123  0.9160781  -0.46629928  0.75318623  0.        ]",[ 0.13579598 -0.81744766],[-0.38402355 -0.58817438],-0.0922606638135
26,[-0.13952322 -0.25608051],-0.267281,"[[-1.21950188 -2.87253902  0.0089456  -0.08897914]
 [-4.80274659  1.65023583  0.          0.        ]]","[ 0.24613889 -0.54913286 -1.3791656  -0.0716342   0.09495705 -0.76007244
 -0.22020068  0.58593595 -0.50607959  0.74085696  0.        ]",[ 0.14078031 -0.81274897],[ 0.26680161 -1.37952776],-0.0929310029116
27,[-0.13952322 -0.25608051],-0.289647,"[[-1.30400584 -2.87958927  0.0089456  -0.08897914]
 [-3.65149191 -2.3419587   0.          0.        ]]","[ 0.1352283  -0.55169441 -1.41764463 -0.0498222   0.09495694 -0.76007101
 -0.18049122  0.03890222 -0.50309121  0.76438136  0.        ]",[ 0.11715183 -0.72745526],[-0.64258226 -1.18071631],-0.095418798423
28,[-0.13952322 -0.25608051],-0.25283,"[[-1.40183869 -2.96569185  0.0089456  -0.08897914]
 [-6.12357213 -6.25525576  0.          0.        ]]","[ 0.00363791 -0.5775878  -1.44930038  0.2195616   0.09495682 -0.76006958
 -0.26575831 -0.49732038 -0.43807486  0.81653702  0.        ]",[ 0.05437593 -0.58040851],[-0.20143399 -2.54330102],-0.0983954031463
29,[-0.13952322 -0.25608051],-0.292994,"[[-1.53109464 -3.05028002  0.0089456  -0.08897914]
 [-6.79970598 -1.1916495   0.          0.        ]]","[-0.17340693 -0.59318829 -1.46944218  0.48826668  0.09495671 -0.76006816
 -0.28907929  0.19652557 -0.36034579  0.85102122  0.        ]",[ 0.11098699 -0.65884209],[-0.33781961 -1.38663073],-0.0999725375671
30,[-0.13952322 -0.25608051],-0.314206,"[[-1.67915682 -3.04674132  0.0089456  -0.08897914]
 [-8.00253288  0.84619304  0.          0.        ]]","[-0.37715539 -0.59273179 -1.46183211  0.47696946  0.09495659 -0.76006673
 -0.33056707  0.4757628  -0.35516943  0.86215772  0.        ]",[ 0.14489505 -0.74127531],[ 0.46997386 -1.2306816 ],-0.101194814262
31,[-0.13952322 -0.25608051],-0.319664,"[[-1.81894822 -3.02920502  0.0089456  -0.08897914]
 [-5.98334263  0.78446473  0.          0.        ]]","[-0.56660445 -0.59021869 -1.42473181  0.42104696  0.09495648 -0.7600653
 -0.26092024  0.46730372 -0.35847392  0.87409872  0.        ]",[ 0.16305575 -0.78930408],[-0.32845978 -0.77053015],-0.102724142756
32,[-0.13952322 -0.25608051],-0.393778,"[[-1.95047475 -3.01652809  0.0089456  -0.08897914]
 [-7.16537163  0.47986218  0.          0.        ]]","[-0.73888746 -0.58813812 -1.36394109  0.38068847  0.09495637 -0.76006388
 -0.30169078  0.4255645  -0.35628317  0.88647476  0.        ]",[ 0.16170642 -0.8215251 ],[ 1.96406954 -0.13323511],-0.104173929337
33,[-0.13952322 -0.25608051],-0.391593,"[[-2.05263416 -3.00876939  0.0089456  -0.08897914]
 [-3.06423712  0.29382007  0.          0.        ]]","[-0.8667622  -0.58675541 -1.300073    0.35601887  0.09495625 -0.76006245
 -0.16023276  0.40007122 -0.35159144  0.89602754  0.        ]",[ 0.17945763 -0.85592657],[-0.29421804  0.50652879],-0.105226468873
34,[-0.13952322 -0.25608051],-0.305089,"[[-2.12499713 -2.98282847  0.0089456  -0.08897914]
 [-4.16837882  2.29360847  0.          0.        ]]","[-0.95338587 -0.58153506 -1.24641368  0.27373215  0.09495614 -0.76006103
 -0.19831702  0.67409461 -0.36294613  0.91001105  0.        ]",[ 0.2023465  -0.93977726],[ 1.03394275 -1.78765891],-0.107190940255
35,[-0.13952322 -0.25608051],-0.395245,"[[-2.16781368 -2.97713795  0.0089456  -0.08897914]
 [-0.12674633 -1.71121205  0.          0.        ]]","[-1.00287989 -0.58026596 -1.21150412  0.25572477  0.09495602 -0.7600596
 -0.05891117  0.12532646 -0.36186898  0.91559559  0.        ]",[ 0.17674044 -0.86846852],[ 1.81763397 -0.53667053],-0.107843278624
36,[-0.13952322 -0.25608051],-0.322176,"[[-2.13059902 -3.02072389  0.0089456  -0.08897914]
 [ 3.83508358 -1.03662014  0.          0.        ]]","[-0.95993469 -0.58884719 -1.24197085  0.39403798  0.09495591 -0.76005817
  0.0777421   0.21776351 -0.34247476  0.90097218  0.        ]",[ 0.19147071 -0.84973752],[ 1.13805596 -1.48257621],-0.105630453242
37,[-0.13952322 -0.25608051],-0.368307,"[[-2.01493341 -3.02388653  0.0089456  -0.08897914]
 [ 7.71851567  0.30487014  0.          0.        ]]","[-0.82026828 -0.58936752 -1.3252755   0.40410536  0.0949558  -0.76005675
  0.21169121  0.40158359 -0.34344161  0.88885474  0.        ]",[ 0.21492957 -0.85373759],[ 0.86570821 -0.15991983],-0.104175056744
38,[-0.13952322 -0.25608051],-0.401542,"[[ -1.82770597e+00  -3.01548740e+00   8.94560113e-03  -8.89791409e-02]
 [  1.09933099e+01   4.26428226e-01   0.00000000e+00   0.00000000e+00]]","[-0.57827852 -0.58795198 -1.42142448  0.3773756   0.09495568 -0.76005532
  0.32464684  0.41823978 -0.36880356  0.87645195  0.        ]",[ 0.22928721 -0.82261217],[ 0.62750077  0.77204885],-0.103271642042
39,[-0.13952322 -0.25608051],-0.308595,"[[ -1.58509483e+00  -2.97636991e+00   8.94560113e-03  -8.89791409e-02]
 [  1.32602364e+01   3.47516930e+00   0.00000000e+00   0.00000000e+00]]","[-0.2477979  -0.58008764 -1.47042294  0.25329334  0.09495557 -0.7600539
  0.40283847  0.83599931 -0.42020927  0.84743103  0.        ]",[ 0.25059623 -0.86954945],[ 0.71484427 -1.49280516],-0.101376850991
40,[-0.13952322 -0.25608051],-0.341578,"[[ -1.29412910e+00  -2.94728201e+00   8.94560113e-03  -8.89791409e-02]
 [  1.58277956e+01  -5.52940830e-01   0.00000000e+00   0.00000000e+00]]","[ 0.14835888 -0.57288367 -1.41361255  0.16153782  0.09495545 -0.76005247
  0.49139963  0.28403708 -0.45459811  0.79121667  0.        ]",[ 0.21748465 -0.74976277],[ 1.36626393 -0.47940097],-0.0961285509907
41,[-0.13952322 -0.25608051],-0.333423,"[[ -9.40992737e-01  -2.97727267e+00   8.94560113e-03  -8.89791409e-02]
 [  1.94737006e+01  -2.43982652e+00   0.00000000e+00   0.00000000e+00]]","[ 0.58363613 -0.58029091 -1.18321079  0.25614814  0.09495534 -0.76005104
  0.6171556   0.02548154 -0.43202887  0.74629976  0.        ]",[ 0.16545185 -0.63740432],[-0.37093278  1.32747263],-0.08990325951
42,[-0.13952322 -0.25608051],-0.24182,"[[ -5.70119895e-01  -2.98585513e+00   8.94560113e-03  -8.89791409e-02]
 [  1.76197446e+01   1.56821271e+00   0.00000000e+00   0.00000000e+00]]","[ 0.93210812 -0.5821841  -0.78119352  0.28331319  0.09495523 -0.76004962
  0.55320681  0.57469348 -0.40936003  0.69791386  0.        ]",[ 0.08655117 -0.70519447],[ 0.87082456 -0.68182998],-0.0832805151243
43,[-0.13952322 -0.25608051],-0.199469,"[[ -1.86632732e-01  -2.98188625e+00   8.94560113e-03  -8.89791409e-02]
 [  2.07186571e+01  -1.16220977e+00   0.00000000e+00   0.00000000e+00]]","[ 1.12615108 -0.58131977 -0.25071138  0.27074574  0.09495511 -0.76004819
  0.6600956   0.20054911 -0.37366369  0.64998878  0.        ]",[-0.02866393 -0.67860496],[ 0.81958936 -1.06393448],-0.0762324805349
44,[-0.13952322 -0.25608051],-0.1491,"[[  2.56183219e-01  -3.01730606e+00   8.94560113e-03  -8.89791409e-02]
 [  2.35535594e+01  -7.06508820e-01   0.00000000e+00   0.00000000e+00]]","[ 1.10510269 -0.588261    0.40672062  0.38315963  0.094955   -0.76004676
  0.75787774  0.26299261 -0.32747767  0.65224297  0.        ]",[-0.23054278 -0.77904886],[-0.30081039 -0.93770269],-0.0750609016508
45,[-0.13952322 -0.25608051],-0.169142,"[[  7.10627051e-01  -3.01888948e+00   8.94560113e-03  -8.89791409e-02]
 [  2.18963293e+01   2.47313246e-01   0.00000000e+00   0.00000000e+00]]","[ 0.81649414 -0.5885302   1.00420715  0.38819721  0.09495488 -0.76004534
  0.70071406  0.39369262 -0.27354667  0.64546483  0.        ]",[-0.37621152 -0.92509031],[-0.21725467  0.04173691],-0.0731773288144
46,[-0.13952322 -0.25608051],-0.0928101,"[[  1.13557411e+00  -3.01152198e+00   8.94560113e-03  -8.89791409e-02]
 [  2.06026852e+01   4.53333857e-01   0.00000000e+00   0.00000000e+00]]","[ 0.35295389 -0.58724303  1.3853357   0.36476341  0.09495477 -0.76004391
  0.65609156  0.42192269 -0.21919021  0.66096386  0.        ]",[-0.4477101 -1.051875 ],[-2.34663886 -0.74016149],-0.0747388798145
47,[-0.13952322 -0.25608051],-0.12983,"[[  1.50381054e+00  -3.00592894e+00   8.94560113e-03  -8.89791409e-02]
 [  1.62355156e+01   1.57572182e-01   0.00000000e+00   0.00000000e+00]]","[-0.13585542 -0.58621587  1.52159804  0.34698853  0.09495466 -0.76004249
  0.50545488  0.38139439 -0.18105078  0.6956297   0.        ]",[-0.42054099 -1.10794818],[-1.28414272 -0.93461915],-0.0791929519562
48,[-0.13952322 -0.25608051],-0.119171,"[[  1.78557117e+00  -3.00419303e+00   8.94560113e-03  -8.89791409e-02]
 [  1.19548137e+01   4.03871590e-02   0.00000000e+00   0.00000000e+00]]","[-0.52183394 -0.58588769  1.49053932  0.34147416  0.09495454 -0.76004106
  0.35780085  0.3653362  -0.16335694  0.73145631  0.        ]",[-0.35684642 -1.12266386],[-2.15446941 -1.00960506],-0.0837881273329
49,[-0.13952322 -0.25608051],-0.229379,"[[  1.98256806e+00  -3.00384568e+00   8.94560113e-03  -8.89791409e-02]
 [  7.75885951e+00   3.60876220e-03   0.00000000e+00   0.00000000e+00]]","[-0.77969988 -0.58582078  1.39975305  0.34037055  0.09495443 -0.76003963
  0.21307007  0.36029601 -0.15746372  0.75886908  0.        ]",[-0.28573245 -1.1130631 ],[ 0.61370016 -0.68103133],-0.0872296978431
