timestep,logstd_action_dist,rewards,human_obs,obs,avg_action_dist,actions,original_rewards
14,[-0.31594792 -0.35789505],-0.680477,"[[  2.54209736  -3.0463289    0.08112483   0.03128214]
 [ 16.37136572   1.67369761   0.           0.        ]]","[-1.31803869 -0.51109764  0.86156502  0.513748    0.70290222  0.27721106
  0.36289854  0.61261489 -0.69372095 -0.17535631  0.        ]",[ 0.99560189 -1.16510701],[ 1.65372225 -1.67782123],-0.072950697315
15,[-0.31594792 -0.35789505],-0.668627,"[[  2.90599717  -3.0228369    0.08112483   0.03128214]
 [ 20.00650622   0.77817476   0.           0.        ]]","[-1.52052723 -0.50736212  0.37253434  0.4255114   0.70290176  0.27721093
  0.44001951  0.48989655 -0.70709327 -0.1148694   0.        ]",[ 1.05304062 -1.17324197],[-0.48441932 -1.47741081],-0.0721573897314
16,[-0.31594792 -0.35789505],-0.66616,"[[  3.28290968  -3.01213808   0.08112483   0.03128214]
 [ 17.69246051   0.34635433   0.           0.        ]]","[-1.54488622 -0.50539023 -0.18075162  0.38540516  0.7029013   0.2772108
  0.39092573  0.43072175 -0.74568274 -0.07468138  0.        ]",[ 1.13510764 -1.14691615],[ 2.36332013 -0.82751655],-0.0758317229277
17,[-0.31594792 -0.35789505],-0.675678,"[[  3.67296944  -3.0072583    0.08112483   0.03128214]
 [ 21.30148995   0.1623039    0.           0.        ]]","[-1.36838073 -0.50443456 -0.72162616  0.36713068  0.70290083  0.27721067
  0.46749279  0.40550016 -0.79700293 -0.05862265  0.        ]",[ 1.25850093 -1.12351477],[ 1.58126448 -0.36143806],-0.0820308891536
18,[-0.31594792 -0.35789505],-0.662603,"[[  4.13449303  -3.00452717   0.08112483   0.03128214]
 [ 24.83907996   0.10676583   0.           0.        ]]","[-0.93257822 -0.50388423 -1.21078787  0.35690794  0.70290037  0.27721054
  0.54254419  0.39788928 -0.85831812 -0.07154014  0.        ]",[ 1.33697069 -1.07057297],[ 1.9386884  -1.10883214],-0.090166767949
19,[-0.31594792 -0.35789505],-0.675318,"[[  4.66606575e+00  -3.00360453e+00   8.11248264e-02   3.12821438e-02]
 [  2.83066384e+01   9.84609598e-03   0.00000000e+00   0.00000000e+00]]","[-0.24274593 -0.50369565 -1.44925727  0.35345518  0.70289991  0.27721041
  0.61610979  0.38460766 -0.91215458 -0.12229962  0.        ]",[ 1.33733165 -1.0095588 ],[ 3.0463698 -0.8379194],-0.0982408951
20,[-0.31594792 -0.35789505],-0.668412,"[[  5.26630097e+00  -3.00346498e+00   8.11248264e-02   3.12821438e-02]
 [  3.17055565e+01   4.67181945e-03   0.00000000e+00   0.00000000e+00]]","[ 0.54693975 -0.50366678 -1.22979481  0.35293285  0.70289944  0.27721027
  0.6882191   0.38389841 -0.93430748 -0.20581629  0.        ]",[ 1.3079946  -0.95952594],[ 3.63660227 -1.52582016],-0.103660252346
21,[-0.31594792 -0.35789505],-0.724922,"[[  5.93383944e+00  -3.00357222e+00   8.11248264e-02   3.12821438e-02]
 [  3.50371881e+01  -9.76801819e-03   0.00000000e+00   0.00000000e+00]]","[ 1.1175887  -0.50368847 -0.4785322   0.35333393  0.70289898  0.27721014
  0.75890084  0.38191944 -0.90363247 -0.29605341  0.        ]",[ 1.19908094 -0.92106092],[ 1.41246713 -1.08671993],-0.103791005431
22,[-0.31594792 -0.35789505],-0.735008,"[[  6.66734881e+00  -3.00375682e+00   8.11248264e-02   3.12821438e-02]
 [  3.83028663e+01  -7.82256737e-03   0.00000000e+00   0.00000000e+00]]","[ 1.10036162 -0.50372598  0.58151512  0.3540245   0.70289852  0.27721001
  0.82818326  0.38218585 -0.81955919 -0.34795367  0.        ]",[ 1.03182828 -0.91972744],[ 1.32729406 -0.87152291],-0.0968681411288
23,[-0.31594792 -0.35789505],-0.711903,"[[  7.46552311e+00  -3.00374191e+00   8.11248264e-02   3.12821438e-02]
 [  4.15038956e+01   4.98040582e-03   0.00000000e+00   0.00000000e+00]]","[ 0.34375565 -0.50372265  1.39563431  0.35396856  0.70289805  0.27720988
  0.89609403  0.38394011 -0.71797452 -0.31992943  0.        ]",[ 0.89714676 -1.04288471],[ 1.39837009 -1.99209635],-0.0838216964417
24,[-0.31594792 -0.35789505],-0.705023,"[[  8.32708217e+00  -3.00377334e+00   8.11248264e-02   3.12821438e-02]
 [  4.46415551e+01  -4.68507950e-03   0.00000000e+00   0.00000000e+00]]","[-0.80755258 -0.5037288   1.34339774  0.35408597  0.70289759  0.27720975
  0.96266028  0.38261541 -0.66472546 -0.2119477   0.        ]",[ 0.92351925 -1.21001124],[ 0.20580905 -2.10670248],-0.0713552349872
25,[-0.31594792 -0.35789505],-0.680407,"[[  9.21922212e+00  -3.00386728e+00   8.11248264e-02   3.12821438e-02]
 [  4.45726688e+01  -4.12581108e-03   0.00000000e+00   0.00000000e+00]]","[-1.52959178 -0.50374773  0.3292054   0.35443733  0.70289713  0.27720962
  0.96119801  0.38269185 -0.70833226 -0.09464718  0.        ]",[ 1.08529699 -1.2488327 ],[ 1.02694654 -1.19237478],-0.0716557561403
26,[-0.31594792 -0.35789505],-0.691415,"[[  1.01415471e+01  -3.00393216e+00   8.11248264e-02   3.12821438e-02]
 [  4.76495781e+01  -2.39886152e-03   0.00000000e+00   0.00000000e+00]]","[-1.21911715 -0.50376071 -0.94371306  0.35467993  0.70289666  0.27720948
  1.0264753   0.38292831 -0.82356415 -0.0586386   0.        ]",[ 1.34553897 -1.12282777],[ 0.97151087 -0.46791946],-0.0854438225854
27,[-0.31594792 -0.35789505],-0.715654,"[[  1.11236675e+01  -3.00340285e+00   8.11248264e-02   3.12821438e-02]
 [  5.05527787e+01   3.77866344e-02   0.00000000e+00   0.00000000e+00]]","[-0.00259401 -0.50365209 -1.43873076  0.35269914  0.7028962   0.27720935
  1.08806716  0.38843496 -0.92339365 -0.14486742  0.        ]",[ 1.38092697 -1.02298307],[ 1.13615723 -1.24386539],-0.100291633902
28,[-0.31594792 -0.35789505],-0.762904,"[[  1.21644068e+01  -3.00328361e+00   8.11248264e-02   3.12821438e-02]
 [  5.35113002e+01  -1.08383235e-02   0.00000000e+00   0.00000000e+00]]","[ 1.09095651 -0.50362735 -0.55088582  0.3522528   0.70289574  0.27720922
  1.15083254  0.38177141 -0.90805407 -0.29022156  0.        ]",[ 1.24702108 -0.94569892],[ 0.22858929 -0.7824691 ],-0.104035428965
29,[-0.31594792 -0.35789505],-0.729354,"[[  1.32330849e+01  -3.00332168e+00   8.11248264e-02   3.12821438e-02]
 [  5.33570185e+01   2.84158668e-03   0.00000000e+00   0.00000000e+00]]","[ 0.90546193 -0.50363488  0.94166497  0.35239508  0.70289527  0.27720909
  1.1475582   0.38364585 -0.78132257 -0.3486192   0.        ]",[ 1.00434434 -0.98148179],[ 0.50762291 -1.46074014],-0.0926362892621
30,[-0.31594792 -0.35789505],-0.755803,"[[  1.43097925e+01  -3.00348007e+00   8.11248264e-02   3.12821438e-02]
 [  5.43105650e+01  -1.23790031e-02   0.00000000e+00   0.00000000e+00]]","[-0.41585901 -0.50366709  1.48380356  0.35298757  0.70289481  0.27720896
  1.16778696  0.38155989 -0.67298095 -0.25480457  0.        ]",[ 0.9375053  -1.17727613],[ 1.4076409  -0.30239798],-0.0747533808075
31,[-0.31594792 -0.35789505],-0.677142,"[[  1.54249412e+01  -3.00296814e+00   8.11248264e-02   3.12821438e-02]
 [  5.71946988e+01   4.16249719e-02   0.00000000e+00   0.00000000e+00]]","[-1.50374496 -0.50356169  0.44029651  0.35107193  0.70289434  0.27720883
  1.22897396  0.38896018 -0.70080009 -0.10184998  0.        ]",[ 1.0780834  -1.29405236],[ 1.04862587 -1.54597527],-0.0709363198493
32,[-0.31594792 -0.35789505],-0.659331,"[[  1.65971998e+01  -3.00293592e+00   8.11248264e-02   3.12821438e-02]
 [  6.00217336e+01  -1.87896693e-02   0.00000000e+00   0.00000000e+00]]","[-1.04812375 -0.50355478 -1.12057551  0.35095122  0.70289388  0.27720869
  1.28894941  0.38068101 -0.84668593 -0.06482134  0.        ]",[ 1.38404977 -1.11805594],[ 1.65353453 -1.14387817],-0.0885378026654
33,[-0.31594792 -0.35789505],-0.675645,"[[  1.78254375e+01  -3.00335499e+00   8.11248264e-02   3.12821438e-02]
 [  6.27928074e+01  -1.94685638e-02   0.00000000e+00   0.00000000e+00]]","[ 0.53843315 -0.5036406  -1.23538745  0.35251904  0.70289342  0.27720856
  1.34773744  0.38058779 -0.93439172 -0.20481948  0.        ]",[ 1.38239336 -1.00161266],[ 2.04418069 -1.86497674],-0.103635306215
34,[-0.31594792 -0.35789505],-0.738871,"[[  1.91085463e+01  -3.00366786e+00   8.11248264e-02   3.12821438e-02]
 [  6.55090239e+01  -1.17871845e-02   0.00000000e+00   0.00000000e+00]]","[ 1.15491622 -0.50370444  0.40606955  0.35368954  0.70289295  0.27720843
  1.40536145  0.38164022 -0.83600827 -0.34413984  0.        ]",[ 1.10745668 -0.95754254],[ 0.61393247 -0.9493082 ],-0.0985038843417
35,[-0.31594792 -0.35789505],-0.742399,"[[  2.04301035e+01  -3.00378768e+00   8.11248264e-02   3.12821438e-02]
 [  6.66429152e+01  -2.32709947e-03   0.00000000e+00   0.00000000e+00]]","[-0.1923073  -0.50372867  1.50570486  0.35413771  0.70289249  0.2772083
  1.42941558  0.3829364  -0.68265648 -0.27645256  0.        ]",[ 0.96091139 -1.17641175],[ 0.31904929 -0.95313918],-0.0771611537
36,[-0.31594792 -0.35789505],-0.713331,"[[  2.17623991e+01  -3.00381045e+00   8.11248264e-02   3.12821438e-02]
 [  6.65868309e+01  -3.98523948e-04   0.00000000e+00   0.00000000e+00]]","[-1.5226951  -0.50373305  0.36268675  0.35422274  0.70289203  0.27720817
  1.42822381  0.38320049 -0.70603986 -0.09692041  0.        ]",[ 1.10445225 -1.31105566],[ 0.59460621 -0.5027028 ],-0.0714382918478
37,[-0.31594792 -0.35789505],-0.662909,"[[  2.31045306e+01  -3.00333532e+00   8.11248264e-02   3.12821438e-02]
 [  6.76228659e+01   3.30318224e-02   0.00000000e+00   0.00000000e+00]]","[-0.78820532 -0.50363545 -1.29886856  0.35244474  0.70289156  0.27720803
  1.45020179  0.38778146 -0.8733262  -0.07987008  0.        ]",[ 1.41210198 -1.10559559],[ 2.02382795 -0.78241144],-0.0922686955211
38,[-0.31594792 -0.35789505],-0.735996,"[[  2.44832812e+01  -3.00303775e+00   8.11248264e-02   3.12821438e-02]
 [  7.02434603e+01   3.88463183e-03   0.00000000e+00   0.00000000e+00]]","[ 0.92002486 -0.50357406 -0.86654966  0.35133117  0.7028911   0.2772079
  1.5057967   0.38378704 -0.92449366 -0.25874923  0.        ]",[ 1.32976723 -0.97949278],[ 0.83781714 -1.40645376],-0.104575357536
39,[-0.31594792 -0.35789505],-0.738761,"[[  2.59074805e+01  -3.00326344e+00   8.11248264e-02   3.12821438e-02]
 [  7.21700499e+01  -1.75545157e-02   0.00000000e+00   0.00000000e+00]]","[ 0.80714803 -0.50362014  1.06158806  0.35217541  0.70289064  0.27720777
  1.54666783  0.38084891 -0.76693075 -0.34570519  0.        ]",[ 1.03092873 -1.03537166],[ 0.2754669  -1.40545095],-0.0908613288782
40,[-0.31594792 -0.35789505],-0.734968,"[[  2.73474897e+01  -3.00358641e+00   8.11248264e-02   3.12821438e-02]
 [  7.18319941e+01  -1.34535054e-02   0.00000000e+00   0.00000000e+00]]","[-1.00722115 -0.50368609  1.20971263  0.35338372  0.70289017  0.27720764
  1.53949354  0.3814107  -0.66514671 -0.18679109  0.        ]",[ 0.98261517 -1.30364084],[ 0.50217754 -0.75171922],-0.0700915263267
41,[-0.31594792 -0.35789505],-0.657722,"[[  2.87898109e+01  -3.00353036e+00   8.11248264e-02   3.12821438e-02]
 [  7.23982428e+01   1.06659502e-02   0.00000000e+00   0.00000000e+00]]","[-1.37934358 -0.50367433 -0.70126644  0.35317382  0.70288971  0.27720751
  1.55150441  0.38471575 -0.79677046 -0.0559849   0.        ]",[ 1.29173386 -1.19706988],[ 2.32048959 -0.54004502],-0.0819495703998
42,[-0.31594792 -0.35789505],-0.670063,"[[  3.02631206e+01  -3.00308786e+00   8.11248264e-02   3.12821438e-02]
 [  7.49243029e+01   2.51922378e-02   0.00000000e+00   0.00000000e+00]]","[ 0.38123892 -0.50358324 -1.32356891  0.35151792  0.70288925  0.27720738
  1.60509325  0.38670619 -0.93367704 -0.18605331  0.        ]",[ 1.42323983 -1.02774978],[ 1.77293327 -2.01376957],-0.102885730372
43,[-0.31594792 -0.35789505],-0.735003,"[[  3.17864497e+01  -3.00314396e+00   8.11248264e-02   3.12821438e-02]
 [  7.74003558e+01  -1.65951606e-02   0.00000000e+00   0.00000000e+00]]","[ 1.10730003 -0.50359449  0.56276725  0.35172767  0.70288878  0.27720724
  1.65762092  0.3809796  -0.82110243 -0.34814781  0.        ]",[ 1.10977161 -0.98237479],[ 0.6085467  -1.49249488],-0.0970551145629
44,[-0.31594792 -0.35789505],-0.734044,"[[  3.33432576e+01  -3.00349143e+00   8.11248264e-02   3.12821438e-02]
 [  7.82775179e+01  -1.56300915e-02   0.00000000e+00   0.00000000e+00]]","[-0.66043658 -0.50366551  1.41280629  0.35302763  0.70288832  0.27720711
  1.67622742  0.38111165 -0.6663883  -0.2287946   0.        ]",[ 0.97843105 -1.27339029],[ 0.79648244 -1.08200852],-0.0724846179133
45,[-0.31594792 -0.35789505],-0.663422,"[[  3.49249003e+01  -3.00373966e+00   8.11248264e-02   3.12821438e-02]
 [  7.98814072e+01  -9.25889908e-03   0.00000000e+00   0.00000000e+00]]","[-1.46656416 -0.50371606 -0.50350211  0.35395627  0.70288786  0.27720698
  1.71025153  0.38198455 -0.77680155 -0.05815399  0.        ]",[ 1.25178683 -1.23720026],[ 2.95797705 -0.82037816],-0.0794311111386
46,[-0.31594792 -0.35789505],-0.694946,"[[  3.65463869e+01  -3.00368481e+00   8.11248264e-02   3.12821438e-02]
 [  8.22593291e+01   8.46623230e-03   0.00000000e+00   0.00000000e+00]]","[ 0.38134171 -0.50370456 -1.32352021  0.35375086  0.70288739  0.27720685
  1.76069675  0.38441334 -0.93325074 -0.18577704  0.        ]",[ 1.43391025 -1.03628373],[ 1.52159284 -1.41415306],-0.102823368379
47,[-0.31594792 -0.35789505],-0.75643,"[[  3.82149597e+01  -3.00370502e+00   8.11248264e-02   3.12821438e-02]
 [  8.45901756e+01  -5.67018442e-03   0.00000000e+00   0.00000000e+00]]","[ 1.02139082 -0.50370842  0.75667573  0.35382633  0.70288693  0.27720672
  1.81014297  0.38247594 -0.80183496 -0.34963407  0.        ]",[ 1.09856796 -1.00798666],[-0.52298126 -0.47540055],-0.0949832596403
48,[-0.31594792 -0.35789505],-0.718557,"[[  3.98691862e+01  -3.00326721e+00   8.11248264e-02   3.12821438e-02]
 [  8.08449560e+01   3.31129260e-02   0.00000000e+00   0.00000000e+00]]","[-0.95711378 -0.50361841  1.24816851  0.35218793  0.70288647  0.27720659
  1.73068399  0.38779046 -0.66443498 -0.19314504  0.        ]",[ 0.99181503 -1.32324266],[ 0.13881214 -1.74138489],-0.0703303168824
49,[-0.31594792 -0.35789505],-0.658623,"[[  4.14755418e+01  -3.00321763e+00   8.11248264e-02   3.12821438e-02]
 [  7.97941083e+01  -1.32938089e-02   0.00000000e+00   0.00000000e+00]]","[-1.28980885 -0.50360795 -0.84923976  0.35200225  0.702886    0.27720645
  1.70838702  0.38143083 -0.81306145 -0.05647197  0.        ]",[ 1.31825519 -1.19203377],[ 1.25494881 -1.10776674],-0.08405318733
