timestep,human_obs,rewards,logstd_action_dist,obs,avg_action_dist,actions,original_rewards
0,"[[ 0.06506224 -0.07063012 -0.10037797  0.01978046]
 [-0.00055401 -0.00077217  0.          0.        ]]",-3.9436,[-0.37629816 -0.37508494],"[ 1.22151534  2.54669359  0.12248127  0.61300108 -0.86107071  0.17366045
  0.09263697  0.38981506  2.22849424 -0.0577165   0.        ]",[-3.59156179 -2.41192174],[-4.31429635 -1.25077757],-0.310475606135
1,"[[ 0.02537611 -0.11035782 -0.10037797  0.01978046]
 [-3.95490299 -3.95881145  0.          0.        ]]",-4.07291,[-0.37629816 -0.37508494],"[ 1.2239933   2.54122444  0.06421644  0.45442255 -0.86107037  0.17366041
  0.02143682 -0.15191412  2.22682141 -0.16511782  0.        ]",[-3.46434808 -2.17290759],[-3.50392296 -1.95608172],-0.311086227362
2,"[[-0.09261329 -0.22846028 -0.10037797  0.01978046]
 [-7.83116893 -7.83850334  0.          0.        ]]",-4.20406,[-0.37629816 -0.37508494],"[ 1.21851589  2.5109267  -0.10899872 -0.01191931 -0.86107003  0.17366037
 -0.04835741 -0.68291997  2.18329549 -0.47981497  0.        ]",[-3.00298619 -1.88848615],[-3.16981381 -2.63894673],-0.310932308929
3,"[[ -0.28736243  -0.4233856   -0.10037797   0.01978046]
 [-11.63121363 -11.64133781   0.           0.        ]]",-3.98438,[-0.37629816 -0.37508494],"[ 1.16777752  2.41606684 -0.38963496 -0.75093453 -0.86106969  0.17366033
 -0.11677923 -1.20340611  1.99212968 -0.95524567  0.        ]",[-2.39776087 -1.59242058],[-3.30656311 -0.63247876],-0.304259668589
4,"[[ -0.55737283  -0.67900986  -0.10037797   0.01978046]
 [-15.35763043 -13.91347167   0.           0.        ]]",-3.85056,[-0.37629816 -0.37508494],"[ 1.01530408  2.21283102 -0.7505069  -1.62142886 -0.86106935  0.17366029
 -0.18387534 -1.51438765  1.54063845 -1.43535709  0.        ]",[-1.81168187 -1.17592704],[-2.3497352  -1.83245725],-0.283154368874
5,"[[ -0.90118324  -0.99422296  -0.10037797   0.01978046]
 [-19.0116542  -17.59548799   0.           0.        ]]",-3.31032,[-0.37629816 -0.37508494],"[ 0.70031124  1.85808381 -1.12544209 -2.46442111 -0.86106901  0.17366024
 -0.24966798 -2.01833578  0.81276959 -1.65435048  0.        ]",[-1.08595669 -0.633448  ],[-2.08104255 -0.94967566],-0.239176109283
6,"[[ -1.31737695e+00  -1.38034054e+00  -1.00377974e-01   1.97804642e-02]
 [ -2.25963176e+01  -2.10048120e+01   0.00000000e+00   0.00000000e+00]]",-2.68287,[-0.37629816 -0.37508494],"[ 0.18910602  1.31639439 -1.39587178 -3.0399345  -0.86106867  0.1736602
 -0.31421173 -2.48495901  0.02857529 -1.32736551  0.        ]",[-0.83006638 -0.62971747],[-0.46069332 -1.14776429],-0.16589558211
7,"[[ -1.78316894e+00  -1.83596675e+00  -1.00377974e-01   1.97804642e-02]
 [ -2.39786443e+01  -2.45459905e+01   0.00000000e+00   0.00000000e+00]]",-1.88458,[-0.37629816 -0.37508494],"[-0.44856919  0.62928213 -1.40979334 -2.97230729 -0.86106833  0.17366016
 -0.33910121 -2.96962576 -0.31611396 -0.50726598  0.        ]",[-0.91081315 -0.96739709],[-1.93981337  0.40230649],-0.0694599612551
8,"[[ -2.29776639e+00  -2.30600027e+00  -1.00377974e-01   1.97804642e-02]
 [ -2.74692286e+01  -2.24643484e+01   0.00000000e+00   0.00000000e+00]]",-1.68028,[-0.37629816 -0.37508494],"[-1.07565092  0.00719351 -1.07125002 -2.07704036 -0.86106799  0.17366012
 -0.40195101 -2.68471147 -0.00332765  0.18567448  0.        ]",[-1.2690295  -1.11855125],[-1.13101114 -2.59969802],-0.0265372535565
9,"[[ -2.88146785e+00  -2.79053057e+00  -1.00377974e-01   1.97804642e-02]
 [ -3.08892577e+01  -2.59771751e+01   0.00000000e+00   0.00000000e+00]]",-1.87737,[-0.37629816 -0.37508494],"[-1.49259444 -0.40117901 -0.35109164 -0.48255379 -0.86106765  0.17366008
 -0.46353043 -3.16549495  0.55301119  0.20914753  0.        ]",[-1.09927928  0.34942585],[-2.34546387  0.76121797],-0.0954678195573
