timestep,human_obs,rewards,logstd_action_dist,obs,avg_action_dist,actions,original_rewards
0,"[[-0.03734236  0.02346181 -0.00913028  0.04003458]
 [ 0.00048126 -0.00257296  0.          0.        ]]",-3.66734,[-0.38815629 -0.40931138],"[ 1.2281243   2.55132068 -0.02993679  0.99615173 -0.07358196  0.35116336
  0.10988001  0.39038007  1.52993917 -0.32894052  0.        ]",[-0.18292817 -1.10578239],[-0.13305187 -0.77601028],-0.223683938996
1,"[[-0.04260174 -0.00741629 -0.00913028  0.04003458]
 [-0.52467471 -3.07499884  0.          0.        ]]",-3.75778,[-0.38815629 -0.40931138],"[ 1.22783321  2.55169405 -0.0376513   0.8709527  -0.07358194  0.35116329
  0.1007173  -0.0293592   1.52879009 -0.36715324  0.        ]",[-0.39717487 -1.04717708],[ 0.1483414  -1.49881824],-0.224493404133
2,"[[-0.0470882  -0.10803563 -0.00913028  0.04003458]
 [ 0.07402564 -6.97393951  0.          0.        ]]",-3.71554,[-0.38815629 -0.40931138],"[ 1.22755463  2.54285985 -0.04423073  0.46380226 -0.07358193  0.35116321
  0.11116314 -0.56201271  1.51944849 -0.4686602   0.        ]",[-0.79079777 -1.13384521],[-1.07256206 -0.83484014],-0.226283168119
3,"[[ -8.53014983e-02  -2.79280162e-01  -9.13028164e-03   4.00345779e-02]
 [ -3.88223168e+00  -1.01399692e+01   0.00000000e+00   0.00000000e+00]]",-3.82371,[-0.38815629 -0.40931138],"[ 1.22406038  2.49276474 -0.10020103 -0.21676551 -0.07358192  0.35116314
  0.04213604 -0.99453943  1.47162214 -0.68991704  0.        ]",[-1.07949436 -1.17113817],[-1.3651967  -1.19529807],-0.229024244601
4,"[[ -2.01856988e-01  -5.19778139e-01  -9.13028164e-03   4.00345779e-02]
 [ -7.76055782e+00  -1.38973057e+01   0.00000000e+00   0.00000000e+00]]",-3.8258,[-0.38815629 -0.40931138],"[ 1.20102038  2.35073873 -0.26944639 -1.11299569 -0.0735819   0.35116306
 -0.02553134 -1.50784698  1.30195951 -1.07213281  0.        ]",[-1.24468744 -1.05580449],[-2.02021967 -1.36677182],-0.231519146201
5,"[[ -3.95221639e-01  -8.34676130e-01  -9.13028164e-03   4.00345779e-02]
 [ -1.15635669e+01  -1.75802003e+01   0.00000000e+00   0.00000000e+00]]",-3.62837,[-0.38815629 -0.40931138],"[ 1.12252924  2.05168223 -0.54032471 -2.10397791 -0.07358189  0.35116299
 -0.09188463 -2.01098354  0.90232348 -1.49242876  0.        ]",[-0.83066708 -0.79403853],[-0.80865819 -0.32817301],-0.228687170741
6,"[[ -6.56324124e-01  -1.19581113e+00  -9.13028164e-03   4.00345779e-02]
 [ -1.45370693e+01  -1.85300983e+01   0.00000000e+00   0.00000000e+00]]",-3.44181,[-0.38815629 -0.40931138],"[ 0.94190944  1.58728583 -0.87090923 -2.87210908 -0.07358187  0.35116291
 -0.14376503 -2.14075148  0.27829947 -1.7008653   0.        ]",[-0.34163356 -0.52544087],[-1.23621985 -0.69391466],-0.2146628077
7,"[[ -9.83919173e-01  -1.59028124e+00  -9.13028164e-03   4.00345779e-02]
 [ -1.82106160e+01  -2.09089398e+01   0.00000000e+00   0.00000000e+00]]",-3.00675,[-0.38815629 -0.40931138],"[ 0.61227415  1.00025719 -1.19748474 -3.15309531 -0.07358186  0.35116284
 -0.20785951 -2.4657331  -0.38985314 -1.49427926  0.        ]",[-0.35749629 -0.72881877],[-0.2081876  -1.12555253],-0.184596397457
8,"[[ -1.35283352e+00  -2.04401951e+00  -9.13028164e-03   4.00345779e-02]
 [ -1.86794403e+01  -2.44530981e+01   0.00000000e+00   0.00000000e+00]]",-2.44001,[-0.38815629 -0.40931138],"[ 0.14573382  0.33632931 -1.40838364 -2.70824426 -0.07358185  0.35116277
 -0.21603932 -2.94991165 -0.75802519 -0.87793426  0.        ]",[-0.46388561 -1.1475035 ],[-1.16798322 -1.62139667],-0.133434444678
9,"[[ -1.76248684e+00  -2.56793685e+00  -9.13028164e-03   4.00345779e-02]
 [ -2.22738902e+01  -2.79271376e+01   0.00000000e+00   0.00000000e+00]]",-2.13831,[-0.38815629 -0.40931138],"[-0.41650999 -0.24829836 -1.41622712 -1.29958593 -0.07358183  0.35116269
 -0.27875376 -3.42450744 -0.56584309 -0.25106698  0.        ]",[-0.72861856 -0.86182427],[ 0.11454184  0.17334797],-0.0624408658942
