timestep,logstd_action_dist,rewards,human_obs,obs,avg_action_dist,actions,original_rewards
10,[-0.37132964 -0.41311896],-2.05567,"[[  9.32930722e-01  -2.23061328e+00   1.15350360e-01  -5.47451349e-03]
 [  4.37178145e+00  -2.67715941e+01   0.00000000e+00   0.00000000e+00]]","[ 0.66969983  0.09509794  1.20173918 -2.30833616  0.99584948 -0.04661462
  0.18651347 -3.26557729 -0.36424431 -0.11319932  0.        ]",[ 1.41799426 -1.39149165],[ 1.30652563 -2.41719246],-0.0329741442293
11,[-0.37132964 -0.41311896],-2.39747,"[[  1.05920570e+00  -2.80045464e+00   1.15350360e-01  -5.47451349e-03]
 [  8.24304725e+00  -3.02010585e+01   0.00000000e+00   0.00000000e+00]]","[ 0.52327696 -0.40525519  1.30242571 -0.4527719   0.99584913 -0.04661461
  0.25339217 -3.73400804 -0.82279581 -0.0760946   0.        ]",[ 2.1306932 -0.6279459],[ 2.11251683 -0.97888729],-0.0864951369278
12,[-0.37132964 -0.41311896],-2.58154,"[[  1.26215819e+00  -3.25693852e+00   1.15350360e-01  -5.47451349e-03]
 [  1.20400616e+01  -6.25005573e+00   0.00000000e+00   0.00000000e+00]]","[ 0.26641739 -0.48269309  1.42099391  1.37878105  0.99584878 -0.0466146
  0.31898813 -0.46247779 -1.19347039  0.07115777  0.        ]",[ 1.62572348 -1.73580861],[ 1.30506386 -2.11433636],-0.13269150877
13,[-0.37132964 -0.41311896],-2.50903,"[[  1.54029925e+00  -3.23567291e+00   1.15350360e-01  -5.47451349e-03]
 [  1.57615024e+01   4.62512678e+00   0.00000000e+00   0.00000000e+00]]","[-0.11135693 -0.48606918  1.48966581  1.29263559  0.99584843 -0.04661459
  0.3832785   1.02299169 -1.14638995  0.02649821  0.        ]",[ 1.29468739 -2.23789144],[ 1.70687032 -2.73353714],-0.126684082103
14,[-0.37132964 -0.41311896],-2.48992,"[[  1.89212426e+00  -3.14033910e+00   1.15350360e-01  -5.47451349e-03]
 [  1.94088025e+01   4.25206785e+00   0.00000000e+00   0.00000000e+00]]","[-0.59011758 -0.49278521  1.4152221   0.90487847  0.99584808 -0.04661458
  0.44628803  0.97203426 -1.03392076  0.02331544  0.        ]",[ 1.3476063  -2.29860163],[ 0.29443166 -1.99251045],-0.112251962662
15,[-0.37132964 -0.41311896],-2.35431,"[[  2.28814056e+00  -3.07302003e+00   1.15350360e-01  -5.47451349e-03]
 [  2.01902192e+01   2.50467542e+00   0.00000000e+00   0.00000000e+00]]","[-1.06229736 -0.48921643  1.12861956  0.63088735  0.99584773 -0.04661457
  0.45978745  0.73335312 -0.964562    0.08348315  0.        ]",[ 1.47241604 -2.32535505],[ 0.78778608 -3.34658109],-0.103314288965
16,[-0.37132964 -0.41311896],-2.36635,"[[  2.71922850e+00  -3.03635964e+00   1.15350360e-01  -5.47451349e-03]
 [  2.29095183e+01   1.26851033e+00   0.00000000e+00   0.00000000e+00]]","[-1.41445136 -0.4843834   0.62423783  0.4821308   0.99584739 -0.04661457
  0.50676512  0.56450193 -0.95502634  0.16055778  0.        ]",[ 1.53205478 -2.40060115],[ 2.67129459 -2.53675839],-0.102767063765
17,[-0.37132964 -0.41311896],-2.29125,"[[  3.21259280e+00  -3.01848097e+00   1.15350360e-01  -5.47451349e-03]
 [  2.64152334e+01   5.94890341e-01   0.00000000e+00   0.00000000e+00]]","[-1.53245185 -0.48128946 -0.08155554  0.40978086  0.99584704 -0.04661456
  0.56732866  0.47249027 -0.99489876  0.22356564  0.        ]",[ 1.7086755  -2.33797193],[ 1.13468416 -3.69729776],-0.10894581417
18,[-0.37132964 -0.41311896],-2.38375,"[[  3.77537532e+00  -3.01028047e+00   1.15350360e-01  -5.47451349e-03]
 [  2.98515701e+01   2.66269967e-01   0.00000000e+00   0.00000000e+00]]","[-1.26745766 -0.47970904 -0.84664412  0.37664777  0.99584669 -0.04661455
  0.62669362  0.42760305 -1.06823062  0.24760745  0.        ]",[ 1.83718157 -2.24904227],[ 2.02432614 -2.57300107],-0.118730175737
19,[-0.37132964 -0.41311896],-2.49668,"[[  4.40620218e+00  -3.00666308e+00   1.15350360e-01  -5.47451349e-03]
 [  3.32198924e+01   1.15511269e-01   0.00000000e+00   0.00000000e+00]]","[-0.57020583 -0.47897963 -1.37694114  0.36204341  0.99584634 -0.04661454
  0.68488357  0.40701043 -1.14730265  0.2142969   0.        ]",[ 2.21950912 -1.95412397],[ 1.21028593 -1.98335185],-0.128094961993
20,[-0.37132964 -0.41311896],-2.55717,"[[  5.10372652e+00  -3.00510986e+00   1.15350360e-01  -5.47451349e-03]
 [  3.65215404e+01   4.90015713e-02   0.00000000e+00   0.00000000e+00]]","[ 0.37378402 -0.47866034 -1.33424257  0.35577481  0.99584599 -0.04661453
  0.74192166  0.3979256  -1.19291697  0.12567419  0.        ]",[ 2.23634577 -1.79779649],[ 1.08172381 -2.08976582],-0.13285570251
21,[-0.37132964 -0.41311896],-2.48811,"[[  5.86662808e+00  -3.00445596e+00   1.15350360e-01  -5.47451349e-03]
 [  3.97578306e+01   2.04428401e-02   0.00000000e+00   0.00000000e+00]]","[ 1.11070277 -0.47852477 -0.57131332  0.35313608  0.99584564 -0.04661452
  0.79783062  0.39402461 -1.16976281  0.01789105  0.        ]",[ 1.72727573 -1.90144634],[ 1.36192739 -3.41902059],-0.129718992159
22,[-0.37132964 -0.41311896],-2.49337,"[[  6.69361265e+00  -3.00418473e+00   1.15350360e-01  -5.47451349e-03]
 [  4.29300553e+01   8.42042528e-03   0.00000000e+00   0.00000000e+00]]","[ 1.1141073  -0.47846829  0.60821579  0.35204161  0.99584529 -0.04661452
  0.85263278  0.39238235 -1.07576382 -0.04373127  0.        ]",[ 1.4141674  -2.05700064],[ 1.62487791 -2.32311528],-0.118159927595
23,[-0.37132964 -0.41311896],-2.41547,"[[  7.58341164e+00  -3.00407350e+00   1.15350360e-01  -5.47451349e-03]
 [  4.60394818e+01   3.43526167e-03   0.00000000e+00   0.00000000e+00]]","[ 0.21598689 -0.47844503  1.4369481   0.35159274  0.99584494 -0.04661451
  0.90635003  0.39170134 -0.96414341 -0.00366054  0.        ]",[ 1.49625385 -2.17802072],[ 1.65110214 -2.80926621],-0.103465018075
24,[-0.37132964 -0.41311896],-2.42519,"[[  8.53478156e+00  -3.00402826e+00   1.15350360e-01  -5.47451349e-03]
 [  4.90873529e+01   1.39264943e-03   0.00000000e+00   0.00000000e+00]]","[-1.02362841 -0.47843551  1.16313484  0.35141012  0.99584459 -0.0466145
  0.95900383  0.39142225 -0.92347061  0.12517999  0.        ]",[ 1.71095276 -2.28041172],[ 0.44950298 -2.13558686],-0.0983150634593
25,[-0.37132964 -0.41311896],-2.40491,"[[  9.52463511e+00  -3.00400997e+00   1.15350360e-01  -5.47451349e-03]
 [  4.98953101e+01   5.60301508e-04   0.00000000e+00   0.00000000e+00]]","[-1.52904758 -0.47843159 -0.12375492  0.35133629  0.99584424 -0.04661449
  0.97296153  0.39130848 -1.0009039   0.23856062  0.        ]",[ 1.85763443 -2.31093979],[ 1.7078984  -2.08633196],-0.110035257545
26,[-0.37132964 -0.41311896],-2.33323,"[[  1.05523557e+01  -3.00400259e+00   1.15350360e-01  -5.47451349e-03]
 [  5.28668497e+01   2.28460264e-04   0.00000000e+00   0.00000000e+00]]","[-0.74636032 -0.47842995 -1.30338501  0.35130643  0.99584389 -0.04661448
  1.0242966   0.39126307 -1.13475001  0.22720328  0.        ]",[ 2.18636608 -2.03986001],[ 2.57571848 -3.18108481],-0.126731322554
27,[-0.37132964 -0.41311896],-2.63937,"[[  1.16389169e+01  -3.00399955e+00   1.15350360e-01  -5.47451349e-03]
 [  5.57795634e+01   9.60482799e-05   0.00000000e+00   0.00000000e+00]]","[ 0.67577242 -0.47842921 -1.15179098  0.35129408  0.99584355 -0.04661448
  1.07461538  0.39124491 -1.19436309  0.08777319  0.        ]",[ 2.15014601 -1.80179644],[ 2.17009335 -0.36131722],-0.132845546607
28,[-0.37132964 -0.41311896],-2.58416,"[[  1.27831539e+01  -3.00332089e+00   1.15350360e-01  -5.47451349e-03]
 [  5.86346154e+01   4.68465526e-02   0.00000000e+00   0.00000000e+00]]","[ 1.19656117 -0.47828737  0.33827378  0.34855589  0.9958432  -0.04661447
  1.12393798  0.39763061 -1.10124194 -0.03809818  0.        ]",[ 1.53653693 -1.9946003 ],[ 0.37651455 -1.32044028],-0.121354359185
29,[-0.37132964 -0.41311896],-2.44726,"[[  1.39591569e+01  -3.00315688e+00   1.15350360e-01  -5.47451349e-03]
 [  5.89645853e+01  -1.23207491e-02   0.00000000e+00   0.00000000e+00]]","[ 0.09127964 -0.47825291  1.46715363  0.34789416  0.99584285 -0.04661446
  1.12963799  0.3895487  -0.95462539  0.00627442  0.        ]",[ 1.60958266 -2.15579081],[ 1.27349575 -2.15965168],-0.102169558735
30,[-0.37132964 -0.41311896],-2.49826,"[[  1.51664616e+01  -3.00346997e+00   1.15350360e-01  -5.47451349e-03]
 [  6.17565865e+01  -1.54114538e-02   0.00000000e+00   0.00000000e+00]]","[-1.33815852 -0.47831836  0.77909657  0.34915721  0.9958425  -0.04661445
  1.17787128  0.38912645 -0.93812717  0.17463769  0.        ]",[ 1.84320593 -2.28640628],[ 1.80437362 -0.65766313],-0.100826456556
31,[-0.37132964 -0.41311896],-2.37799,"[[  1.64290519e+01  -3.00335957e+00   1.15350360e-01  -5.47451349e-03]
 [  6.44933158e+01   1.54108426e-02   0.00000000e+00   0.00000000e+00]]","[-1.19183069 -0.47829516 -0.94646071  0.34871175  0.99584215 -0.04661444
  1.22514966  0.39333648 -1.08412983  0.25032756  0.        ]",[ 2.04639602 -2.1994195 ],[ 2.4918143  -2.60744961],-0.12079763339
32,[-0.37132964 -0.41311896],-2.54565,"[[  1.77458331e+01  -3.00341555e+00   1.15350360e-01  -5.47451349e-03]
 [  6.71758658e+01  -1.16476155e-02   0.00000000e+00   0.00000000e+00]]","[ 0.46896439 -0.47830677 -1.28799311  0.34893751  0.9958418  -0.04661443
  1.27149201  0.38964041 -1.19524643  0.11363984  0.        ]",[ 2.23143101 -1.81502247],[ 2.31891698 -1.69303588],-0.133076674322
33,[-0.37132964 -0.41311896],-2.51071,"[[  1.91157325e+01  -3.00365494e+00   1.15350360e-01  -5.47451349e-03]
 [  6.98053128e+01  -1.06594171e-02   0.00000000e+00   0.00000000e+00]]","[ 1.18023406 -0.47835671  0.40866128  0.3499033   0.99584145 -0.04661443
  1.31691691  0.38977531 -1.09486013 -0.03996522  0.        ]",[ 1.58883965 -1.98769641],[ 1.79076414 -2.16528472],-0.120558897906
34,[-0.37132964 -0.41311896],-2.42151,"[[  2.05376986e+01  -3.00382356e+00   1.15350360e-01  -5.47451349e-03]
 [  7.23827060e+01  -6.26749503e-03   0.00000000e+00   0.00000000e+00]]","[-0.31535879 -0.4783918   1.48025299  0.35058353  0.9958411  -0.04661442
  1.36144249  0.39037513 -0.93366383  0.043294    0.        ]",[ 1.76938736 -2.15466142],[ 0.84741969 -2.82084941],-0.099312631761
35,[-0.37132964 -0.41311896],-2.3069,"[[  2.20046393e+01  -3.00391523e+00   1.15350360e-01  -5.47451349e-03]
 [  7.43049660e+01  -3.16843539e-03   0.00000000e+00   0.00000000e+00]]","[-1.53580799 -0.47841081  0.00276897  0.35095331  0.99584075 -0.04661441
  1.39465015  0.39079837 -0.99044971  0.23272418  0.        ]",[ 1.9813484  -2.28325915],[ 2.24901691 -3.49506669],-0.10858508709
36,[-0.37132964 -0.41311896],-2.41534,"[[  2.35157047e+01  -3.00395981e+00   1.15350360e-01  -5.47451349e-03]
 [  7.67932814e+01  -1.47979268e-03   0.00000000e+00   0.00000000e+00]]","[-0.21740841 -0.47842    -1.44363813  0.35113315  0.9958404  -0.0466144
  1.43763675  0.39102894 -1.17268439  0.18551757  0.        ]",[ 2.31888151 -1.92248917],[ 2.09024422 -2.72608553],-0.1308883439
37,[-0.37132964 -0.41311896],-2.54169,"[[  2.50760422e+01  -3.00398014e+00   1.15350360e-01  -5.47451349e-03]
 [  7.92323369e+01  -6.56094583e-04   0.00000000e+00   0.00000000e+00]]","[ 1.22669681 -0.47842414 -0.06060664  0.3512151   0.99584005 -0.04661439
  1.47977228  0.39114138 -1.13485752 -0.0196966   0.        ]",[ 1.76818824 -1.90465689],[ 2.23555084 -1.36852458],-0.125480489702
38,[-0.37132964 -0.41311896],-2.44744,"[[  2.66846763e+01  -3.00398898e+00   1.15350360e-01  -5.47451349e-03]
 [  8.16231077e+01  -2.78180692e-04   0.00000000e+00   0.00000000e+00]]","[-0.12743523 -0.47842588  1.49008601  0.3512507   0.99583971 -0.04661439
  1.5210736   0.39119292 -0.94249205  0.02535688  0.        ]",[ 1.80897486 -2.11702013],[ 2.34260406 -1.7771359 ],-0.100504142843
39,[-0.37132964 -0.41311896],-2.31631,"[[  2.83406510e+01  -3.00399265e+00   1.15350360e-01  -5.47451349e-03]
 [  8.39665497e+01  -1.11400024e-04   0.00000000e+00   0.00000000e+00]]","[-1.53289477 -0.47842654 -0.07469759  0.35126542  0.99583936 -0.04661438
  1.56155721  0.39121562 -0.99678228  0.23639281  0.        ]",[ 2.04845667 -2.26345015],[ 2.31964738 -3.33463297],-0.109466865514
40,[-0.37132964 -0.41311896],-2.45963,"[[  3.00430290e+01  -3.00399406e+00   1.15350360e-01  -5.47451349e-03]
 [  8.62635999e+01  -3.97276488e-05   0.00000000e+00   0.00000000e+00]]","[ 0.11829087 -0.47842673 -1.41655864  0.35127104  0.99583901 -0.04661437
  1.6012393   0.39122533 -1.18742128  0.15305644  0.        ]",[ 2.31336617 -1.86913419],[ 2.52025354 -2.14351049],-0.132388211807
41,[-0.37132964 -0.41311896],-2.50415,"[[  3.17908918e+01  -3.00399451e+00   1.15350360e-01  -5.47451349e-03]
 [  8.85151766e+01  -9.50354950e-06   0.00000000e+00   0.00000000e+00]]","[ 1.13286801 -0.47842672  0.5601293   0.35127278  0.99583866 -0.04661436
  1.64013574  0.39122938 -1.08046527 -0.04312861  0.        ]",[ 1.68171537 -1.98208547],[ 2.09167322 -1.25378586],-0.118754806929
42,[-0.37132964 -0.41311896],-2.38236,"[[  3.35833390e+01  -3.00399455e+00   1.15350360e-01  -5.47451349e-03]
 [  9.07221801e+01   3.07363744e-06   0.00000000e+00   0.00000000e+00]]","[-0.93021879 -0.47842662  1.23677613  0.35127289  0.99583831 -0.04661435
  1.67826207  0.39123102 -0.92226469  0.11274834  0.        ]",[ 2.02738166 -2.15274644],[ 1.82891364 -2.93280867],-0.0980528407271
43,[-0.37132964 -0.41311896],-2.44245,"[[  3.54194878e+01  -3.00399443e+00   1.15350360e-01  -5.47451349e-03]
 [  9.28854928e+01   8.26399200e-06   0.00000000e+00   0.00000000e+00]]","[-1.05338976 -0.47842649 -1.09165702  0.35127234  0.99583796 -0.04661434
  1.71563353  0.39123165 -1.10232448  0.24465665  0.        ]",[ 2.24014068 -2.11496019],[ 1.19156933 -2.30841137],-0.122973083628
44,[-0.37132964 -0.41311896],-2.45678,"[[  3.72984732e+01  -3.00399424e+00   1.15350360e-01  -5.47451349e-03]
 [  9.50059795e+01   1.03997613e-05   0.00000000e+00   0.00000000e+00]]","[ 1.11944734 -0.47842635 -0.5498725   0.3512715   0.99583761 -0.04661434
  1.75226508  0.39123186 -1.16858657  0.01556245  0.        ]",[ 2.02245378 -1.82925653],[ 3.85723892 -0.96310933],-0.129579266945
45,[-0.37132964 -0.41311896],-2.43165,"[[  3.92194471e+01  -3.00395490e+00   1.15350360e-01  -5.47451349e-03]
 [  9.70844881e+01   2.71465737e-03   0.00000000e+00   0.00000000e+00]]","[-0.08377841 -0.47841805  1.48847856  0.35111269  0.99583726 -0.04661433
  1.78817134  0.39160116 -0.9447925   0.02140291  0.        ]",[ 1.89253008 -2.09192014],[ 2.28151382 -1.95793061],-0.100818397874
46,[-0.37132964 -0.41311896],-2.40326,"[[  4.11815784e+01  -3.00394523e+00   1.15350360e-01  -5.47451349e-03]
 [  9.91218494e+01  -7.01059952e-04   0.00000000e+00   0.00000000e+00]]","[-1.45639245 -0.47841593 -0.46812391  0.35107361  0.99583691 -0.04661432
  1.82336668  0.39113452 -1.03213233  0.24971699  0.        ]",[ 2.15822744 -2.22555685],[ 2.20994291 -2.10316595],-0.114229339617
47,[-0.37132964 -0.41311896],-2.52676,"[[  4.31840522e+01  -3.00396310e+00   1.15350360e-01  -5.47451349e-03]
 [  1.01118879e+02  -8.79091071e-04   0.00000000e+00   0.00000000e+00]]","[ 0.81137744 -0.47841955 -1.02855236  0.35114563  0.99583656 -0.04661431
  1.85786517  0.39111012 -1.19135604  0.06881967  0.        ]",[ 2.22768879 -1.79622984],[ 1.86652176 -2.06819458],-0.132418540219
48,[-0.37132964 -0.41311896],-2.4423,"[[  4.52260700e+01  -3.00397747e+00   1.15350360e-01  -5.47451349e-03]
 [  1.03076374e+02  -5.47639454e-04   0.00000000e+00   0.00000000e+00]]","[ 0.29056357 -0.47842244  1.41255856  0.35120354  0.99583621 -0.0466143
  1.8916806   0.39115532 -0.96976555 -0.00931181  0.        ]",[ 1.861359   -2.06765532],[ 2.0466068  -1.38187144],-0.104235078955
49,[-0.37132964 -0.41311896],-2.40197,"[[  4.73068488e+01  -3.00398553e+00   1.15350360e-01  -5.47451349e-03]
 [  1.04995117e+02  -2.79466549e-04   0.00000000e+00   0.00000000e+00]]","[-1.51285992 -0.47842402 -0.24447751  0.35123602  0.99583587 -0.04661429
  1.92482649  0.39119187 -1.01137353  0.24333261  0.        ]",[ 2.19628096 -2.21845484],[ 1.42221972 -2.14735296],-0.111465851351
