timestep,human_obs,rewards,logstd_action_dist,obs,avg_action_dist,actions,original_rewards
0,"[[ 0.02834969  0.05678763 -0.0092263   0.08353601]
 [-0.00342922  0.00201901  0.          0.        ]]",-3.2825,[-0.36629364 -0.34580988],"[ 1.22080001  2.5417525   0.06978363  1.11615103 -0.07271711  0.72558243
  0.07884013  0.38910818  1.51815237 -0.54095435  0.        ]",[ 0.18257302 -1.27514958],[ -1.55224085e-03  -2.10528987e+00],-0.230127229144
1,"[[ 0.02823561  0.01709979 -0.0092263   0.08353601]
 [-0.00796769 -3.95760654  0.          0.        ]]",-3.34578,[-0.36629364 -0.34580988],"[ 1.22080369  2.54397593  0.06961589  0.95853635 -0.07271709  0.72558214
  0.07875657 -0.15275081  1.52036117 -0.57795989  0.        ]",[ 0.09519446 -1.13196266],[ 0.92808923 -2.17851994],-0.231791988705
2,"[[ 0.0649293  -0.10100837 -0.0092263   0.08353601]
 [ 3.66510164 -7.84026377  0.          0.        ]]",-3.32277,[-0.36629364 -0.34580988],"[ 1.21844254  2.53644499  0.12352543  0.48982211 -0.07271708  0.72558186
  0.14636629 -0.68407691  1.51935996 -0.62268163  0.        ]",[-0.13319448 -1.15141702],[-0.37079891 -2.19150431],-0.233452908772
3,"[[  1.22801205e-01  -2.95978078e-01  -9.22630127e-03   8.35360128e-02]
 [  2.12717759e+00  -1.16440338e+01   0.00000000e+00   0.00000000e+00]]",-3.21666,[-0.36629364 -0.34580988],"[ 1.21094933  2.47808727  0.20826012 -0.26863263 -0.07271706  0.72558158
  0.11805786 -1.20460717  1.50298753 -0.70062127  0.        ]",[-0.64539522 -1.19796717],[-0.50388841 -0.43813267],-0.234856114733
4,"[[  1.44926186e-01  -5.43944192e-01  -9.22630127e-03   8.35360128e-02]
 [  9.20288124e-02  -1.31475777e+01   0.00000000e+00   0.00000000e+00]]",-3.40133,[-0.36629364 -0.34580988],"[ 1.20686925  2.3247837   0.24051094 -1.16619049 -0.07271704  0.7255813
  0.08059708 -1.41036017  1.44657292 -0.88310764  0.        ]",[-1.21975851 -1.2894752 ],[-1.6685126  -2.48398522],-0.23751082617
5,"[[  1.07060957e-01  -8.43998150e-01  -9.22630127e-03   8.35360128e-02]
 [ -3.86561873e+00  -1.68455179e+01   0.00000000e+00   0.00000000e+00]]",-3.24993,[-0.36629364 -0.34580988],"[ 1.21344148  2.03413221  0.18526131 -2.07945034 -0.07271702  0.72558102
  0.00774906 -1.91640632  1.29628982 -1.17843398  0.        ]",[-1.19112015 -1.07117927],[-1.83484309 -0.36806987],-0.240175925847
6,"[[ -9.19556922e-03  -1.19217241e+00  -9.22630127e-03   8.35360128e-02]
 [ -7.74738566e+00  -1.79681792e+01   0.00000000e+00   0.00000000e+00]]",-3.11903,[-0.36629364 -0.34580988],"[ 1.22129212  1.58592456  0.01456533 -2.80224692 -0.072717    0.72558074
 -0.06370222 -2.07003519  0.97773482 -1.51874929  0.        ]",[-0.92020971 -0.80350488],[-0.99434193 -0.51670349],-0.239092074934
7,"[[ -2.02108663e-01  -1.56848226e+00  -9.22630127e-03   8.35360128e-02]
 [ -1.15316509e+01  -1.96571738e+01   0.00000000e+00   0.00000000e+00]]",-2.83404,[-0.36629364 -0.34580988],"[ 1.1932301   1.02752029 -0.26716289 -3.08371193 -0.07271698  0.72558045
 -0.13335881 -2.30116335  0.48578467 -1.72488618  0.        ]",[-0.86115783 -0.65762627],[ 0.23538658 -0.22384735],-0.22800275222
8,"[[ -4.21139982e-01  -1.96661035e+00  -9.22630127e-03   8.35360128e-02]
 [ -1.03752500e+01  -2.01539877e+01   0.00000000e+00   0.00000000e+00]]",-2.51543,[-0.36629364 -0.34580988],"[ 1.10063892  0.43788388 -0.57319773 -2.77643531 -0.07271696  0.72558017
 -0.11207301 -2.3691462  -0.01769227 -1.6258656   0.        ]",[-0.84413981 -0.52583182],[-1.47851839  0.64493924],-0.200733502923
9,"[[ -6.66333319e-01  -2.34005725e+00  -9.22630127e-03   8.35360128e-02]
 [ -1.41314735e+01  -1.72005558e+01   0.00000000e+00   0.00000000e+00]]",-2.26472,[-0.36629364 -0.34580988],"[ 0.92583762 -0.03343952 -0.88105794 -1.96465095 -0.07271695  0.72557989
 -0.18121345 -1.96497987 -0.33841078 -1.29172531  0.        ]",[-0.70020378 -0.42905518],[-0.42974764 -1.41825037],-0.161564466864
