timestep,human_obs,rewards,logstd_action_dist,obs,avg_action_dist,actions,original_rewards
0,"[[-0.07693712  0.04366639  0.06783928 -0.10265939]
 [ 0.0001551   0.0009851   0.          0.        ]]",-2.10879,[-0.31240818 -0.31830794],"[ 1.20598916  2.50125284 -0.08513135  1.03904483  0.59701571 -0.88044605
  0.05049869  0.38526201  0.90861133  0.8227021   0.        ]",[-1.67030644 -2.22900748],[-1.6824973  -1.45802813],-0.168661372679
1,"[[-0.11660911  0.00397349  0.06783928 -0.10265939]
 [-3.95419223 -3.95708896  0.          0.        ]]",-2.07279,[-0.31240818 -0.31830794],"[ 1.20069534  2.50266868 -0.14335416  0.88606491  0.59701542 -0.88044549
 -0.02841861 -0.15612629  0.90077126  0.71644358  0.        ]",[-1.46419382 -1.92289186],[-2.18195674 -1.99418988],-0.161272657988
2,"[[-0.23458376 -0.11409492  0.06783928 -0.10265939]
 [-7.83038854 -7.83682262  0.          0.        ]]",-1.86459,[-0.31240818 -0.31830794],"[ 1.17225179  2.49289136 -0.31454528  0.43181517  0.59701513 -0.88044493
 -0.10577624 -0.68679901  0.83936153  0.40703769  0.        ]",[-0.82808942 -1.52099586],[-1.90310062 -1.56536633],-0.139238627186
3,"[[ -0.42931559  -0.30898715   0.06783928  -0.10265939]
 [-11.63023819 -11.63971185   0.           0.        ]]",-1.52478,[-0.31240818 -0.31830794],"[ 1.08475911  2.43141211 -0.58559244 -0.30166467  0.59701484 -0.88044437
 -0.1816102  -1.20696028  0.62116202 -0.05363739  0.        ]",[ 0.18750994 -0.99725342],[-0.74700103 -0.94173616],-0.105251446924
4,"[[ -0.68925725  -0.57686958   0.06783928  -0.10265939]
 [-14.35506914 -15.13683966   0.           0.        ]]",-1.15026,[-0.31240818 -0.31830794],"[ 0.89484557  2.2591761  -0.90958515 -1.23201131  0.59701455 -0.8804438
 -0.2359899  -1.68529791  0.1432409  -0.49785239  0.        ]",[ 0.89028841 -0.45295945],[ 0.44537151 -0.9601369 ],-0.0783001127939
5,"[[ -0.95583843  -0.91474565   0.06783928  -0.10265939]
 [-12.31006017 -18.63907033   0.           0.        ]]",-0.819812,[-0.31240818 -0.31830794],"[ 0.62586112  1.91584575 -1.17624196 -2.18431411  0.59701426 -0.88044324
 -0.19517732 -2.16433111 -0.51052028 -0.65113985  0.        ]",[ 1.04407632 -0.52420408],[ 1.29583059 -0.86870599],-0.0943016914671
6,"[[ -1.15991888  -1.3183438    0.06783928  -0.10265939]
 [ -8.1120153  -21.71049029   0.           0.        ]]",-0.927296,[-0.31240818 -0.31830794],"[ 0.38074388  1.3738617  -1.32366113 -2.86245429  0.59701397 -0.88044268
 -0.11139633 -2.58443444 -1.06407305 -0.4212351   0.        ]",[ 1.09488797 -0.82897192],[ 0.94098608 -0.76743215],-0.127858207568
7,"[[ -1.28321597  -1.778735     0.06783928  -0.10265939]
 [ -4.23052673 -24.3199007    0.           0.        ]]",-1.10474,[-0.31240818 -0.31830794],"[ 0.22086604  0.68742007 -1.38583227 -2.9015992   0.59701368 -0.88044212
 -0.0339329  -2.94134007 -1.32995322  0.03886284  0.        ]",[ 0.99262619 -1.11675   ],[ 0.69546306 -1.43708863],-0.149142128941
8,"[[ -1.33939631  -2.30003214   0.06783928  -0.10265939]
 [ -1.39680668 -27.79818434   0.           0.        ]]",-1.45188,[-0.31240818 -0.31830794],"[ 0.14589573 -0.00448858 -1.40708465 -2.00415661  0.59701339 -0.88044156
  0.02262007 -3.41708372 -1.27167122  0.54157586  0.        ]",[ 0.60393733 -1.29290032],[-0.30014005  0.08207521],-0.152920014477
9,"[[ -1.37899949  -2.84721325   0.06783928  -0.10265939]
 [ -2.55937152 -26.92285603   0.           0.        ]]",-1.42921,[-0.31240818 -0.31830794],"[  9.24323251e-02  -4.41854627e-01  -1.41934742e+00  -2.47879519e-01
   5.97013096e-01  -8.80440996e-01  -5.81417556e-04  -3.29734282e+00
  -9.53270512e-01   9.10352840e-01   0.00000000e+00]",[ 0.04386211 -0.95325136],[ 0.70953058 -1.04058035],-0.142783963711
10,"[[-1.40149133 -3.25343147  0.06783928 -0.10265939]
 [ 0.30123733 -5.19985547  0.          0.        ]]",-1.31296,[-0.31240818 -0.31830794],"[ 0.06187964 -0.4971795  -1.4253015   1.3010307   0.59701281 -0.88044043
  0.0565082  -0.32609523 -0.60421403  1.01348501  0.        ]",[ 0.28997481 -0.842507  ],[ 0.20699332 -2.22929213],-0.126511729813
11,"[[-1.38729777 -3.22539864  0.06783928 -0.10265939]
 [ 1.11525541  4.56246845  0.          0.        ]]",-1.31168,[-0.31240818 -0.31830794],"[ 0.08117467 -0.50129859 -1.42162705  1.1934723   0.59701251 -0.88043987
  0.07275367  1.0091841  -0.64361252  1.01204549  0.        ]",[ 0.51423454 -1.0479691 ],[ 1.13679279 -2.57909539],-0.128661202111
12,"[[-1.32548908 -3.13324856  0.06783928 -0.10265939]
 [ 5.05246515  4.06371529  0.          0.        ]]",-1.36274,[-0.31240818 -0.31830794],"[ 0.16455658 -0.5065267  -1.40223666  0.83857555  0.59701222 -0.88043931
  0.15132921  0.94096455 -0.7291588   0.99784952  0.        ]",[ 0.62835097 -1.14356077],[ 0.56935647 -0.72313999],-0.132770584609
13,"[[-1.20282648 -3.06889662  0.06783928 -0.10265939]
 [ 7.2066149   2.39475457  0.          0.        ]]",-1.40748,[-0.31240818 -0.31830794],"[ 0.32593474 -0.50260486 -1.3476704   0.5907197   0.59701193 -0.88043875
  0.19431991  0.71268552 -0.78869296  0.96998993  0.        ]",[ 0.72240037 -1.15293765],[ 1.65545009 -0.90228082],-0.134366942763
14,"[[ -1.02040137  -3.0340317    0.06783928  -0.10265939]
 [ 11.02318099   1.1999472    0.           0.        ]]",-1.35566,[-0.31240818 -0.31830794],"[ 0.55143254 -0.49788327 -1.22860787  0.45685387  0.59701164 -0.88043819
  0.27048774  0.54926077 -0.81969808  0.93309975  0.        ]",[ 0.77892947 -1.14304352],[-0.71798742 -1.17909552],-0.133300702427
