timestep,human_obs,rewards,logstd_action_dist,obs,avg_action_dist,actions,original_rewards
0,"[[-0.05945776 -0.04634126 -0.00948126  0.10490853]
 [-0.00165403  0.00343353  0.          0.        ]]",-3.47892,[-0.36328143 -0.34244585],"[ 1.2187827   2.5420648  -0.05932833  0.70628315 -0.07445177  0.91039577
  0.0784179   0.38919907  1.51677255 -0.97236533  0.        ]",[ 0.52609527 -1.22158182],[ 0.18544841 -0.62992554],-0.250645678959
1,"[[-0.05212025 -0.07130172 -0.00948126  0.10490853]
 [ 0.73295603 -2.49116426  0.          0.        ]]",-3.44723,[-0.36328143 -0.34244585],"[ 1.21934714  2.53982962 -0.0485522   0.60729991 -0.07445175  0.91039534
  0.09195688  0.04785389  1.51537332 -0.98244246  0.        ]",[ 0.46910667 -1.12453008],[ 1.47068071 -0.0310986 ],-0.251073313907
2,"[[  2.08428832e-03  -1.21880975e-01  -9.48125727e-03   1.04908534e-01]
 [  4.67437721e+00  -2.56650256e+00   0.00000000e+00   0.00000000e+00]]",-3.4817,[-0.36328143 -0.34244585],"[ 1.22121932  2.53241116  0.03114391  0.40732818 -0.07445173  0.91039491
  0.16459799  0.03754505  1.51679299 -0.9333497   0.        ]",[ 0.31131417 -1.24367332],[ 0.09814536 -0.73832103],-0.248424901935
3,"[[ 0.09855091 -0.20203413 -0.00948126  0.10490853]
 [ 4.97129405 -5.43923619  0.          0.        ]]",-3.55487,[-0.36328143 -0.34244585],"[ 1.21451841  2.51276615  0.17280457  0.09316531 -0.07445171  0.91039449
  0.17007018 -0.35554196  1.51458872 -0.83686784  0.        ]",[-0.05979535 -1.28556657],[-0.78841616 -2.16303002],-0.242959925025
4,"[[ 0.16571197 -0.34945374 -0.00948126  0.10490853]
 [ 1.75548315 -9.28990349  0.          0.        ]]",-3.46454,[-0.36328143 -0.34244585],"[ 1.20229639  2.45180909  0.27071394 -0.46983551 -0.0744517   0.91039406
  0.11080211 -0.8824432   1.4979719  -0.85440409  0.        ]",[-0.62189782 -1.27443624],[-1.44286713 -0.76840097],-0.241954789633
5,"[[  1.60790079e-01  -5.63918533e-01  -9.48125727e-03   1.04908534e-01]
 [ -2.23449232e+00  -1.21470713e+01   0.00000000e+00   0.00000000e+00]]",-3.57869,[-0.36328143 -0.34244585],"[ 1.20340072  2.30832897  0.26357039 -1.23303498 -0.07445168  0.91039364
  0.03726602 -1.27339964  1.44469857 -1.05331     0.        ]",[-1.20860362 -1.24922824],[-0.22516064 -0.77865256],-0.247536056941
6,"[[  1.07609689e-01  -8.35378162e-01  -9.48125727e-03   1.04908534e-01]
 [ -3.08085307e+00  -1.49894218e+01   0.00000000e+00   0.00000000e+00]]",-3.73079,[-0.36328143 -0.34244585],"[ 1.21322843  2.0434375   0.18605835 -2.05554552 -0.07445166  0.91039321
  0.02166741 -1.66232777  1.30282092 -1.35151481  0.        ]",[-1.28489399 -1.08522272],[-0.57582834 -1.93740579],-0.253963409528
7,"[[  2.37424071e-02  -1.17190976e+00  -9.48125727e-03   1.04908534e-01]
 [ -5.29877136e+00  -1.86515439e+01   0.00000000e+00   0.00000000e+00]]",-3.62826,[-0.36328143 -0.34244585],"[ 1.22082914  1.6140314   0.06299771 -2.77037785 -0.07445164  0.91039278
 -0.0192093  -2.16342661  1.02070992 -1.65159848  0.        ]",[-0.88929993 -0.67245615],[-1.10443832 -1.23781504],-0.255034482358
8,"[[ -1.20903593e-01  -1.58095282e+00  -9.48125727e-03   1.04908534e-01]
 [ -9.15345011e+00  -2.22408164e+01   0.00000000e+00   0.00000000e+00]]",-3.20553,[-0.36328143 -0.34244585],"[ 1.21113315  1.00824048 -0.14932981 -3.0820344  -0.07445162  0.91039236
 -0.09025185 -2.65455439  0.55500489 -1.84738131  0.        ]",[-0.81490999 -0.42663875],[-1.16815279  0.73380623],-0.244938292569
9,"[[ -3.41908023e-01  -1.99218878e+00  -9.48125727e-03   1.04908534e-01]
 [ -1.29343611e+01  -1.88939402e+01   0.00000000e+00   0.00000000e+00]]",-2.90397,[-0.36328143 -0.34244585],"[ 1.14125351  0.40195401 -0.46510262 -2.73471565 -0.0744516   0.91039193
 -0.15993485 -2.19658655  0.03873015 -1.77887132  0.        ]",[-0.89003056 -0.47059125],[-0.37720838 -0.23383112],-0.219664212308
