timestep,human_obs,rewards,logstd_action_dist,obs,avg_action_dist,actions,original_rewards
0,"[[-0.05269562  0.01081539 -0.05979066 -0.06925705]
 [-0.00415159 -0.00408149  0.          0.        ]]",-4.25944,[-0.38256869 -0.42028788],"[ 1.22752826  2.55149283 -0.05275512  0.94545977 -0.51171017 -0.59671453
  0.11169043  0.39028403  1.92221603  0.56045095  0.        ]",[-4.12261009 -2.34264946],[-3.97892278 -2.58754575],-0.276019243711
1,"[[-0.09245289 -0.02897782 -0.05979066 -0.06925705]
 [-3.95841485 -3.96205413  0.          0.        ]]",-4.31326,[-0.38256869 -0.42028788],"[ 1.2235429   2.55093944 -0.11095308  0.78395937 -0.51171006 -0.59671438
  0.04292022 -0.1503815   1.91443972  0.452675    0.        ]",[-4.0620842  -2.19877291],[-3.00125447 -2.71271907],-0.272585324858
2,"[[-0.21051131 -0.14714452 -0.05979066 -0.06925705]
 [-7.83454859 -7.84168615  0.          0.        ]]",-3.91954,[-0.38256869 -0.42028788],"[ 1.19892963  2.53513123 -0.2821545   0.30646653 -0.51170994 -0.59671423
 -0.0244912  -0.68034552  1.85285782  0.13944716  0.        ]",[-3.52242637 -1.96888971],[-5.83342826 -1.4734065 ],-0.260810210345
3,"[[ -0.40532603  -0.34213298  -0.05979066  -0.06925705]
 [-11.63437439 -11.64447161   0.           0.        ]]",-3.8992,[-0.38256869 -0.42028788],"[ 1.1174396   2.46337724 -0.55422224 -0.46019495 -0.51170982 -0.59671408
 -0.09057553 -1.19981186  1.63343734 -0.32640782  0.        ]",[-2.55438328 -1.61240339],[-2.41265432 -1.05062716],-0.236674095957
4,"[[ -0.67539196  -0.61242035  -0.05979066  -0.06925705]
 [-15.36006481 -15.37179842   0.           0.        ]]",-3.66385,[-0.38256869 -0.42028788],"[ 0.92596825  2.27501893 -0.89311325 -1.43170677 -0.5117097  -0.59671393
 -0.15537054 -1.70896969  1.13792807 -0.78492021  0.        ]",[-1.60246038 -1.11356294],[-1.60259084 -1.89409507],-0.195421119635
5,"[[ -1.01925115  -0.95651048  -0.05979066  -0.06925705]
 [-19.01413713 -19.02495893   0.           0.        ]]",-2.96832,[-0.38256869 -0.42028788],"[ 0.57145504  1.90694962 -1.22558638 -2.41532497 -0.51170958 -0.59671378
 -0.21892    -2.20799494  0.36374861 -0.93904835  0.        ]",[-0.73154473 -0.67195773],[-0.23071743 -0.71431017],-0.135773458132
6,"[[ -1.40495672  -1.36159295  -0.05979066  -0.06925705]
 [-19.55495169 -21.47507187   0.           0.        ]]",-2.36532,[-0.38256869 -0.42028788],"[ 0.07529957  1.34591798 -1.42309807 -3.06885095 -0.51170946 -0.59671363
 -0.22832549 -2.54268059 -0.37325722 -0.53654063  0.        ]",[-0.84241402 -1.30219638],[-0.56106199 -2.17508621],-0.0743792828588
7,"[[ -1.81450646  -1.82653545  -0.05979066  -0.06925705]
 [-21.39429084 -25.00738724   0.           0.        ]]",-2.18428,[-0.38256869 -0.42028788],"[-0.48646441  0.64497416 -1.39986109 -3.02533344 -0.51170934 -0.59671348
 -0.26031417 -3.02519408 -0.64386355  0.26726269  0.        ]",[-1.39369643 -2.33422208],[-1.91615111 -2.97678357],-0.0657944277748
8,"[[ -2.27792892  -2.36142071  -0.05979066  -0.06925705]
 [-24.93628609 -28.46966243   0.           0.        ]]",-2.33129,[-0.38256869 -0.42028788],"[-1.05094661 -0.05169483 -1.09129897 -1.95347665 -0.51170922 -0.59671333
 -0.32191446 -3.4981364  -0.27347063  0.93069227  0.        ]",[-1.7965498  -2.23795891],[-1.28024703 -0.39110349],-0.103783206273
9,"[[ -2.81147951  -2.94068063  -0.05979066  -0.06925705]
 [-28.40651027 -29.45328633   0.           0.        ]]",-2.48511,[-0.38256869 -0.42028788],"[-1.46060214 -0.46116443 -0.4512271   0.09155493 -0.5117091  -0.59671318
 -0.38226655 -3.63249077  0.29529473  0.84235988  0.        ]",[-1.84990489 -0.188665  ],[-1.28315955 -0.75271455],-0.110318383288
