timestep,human_obs,rewards,logstd_action_dist,obs,avg_action_dist,actions,original_rewards
10,"[[  2.2804269   -2.4244236    0.05047946   0.09788894]
 [  9.33849162 -28.32198531   0.           0.        ]]",-2.29092,[-0.3788186  -0.40886903],"[-1.05301595 -0.11709295  1.13678627 -1.77006963  0.44304242  0.8539209
  0.27696204 -3.47717162 -0.22378168 -0.26741731  0.        ]",[ 0.9548322  -0.95132506],[ 0.27294737 -0.52370317],-0.038414048886
11,"[[  2.47617798  -3.00604092   0.05047946   0.09788894]
 [ 10.23396478 -24.71855697   0.           0.        ]]",-2.49022,[-0.3788186  -0.40886903],"[-1.23980241 -0.47776449  0.92956508  0.35310194  0.44304233  0.85392064
  0.29244093 -2.98500863 -0.43711013 -0.72644518  0.        ]",[ 0.90927225  0.31489599],[ 0.82451672 -0.00443475],-0.0979226682011
12,"[[  2.71159252  -3.18561316   0.05047946   0.09788894]
 [ 13.29698593   0.07264865   0.           0.        ]]",-2.61184,[-0.3788186  -0.40886903],"[-1.4088892  -0.49024161  0.63533184  1.08158234  0.44304224  0.85392038
  0.34538757  0.40097974 -0.51337824 -0.86012559  0.        ]",[ 1.10570359 -0.57055759],[ 1.83142379 -0.53565653],-0.116128910827
13,"[[  3.01461836  -3.1364281    0.05047946   0.09788894]
 [ 16.99321218   3.36189274   0.           0.        ]]",-2.55046,[-0.3788186  -0.40886903],"[-1.52361424 -0.4916945   0.20943983  0.88163039  0.44304214  0.85392011
  0.40927965  0.85022525 -0.48601011 -0.7869769   0.        ]",[ 1.13276255 -0.84329402],[ 2.20927734 -1.6374468 ],-0.106840587442
14,"[[  3.39083184  -3.07667047   0.05047946   0.09788894]
 [ 20.61604912   2.43165722   0.           0.        ]]",-2.49219,[-0.3788186  -0.40886903],"[-1.49202416 -0.48851078 -0.33833741  0.63881294  0.44304205  0.85391985
  0.47190313  0.72317325 -0.50340757 -0.69967007  0.        ]",[ 1.24972606 -0.92563403],[ 1.45979354 -0.53647361],-0.0983791067452
15,"[[  3.83878209  -3.03908563   0.05047946   0.09788894]
 [ 24.16714384   1.36925487   0.           0.        ]]",-2.48984,[-0.3788186  -0.40886903],"[-1.21213408 -0.48373146 -0.91854192  0.48651942  0.44304195  0.85391959
  0.53328647  0.57806992 -0.56342096 -0.65377058  0.        ]",[ 1.34170353 -0.95182502],[ 0.91901512 -1.22081287],-0.0973249428035
16,"[[  4.35383194  -3.0197457    0.05047946   0.09788894]
 [ 27.32731502   0.64499317   0.           0.        ]]",-2.52037,[-0.3788186  -0.40886903],"[-0.63738897 -0.48043893 -1.3504513   0.40836959  0.44304186  0.85391933
  0.58791239  0.47914995 -0.63570083 -0.66557462  0.        ]",[ 1.33921468 -0.98547471],[ 1.06226907 -0.10875193],-0.103589137571
17,"[[  4.93467494  -3.0098974    0.05047946   0.09788894]
 [ 30.74559446   0.35483175   0.           0.        ]]",-2.60418,[-0.3788186  -0.40886903],"[ 0.15255298 -0.47854521 -1.40766689  0.36864319  0.44304177  0.85391907
  0.64699989  0.43951952 -0.68835491 -0.73072832  0.        ]",[ 1.34917414 -0.98929805],[ 0.6814813  -0.94236847],-0.113757382475
18,"[[  5.57055153  -3.00567139   0.05047946   0.09788894]
 [ 32.83510489   0.11284959   0.           0.        ]]",-2.65677,[-0.3788186  -0.40886903],"[ 0.89382946 -0.47768769 -0.93580178  0.35161179  0.44304167  0.85391881
  0.68311856  0.40646944 -0.69195304 -0.82476949  0.        ]",[ 1.43652523 -0.91814303],[ 1.5906627  -1.62629135],-0.123139255426
19,"[[  6.26045655e+00  -3.00440066e+00   5.04794567e-02   9.78889384e-02]
 [  3.61443701e+01   3.08262765e-02   0.00000000e+00   0.00000000e+00]]",-2.70681,[-0.3788186  -0.40886903],"[ 1.22991563 -0.4774245  -0.00972823  0.34649245  0.44304158  0.85391854
  0.74032164  0.39526658 -0.63567896 -0.90502451  0.        ]",[ 1.44133997 -0.85550237],[ 2.41527347 -1.08807967],-0.127600317975
20,"[[  7.01588962e+00  -3.00406803e+00   5.04794567e-02   9.78889384e-02]
 [  3.93881278e+01   7.41989977e-03   0.00000000e+00   0.00000000e+00]]",-2.76385,[-0.3788186  -0.40886903],"[ 0.87547697 -0.47735513  1.00513274  0.34515251  0.44304148  0.85391828
  0.79639234  0.39206965 -0.53675757 -0.9251608   0.        ]",[ 1.0149492  -0.93447286],[-0.15019805 -1.59126922],-0.124340787827
21,"[[  7.78986215e+00  -3.00399520e+00   5.04794567e-02   9.78889384e-02]
 [  3.80137048e+01   1.28567098e-03   0.00000000e+00   0.00000000e+00]]",-2.73712,[-0.3788186  -0.40886903],"[-0.06365072 -0.47733984  1.4879956   0.34485908  0.44304139  0.85391802
  0.77263412  0.39123176 -0.45084197 -0.86306224  0.        ]",[ 0.92174798 -1.00332916],[ 1.9537788  -1.53627829],-0.113648750362
22,"[[  8.58231064e+00  -3.00398658e+00   5.04794567e-02   9.78889384e-02]
 [  4.12204579e+01  -5.28288451e-05   0.00000000e+00   0.00000000e+00]]",-2.59452,[-0.3788186  -0.40886903],"[-1.07246543 -0.47733794  1.11871542  0.3448243   0.4430413   0.85391776
  0.82806517  0.39104886 -0.4295391  -0.75016232  0.        ]",[ 1.12210143 -1.03082752],[ 0.86771152 -1.80361149],-0.100211024328
23,"[[  9.43300212e+00  -3.00399003e+00   5.04794567e-02   9.78889384e-02]
 [  4.38399605e+01  -2.10676461e-04   0.00000000e+00   0.00000000e+00]]",-2.49894,[-0.3788186  -0.40886903],"[-1.53469604 -0.47733856  0.01155167  0.34483811  0.4430412   0.8539175
  0.87334509  0.39102723 -0.49471911 -0.64968773  0.        ]",[ 1.32656956 -1.04920912],[ 0.90306306 -1.01098403],-0.0926173736458
24,"[[  1.03369677e+01  -3.00399368e+00   5.04794567e-02   9.78889384e-02]
 [  4.65475731e+01  -1.45067545e-04   0.00000000e+00   0.00000000e+00]]",-2.46427,[-0.3788186  -0.40886903],"[-0.99835073 -0.47733921 -1.13686011  0.34485276  0.44304111  0.85391723
  0.92014804  0.39103611 -0.61347614 -0.6398248   0.        ]",[ 1.5960331 -0.9927215],[ 1.38480695 -1.89326687],-0.0994695554517
25,"[[  1.12983985e+01  -3.00399584e+00   5.04794567e-02   9.78889384e-02]
 [  4.95853861e+01  -7.47251072e-05   0.00000000e+00   0.00000000e+00]]",-2.51206,[-0.3788186  -0.40886903],"[ 0.2600531  -0.47733956 -1.37700132  0.34486137  0.44304101  0.85391697
  0.97265873  0.39104563 -0.69603105 -0.74423075  0.        ]",[ 1.5917536  -1.00321209],[ 2.43526807 -1.43897728],-0.115622294522
26,"[[  1.23199822e+01  -3.00399686e+00   5.04794567e-02   9.78889384e-02]
 [  5.25630612e+01  -3.18357025e-05   0.00000000e+00   0.00000000e+00]]",-2.71428,[-0.3788186  -0.40886903],"[ 1.18852098 -0.47733967 -0.33428055  0.34486543  0.44304092  0.85391671
  1.02412986  0.39105141 -0.65948462 -0.8846621   0.        ]",[ 1.6865741  -0.87205642],[ 1.39271708 -0.79889149],-0.126980147896
27,"[[  1.34005280e+01  -3.00378397e+00   5.04794567e-02   9.78889384e-02]
 [  5.54817888e+01   1.47276713e-02   0.00000000e+00   0.00000000e+00]]",-2.78771,[-0.3788186  -0.40886903],"[ 0.77653672 -0.47729512  1.11056182  0.34400783  0.44304083  0.85391645
  1.07458199  0.39306719 -0.52316713 -0.92159362  0.        ]",[ 1.10750186 -0.95790923],[-0.53180765 -1.24868623],-0.123299772888
28,"[[  1.44780177e+01  -3.00373270e+00   5.04794567e-02   9.78889384e-02]
 [  5.22778650e+01  -3.89464720e-03   0.00000000e+00   0.00000000e+00]]",-2.69211,[-0.3788186  -0.40886903],"[-0.61439247 -0.4772843   1.40659241  0.34380124  0.44304073  0.85391619
  1.01919924  0.39052367 -0.429406   -0.807556    0.        ]",[ 1.10639703 -1.03132486],[ 1.52190406 -1.65322889],-0.10659066143
29,"[[  1.55529162e+01  -3.00383145e+00   5.04794567e-02   9.78889384e-02]
 [  5.52022388e+01  -4.85618093e-03   0.00000000e+00   0.00000000e+00]]",-2.51669,[-0.3788186  -0.40886903],"[-1.51815835 -0.47730483  0.25022377  0.34419895  0.44304064  0.85391593
  1.06974897  0.39039226 -0.4764802  -0.66347665  0.        ]",[ 1.37731302 -1.06209457],[ 1.21755524 -1.7147841 ],-0.0930521226175
30,"[[  1.66857214e+01  -3.00391102e+00   5.04794567e-02   9.78889384e-02]
 [  5.80687205e+01  -3.04465352e-03   0.00000000e+00   0.00000000e+00]]",-2.44523,[-0.3788186  -0.40886903],"[-0.92489447 -0.47732134 -1.19320877  0.34451937  0.44304055  0.85391566
  1.11929796  0.3906396  -0.62173978 -0.64368373  0.        ]",[ 1.74451649 -1.00447297],[ 2.07807787 -0.7060335 ],-0.100452108021
31,"[[  1.78752868e+01  -3.00364440e+00   5.04794567e-02   9.78889384e-02]
 [  6.08784557e+01   1.99615851e-02   0.00000000e+00   0.00000000e+00]]",-2.61112,[-0.3788186  -0.40886903],"[ 0.62442123 -0.47726553 -1.19033959  0.34344536  0.44304045  0.8539154
  1.16786598  0.39378172 -0.69968    -0.78798525  0.        ]",[ 1.7528075  -0.97928679],[ 1.50110628 -2.02861422],-0.120097700562
32,"[[  1.91204888e+01  -3.00359156e+00   5.04794567e-02   9.78889384e-02]
 [  6.36325667e+01  -6.42688195e-03   0.00000000e+00   0.00000000e+00]]",-2.77459,[-0.3788186  -0.40886903],"[ 1.17984183 -0.47725438  0.41633872  0.34323249  0.44304036  0.85391514
  1.21547246  0.39017749 -0.59893796 -0.92322563  0.        ]",[ 1.4840064  -0.93098092],[ 1.3993975   0.21250022],-0.127379769678
33,"[[  2.04202261e+01  -2.99525031e+00   5.04794567e-02   9.78889384e-02]
 [  6.63321597e+01   8.37799917e-01   0.00000000e+00   0.00000000e+00]]",-2.7406,[-0.3788186  -0.40886903],"[-0.15206035 -0.47545683  1.49101052  0.30965519  0.44304026  0.85391488
  1.26213649  0.5054824  -0.43875422 -0.85384981  0.        ]",[ 1.12209654 -1.0871774 ],[ 2.24642472 -0.74883917],-0.112135398155
34,"[[  2.17734180e+01  -3.00364318e+00   5.04794567e-02   9.78889384e-02]
 [  6.89782616e+01  -1.04224054e+00   0.00000000e+00   0.00000000e+00]]",-2.5468,[-0.3788186  -0.40886903],"[-1.50210154 -0.47726497  0.34059715  0.34344028  0.44304017  0.85391462
  1.30787584  0.24870522 -0.47037802 -0.67389883  0.        ]",[ 1.48213065 -1.0063765 ],[ 1.40032345  0.76395   ],-0.0938386651186
35,"[[  2.31790087e+01  -2.99390096e+00   5.04794567e-02   9.78889384e-02]
 [  7.15721148e+01   2.00637384e+00   0.00000000e+00   0.00000000e+00]]",-2.45651,[-0.3788186  -0.40886903],"[-0.66880214 -0.47515601 -1.33748977  0.30422715  0.44304008  0.85391436
  1.35271197  0.66508683 -0.65446658 -0.6577595   0.        ]",[ 1.93754101 -1.16030037],[ 1.78205799 -1.62062442],-0.104263891797
36,"[[  2.46359575e+01  -2.99386369e+00   5.04794567e-02   9.78889384e-02]
 [  7.41143574e+01  -1.98929027e+00   0.00000000e+00   0.00000000e+00]]",-2.70805,[-0.3788186  -0.40886903],"[ 1.06315626 -0.47514757 -0.67573895  0.3040772   0.44303998  0.85391409
  1.39665591  0.11935629 -0.68345714 -0.8641824   0.        ]",[ 1.85805428 -0.84673321],[ 1.42557531 -0.546037  ],-0.126475988809
37,"[[  2.61432506e+01  -3.01433821e+00   5.04794567e-02   9.78889384e-02]
 [  7.66066167e+01  -1.42284961e-01   0.00000000e+00   0.00000000e+00]]",-2.77738,[-0.3788186  -0.40886903],"[ 0.58247091 -0.47941513  1.26665054  0.38654928  0.44303989  0.85391383
  1.43973579  0.3716215  -0.50982933 -0.90718791  0.        ]",[ 1.23262334 -0.96346456],[ 1.42620189 -0.68522578],-0.12109905673
38,"[[  2.76998920e+01  -3.01230466e+00   5.04794567e-02   9.78889384e-02]
 [  7.90493753e+01   2.12356664e-01   0.00000000e+00   0.00000000e+00]]",-2.58154,[-0.3788186  -0.40886903],"[-1.31284378 -0.47901941  0.82095037  0.37834773  0.44303979  0.85391357
  1.48195994  0.42005862 -0.44433658 -0.71958012  0.        ]",[ 1.48454082 -1.06657016],[ 1.18993249 -0.2100519 ],-0.0974997239709
39,"[[  2.93049031e+01  -3.00770707e+00   5.04794567e-02   9.78889384e-02]
 [  8.14437477e+01   2.10463613e-01   0.00000000e+00   0.00000000e+00]]",-2.38241,[-0.3788186  -0.40886903],"[-0.86330032 -0.47810189 -1.2348023   0.35981327  0.4430397   0.85391331
  1.52334764  0.41979998 -0.62513258 -0.64866706  0.        ]",[ 2.00760579 -1.05034971],[ 3.5509971  -0.33098887],-0.10118257196
40,"[[  3.09573260e+01  -3.00447071e+00   5.04794567e-02   9.78889384e-02]
 [  8.37907210e+01   1.17361889e-01   0.00000000e+00   0.00000000e+00]]",-2.65351,[-0.3788186  -0.40886903],"[ 1.08742352 -0.47743689 -0.6259844   0.34677321  0.44303961  0.85391305
  1.56391594  0.40708399 -0.67756879 -0.85969116  0.        ]",[ 1.9901228  -0.92612916],[ 2.30427882 -0.79687498],-0.125631262888
41,"[[  3.26562222e+01  -3.00326893e+00   5.04794567e-02   9.78889384e-02]
 [  8.60912418e+01   2.37841559e-02   0.00000000e+00   0.00000000e+00]]",-2.79103,[-0.3788186  -0.40886903],"[ 0.29641267 -0.47718587  1.41159523  0.34193242  0.44303951  0.85391278
  1.6036812   0.39430299 -0.47444126 -0.89266966  0.        ]",[ 1.24775112 -0.99887383],[ 1.83384204 -1.31577165],-0.117924379698
42,"[[  3.44006721e+01  -3.00328705e+00   5.04794567e-02   9.78889384e-02]
 [  8.83462290e+01  -1.32596307e-02   0.00000000e+00   0.00000000e+00]]",-2.52958,[-0.3788186  -0.40886903],"[-1.51777111 -0.47718956  0.25283319  0.34200534  0.44303942  0.85391252
  1.64265931  0.38924344 -0.47628032 -0.66311846  0.        ]",[ 1.62463999 -1.10234964],[ 1.17651793 -1.68888182],-0.0930035304879
43,"[[  3.61897738e+01  -3.00357181e+00   5.04794567e-02   9.78889384e-02]
 [  9.05565785e+01  -1.29799428e-02   0.00000000e+00   0.00000000e+00]]",-2.49137,[-0.3788186  -0.40886903],"[-0.06732055 -0.4772491  -1.44099998  0.34315221  0.44303932  0.85391226
  1.68086574  0.38928156 -0.68501421 -0.71057227  0.        ]",[ 2.04954815 -1.06260002],[ 2.19765428 -0.49452029],-0.111590962507
44,"[[  3.80226435e+01  -3.00324287e+00   5.04794567e-02   9.78889384e-02]
 [  9.27231695e+01   2.92842960e-02   0.00000000e+00   0.00000000e+00]]",-2.74138,[-0.3788186  -0.40886903],"[ 1.15854766 -0.47718009  0.49012849  0.34182726  0.44303923  0.853912
  1.7183157   0.39505397 -0.59183419 -0.92532999  0.        ]",[ 1.66904342 -0.96048129],[ 2.51367466  0.19874334],-0.127211324948
45,"[[  3.98984147e+01  -2.99471351e+00   5.04794567e-02   9.78889384e-02]
 [  9.48468537e+01   8.21107977e-01   0.00000000e+00   0.00000000e+00]]",-2.66543,[-0.3788186  -0.40886903],"[-0.96506199 -0.47533632  1.21060142  0.30749487  0.44303914  0.85391174
  1.75502391  0.50320182 -0.42191961 -0.75886298  0.        ]",[ 1.46749961 -1.13741803],[ 1.55792855 -1.20109936],-0.100858583631
46,"[[  4.18162368e+01  -3.00767242e+00   5.04794567e-02   9.78889384e-02]
 [  9.69285072e+01  -1.06229076e+00   0.00000000e+00   0.00000000e+00]]",-2.46827,[-0.3788186  -0.40886903],"[-0.92744368 -0.47809413 -1.19138008  0.35967316  0.44303904  0.85391148
  1.7910055   0.24596551 -0.62631113 -0.64094422  0.        ]",[ 2.11047649 -1.02535343],[ 1.1856869  -2.39786348],-0.100531658631
47,"[[  4.37752807e+01  -3.01448277e+00   5.04794567e-02   9.78889384e-02]
 [  9.89690439e+01   6.57824221e-02   0.00000000e+00   0.00000000e+00]]",-2.6626,[-0.3788186  -0.40886903],"[ 1.20075578 -0.47944197 -0.27798881  0.38713173  0.44303895  0.85391121
  1.82627628  0.40003869 -0.65489758 -0.87846037  0.        ]",[ 2.01815629 -0.92837679],[ 2.99501957 -1.12562552],-0.126055510853
48,"[[  4.57747287e+01  -3.01121914e+00   5.04794567e-02   9.78889384e-02]
 [  1.00969086e+02   1.92297107e-01   0.00000000e+00   0.00000000e+00]]",-2.73998,[-0.3788186  -0.40886903],"[-0.45614381 -0.47880464  1.45511669  0.37396998  0.44303885  0.85391095
  1.860847    0.41731809 -0.43958066 -0.82728383  0.        ]",[ 1.44646156 -1.03776848],[ 1.42866939 -0.10452992],-0.109203183361
49,"[[  4.78137801e+01  -3.00694392e+00   5.04794567e-02   9.78889384e-02]
 [  1.02929522e+02   1.98317807e-01   0.00000000e+00   0.00000000e+00]]",-2.4716,[-0.3788186  -0.40886903],"[-1.21858379 -0.47794549 -0.91030458  0.35673716  0.44303876  0.85391069
  1.89473301  0.41814032 -0.58238926 -0.63304924  0.        ]",[ 2.06562066 -1.07007122],[ 1.34373305 -1.27645412],-0.0965690662025
