timestep,logstd_action_dist,rewards,human_obs,obs,avg_action_dist,actions,original_rewards
23,[-0.37822154 -0.36638156],-2.67335,"[[ -9.82463932  -2.91896404  -0.0911807    0.19137127]
 [-36.34050285   0.08797869   0.           0.        ]]","[-1.43182307 -0.45798039  0.59880041  0.01780758 -0.79617899  1.65190662
 -0.57400698  0.40167398  0.66801024 -1.38821108  0.        ]",[-0.86878574 -0.14864913],[-1.01648135  0.73222386],-0.202610045942
24,[-0.37822154 -0.36638156],-2.82252,"[[-10.58395393  -2.88811978  -0.0911807    0.19137127]
 [-39.58012153   2.98686066   0.           0.        ]]","[-0.71201817 -0.44692332  1.37403007 -0.10235571 -0.79617869  1.65190518
 -0.63258113  0.79831029  0.7588476  -1.50993119  0.        ]",[-1.13815558 -0.5537771 ],[-1.0045338  -0.44965882],-0.22107426138
25,[-0.37822154 -0.36638156],-2.89062,"[[-11.4074178   -2.84682183  -0.0911807    0.19137127]
 [-42.75570099   1.14916129   0.           0.        ]]","[ 0.39375012 -0.42992878  1.37389781 -0.26172698 -0.79617838  1.65190374
 -0.68999738  0.54686873  0.75348221 -1.70124873  0.        ]",[-1.1568805  -0.50439686],[-1.39735539  0.32112736],-0.240171406841
26,[-0.37822154 -0.36638156],-2.92028,"[[-12.29376163  -2.81128525  -0.0911807    0.19137127]
 [-45.8682772    2.40043807   0.           0.        ]]","[ 1.17123631 -0.41331821  0.42226991 -0.39728495 -0.79617808  1.6519023
 -0.74627446  0.71807321  0.58683318 -1.85161537  0.        ]",[-1.18859327 -0.6017462 ],[-2.27736613  0.5877768 ],-0.246645894394
27,[-0.37822154 -0.36638156],-2.92078,"[[-13.24173572  -2.74037036  -0.0911807    0.19137127]
 [-48.91888934   4.68362862   0.           0.        ]]","[ 0.91897828 -0.37476678 -0.89299811 -0.66272217 -0.79617778  1.65190086
 -0.80143117  1.03046809  0.32658082 -1.8287576   0.        ]",[-1.1839875  -0.74002397],[-1.34258763 -0.66659108],-0.232887573792
28,[-0.37822154 -0.36638156],-2.6962,"[[-14.25011506  -2.67406613  -0.0911807    0.19137127]
 [-51.90912991   1.95609247   0.           0.        ]]","[-0.31498597 -0.3323536  -1.43480207 -0.90380743 -0.79617747  1.65189942
 -0.85549628  0.65727534  0.15885154 -1.52087352  0.        ]",[-1.01238537 -0.52569973],[-1.05566717 -2.0973349 ],-0.192160874575
29,[-0.37822154 -0.36638156],-2.39572,"[[-15.31771043  -2.67500579  -0.0911807    0.19137127]
 [-54.84077904  -2.03665002   0.           0.        ]]","[-1.4369322  -0.33299673 -0.5330739  -0.90044339 -0.79617717  1.65189798
 -0.90850199  0.11097206  0.3839269  -1.17279496  0.        ]",[-1.03820276 -0.35323218],[-1.12912551 -1.24356638],-0.162479314081
30,[-0.37822154 -0.36638156],-2.65176,"[[-16.44336517  -2.75500437  -0.0911807    0.19137127]
 [-57.71525338  -5.9502376    0.           0.        ]]","[-1.18376381 -0.38330499  1.01288859 -0.60854657 -0.79617686  1.65189654
 -0.96047389 -0.4245009   0.76928823 -1.30426695  0.        ]",[-0.7622745   0.03489935],[-0.88155741  1.12724474],-0.201743407691
31,[-0.37822154 -0.36638156],-2.93153,"[[-17.62123295  -2.83304861  -0.0911807    0.19137127]
 [-60.06355263  -1.86791158   0.           0.        ]]","[ 0.3046672  -0.42370727  1.41145837 -0.31444887 -0.79617656  1.6518951
 -1.00293218  0.13405974  0.77416556 -1.68552539  0.        ]",[-1.01407945 -0.22519252],[-0.00717684 -1.08759483],-0.239884678829
32,[-0.37822154 -0.36638156],-2.82148,"[[-18.81086539  -2.909719    -0.0911807    0.19137127]
 [-58.90362831  -5.78628578   0.           0.        ]]","[ 1.22122014 -0.45481296  0.08322219 -0.01830096 -0.79617626  1.65189367
 -0.98195955 -0.40206838  0.49548296 -1.76803435  0.        ]",[-0.65137494  0.28206378],[-1.73734769  1.03702102],-0.233004737403
33,[-0.37822154 -0.36638156],-2.74727,"[[-20.01696612  -2.98453778  -0.0911807    0.19137127]
 [-61.69704354  -1.70932872   0.           0.        ]]","[ 0.38302285 -0.47678773 -1.32614452  0.27592701 -0.79617595  1.65189223
 -1.03246579  0.15575788  0.39351152 -1.54272946  0.        ]",[-0.60971659  0.23075497],[ 0.09963027 -1.18045505],-0.203332743965
34,[-0.37822154 -0.36638156],-2.59221,"[[-21.23469688  -3.0271827   -0.0911807    0.19137127]
 [-60.08130583  -0.71156252   0.           0.        ]]","[-1.16402893 -0.48555966 -0.98293792  0.44530618 -0.79617565  1.65189079
 -1.00325175  0.29227638  0.52971017 -1.42366251  0.        ]",[-0.61278427  0.34472281],[ 0.17109488  0.18751162],-0.197497759191
35,[-0.37822154 -0.36638156],-2.77338,"[[-22.41759197  -3.02475021  -0.0911807    0.19137127]
 [-58.21442804   0.60400069   0.           0.        ]]","[-1.41707822 -0.48513289  0.63459893  0.43561928 -0.79617534  1.65188935
 -0.96949696  0.47227718  0.64901077 -1.48693224  0.        ]",[-0.76504338  0.11013824],[ 0.2618908  -0.76483341],-0.211411024941
36,[-0.37822154 -0.36638156],-2.85525,"[[-23.5599139   -3.01457073  -0.0911807    0.19137127]
 [-56.02506424   0.39841196   0.           0.        ]]","[-0.16208056 -0.48325047  1.49685249  0.39511252 -0.79617504  1.65188791
 -0.92991146  0.44414753  0.65081848 -1.62940997  0.        ]",[-0.83261323 -0.03542334],[-1.09098517 -0.47620039],-0.226352663394
37,[-0.37822154 -0.36638156],-2.7587,"[[-24.70901196  -3.00829138  -0.0911807    0.19137127]
 [-58.87524478   0.23272799   0.           0.        ]]","[ 1.10007491 -0.48201128  0.63096188  0.3701513  -0.79617474  1.65188647
 -0.9814441   0.42147782  0.52541266 -1.69641939  0.        ]",[-0.76823038  0.01799816],[-0.10588852  0.6582868 ],-0.226603257434
38,[-0.37822154 -0.36638156],-2.76501,"[[-25.87902729  -2.97750968  -0.0911807    0.19137127]
 [-58.1287415    2.83682959   0.           0.        ]]","[ 0.85506498 -0.47507879 -0.97201496  0.24811303 -0.79617443  1.65188503
 -0.9679464   0.77778195  0.39941291 -1.61524275  0.        ]",[-0.78917199 -0.16128597],[-1.57235356 -0.0207466 ],-0.211662700016
39,[-0.37822154 -0.36638156],-2.5588,"[[-27.06977861  -2.92213437  -0.0911807    0.19137127]
 [-60.93701679   2.70134134   0.           0.        ]]","[-0.65401275 -0.45903525 -1.34664734  0.03020927 -0.79617413  1.65188359
 -1.01872134  0.75924358  0.38958147 -1.42262923  0.        ]",[-0.83986372 -0.14709836],[-0.06015861 -0.88473012],-0.189881255461
40,[-0.37822154 -0.36638156],-2.58961,"[[-28.27880489  -2.90375552  -0.0911807    0.19137127]
 [-59.96890646  -0.8515877    0.           0.        ]]","[-1.54079045 -0.45270215  0.0329169  -0.04155344 -0.79617382  1.65188215
 -1.00121681  0.27311634  0.59704944 -1.33466148  0.        ]",[-0.83955514  0.01140502],[-1.84258122  0.19690092],-0.192427563729
41,[-0.37822154 -0.36638156],-2.82448,"[[ -2.95059968e+01  -2.91275947e+00  -9.11807042e-02   1.91371273e-01]
 [ -6.27410272e+01  -5.14406190e-02   0.00000000e+00   0.00000000e+00]]","[-0.61886785 -0.45586709  1.41309995 -0.00643464 -0.79617352  1.65188071
 -1.05133802  0.38259586  0.74356018 -1.5395557   0.        ]",[-0.95350623 -0.18121502],[-0.49576061 -0.60370484],-0.223005531784
42,[-0.37822154 -0.36638156],-2.85107,"[[-30.76805138  -2.93772386  -0.0911807    0.19137127]
 [-63.46207793  -2.43710378   0.           0.        ]]","[ 0.94231298 -0.4640139   0.9137868   0.09131263 -0.79617322  1.65187927
 -1.06437455  0.05617891  0.59910301 -1.74176713  0.        ]",[-0.8146463   0.06683457],[-0.73810567 -0.1182541 ],-0.235375010426
43,[-0.37822154 -0.36638156],-2.68608,"[[-32.05401179  -2.99064743  -0.0911807    0.19137127]
 [-65.12840652  -2.85399342   0.           0.        ]]","[  9.50421904e-01  -4.78211136e-01  -8.49582768e-01   3.00130407e-01
  -7.96172913e-01   1.65187784e+00  -1.09450228e+00  -8.61773365e-04
   4.11632336e-01  -1.62088034e+00   0.00000000e+00]",[-0.61712128  0.27682507],[-0.26886415  1.24664822],-0.212836463101
44,[-0.37822154 -0.36638156],-2.71686,"[[-33.35432389  -3.00718988  -0.0911807    0.19137127]
 [-64.90349829   1.17896808   0.           0.        ]]","[-0.6557661  -0.48178689 -1.34592986  0.36577498 -0.79617261  1.6518764
 -1.09043523  0.55094585  0.46100919 -1.43733836  0.        ]",[-0.66939384  0.17441338],[-0.53588314 -1.62983057],-0.195122627154
45,[-0.37822154 -0.36638156],-2.67258,"[[-34.66079083  -3.00349135  -0.0911807    0.19137127]
 [-65.74042469  -0.71113975   0.           0.        ]]","[-1.53344336 -0.48102301  0.17793472  0.35108479 -0.79617231  1.65187496
 -1.10556683  0.29233275  0.62392142 -1.43801785  0.        ]",[-0.69482327  0.25921887],[-0.54775878  0.42184541],-0.204768692483
46,[-0.37822154 -0.36638156],-2.85155,"[[-35.9843007   -3.00078853  -0.0911807    0.19137127]
 [-66.60764923   0.97582051   0.           0.        ]]","[-0.35754773 -0.48045172  1.48163211  0.34035416 -0.796172    1.65187352
 -1.12124621  0.52315011  0.67103586 -1.60847691  0.        ]",[-0.90495944 -0.08784452],[-1.56393349 -0.40216471],-0.225391333814
47,[-0.37822154 -0.36638156],-2.81393,"[[-37.34294896  -2.99741568  -0.0911807    0.19137127]
 [-69.24839889  -0.63312502   0.           0.        ]]","[ 1.1355529  -0.47972341  0.53908073  0.32696928 -0.7961717   1.65187208
 -1.168992    0.3030068   0.52093713 -1.70369696  0.        ]",[-0.77079219  0.0923754 ],[-0.0536486  -0.73555725],-0.227174101773
48,[-0.37822154 -0.36638156],-2.63861,"[[-38.71629415  -3.00809707  -0.0911807    0.19137127]
 [-68.08996216  -0.19358855   0.           0.        ]]","[ 0.56708521 -0.48197053 -1.22452143  0.369379   -0.79617139  1.65187064
 -1.1480461   0.36314609  0.40957596 -1.55266287  0.        ]",[-0.63932365  0.19216549],[-0.45147263  0.69305007],-0.205175763026
49,[-0.37822154 -0.36638156],-2.69877,"[[-40.08250195  -2.98436958  -0.0911807    0.19137127]
 [-68.52931352   2.55725563   0.           0.        ]]","[-1.16236608 -0.47674554 -0.98480886  0.27525993 -0.79617109  1.6518692
 -1.15598922  0.73952897  0.49940744 -1.39734262  0.        ]",[-0.84399813  0.01177555],[ 0.21501916 -1.57406088],-0.192956692994
