timestep,human_obs,rewards,logstd_action_dist,obs,avg_action_dist,actions,original_rewards
10,"[[ -3.44109828  -3.12144585  -0.07764697   0.04758048]
 [-27.67853466  -9.8237198    0.           0.        ]]",-1.60007,[-0.35042468 -0.32977188],"[-1.48318509 -0.49858257  0.46287234  0.80584728 -0.66301387  0.41632705
 -0.45044953 -0.95613661  0.51411696 -0.28993132  0.        ]",[-0.54984587 -0.00889331],[-1.27869668 -0.01369818],-0.0987201654048
11,"[[ -4.02888924  -3.16125649  -0.07764697   0.04758048]
 [-31.08936073   2.20928135   0.           0.        ]]",-1.77705,[-0.35042468 -0.32977188],"[-1.03570031 -0.49859697  1.16993917  0.96269116 -0.6630136   0.41632691
 -0.51466836  0.68983481  0.45376397 -0.42132695  0.        ]",[-0.67716473 -0.40109676],[ 1.01643488 -1.90200398],-0.0997165526446
12,"[[ -4.60477571  -3.10336273  -0.07764697   0.04758048]
 [-26.5145577    2.88483528   0.           0.        ]]",-1.71658,[-0.35042468 -0.32977188],"[-0.31178397 -0.4977819   1.49209894  0.73462987 -0.66301333  0.41632677
 -0.42853383  0.78224222  0.46148387 -0.42075946  0.        ]",[-0.73497415 -0.52710056],[-0.27932604 -0.7587377 ],-0.100499386895
13,"[[ -5.14089677  -3.05561397  -0.07764697   0.04758048]
 [-27.0956121    1.84274401   0.           0.        ]]",-1.68802,[-0.35042468 -0.32977188],"[ 0.41049536 -0.49328801  1.36751817  0.54687905 -0.66301306  0.41632663
 -0.43947378  0.63969622  0.45743452 -0.44788421  0.        ]",[-0.78216004 -0.51019818],[-1.40196    -0.99408779],-0.101935525604
14,"[[ -5.71715217  -3.02841453  -0.07764697   0.04758048]
 [-30.51851801   0.9489969    0.           0.        ]]",-1.63252,[-0.35042468 -0.32977188],"[ 1.00238688 -0.48918734  0.81799348  0.4402467  -0.66301278  0.41632649
 -0.5039201   0.51744198  0.41285035 -0.47175917  0.        ]",[-0.85965788 -0.43877932],[-0.46858728 -0.76648803],-0.0991165194862
15,"[[ -6.34007537  -3.0147369   -0.07764697   0.04758048]
 [-31.76963304   0.46593437   0.           0.        ]]",-1.46515,[-0.35042468 -0.32977188],"[ 1.21557718 -0.48670374 -0.05516521  0.38674445 -0.66301251  0.41632636
 -0.52747591  0.45136457  0.34552444 -0.45408973  0.        ]",[-0.92132151 -0.37819955],[-1.60062735 -0.19367111],-0.0911442445634
16,"[[ -7.00888262  -3.00761929  -0.07764697   0.04758048]
 [-35.0999939    0.25655595   0.           0.        ]]",-1.32553,[-0.35042468 -0.32977188],"[ 0.86978875 -0.48529989 -0.94841801  0.35893898 -0.66301224  0.41632622
 -0.59017977  0.42272392  0.29451501 -0.38349923  0.        ]",[-0.92675477 -0.29609665],[-1.00159667  0.09677252],-0.0806556083174
17,"[[ -7.7436353   -2.99868825  -0.07764697   0.04758048]
 [-38.36439214   0.63531926   0.           0.        ]]",-1.26981,[-0.35042468 -0.32977188],"[-0.01132648 -0.4834307  -1.4345862   0.32408713 -0.66301197  0.41632608
 -0.65164166  0.47453414  0.29410037 -0.28141331  0.        ]",[-1.011078   -0.31640759],[-0.26325369  0.37372913],-0.0732922411871
18,"[[ -8.51375956  -2.97125115  -0.07764697   0.04758048]
 [-38.64707764   2.1035294    0.           0.        ]]",-1.31615,[-0.35042468 -0.32977188],"[-1.01005384 -0.47694051 -1.13459143  0.21731074 -0.6630117   0.41632594
 -0.6569638   0.67536784  0.34793964 -0.18890342  0.        ]",[-1.19981885 -0.58423823],[-1.23150764 -0.93323208],-0.0741883042573
19,"[[ -9.31875071  -2.96666288  -0.07764697   0.04758048]
 [-41.84142925  -1.63221387   0.           0.        ]]",-1.49558,[-0.35042468 -0.32977188],"[-1.53691831 -0.47574508 -0.12724976  0.19950152 -0.66301143  0.4163258
 -0.71710683  0.16436171  0.47021327 -0.17333612  0.        ]",[-0.95413089 -0.4731237 ],[-1.31410132 -1.05681068],-0.0883372902365
20,"[[-10.18699591  -3.02171959  -0.07764697   0.04758048]
 [-44.97255278  -1.48618249   0.           0.        ]]",-1.66093,[-0.35042468 -0.32977188],"[-1.16249254 -0.48800593  1.04504727  0.41404694 -0.66301116  0.41632566
 -0.77605935  0.18433705  0.55195015 -0.30225924  0.        ]",[-0.74480206 -0.41697428],[ 0.35194664  0.5862049 ],-0.103781152883
21,"[[-11.06353224  -3.02289102  -0.07764697   0.04758048]
 [-42.68868225   1.14382432   0.           0.        ]]",-1.71718,[-0.35042468 -0.32977188],"[-0.06963613 -0.48821717  1.4972155   0.41862947 -0.66301089  0.41632552
 -0.73305825  0.54409128  0.51750112 -0.42632261  0.        ]",[-0.7675212  -0.50910795],[-0.26941097 -0.37352275],-0.106904882329
22,"[[-11.91952921  -3.00883326  -0.07764697   0.04758048]
 [-42.91027456   0.39382973   0.           0.        ]]",-1.6701,[-0.35042468 -0.32977188],"[ 0.93878987 -0.48554367  0.91571111  0.36367902 -0.66301062  0.41632539
 -0.73723008  0.44150055  0.43417732 -0.4852426   0.        ]",[-0.84653842 -0.41090202],[-0.9903831  -1.50089824],-0.102265363167
23,"[[-12.80855452  -3.00466464  -0.07764697   0.04758048]
 [-45.98202      0.08919421   0.           0.        ]]",-1.47023,[-0.35042468 -0.32977188],"[ 1.17750282 -0.48469364 -0.324502    0.34740352 -0.66301035  0.41632525
 -0.79506464  0.3998298   0.32683884 -0.44611373  0.        ]",[-0.89925861 -0.27331224],[-0.74800687 -0.61782021],-0.0887183154025
24,"[[ -1.37487762e+01  -3.00342884e+00  -7.76469673e-02   4.75804822e-02]
 [ -4.80333138e+01   4.03564818e-02   0.00000000e+00   0.00000000e+00]]",-1.28085,[-0.35042468 -0.32977188],"[ 0.35964464 -0.48443651 -1.33389877  0.34258031 -0.66301008  0.41632511
 -0.83368607  0.39314923  0.28742593 -0.3197892   0.        ]",[-0.93690866 -0.19909543],[-0.54427044  0.45855823],-0.0752078399753
25,"[[ -1.47215218e+01  -2.98439833e+00  -7.76469673e-02   4.75804822e-02]
 [ -4.92372115e+01   1.85668574e+00   0.00000000e+00   0.00000000e+00]]",-1.30308,[-0.35042468 -0.32977188],"[-0.9254105  -0.48018988 -1.19927428  0.26841669 -0.6630098   0.41632497
 -0.85635268  0.64160198  0.34782773 -0.2003998   0.        ]",[-1.13603675 -0.45593622],[-1.63556586 -0.90812051],-0.074728152129
26,"[[ -1.57362122e+01  -2.98369450e+00  -7.76469673e-02   4.75804822e-02]
 [ -5.22219286e+01  -1.77416482e+00   0.00000000e+00   0.00000000e+00]]",-1.52093,[-0.35042468 -0.32977188],"[-1.54412308 -0.48002225  0.07011699  0.26567783 -0.66300953  0.41632483
 -0.91254858  0.14494315  0.4923731  -0.19754207  0.        ]",[-0.89047807 -0.40968323],[-0.04396358 -0.12074794],-0.0919788279995
27,"[[ -1.67720255e+01  -3.01212957e+00  -7.76469673e-02   4.75804822e-02]
 [ -5.13622201e+01  -4.61451674e-01   0.00000000e+00   0.00000000e+00]]",-1.72507,[-0.35042468 -0.32977188],"[-0.83378117 -0.48619636  1.31562412  0.37655469 -0.66300926  0.41632469
 -0.89636149  0.32450722  0.55094821 -0.35086045  0.        ]",[-0.74550825 -0.45302007],[ 0.06761192 -0.21808109],-0.106181703486
28,"[[ -1.77863820e+01  -3.01252606e+00  -7.76469673e-02   4.75804822e-02]
 [ -5.00777068e+01   2.05594807e-01   0.00000000e+00   0.00000000e+00]]",-1.64589,[-0.35042468 -0.32977188],"[ 0.50799366 -0.4862737   1.31498793  0.37810373 -0.66300899  0.41632455
 -0.87217619  0.41575146  0.48313619 -0.46609799  0.        ]",[-0.77832264 -0.42047822],[-2.40440553 -0.23404055],-0.105896585677
29,"[[ -1.88177142e+01  -3.00794540e+00  -7.76469673e-02   4.75804822e-02]
 [ -5.30456231e+01   2.12707584e-01   0.00000000e+00   0.00000000e+00]]",-1.51865,[-0.35042468 -0.32977188],"[ 1.2171129  -0.48536367  0.07540192  0.36021113 -0.66300872  0.41632442
 -0.92805575  0.41672426  0.35589912 -0.46712957  0.        ]",[-0.88152736 -0.27806142],[-1.75911942 -0.9065019 ],-0.0931777321066
30,"[[ -1.99078153e+01  -3.00524040e+00  -7.76469673e-02   4.75804822e-02]
 [ -5.59547954e+01   7.95119615e-02   0.00000000e+00   0.00000000e+00]]",-1.32089,[-0.35042468 -0.32977188],"[ 0.51391683 -0.48481139 -1.25438239  0.3496502  -0.66300845  0.41632428
 -0.98282923  0.39850448  0.28723278 -0.33712857  0.        ]",[-0.90826237 -0.15308708],[-1.09003675 -0.4872817 ],-0.076437590092
31,"[[ -2.10555220e+01  -3.00378429e+00  -7.76469673e-02   4.75804822e-02]
 [ -5.88063748e+01   6.04690124e-02   0.00000000e+00   0.00000000e+00]]",-1.29237,[-0.35042468 -0.32977188],"[-0.98294253 -0.48450947 -1.15644107  0.34396677 -0.66300818  0.41632414
 -1.03651828  0.39589949  0.36903399 -0.20489789  0.        ]",[-0.98689193 -0.28132117],[-0.55495917  0.47665256],-0.0774511948087
32,"[[ -2.22420135e+01  -2.98362955e+00  -7.76469673e-02   4.75804822e-02]
 [ -5.98393036e+01   1.94877575e+00   0.00000000e+00   0.00000000e+00]]",-1.48633,[-0.35042468 -0.32977188],"[-1.501438   -0.48000573  0.39396859  0.26542433 -0.66300791  0.416324
 -1.05596567  0.65419835  0.51971642 -0.2180182   0.        ]",[-1.07034993 -0.61207491],[-2.02941565  0.57733258],-0.0961303220773
33,"[[ -2.34666354e+01  -2.92207818e+00  -7.76469673e-02   4.75804822e-02]
 [ -6.26135844e+01   4.19907475e+00   0.00000000e+00   0.00000000e+00]]",-1.72862,[-0.35042468 -0.32977188],"[-0.29487618 -0.46249527  1.49393181  0.02725366 -0.66300764  0.41632386
 -1.10819925  0.96201347  0.61155989 -0.38381549  0.        ]",[-1.06643927 -0.82558286],[ 0.09437398  0.59297465],-0.114946466124
34,"[[ -2.47027143e+01  -2.81533096e+00  -7.76469673e-02   4.75804822e-02]
 [ -6.09996022e+01   6.46833088e+00   0.00000000e+00   0.00000000e+00]]",-1.7047,[-0.35042468 -0.32977188],"[ 1.0920578  -0.41888613  0.64223797 -0.37757928 -0.66300737  0.41632372
 -1.07781047  1.2724213   0.5060121  -0.62616933  0.        ]",[-1.37540495 -1.08521688],[-0.93059886 -0.59394378],-0.12024674285
35,"[[ -2.59475482e+01  -2.71078664e+00  -7.76469673e-02   4.75804822e-02]
 [ -6.34755463e+01   3.99470563e+00   0.00000000e+00   0.00000000e+00]]",-1.37729,[-0.35042468 -0.32977188],"[ 0.78411506 -0.360322   -1.04253591 -0.76015366 -0.6630071   0.41632358
 -1.12442692  0.93405668  0.16399972 -0.60725448  0.        ]",[-1.34902477 -0.97659975],[-2.10591488 -0.23959244],-0.0906677698632
36,"[[ -2.72441666e+01  -2.64112579e+00  -7.76469673e-02   4.75804822e-02]
 [ -6.61772994e+01   2.97508674e+00   0.00000000e+00   0.00000000e+00]]",-1.23317,[-0.35042468 -0.32977188],"[-0.87432274 -0.31289943 -1.23359867 -1.00534947 -0.66300683  0.41632344
 -1.17529484  0.79458391  0.0584421  -0.1374773   0.        ]",[-1.44532013 -1.23032749],[-2.42152714 -0.1874723 ],-0.0385229263838
37,"[[ -2.85942841e+01  -2.58956631e+00  -7.76469673e-02   4.75804822e-02]
 [ -6.88256388e+01   2.18378035e+00   0.00000000e+00   0.00000000e+00]]",-1.6648,[-0.35042468 -0.32977188],"[-1.4745766  -0.27362931  0.49153371 -1.18098975 -0.66300655  0.41632331
 -1.225157    0.6863418   0.51561738  0.1371891   0.        ]",[-1.46127963 -1.55476689],[-1.07528163 -2.93362903],-0.0902394596232
38,"[[ -2.99968475e+01  -2.58594047e+00  -7.76469673e-02   4.75804822e-02]
 [ -7.14222641e+01  -1.80774178e+00   0.00000000e+00   0.00000000e+00]]",-1.9274,[-0.35042468 -0.32977188],"[ 0.04532615 -0.27073719  1.48370272 -1.19313931 -0.66300628  0.41632317
 -1.2740454   0.14034625  0.87272813 -0.36060783  0.        ]",[-1.17117715 -0.9866336 ],[ 0.08774362  0.12502883],-0.144853809604
39,"[[ -3.14076272e+01  -2.61665584e+00  -7.76469673e-02   4.75804822e-02]
 [ -6.96615359e+01  -1.26578954e+00   0.00000000e+00   0.00000000e+00]]",-1.76533,[-0.35042468 -0.32977188],"[ 1.2177664  -0.29469647  0.04075356 -1.08936124 -0.66300601  0.41632303
 -1.24089347  0.2144792   0.46263868 -0.80566044  0.        ]",[-1.28739536 -0.84031856],[ 0.13647306 -0.51581734],-0.131966366318
40,"[[ -3.27816072e+01  -2.66211049e+00  -7.76469673e-02   4.75804822e-02]
 [ -6.77429439e+01  -3.27321302e+00   0.00000000e+00   0.00000000e+00]]",-1.30252,[-0.35042468 -0.32977188],"[ 0.11790224 -0.32787508 -1.41268033 -0.93239526 -0.66300574  0.41632289
 -1.20476932 -0.06011397  0.04190178 -0.44824354  0.        ]",[-1.13946772 -0.61111665],[-2.37056189 -1.33430143],-0.0666495788205
41,"[[ -3.41627476e+01  -2.76656386e+00  -7.76469673e-02   4.75804822e-02]
 [ -7.03625157e+01  -7.15939708e+00   0.00000000e+00   0.00000000e+00]]",-1.34732,[-0.35042468 -0.32977188],"[-1.43843422 -0.393484   -0.53761914 -0.55801032 -0.66300547  0.41632275
 -1.25408977 -0.59170061  0.31900218 -0.02005432  0.        ]",[-0.83784628 -0.35783008],[-0.75799745  0.21637919],-0.0650171801353
42,"[[ -3.55861472e+01  -2.89966345e+00  -7.76469673e-02   4.75804822e-02]
 [ -7.19719586e+01  -6.15433086e+00   0.00000000e+00   0.00000000e+00]]",-1.74323,[-0.35042468 -0.32977188],"[-0.87614336 -0.45472136  1.28950512 -0.05871531 -0.6630052   0.41632261
 -1.28439144 -0.45421852  0.62343068 -0.27570452  0.        ]",[-0.60250539 -0.27323964],[-0.63517492 -0.644783  ],-0.111102654522
43,"[[ -3.70365316e+01  -3.02389991e+00  -7.76469673e-02   4.75804822e-02]
 [ -7.30625965e+01  -3.09931863e+00   0.00000000e+00   0.00000000e+00]]",-1.60128,[-0.35042468 -0.32977188],"[ 0.92555405 -0.48839474  0.93408853  0.42258016 -0.66300493  0.41632247
 -1.30492499 -0.03632655  0.44094472 -0.48999453  0.        ]",[-0.69332832 -0.14980245],[-1.94002019  0.03805654],-0.103300881454
44,"[[ -3.85229954e+01  -3.04023697e+00  -7.76469673e-02   4.75804822e-02]
 [ -7.55754128e+01   4.36025974e-01   0.00000000e+00   0.00000000e+00]]",-1.34418,[-0.35042468 -0.32977188],"[ 0.77495525 -0.49110262 -1.0516575   0.48656236 -0.66300466  0.41632234
 -1.35223524  0.44726956  0.3102506  -0.3454943   0.        ]",[-0.81915098 -0.02448684],[-0.99071518 -0.27430968],-0.0794031633463
45,"[[ -4.00588479e+01  -3.02666145e+00  -7.76469673e-02   4.75804822e-02]
 [ -7.80017592e+01   7.17886060e-01   0.00000000e+00   0.00000000e+00]]",-1.29689,[-0.35042468 -0.32977188],"[-1.14356925 -0.4888804  -1.00868451  0.4333869  -0.66300439  0.4163222
 -1.39791735  0.48582476  0.4043427  -0.21090249  0.        ]",[-0.96116072 -0.22950989],[-2.13903891  0.24518025],-0.0819269444802
46,"[[ -4.16431137e+01  -3.00267420e+00  -7.76469673e-02   4.75804822e-02]
 [ -8.04167468e+01   1.67778381e+00   0.00000000e+00   0.00000000e+00]]",-1.73367,[-0.35042468 -0.32977188],"[-1.12336068 -0.48427559  1.08700726  0.33963843 -0.66300412  0.41632206
 -1.44338549  0.61712803  0.55455359 -0.30621283  0.        ]",[-0.90052956 -0.4994708 ],[-0.22117004 -1.76971176],-0.104282920274
47,"[[ -4.32442629e+01  -3.00280685e+00  -7.76469673e-02   4.75804822e-02]
 [ -7.97005748e+01  -1.00500525e+00   0.00000000e+00   0.00000000e+00]]",-1.6261,[-0.35042468 -0.32977188],"[ 0.85840524 -0.48430326  1.01900039  0.34015591 -0.66300385  0.41632192
 -1.42990017  0.25015169  0.44646887 -0.48373086  0.        ]",[-0.75793493 -0.24573955],[-0.71882921 -0.18134167],-0.10339145982
48,"[[ -4.48509992e+01  -3.00961984e+00  -7.76469673e-02   4.75804822e-02]
 [ -8.09688266e+01   3.66758911e-02   0.00000000e+00   0.00000000e+00]]",-1.31785,[-0.35042468 -0.32977188],"[ 0.72860309 -0.48569756 -1.09538037  0.36675366 -0.66300357  0.41632178
 -1.45377752  0.39264221  0.29170302 -0.36154784  0.        ]",[-0.81294924 -0.01910704],[ 0.25796247  0.69941595],-0.0787018186101
49,"[[ -4.64440437e+01  -2.98106815e+00  -7.76469673e-02   4.75804822e-02]
 [ -7.83443225e+01   2.80933916e+00   0.00000000e+00   0.00000000e+00]]",-1.34089,[-0.35042468 -0.32977188],"[-1.23758022 -0.47938773 -0.89691754  0.25546318 -0.6630033   0.41632164
 -1.4043622   0.77191213  0.38814017 -0.18049193  0.        ]",[-1.13737214 -0.45290262],[-1.90154811 -0.94412993],-0.0786231786062
