timestep,human_obs,rewards,logstd_action_dist,obs,avg_action_dist,actions,original_rewards
0,"[[-0.02793006 -0.08254264 -0.00126567 -0.07302062]
 [ 0.00368979  0.00320324  0.          0.        ]]",-1.66639,[-0.23695609 -0.33639875],"[ 1.19337054  2.39776506 -0.01204872  0.53537126 -0.00671692 -0.62445074
 -0.00488283  0.37944119  1.41508982  0.54268814  0.        ]",[-2.22678185 -1.99054098],[-2.73147163 -1.11616789],-0.218425196433
1,"[[ -6.75321829e-02  -1.22191633e-01  -1.26566560e-03  -7.30206183e-02]
 [ -3.95074663e+00  -3.95491536e+00   0.00000000e+00   0.00000000e+00]]",-1.72434,[-0.23695609 -0.33639875],"[ 1.19076156  2.39181032 -0.07060558  0.39263976 -0.00671692 -0.62445023
 -0.09697041 -0.1640772   1.40374289  0.43884793  0.        ]",[-2.08251929 -1.81178188],[-1.55923104 -1.66809699],-0.213965701274
2,"[[ -1.85439358e-01  -2.40216942e-01  -1.26566560e-03  -7.30206183e-02]
 [ -7.82710506e+00  -7.83468424e+00   0.00000000e+00   0.00000000e+00]]",-1.65881,[-0.23695609 -0.33639875],"[ 1.17024671  2.36060642 -0.24366212 -0.02726292 -0.00671692 -0.62444972
 -0.18723976 -0.6968366   1.33279159  0.13836809  0.        ]",[-1.69696236 -1.58586287],[-1.05973628 -2.73378887],-0.199947672071
3,"[[ -3.80108237e-01  -4.35066625e-01  -1.26566560e-03  -7.30206183e-02]
 [ -1.16272528e+01  -1.16375929e+01   0.00000000e+00   0.00000000e+00]]",-1.43508,[-0.23695609 -0.33639875],"[ 1.09540958  2.26602802 -0.51997017 -0.69156705 -0.00671691 -0.62444922
 -0.27573437 -1.21904074  1.10326265 -0.3020845   0.        ]",[-1.00602865 -1.28380013],[-0.08454339 -1.51484973],-0.175213940386
4,"[[ -6.13698158e-01  -7.05231332e-01  -1.26566560e-03  -7.30206183e-02]
 [ -1.17315743e+01  -1.53664276e+01   0.00000000e+00   0.00000000e+00]]",-1.06722,[-0.23695609 -0.33639875],"[ 0.94209557  2.05268095 -0.82326757 -1.5121461  -0.00671691 -0.62444871
 -0.27816355 -1.73107081  0.65348506 -0.69006926  0.        ]",[-0.34113315 -0.90891755],[-0.23763101 -0.03357889],-0.143158222176
5,"[[ -8.55453506e-01  -1.01083474e+00  -1.26566560e-03  -7.30206183e-02]
 [ -1.24417002e+01  -1.51944619e+01   0.00000000e+00   0.00000000e+00]]",-0.781144,[-0.23695609 -0.33639875],"[ 0.71902976  1.71470835 -1.08822164 -2.23256715 -0.0067169  -0.6244482
 -0.29470022 -1.70745304  0.07832871 -0.82723346  0.        ]",[ 0.1321146  -0.78132135],[ 0.54323647 -1.06745336],-0.113187723899
6,"[[ -1.08026686e+00  -1.35143472e+00  -1.26566560e-03  -7.30206183e-02]
 [ -1.00477461e+01  -1.88533372e+01   0.00000000e+00   0.00000000e+00]]",-0.491591,[-0.23695609 -0.33639875],"[ 0.46403824  1.25458793 -1.27655089 -2.69854622 -0.0067169  -0.62444769
 -0.23895151 -2.20987177 -0.4531749  -0.6552288   0.        ]",[ 0.33746964 -0.82889634],[ 0.82297326 -1.14701014],-0.0936860778173
7,"[[ -1.24657564e+00  -1.76448747e+00  -1.26566560e-03  -7.30206183e-02]
 [ -6.59463678e+00  -2.24399714e+01   0.00000000e+00   0.00000000e+00]]",-0.399312,[-0.23695609 -0.33639875],"[ 0.25356451  0.65279759 -1.37398315 -2.71758304 -0.0067169  -0.62444719
 -0.15853801 -2.70236392 -0.7642075  -0.23554136  0.        ]",[ 0.24340719 -0.84374678],[ 1.32886015 -1.34684191],-0.0840810535133
8,"[[ -1.33747445e+00  -2.24856013e+00  -1.26566560e-03  -7.30206183e-02]
 [ -2.50866844e+00  -2.59555394e+01   0.00000000e+00   0.00000000e+00]]",-0.521987,[-0.23695609 -0.33639875],"[ 0.13301277  0.01508199 -1.41099759 -1.98536452 -0.00671689 -0.62444668
 -0.06338696 -3.18508808 -0.75648966  0.25287751  0.        ]",[-0.11304905 -0.6823256 ],[ 1.2115243  -0.45652847],-0.0783863203765
9,"[[ -1.34745045e+00  -2.78065232e+00  -1.26566560e-03  -7.30206183e-02]
 [  1.49808122e+00  -2.72493255e+01   0.00000000e+00   0.00000000e+00]]",-0.438741,[-0.23695609 -0.33639875],"[ 0.11960368 -0.43764845 -1.41433804 -0.4443063  -0.00671689 -0.62444617
  0.02991929 -3.3627209  -0.46997487  0.61834136  0.        ]",[-0.56256354 -0.32933193],[-0.39545524 -2.88047851],-0.0768887591597
