timestep,logstd_action_dist,rewards,human_obs,obs,avg_action_dist,actions,original_rewards
10,[-0.31590608 -0.32867777],-1.40655,"[[  3.08345748e+00  -3.20659734e+00   1.96237095e-01  -3.03844449e-02]
 [  3.15270843e+01   1.74527703e-01   0.00000000e+00   0.00000000e+00]]","[-1.55278167 -0.50923313  0.11247483  1.12700748  1.70393847 -0.25971918
  0.67271926  0.40828471 -1.61396385  0.2400376   0.        ]",[ 2.79863358 -1.66482186],[ 3.71081563 -0.62563367],-0.188287787404
11,[-0.31590608 -0.32867777],-1.3368,"[[  3.74746474e+00  -3.15119650e+00   1.96237095e-01  -3.03844449e-02]
 [  3.48624535e+01   3.73994966e+00   0.00000000e+00   0.00000000e+00]]","[-1.30944736 -0.51232428 -0.81421265  0.91517818  1.70393584 -0.25971907
  0.74118996  0.89636276 -1.61540318  0.35382117  0.        ]",[ 2.74446416 -1.70679808],[ 2.35458258 -2.05834391],-0.190491266203
12,[-0.31590608 -0.32867777],-1.3392,"[[  4.47751371e+00  -3.08475170e+00   1.96237095e-01  -3.03844449e-02]
 [  3.81315295e+01   2.70284153e+00   0.00000000e+00   0.00000000e+00]]","[-0.49612762 -0.50997638 -1.40937637  0.66103015  1.7039332  -0.25971896
  0.80829967  0.7543902  -1.71340892  0.40767254  0.        ]",[ 2.67963696 -1.61966443],[ 3.89051123 -1.17408318],-0.204224310395
13,[-0.31590608 -0.32867777],-1.47221,"[[  5.27229425e+00  -3.04352781e+00   1.96237095e-01  -3.03844449e-02]
 [  4.13358480e+01   1.48378298e+00   0.00000000e+00   0.00000000e+00]]","[ 0.55809377 -0.50520349 -1.22444864  0.50376183  1.70393056 -0.25971885
  0.87407992  0.58751016 -1.79354862  0.33470063  0.        ]",[ 2.56312156 -1.5227766 ],[ 1.55125661 -1.79027189],-0.212922477833
14,[-0.31590608 -0.32867777],-1.29998,"[[  6.13052496e+00  -3.02217035e+00   1.96237095e-01  -3.03844449e-02]
 [  4.44767624e+01   7.26573787e-01   0.00000000e+00   0.00000000e+00]]","[ 1.1892008  -0.50173487 -0.19786039  0.42251699  1.70392792 -0.25971874
  0.93855848  0.48385378 -1.7699995   0.21840403  0.        ]",[ 2.40423679 -1.53562713],[ 2.82361697 -1.64686932],-0.208192428773
15,[-0.31590608 -0.32867777],-1.21281,"[[  7.05095044e+00  -3.01202617e+00   1.96237095e-01  -3.03844449e-02]
 [  4.75555299e+01   3.34085582e-01   0.00000000e+00   0.00000000e+00]]","[ 0.81806166 -0.49984976  1.05222539  0.38399849  1.70392528 -0.25971863
  1.00176114  0.43012494 -1.65878369  0.17669095  0.        ]",[ 2.34765863 -1.68123269],[ 2.32199283 -1.81806052],-0.193388496522
16,[-0.31590608 -0.32867777],-1.28726,"[[  8.03233998e+00  -3.00744861e+00   1.96237095e-01  -3.03844449e-02]
 [  5.05733690e+01   1.47616641e-01   0.00000000e+00   0.00000000e+00]]","[-0.41979513 -0.49894896  1.47985795  0.36663335  1.70392264 -0.25971852
  1.06371291  0.40459856 -1.56074995  0.26290334  0.        ]",[ 2.43783879 -1.88393855],[ 2.38309655 -1.28483999],-0.181764814222
17,[-0.31590608 -0.32867777],-1.51355,"[[  9.07348700e+00  -3.00545155e+00   1.96237095e-01  -3.03844449e-02]
 [  5.35314762e+01   6.34601747e-02   0.00000000e+00   0.00000000e+00]]","[-1.47082382 -0.49854609  0.53479469  0.35906068  1.70392    -0.25971841
  1.12443834  0.393078   -1.58006194  0.40707439  0.        ]",[ 2.61306643 -1.94901228],[ 1.2166224  -1.78481734],-0.187279122318
18,[-0.31590608 -0.32867777],-1.36276,"[[  1.01732087e+01  -3.00460083e+00   1.96237095e-01  -3.03844449e-02]
 [  5.64310286e+01   2.67428237e-02   0.00000000e+00   0.00000000e+00]]","[-1.18626817 -0.49837253 -0.97813001  0.35583533  1.70391737 -0.2597183
  1.18396158  0.38805149 -1.7126245   0.45894525  0.        ]",[ 2.71606207 -1.79280448],[ 3.90204374 -1.7650391 ],-0.205452831615
19,[-0.31590608 -0.32867777],-1.363,"[[  1.13303455e+01  -3.00424475e+00   1.96237095e-01  -3.03844449e-02]
 [  5.92731824e+01   1.11023548e-02   0.00000000e+00   0.00000000e+00]]","[ 0.27853438 -0.49829943 -1.36794501  0.35448538  1.70391473 -0.25971819
  1.24230637  0.38591025 -1.81669056  0.34491187  0.        ]",[ 2.63085294 -1.55771184],[ 2.48409921 -2.39261071],-0.216083444632
20,[-0.31590608 -0.32867777],-1.21474,"[[  1.25437609e+01  -3.00409768e+00   1.96237095e-01  -3.03844449e-02]
 [  6.20590727e+01   4.55776091e-03   0.00000000e+00   0.00000000e+00]]","[ 1.20490018 -0.49826903 -0.00669973  0.35392773  1.70391209 -0.25971808
  1.29949598  0.38501417 -1.75611151  0.19065269  0.        ]",[ 2.42064166 -1.55464911],[ 3.10268798 -1.69591117],-0.206122353003
21,[-0.31590608 -0.32867777],-1.18714,"[[  1.38123407e+01  -3.00403752e+00   1.96237095e-01  -3.03844449e-02]
 [  6.47898128e+01   1.85673493e-03   0.00000000e+00   0.00000000e+00]]","[ 0.26554713 -0.49825645  1.42606551  0.35369954  1.70390945 -0.25971797
  1.35555328  0.38464424 -1.59649945  0.20377395  0.        ]",[ 2.42320943 -1.79132938],[ 2.58938586 -1.25972427],-0.185589842398
22,[-0.31590608 -0.32867777],-1.45329,"[[  1.51349930e+01  -3.00401306e+00   1.96237095e-01  -3.03844449e-02]
 [  6.74664941e+01   7.54175844e-04   0.00000000e+00   0.00000000e+00]]","[-1.33468919 -0.49825118  0.82719134  0.35360665  1.70390681 -0.25971786
  1.41050064  0.38449314 -1.56360173  0.38098832  0.        ]",[ 2.62543869 -1.96115947],[ 2.42817001 -0.38321721],-0.184526830927
23,[-0.31590608 -0.32867777],-1.43299,"[[  1.65106472e+01  -3.00334899e+00   1.96237095e-01  -3.03844449e-02]
 [  7.00901858e+01   4.55063051e-02   0.00000000e+00   0.00000000e+00]]","[-1.13385003 -0.49811433 -1.03532394  0.3510894   1.70390417 -0.25971775
  1.46436003  0.3906192  -1.72054118  0.45773195  0.        ]",[ 2.74064612 -1.79132342],[ 2.92691779 -1.1143339 ],-0.206422021598
24,[-0.31590608 -0.32867777],-1.33746,"[[  1.79382541e+01  -3.00318707e+00   1.96237095e-01  -3.03844449e-02]
 [  7.26619354e+01  -1.17871296e-02   0.00000000e+00   0.00000000e+00]]","[ 0.67073354 -0.49808067 -1.14027759  0.35047555  1.70390154 -0.25971764
  1.51715291  0.38277597 -1.81905044  0.29669911  0.        ]",[ 2.59656978 -1.53565812],[ 2.52483235 -1.13220139],-0.215562263088
25,[-0.31590608 -0.32867777],-1.14209,"[[  1.94167853e+01  -3.00348795e+00   1.96237095e-01  -3.03844449e-02]
 [  7.51827779e+01  -1.48374547e-02   0.00000000e+00   0.00000000e+00]]","[ 0.98910705 -0.49814247  0.82005605  0.3516158   1.7038989  -0.25971753
  1.56890054  0.38235823 -1.67999632  0.16790094  0.        ]",[ 2.42093372 -1.65995646],[ 2.63507806 -1.6334355 ],-0.196069417273
26,[-0.31590608 -0.32867777],-1.39397,"[[  2.09452326e+01  -3.00373135e+00   1.96237095e-01  -3.03844449e-02]
 [  7.76537168e+01  -9.32499433e-03   0.00000000e+00   0.00000000e+00]]","[-0.86655178 -0.49819232  1.30450752  0.35253819  1.70389626 -0.25971742
  1.61962351  0.38311267 -1.54926136  0.3139237   0.        ]",[ 2.57191157 -1.95462179],[ 1.11496059 -0.89395872],-0.181202984806
27,[-0.31590608 -0.32867777],-1.47606,"[[  2.25226079e+01  -3.00375728e+00   1.96237095e-01  -3.03844449e-02]
 [  8.00757393e+01   2.91801758e-03   0.00000000e+00   0.00000000e+00]]","[-1.3647398  -0.49819741 -0.72164746  0.35263632  1.70389362 -0.25971731
  1.66934208  0.38478847 -1.68402329  0.46277172  0.        ]",[ 2.76274753 -1.85669518],[ 1.44318591 -1.79952248],-0.201950439869
28,[-0.31590608 -0.32867777],-1.25552,"[[  2.41479425e+01  -3.00379900e+00   1.96237095e-01  -3.03844449e-02]
 [  8.24498135e+01  -4.35472079e-03   0.00000000e+00   0.00000000e+00]]","[ 0.58835555 -0.49820574 -1.20356287  0.3527943   1.70389098 -0.2597172
  1.7180761   0.38379271 -1.81953328  0.30790422  0.        ]",[ 2.6331017  -1.54868507],[ 2.24684565 -2.8556221 ],-0.215804309775
29,[-0.31590608 -0.32867777],-1.12221,"[[  2.58202871e+01  -3.00388290e+00   1.96237095e-01  -3.03844449e-02]
 [  8.47768901e+01  -3.59717199e-03   0.00000000e+00   0.00000000e+00]]","[ 0.89168472 -0.49822273  0.96379546  0.35311217  1.70388834 -0.25971709
  1.7658451   0.38389624 -1.66402313  0.16980695  0.        ]",[ 2.44896865 -1.68874764],[ 1.51790289 -3.1490992 ],-0.194015218731
30,[-0.31590608 -0.32867777],-1.31001,"[[  2.75387110e+01  -3.00393894e+00   1.96237095e-01  -3.03844449e-02]
 [  8.70578987e+01  -2.05445607e-03   0.00000000e+00   0.00000000e+00]]","[-1.19821353 -0.49823399  1.01755264  0.35332443  1.70388571 -0.25971698
  1.81266815  0.38410725 -1.55539653  0.35883916  0.        ]",[ 2.64262223 -1.99016237],[ 2.84833071 -0.88366506],-0.182955142281
31,[-0.31590608 -0.32867777],-1.31651,"[[  2.93023020e+01  -3.00384537e+00   1.96237095e-01  -3.03844449e-02]
 [  8.92937510e+01   7.50407932e-03   0.00000000e+00   0.00000000e+00]]","[-0.88787434 -0.49821453 -1.23765847  0.3529696   1.70388307 -0.25971687
  1.85856395  0.38541558 -1.74841909  0.44519275  0.        ]",[ 2.77303171 -1.75104761],[ 2.80185625 -2.07222156],-0.209619408124
32,[-0.31590608 -0.32867777],-1.06727,"[[  3.11101659e+01  -3.00382987e+00   1.96237095e-01  -3.03844449e-02]
 [  9.14853410e+01  -2.71648193e-03   0.00000000e+00   0.00000000e+00]]","[ 1.14123952 -0.49821109 -0.41780173  0.35291069  1.70388043 -0.25971676
  1.90355085  0.38401628 -1.78524688  0.21716833  0.        ]",[ 2.53679514 -1.54828763],[ 3.77804217 -1.62105342],-0.210158237294
33,[-0.31590608 -0.32867777],-1.16226,"[[  3.29614264e+01  -3.00389333e+00   1.96237095e-01  -3.03844449e-02]
 [  9.36335461e+01  -3.01177025e-03   0.00000000e+00   0.00000000e+00]]","[-0.14001813 -0.49822388  1.50280881  0.35315107  1.70387779 -0.25971665
  1.94764686  0.38397568 -1.57004425  0.23706154  0.        ]",[ 2.53667879 -1.8828423 ],[ 1.65250036 -2.20436203],-0.182586448984
34,[-0.31590608 -0.32867777],-1.31361,"[[  3.48552243e+01  -3.00394206e+00   1.96237095e-01  -3.03844449e-02]
 [  9.57392243e+01  -1.84515326e-03   0.00000000e+00   0.00000000e+00]]","[-1.49439849 -0.49823365 -0.40644517  0.35333564  1.70387515 -0.25971654
  1.99086959  0.3841352  -1.65263179  0.45849265  0.        ]",[ 2.79376841 -1.91271472],[ 3.12536295 -2.01079341],-0.197870622666
35,[-0.31590608 -0.32867777],-1.15467,"[[  3.67907175e+01  -3.00396926e+00   1.96237095e-01  -3.03844449e-02]
 [  9.78032175e+01  -9.46106182e-04   0.00000000e+00   0.00000000e+00]]","[ 0.67390258 -0.49823898 -1.13764227  0.35343857  1.70387251 -0.25971643
  2.03323631  0.3842581  -1.81849273  0.2968077   0.        ]",[ 2.65723777 -1.55352902],[ 3.30575637 -1.46840959],-0.215495925673
36,[-0.31590608 -0.32867777],-1.06703,"[[  3.87670806e+01  -3.00398259e+00   1.96237095e-01  -3.03844449e-02]
 [  9.98263509e+01  -4.42057542e-04   0.00000000e+00   0.00000000e+00]]","[ 0.49018953 -0.49824147  1.32051284  0.35348895  1.70386988 -0.25971632
  2.07476397  0.38432693 -1.61594484  0.18853267  0.        ]",[ 2.50973892 -1.78302765],[ 2.2208836  -2.47789223],-0.187954136134
37,[-0.31590608 -0.32867777],-1.34735,"[[  4.07835045e+01  -3.00398863e+00   1.96237095e-01  -3.03844449e-02]
 [  1.01809433e+02  -1.92640086e-04   0.00000000e+00   0.00000000e+00]]","[-1.55285212 -0.49824247  0.11109686  0.35351168  1.70386724 -0.25971621
  2.11546915  0.3843609  -1.60897872  0.43746836  0.        ]",[ 2.77127218 -1.97859001],[ 2.65771923 -1.40304867],-0.191767973191
38,[-0.31590608 -0.32867777],-1.2842,"[[  4.28391962e+01  -3.00399118e+00   1.96237095e-01  -3.03844449e-02]
 [  1.03753258e+02  -7.72370669e-05   0.00000000e+00   0.00000000e+00]]","[ 0.39753839 -0.49824274 -1.3169114   0.35352118  1.7038646  -0.2597161
  2.15536813  0.38437652 -1.81876146  0.33129251  0.        ]",[ 2.71326661 -1.57988596],[ 1.87961395 -1.63935305],-0.216107257869
39,[-0.31590608 -0.32867777],-1.12221,"[[  4.49333783e+01  -3.00399214e+00   1.96237095e-01  -3.03844449e-02]
 [  1.05658601e+02  -2.60391619e-05   0.00000000e+00   0.00000000e+00]]","[ 0.62668773 -0.49824269  1.22869842  0.35352467  1.70386196 -0.25971599
  2.19447687  0.38438335 -1.62998744  0.18069125  0.        ]",[ 2.51546621 -1.76353192],[ 1.42736398 -1.79134826],-0.189700603499
40,[-0.31590608 -0.32867777],-1.10844,"[[  4.70652888e+01  -3.00399241e+00   1.96237095e-01  -3.03844449e-02]
 [  1.07526226e+02  -3.97494676e-06   0.00000000e+00   0.00000000e+00]]","[-1.55273983 -0.4982425   0.1131621   0.35352553  1.70385932 -0.25971588
  2.232811    0.3843862  -1.60881412  0.43734928  0.        ]",[ 2.7818532  -1.98800468],[ 4.17556832 -3.52745831],-0.19174482021
41,[-0.31590608 -0.32867777],-1.16571,"[[  4.92341809e+01  -3.00399238e+00   1.96237095e-01  -3.03844449e-02]
 [  1.09356878e+02   5.32761882e-06   0.00000000e+00   0.00000000e+00]]","[ 0.534077   -0.49824225 -1.24019365  0.35352527  1.70385669 -0.25971577
  2.27038584  0.3843873  -1.81954166  0.3148656   0.        ]",[ 2.7071569  -1.57189608],[ 3.18713835 -0.68943911],-0.21592484839
42,[-0.31590608 -0.32867777],-0.971019,"[[  5.14393223e+01  -3.00366287e+00   1.96237095e-01  -3.03844449e-02]
 [  1.11151289e+02   2.27673512e-02   0.00000000e+00   0.00000000e+00]]","[ 0.35867031 -0.49817429  1.38846312  0.3522761   1.70385405 -0.25971566
  2.30721639  0.3875031  -1.60376433  0.19706318  0.        ]",[ 2.54110098 -1.8235445 ],[ 3.35171114 -2.23381321],-0.186464965897
43,[-0.31590608 -0.32867777],-1.24184,"[[  5.36799956e+01  -3.00358320e+00   1.96237095e-01  -3.03844449e-02]
 [  1.12910176e+02  -5.98906142e-03   0.00000000e+00   0.00000000e+00]]","[-1.50402509 -0.49815765 -0.37132853  0.35197397  1.70385141 -0.25971556
  2.3433174   0.38356635 -1.64949099  0.45790319  0.        ]",[ 2.82175851 -1.94372225],[ 3.14472999 -2.45837971],-0.19746056163
44,[-0.31590608 -0.32867777],-1.08504,"[[  5.59554973e+01  -3.00373536e+00   1.96237095e-01  -3.03844449e-02]
 [  1.14634246e+02  -7.48856577e-03   0.00000000e+00   0.00000000e+00]]","[ 0.96948343 -0.49818871 -0.79872652  0.35255056  1.70384877 -0.25971545
  2.37870335  0.3833609  -1.80666591  0.25224612  0.        ]",[ 2.64469433 -1.55432153],[ 2.91901452 -1.52081365],-0.213341542307
45,[-0.31590608 -0.32867777],-1.19454,"[[  5.82651379e+01  -3.00385810e+00   1.96237095e-01  -3.03844449e-02]
 [  1.16324186e+02  -4.69865750e-03   0.00000000e+00   0.00000000e+00]]","[-0.37527248 -0.49821369  1.48764071  0.35301565  1.70384613 -0.25971534
  2.41338836  0.38374265 -1.55942579  0.2594311   0.        ]",[ 2.61126447 -1.94983292],[ 1.46167492 -0.64812285],-0.181549102702
46,[-0.31590608 -0.32867777],-1.28596,"[[  6.06082417e+01  -3.00355461e+00   1.96237095e-01  -3.03844449e-02]
 [  1.17980669e+02   2.33446673e-02   0.00000000e+00   0.00000000e+00]]","[-1.01328345 -0.49815102 -1.14629455  0.35186512  1.7038435  -0.25971523
  2.44738623  0.38758143 -1.73512598  0.45218056  0.        ]",[ 2.84684873 -1.79792428],[ 2.4880989  -1.67921321],-0.208124911967
47,[-0.31590608 -0.32867777],-0.927859,"[[  6.29841460e+01  -3.00349917e+00   1.96237095e-01  -3.03844449e-02]
 [  1.19604358e+02  -7.95469487e-03   0.00000000e+00   0.00000000e+00]]","[ 1.18928243 -0.49813935  0.25068919  0.35165482  1.70384086 -0.25971512
  2.4807106   0.38329657 -1.73488169  0.17843198  0.        ]",[ 2.565202   -1.61664414],[ 3.73425793 -1.64459425],-0.203275466319
48,[-0.31590608 -0.32867777],-1.1172,"[[  6.53922017e+01  -3.00368777e+00   1.96237095e-01  -3.03844449e-02]
 [  1.21195908e+02  -9.01429536e-03   0.00000000e+00   0.00000000e+00]]","[-1.32845481 -0.49817793  0.83742901  0.35236954  1.70383822 -0.25971501
  2.51337487  0.38315134 -1.56292433  0.38016696  0.        ]",[ 2.73045158 -2.05313873],[ 4.16488328 -1.58639005],-0.184428765993
49,[-0.31590608 -0.32867777],-1.11768,"[[  6.78317723e+01  -3.00383407e+00   1.96237095e-01  -3.03844449e-02]
 [  1.22755950e+02  -5.55610793e-03   0.00000000e+00   0.00000000e+00]]","[ 0.21647344 -0.49820776 -1.38929869  0.35292392  1.70383558 -0.2597149
  2.54539203  0.38362457 -1.81549876  0.3515213   0.        ]",[ 2.77807498 -1.61090302],[ 3.66082873 -0.22533372],-0.216065975213
