timestep,human_obs,rewards,logstd_action_dist,obs,avg_action_dist,actions,original_rewards
0,"[[ 0.07686732 -0.06223088 -0.02429525  0.00784416]
 [-0.00393866  0.00058733  0.          0.        ]]",-1.89814,[-0.24621482 -0.33425152],"[ 1.18846209  2.38807968  0.14267103  0.60591572 -0.20578957  0.06981877
 -0.00922613  0.37834013  1.59022894  0.07704385  0.        ]",[-2.01195812 -2.0019474 ],[-1.47324002 -2.40277031],-0.233992642117
1,"[[ 0.03711418 -0.10193166 -0.02429525  0.00784416]
 [-3.9582184  -3.95747851  0.          0.        ]]",-1.82461,[-0.24621482 -0.33425152],"[ 1.19158466  2.38330787  0.08390055  0.46371871 -0.20578944  0.06981873
 -0.10301978 -0.16534671  1.59028161 -0.02773585  0.        ]",[-1.81935728 -1.81928849],[-2.14043474 -1.75619439],-0.234266002378
2,"[[-0.0809408  -0.22000772 -0.02429525  0.00784416]
 [-7.83441149 -7.83719697  0.          0.        ]]",-1.80515,[-0.24621482 -0.33425152],"[ 1.18801551  2.35562618 -0.09078205  0.04507715 -0.2057893   0.06981868
 -0.19496125 -0.69827141  1.55251313 -0.33533713  0.        ]",[-1.42683911 -1.58534169],[-2.71888425 -1.07967355],-0.234110690949
3,"[[ -2.75754002e-01  -4.14907183e-01  -2.42952466e-02   7.84416307e-03]
 [ -1.16343756e+01  -1.16400584e+01   0.00000000e+00   0.00000000e+00]]",-1.81864,[-0.24621482 -0.33425152],"[ 1.14039942  2.26674751 -0.37425352 -0.61934644 -0.20578917  0.06981864
 -0.28509458 -1.22063783  1.37232696 -0.80246587  0.        ]",[-0.78213453 -1.2487843 ],[-1.91410065 -0.79444095],-0.230667266929
4,"[[ -5.45824732e-01  -6.76940542e-01  -2.42952466e-02   7.84416307e-03]
 [ -1.53605258e+01  -1.45535226e+01   0.00000000e+00   0.00000000e+00]]",-1.72676,[-0.24621482 -0.33425152],"[ 0.99203103  2.06825923 -0.73981118 -1.42191743 -0.20578904  0.0698186
 -0.37347706 -1.62083308  0.93143792 -1.28119279  0.        ]",[-0.22129294 -0.84804332],[ 0.39145775 -1.06097966],-0.219803370619
5,"[[ -8.34457280e-01  -1.00484738e+00  -2.42952466e-02   7.84416307e-03]
 [ -1.35091052e+01  -1.82249026e+01   0.00000000e+00   0.00000000e+00]]",-1.3249,[-0.24621482 -0.33425152],"[ 0.73934481  1.71232591 -1.06828432 -2.2042225  -0.20578891  0.06981856
 -0.32956189 -2.125133    0.28550669 -1.48613674  0.        ]",[-0.1361883  -0.56011009],[ 0.14470926 -0.04638811],-0.198041429791
6,"[[ -1.09624493e+00  -1.36756354e+00  -2.42952466e-02   7.84416307e-03]
 [ -1.26724751e+01  -1.80472921e+01   0.00000000e+00   0.00000000e+00]]",-1.11247,[-0.24621482 -0.33425152],"[ 0.4431634   1.22310311 -1.28829149 -2.69062295 -0.20578878  0.06981851
 -0.30971714 -2.10072921 -0.30690149 -1.30274151  0.        ]",[-0.18845776 -0.524212  ],[ 0.16211102 -2.59435129],-0.166512841952
7,"[[ -1.34077147e+00  -1.76464739e+00  -2.42952466e-02   7.84416307e-03]
 [ -1.17833116e+01  -2.16490910e+01   0.00000000e+00   0.00000000e+00]]",-0.689636,[-0.24621482 -0.33425152],"[ 0.12725334  0.6459581  -1.41292482 -2.69725984 -0.20578865  0.06981847
 -0.28862632 -2.59546413 -0.66503834 -0.83585621  0.        ]",[-0.26782906 -0.59006339],[-0.8982869  -1.72374931],-0.125977747739
8,"[[ -1.60981362e+00  -2.23304663e+00  -2.42952466e-02   7.84416307e-03]
 [ -1.51100851e+01  -2.51790876e+01   0.00000000e+00   0.00000000e+00]]",-0.356592,[-0.24621482 -0.33425152],"[-0.24119124  0.02817252 -1.4508005  -2.00483442 -0.20578852  0.06981843
 -0.36753593 -3.08032702 -0.67123726 -0.23852812  0.        ]",[-0.48369905 -0.52254105],[ 0.18397852 -0.27273581],-0.0735215503453
9,"[[ -1.90174719e+00  -2.74245579e+00  -2.42952466e-02   7.84416307e-03]
 [ -1.40862563e+01  -2.57599561e+01   0.00000000e+00   0.00000000e+00]]",-0.243403,[-0.24621482 -0.33425152],"[-0.63575144 -0.42026299 -1.37156305 -0.56727712 -0.20578839  0.06981838
 -0.34325083 -3.16009385 -0.30687238  0.12558733  0.        ]",[-0.53137767 -0.27514693],[ 0.09702147  0.04387432],-0.0173199720399
