timestep,logstd_action_dist,rewards,human_obs,obs,avg_action_dist,actions,original_rewards
21,[-0.34904611 -0.33457521],-1.88196,"[[  1.35368814e+01  -3.00403951e+00   1.96402092e-01  -1.08077976e-01]
 [  6.46941800e+01   1.94302051e-03   0.00000000e+00   0.00000000e+00]]","[ 0.61529369 -0.48609974  1.24205812  0.35357175  1.70513928 -0.93203526
  1.27966383  0.38790086 -1.63127144  0.8359271   0.        ]",[ 2.32821989 -2.36836767],[ 3.29525368 -2.2960684 ],-0.210289845286
22,[-0.34904611 -0.33457521],-2.18119,"[[  1.48576401e+01  -3.00401389e+00   1.96402092e-01  -1.08077976e-01]
 [  6.73727545e+01   7.90568846e-04   0.00000000e+00   0.00000000e+00]]","[-1.07600023 -0.48609424  1.13355486  0.35347146  1.70513737 -0.93203476
  1.33013665  0.38774313 -1.55494876  0.99703243  0.        ]",[ 2.10277176 -2.89587784],[ 2.83331378 -2.674739  ],-0.210909695176
23,[-0.34904611 -0.33457521],-2.38894,"[[  1.62314381e+01  -3.00400345e+00   1.96402092e-01  -1.08077976e-01]
 [  6.99983028e+01   3.23266505e-04   0.00000000e+00   0.00000000e+00]]","[-1.36098069 -0.48609191 -0.70924188  0.35343054  1.70513546 -0.93203426
  1.37961016  0.3876791  -1.6867071   1.11766844  0.        ]",[ 2.55431271 -2.61241102],[ 1.54301427 -2.4272482 ],-0.232957676499
24,[-0.34904611 -0.33457521],-2.14512,"[[  1.76572257e+01  -3.00399915e+00   1.96402092e-01  -1.08077976e-01]
 [  7.25718746e+01   1.35307327e-04   0.00000000e+00   0.00000000e+00]]","[ 0.34545615 -0.48609084 -1.34148862  0.3534136   1.70513355 -0.93203376
  1.42810414  0.38765327 -1.82248424  0.99309781  0.        ]",[ 2.94917107 -2.04043221],[ 2.37528094 -3.09447418],-0.240759009032
25,[-0.34904611 -0.33457521],-1.96388,"[[  1.91339735e+01  -3.00399731e+00   1.96402092e-01  -1.08077976e-01]
 [  7.50944988e+01   6.02542051e-05   0.00000000e+00   0.00000000e+00]]","[ 1.16074727 -0.48609029  0.44011344  0.35340629  1.70513164 -0.93203327
  1.47563798  0.38764288 -1.72218259  0.82682111  0.        ]",[ 2.56086493 -2.0896194 ],[ 1.54744138 -1.74260644],-0.220463517457
26,[-0.34904611 -0.33457521],-1.89106,"[[  2.06606727e+01  -3.00399645e+00   1.96402092e-01  -1.08077976e-01]
 [  7.75671841e+01   3.05043973e-05   0.00000000e+00   0.00000000e+00]]","[-0.49356266 -0.48608993  1.45718611  0.35340281  1.70512973 -0.93203277
  1.52223067  0.38763868 -1.55851468  0.92688485  0.        ]",[ 2.15641713 -2.73918796],[ 1.67449985 -4.56891509],-0.207035338303
27,[-0.34904611 -0.33457521],-2.42027,"[[  2.22363345e+01  -3.00399598e+00   1.96402092e-01  -1.08077976e-01]
 [  7.99909189e+01   1.88172941e-05   0.00000000e+00   0.00000000e+00]]","[-1.50461929 -0.48608966 -0.33055289  0.35340084  1.70512782 -0.93203227
  1.56790084  0.38763696 -1.64947449  1.11148261  0.        ]",[ 2.4369185  -2.72707558],[ 1.03516363 -2.0120428 ],-0.228518358588
28,[-0.34904611 -0.33457521],-2.18331,"[[  2.38599896e+01  -3.00399565e+00   1.96402092e-01  -1.08077976e-01]
 [  8.23666724e+01   1.42891353e-05   0.00000000e+00   0.00000000e+00]]","[ 0.24071013 -0.48608942 -1.38077766  0.35339946  1.70512591 -0.93203177
  1.61266674  0.38763621 -1.82033552  1.00474223  0.        ]",[ 2.95512176 -2.06002235],[ 2.35948013 -2.18100409],-0.241153888311
29,[-0.34904611 -0.33457521],-1.77937,"[[  2.55306878e+01  -3.00399539e+00   1.96402092e-01  -1.08077976e-01]
 [  8.46953945e+01   1.25801003e-05   0.00000000e+00   0.00000000e+00]]","[ 1.10831287 -0.4860892   0.59757552  0.3533983   1.705124   -0.93203127
  1.65654627  0.38763585 -1.70706009  0.82357313  0.        ]",[ 2.54739785 -2.11145115],[ 3.79844397 -3.08929364],-0.218525641741
30,[-0.34904611 -0.33457521],-2.16219,"[[  2.72474980e+01  -3.00399514e+00   1.96402092e-01  -1.08077976e-01]
 [  8.69780161e+01   1.19714400e-05   0.00000000e+00   0.00000000e+00]]","[-0.8795943  -0.48608897  1.28695883  0.35339723  1.70512209 -0.93203077
  1.69955696  0.38763564 -1.55262268  0.97111486  0.        ]",[ 2.15087748 -2.81959486],[ 2.54921682 -1.87032127],-0.209046318887
31,[-0.34904611 -0.33457521],-2.26516,"[[  2.90095072e+01  -3.00399490e+00   1.96402092e-01  -1.08077976e-01]
 [  8.92154499e+01   1.17855558e-05   0.00000000e+00   0.00000000e+00]]","[-1.18921148 -0.48608875 -0.9607963   0.35339619  1.70512018 -0.93203027
  1.74171602  0.38763548 -1.71525997  1.11475794  0.        ]",[ 2.70452762 -2.46523237],[ 2.73706637 -2.98583405],-0.235892120526
32,[-0.34904611 -0.33457521],-1.93393,"[[  3.08158207e+01  -3.00399467e+00   1.96402092e-01  -1.08077976e-01]
 [  9.14085905e+01   1.17565524e-05   0.00000000e+00   0.00000000e+00]]","[ 0.974925   -0.48608853 -0.80472055  0.35339516  1.70511827 -0.93202977
  1.78304029  0.38763535 -1.8115195   0.9076868   0.        ]",[ 2.82477856 -1.97843289],[ 3.36254592 -3.29240396],-0.234981946563
33,[-0.34904611 -0.33457521],-1.90735,"[[  3.26655614e+01  -3.00399443e+00   1.96402092e-01  -1.08077976e-01]
 [  9.35583146e+01   1.17806907e-05   0.00000000e+00   0.00000000e+00]]","[ 0.27111746 -0.48608831  1.42421092  0.35339412  1.70511636 -0.93202927
  1.8235463   0.38763523 -1.5994991   0.85823001  0.        ]",[ 2.33993244 -2.44051051],[ 2.64094238 -1.95419401],-0.207804465792
34,[-0.34904611 -0.33457521],-2.26815,"[[  3.45578696e+01  -3.00399420e+00   1.96402092e-01  -1.08077976e-01]
 [  9.56654819e+01   1.18178712e-05   0.00000000e+00   0.00000000e+00]]","[-1.54592367 -0.48608809  0.0263861   0.35339309  1.70511445 -0.93202877
  1.86325023  0.3876351  -1.61909396  1.09699245  0.        ]",[ 2.36102843 -2.78782558],[ 2.69553849 -2.66603266],-0.224292207013
35,[-0.34904611 -0.33457521],-2.09358,"[[  3.64919026e+01  -3.00399396e+00   1.96402092e-01  -1.08077976e-01]
 [  9.77309348e+01   1.18528845e-05   0.00000000e+00   0.00000000e+00]]","[ 0.32630643 -0.48608787 -1.34943274  0.35339205  1.70511254 -0.93202827
  1.90216796  0.38763498 -1.82213519  0.99525787  0.        ]",[ 2.95859003 -2.04838276],[ 3.83073391 -1.27317015],-0.240839951624
36,[-0.34904611 -0.33457521],-1.79782,"[[  3.84668344e+01  -3.00399372e+00   1.96402092e-01  -1.08077976e-01]
 [  9.97554990e+01   1.18802189e-05   0.00000000e+00   0.00000000e+00]]","[ 0.82883243 -0.48608765  1.04962341  0.35339101  1.70511063 -0.93202777
  1.94031505  0.38763486 -1.65718257  0.82611668  0.        ]",[ 2.47684288 -2.21227074],[ 2.83453741 -2.36609529],-0.212807958289
37,[-0.34904611 -0.33457521],-2.22672,"[[  4.04818554e+01  -3.00399349e+00   1.96402092e-01  -1.08077976e-01]
 [  1.01739984e+02   1.18981217e-05   0.00000000e+00   0.00000000e+00]]","[-1.45795116 -0.48608742  0.544076    0.35338996  1.70510872 -0.93202727
  1.97770675  0.38763473 -1.58246657  1.06237561  0.        ]",[ 2.24501801 -2.85565186],[ 2.01629326 -2.71940437],-0.218080430423
38,[-0.34904611 -0.33457521],-2.19134,"[[  4.25361719e+01  -3.00399325e+00   1.96402092e-01  -1.08077976e-01]
 [  1.03685183e+02   1.19062838e-05   0.00000000e+00   0.00000000e+00]]","[ 0.0068898  -0.4860872  -1.43427151  0.35338892  1.70510681 -0.93202678
  2.01435799  0.38763461 -1.81282151  1.0289853   0.        ]",[ 2.95742154 -2.10661793],[ 2.64108953 -1.00819004],-0.241655110694
39,[-0.34904611 -0.33457521],-1.76509,"[[  4.46290060e+01  -3.00399301e+00   1.96402092e-01  -1.08077976e-01]
 [  1.05591875e+02   1.19049389e-05   0.00000000e+00   0.00000000e+00]]","[ 0.93735383 -0.48608698  0.91423899  0.35338787  1.7051049  -0.93202628
  2.05028345  0.38763448 -1.67335601  0.8230682   0.        ]",[ 2.50809431 -2.17198849],[ 2.40975417 -2.97298833],-0.214547022313
40,[-0.34904611 -0.33457521],-2.12357,"[[  4.67595952e+01  -3.00399277e+00   1.96402092e-01  -1.08077976e-01]
 [  1.07460820e+02   1.18945153e-05   0.00000000e+00   0.00000000e+00]]","[-1.45529049 -0.48608676  0.55157646  0.35338683  1.70510299 -0.93202578
  2.08549748  0.38763435 -1.582       1.06174568  0.        ]",[ 2.25721478 -2.84462571],[ 2.55782934 -3.6268772 ],-0.217989759386
41,[-0.34904611 -0.33457521],-2.02817,"[[  4.89271921e+01  -3.00399253e+00   1.96402092e-01  -1.08077976e-01]
 [  1.09292767e+02   1.18755009e-05   0.00000000e+00   0.00000000e+00]]","[ 0.15337896 -0.48608654 -1.40607614  0.35338578  1.70510108 -0.93202528
  2.12001416  0.38763422 -1.81793447  1.01406346  0.        ]",[ 2.96029139 -2.08114433],[ 3.27953407 -3.06001738],-0.241400194283
42,[-0.34904611 -0.33457521],-1.74682,"[[  5.11310641e+01  -3.00399230e+00   1.96402092e-01  -1.08077976e-01]
 [  1.11088448e+02   1.18483916e-05   0.00000000e+00   0.00000000e+00]]","[ 0.73036645 -0.48608632  1.14824912  0.35338474  1.70509917 -0.93202478
  2.15384729  0.38763409 -1.64440944  0.83011751  0.        ]",[ 2.48030353 -2.23241854],[ 1.90393153 -3.33763456],-0.211523256826
43,[-0.34904611 -0.33457521],-2.19689,"[[  5.33704931e+01  -3.00399206e+00   1.96402092e-01  -1.08077976e-01]
 [  1.12848581e+02   1.18136725e-05   0.00000000e+00   0.00000000e+00]]","[-1.54499896 -0.48608609  0.08076089  0.3533837   1.70509726 -0.93202428
  2.1870104   0.38763395 -1.61481385  1.0941188   0.        ]",[ 2.38853645 -2.76351237],[ 2.05659096 -3.25600293],-0.223644563294
44,[-0.34904611 -0.33457521],-1.97593,"[[  5.56447751e+01  -3.00399182e+00   1.96402092e-01  -1.08077976e-01]
 [  1.14573870e+02   1.17718107e-05   0.00000000e+00   0.00000000e+00]]","[ 0.68942984 -0.48608587 -1.13018207  0.35338267  1.70509535 -0.93202378
  2.21951674  0.38763382 -1.82296637  0.95061514  0.        ]",[ 2.90533662 -2.00675964],[ 3.55010502 -1.3330973 ],-0.238539430396
45,[-0.34904611 -0.33457521],-1.8684,"[[  5.79532202e+01  -3.00399159e+00   1.96402092e-01  -1.08077976e-01]
 [  1.16265003e+02   1.17232534e-05   0.00000000e+00   0.00000000e+00]]","[ 0.06369505 -0.48608565  1.47920284  0.35338163  1.70509344 -0.93202328
  2.25137931  0.38763369 -1.5847034   0.87448659  0.        ]",[ 2.36389685 -2.46798611],[ 2.69573825 -2.23318833],-0.207002715342
46,[-0.34904611 -0.33457521],-2.30301,"[[  6.02951520e+01  -3.00399135e+00   1.96402092e-01  -1.08077976e-01]
 [  1.17922659e+02   1.16684276e-05   0.00000000e+00   0.00000000e+00]]","[-1.30086953 -0.48608543 -0.81052743  0.35338061  1.70509153 -0.93202278
  2.28261086  0.38763355 -1.6977173   1.11732457  0.        ]",[ 2.70329762 -2.4824698 ],[ 1.50937638 -1.87264397],-0.234140955113
47,[-0.34904611 -0.33457521],-1.80585,"[[  6.26699078e+01  -3.00399112e+00   1.96402092e-01  -1.08077976e-01]
 [  1.19547499e+02   1.16077405e-05   0.00000000e+00   0.00000000e+00]]","[ 1.19816327 -0.48608521 -0.21053779  0.35337958  1.70508963 -0.93202228
  2.31322387  0.38763341 -1.77559515  0.85669745  0.        ]",[ 2.73148584 -1.97354531],[ 3.7614217  -1.49536771],-0.228222129768
48,[-0.34904611 -0.33457521],-2.07032,"[[  6.50768376e+01  -3.00399089e+00   1.96402092e-01  -1.08077976e-01]
 [  1.21140173e+02   1.15415805e-05   0.00000000e+00   0.00000000e+00]]","[-1.02700093 -0.48608499  1.17732045  0.35337856  1.70508772 -0.93202178
  2.34323058  0.38763328 -1.55387947  0.99028533  0.        ]",[ 2.26431441 -2.76591468],[ 1.86395191 -2.74424558],-0.210376349713
49,[-0.34904611 -0.33457521],-2.15848,"[[  6.75153045e+01  -3.00399066e+00   1.96402092e-01  -1.08077976e-01]
 [  1.22701317e+02   1.14703173e-05   0.00000000e+00   0.00000000e+00]]","[-0.2048036  -0.48608477 -1.44508417  0.35337755  1.70508581 -0.93202128
  2.372643    0.38763314 -1.80303336  1.04900641  0.        ]",[ 2.94731402 -2.15123534],[ 2.14854002 -1.50455532],-0.241692889718
